"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18"
"59150207",180.00,135.00,0.00,50.00,0.00,0.00,45.00,0.00,0.00,0.00,180.00,30.00,55.00,30.00,45.00,20.00,515.00,2.90
"59150208",205.00,110.00,0.00,100.00,5.00,0.00,90.00,5.00,0.00,0.00,205.00,30.00,60.00,40.00,50.00,25.00,595.00,2.90
"59150209",275.00,120.00,0.00,150.00,0.00,0.00,155.00,0.00,0.00,0.00,270.00,70.00,90.00,50.00,45.00,15.00,680.00,2.50
"59150210",255.00,110.00,0.00,145.00,0.00,0.00,145.00,5.00,0.00,0.00,255.00,55.00,85.00,45.00,45.00,25.00,705.00,2.80
"59150211",220.00,155.00,0.00,65.00,0.00,0.00,60.00,0.00,0.00,0.00,215.00,40.00,65.00,45.00,50.00,20.00,615.00,2.80
"59150212",130.00,45.00,0.00,80.00,0.00,0.00,75.00,10.00,0.00,0.00,130.00,25.00,40.00,25.00,25.00,20.00,380.00,2.90
"59150213",210.00,80.00,0.00,125.00,5.00,0.00,120.00,5.00,0.00,0.00,205.00,30.00,65.00,45.00,40.00,25.00,580.00,2.80
"59150214",220.00,15.00,185.00,25.00,0.00,0.00,20.00,0.00,0.00,0.00,225.00,130.00,75.00,10.00,5.00,0.00,345.00,1.60
"59150219",250.00,30.00,0.00,220.00,15.00,180.00,25.00,0.00,0.00,0.00,250.00,60.00,85.00,50.00,40.00,15.00,625.00,2.50
"59150220",235.00,5.00,0.00,225.00,0.00,115.00,15.00,95.00,0.00,0.00,235.00,40.00,85.00,50.00,45.00,20.00,630.00,2.70
"59150221",345.00,125.00,0.00,225.00,0.00,60.00,55.00,115.00,0.00,0.00,345.00,55.00,115.00,80.00,65.00,30.00,940.00,2.70
"59150222",200.00,55.00,0.00,150.00,0.00,0.00,15.00,135.00,0.00,0.00,200.00,35.00,75.00,45.00,35.00,20.00,545.00,2.70
"59150223",155.00,105.00,0.00,50.00,10.00,0.00,40.00,0.00,0.00,0.00,155.00,30.00,40.00,30.00,40.00,15.00,450.00,2.90
"59150224",515.00,425.00,0.00,90.00,0.00,0.00,90.00,0.00,0.00,0.00,515.00,50.00,145.00,120.00,135.00,65.00,1615.00,3.10
"59150225",145.00,120.00,0.00,30.00,0.00,0.00,30.00,0.00,0.00,0.00,145.00,15.00,45.00,25.00,45.00,20.00,460.00,3.20
"59150226",120.00,100.00,0.00,20.00,0.00,0.00,15.00,0.00,0.00,0.00,120.00,10.00,35.00,30.00,30.00,15.00,365.00,3.00
"59150227",175.00,145.00,0.00,30.00,0.00,0.00,35.00,0.00,0.00,0.00,175.00,20.00,45.00,40.00,60.00,10.00,515.00,3.00
"59150228",435.00,335.00,0.00,95.00,0.00,0.00,95.00,0.00,5.00,0.00,435.00,60.00,155.00,65.00,115.00,45.00,1255.00,2.90
"59150229",130.00,125.00,0.00,5.00,0.00,0.00,10.00,0.00,0.00,0.00,130.00,15.00,35.00,25.00,35.00,20.00,405.00,3.10
"59150230",480.00,100.00,30.00,355.00,75.00,180.00,30.00,65.00,0.00,0.00,480.00,95.00,185.00,90.00,80.00,25.00,1210.00,2.50
"59150231",85.00,60.00,0.00,25.00,0.00,0.00,20.00,5.00,0.00,0.00,85.00,15.00,25.00,20.00,20.00,10.00,265.00,2.90
"59150232",235.00,150.00,0.00,85.00,0.00,10.00,75.00,5.00,0.00,0.00,235.00,30.00,70.00,35.00,65.00,30.00,720.00,3.10
"59150233",920.00,80.00,750.00,85.00,55.00,0.00,10.00,15.00,0.00,0.00,920.00,360.00,340.00,120.00,65.00,35.00,1855.00,2.00
"59150234",230.00,150.00,0.00,80.00,0.00,60.00,20.00,0.00,0.00,0.00,230.00,40.00,65.00,45.00,65.00,20.00,655.00,2.80
"59150235",340.00,40.00,65.00,225.00,30.00,100.00,10.00,85.00,0.00,0.00,340.00,90.00,115.00,60.00,70.00,15.00,820.00,2.40
"59150236",395.00,20.00,0.00,375.00,5.00,45.00,15.00,310.00,0.00,0.00,395.00,160.00,165.00,40.00,20.00,10.00,725.00,1.90
"59150237",235.00,70.00,0.00,160.00,0.00,105.00,5.00,60.00,0.00,0.00,235.00,40.00,45.00,70.00,60.00,20.00,675.00,2.90
"59150238",170.00,135.00,0.00,35.00,0.00,0.00,35.00,0.00,0.00,0.00,170.00,15.00,45.00,35.00,60.00,20.00,540.00,3.30
"59150239",330.00,55.00,0.00,275.00,35.00,150.00,25.00,70.00,0.00,0.00,330.00,65.00,120.00,65.00,75.00,10.00,850.00,2.60
"59150240",560.00,305.00,65.00,190.00,10.00,130.00,45.00,0.00,0.00,0.00,560.00,75.00,175.00,125.00,135.00,50.00,1615.00,2.90
"59150241",305.00,225.00,0.00,75.00,5.00,5.00,65.00,0.00,0.00,0.00,305.00,35.00,85.00,50.00,95.00,35.00,930.00,3.10
"59150242",330.00,105.00,0.00,225.00,0.00,40.00,45.00,140.00,0.00,0.00,330.00,130.00,90.00,45.00,45.00,20.00,740.00,2.20
"59150243",325.00,210.00,0.00,110.00,10.00,45.00,50.00,0.00,0.00,0.00,320.00,40.00,130.00,55.00,75.00,30.00,890.00,2.80
"59150244",350.00,230.00,0.00,120.00,60.00,45.00,5.00,10.00,0.00,0.00,350.00,45.00,150.00,65.00,65.00,25.00,940.00,2.70
"59150245",210.00,130.00,10.00,65.00,0.00,0.00,65.00,0.00,0.00,0.00,210.00,45.00,75.00,35.00,45.00,15.00,555.00,2.60
"59150246",180.00,150.00,0.00,30.00,0.00,0.00,30.00,5.00,0.00,0.00,180.00,35.00,60.00,30.00,35.00,15.00,475.00,2.60
"59150249",190.00,130.00,0.00,55.00,0.00,0.00,50.00,0.00,0.00,0.00,185.00,30.00,75.00,30.00,35.00,20.00,520.00,2.70
"59150250",155.00,100.00,0.00,55.00,0.00,0.00,55.00,0.00,0.00,0.00,155.00,25.00,55.00,20.00,30.00,25.00,470.00,2.90
"59150251",145.00,110.00,0.00,35.00,0.00,0.00,35.00,0.00,0.00,0.00,145.00,15.00,50.00,25.00,30.00,20.00,425.00,3.00
"59150252",260.00,195.00,0.00,65.00,0.00,0.00,65.00,0.00,0.00,0.00,260.00,30.00,80.00,45.00,65.00,40.00,800.00,3.10
"59150253",305.00,95.00,0.00,210.00,0.00,10.00,65.00,135.00,0.00,0.00,300.00,90.00,105.00,60.00,30.00,20.00,715.00,2.40
"59150254",175.00,125.00,0.00,60.00,0.00,0.00,55.00,0.00,0.00,0.00,180.00,45.00,50.00,30.00,30.00,15.00,465.00,2.70
"59150255",170.00,110.00,0.00,60.00,0.00,0.00,60.00,0.00,0.00,0.00,165.00,30.00,45.00,40.00,35.00,20.00,490.00,2.90
"59150260",200.00,135.00,0.00,65.00,10.00,0.00,40.00,15.00,0.00,0.00,200.00,15.00,75.00,40.00,45.00,30.00,615.00,3.00
"59150261",140.00,85.00,0.00,55.00,0.00,0.00,50.00,5.00,0.00,0.00,145.00,15.00,45.00,35.00,25.00,25.00,445.00,3.20
"59150262",115.00,50.00,0.00,70.00,10.00,0.00,45.00,10.00,0.00,0.00,115.00,20.00,30.00,25.00,25.00,10.00,335.00,2.90
"59150263",170.00,55.00,0.00,115.00,15.00,0.00,40.00,65.00,0.00,0.00,170.00,30.00,45.00,40.00,50.00,10.00,485.00,2.90
"59150264",105.00,45.00,0.00,60.00,10.00,0.00,55.00,0.00,5.00,0.00,105.00,25.00,30.00,20.00,20.00,15.00,315.00,3.00
"59150265",205.00,45.00,0.00,160.00,0.00,50.00,20.00,90.00,0.00,0.00,210.00,70.00,80.00,20.00,35.00,0.00,445.00,2.10
"59150266",590.00,10.00,300.00,280.00,0.00,100.00,0.00,180.00,0.00,0.00,590.00,185.00,165.00,100.00,100.00,35.00,1410.00,2.40
"59150267",580.00,5.00,245.00,325.00,0.00,75.00,5.00,240.00,0.00,0.00,580.00,340.00,115.00,55.00,55.00,10.00,1000.00,1.70
"59150268",215.00,20.00,0.00,200.00,0.00,30.00,5.00,165.00,0.00,0.00,220.00,45.00,65.00,55.00,45.00,10.00,575.00,2.70
"59150269",110.00,90.00,0.00,20.00,0.00,0.00,20.00,0.00,0.00,0.00,110.00,15.00,35.00,25.00,20.00,15.00,315.00,2.90
"59150270",95.00,65.00,0.00,30.00,0.00,0.00,25.00,0.00,0.00,0.00,95.00,15.00,25.00,25.00,15.00,15.00,290.00,2.80
"59150271",175.00,90.00,0.00,85.00,0.00,0.00,80.00,0.00,0.00,0.00,170.00,30.00,60.00,25.00,30.00,20.00,485.00,2.70
"59150272",195.00,70.00,0.00,125.00,20.00,0.00,100.00,10.00,0.00,0.00,200.00,35.00,55.00,45.00,45.00,20.00,565.00,2.90
"59150273",150.00,70.00,0.00,85.00,20.00,0.00,45.00,20.00,0.00,0.00,150.00,20.00,45.00,35.00,30.00,25.00,475.00,3.10
"59150274",170.00,85.00,0.00,85.00,15.00,0.00,40.00,30.00,0.00,0.00,170.00,25.00,50.00,35.00,30.00,30.00,520.00,3.00
"59150275",135.00,70.00,0.00,65.00,15.00,0.00,40.00,10.00,0.00,0.00,135.00,20.00,20.00,35.00,40.00,20.00,430.00,3.10
"59150276",150.00,75.00,0.00,75.00,10.00,0.00,60.00,0.00,5.00,0.00,150.00,20.00,40.00,35.00,25.00,30.00,480.00,3.20
"59150277",165.00,65.00,0.00,100.00,15.00,10.00,55.00,20.00,5.00,0.00,165.00,35.00,55.00,25.00,35.00,20.00,445.00,2.70
"59150278",280.00,80.00,0.00,200.00,35.00,15.00,100.00,45.00,5.00,0.00,280.00,70.00,75.00,60.00,50.00,30.00,750.00,2.70
"59150279",280.00,130.00,0.00,145.00,5.00,0.00,135.00,0.00,0.00,0.00,280.00,45.00,110.00,55.00,35.00,30.00,730.00,2.60
"59150280",190.00,5.00,0.00,190.00,0.00,0.00,0.00,185.00,0.00,0.00,190.00,75.00,70.00,35.00,10.00,5.00,365.00,1.90
"59150281",200.00,15.00,0.00,185.00,0.00,125.00,20.00,35.00,0.00,0.00,200.00,50.00,65.00,45.00,20.00,15.00,490.00,2.50
"59150282",190.00,90.00,0.00,100.00,10.00,0.00,80.00,5.00,5.00,0.00,190.00,30.00,45.00,45.00,30.00,35.00,575.00,3.00
"59150283",135.00,80.00,0.00,55.00,5.00,0.00,50.00,0.00,0.00,0.00,135.00,25.00,40.00,20.00,30.00,15.00,390.00,2.90
"59150284",185.00,110.00,0.00,75.00,5.00,0.00,65.00,0.00,0.00,0.00,185.00,30.00,60.00,25.00,40.00,25.00,550.00,3.00
"59150285",165.00,95.00,0.00,75.00,20.00,0.00,45.00,5.00,5.00,0.00,165.00,30.00,40.00,40.00,35.00,25.00,515.00,3.00
"59150286",250.00,155.00,0.00,95.00,0.00,0.00,70.00,25.00,0.00,0.00,250.00,40.00,70.00,45.00,60.00,30.00,735.00,2.90
"59150287",190.00,150.00,0.00,30.00,0.00,0.00,35.00,0.00,0.00,0.00,185.00,20.00,55.00,50.00,50.00,20.00,570.00,3.10
"59150288",185.00,140.00,0.00,50.00,0.00,0.00,50.00,0.00,0.00,0.00,190.00,30.00,40.00,30.00,50.00,35.00,625.00,3.30
"59150289",160.00,65.00,0.00,95.00,15.00,0.00,75.00,5.00,0.00,0.00,165.00,35.00,40.00,25.00,35.00,30.00,495.00,3.10
"59150290",165.00,85.00,0.00,80.00,5.00,0.00,65.00,5.00,0.00,0.00,165.00,35.00,40.00,35.00,35.00,20.00,480.00,2.90
"59150291",210.00,45.00,0.00,160.00,5.00,10.00,45.00,95.00,0.00,0.00,210.00,65.00,70.00,35.00,20.00,25.00,505.00,2.40
"59150292",155.00,90.00,0.00,65.00,0.00,0.00,65.00,5.00,0.00,0.00,155.00,30.00,45.00,40.00,35.00,15.00,455.00,2.80
"59150293",165.00,80.00,0.00,85.00,0.00,0.00,80.00,5.00,0.00,0.00,165.00,25.00,55.00,35.00,25.00,25.00,465.00,2.80
"59150294",175.00,65.00,0.00,110.00,0.00,0.00,85.00,25.00,0.00,0.00,170.00,40.00,60.00,30.00,25.00,20.00,435.00,2.60
"59150295",190.00,85.00,0.00,105.00,0.00,0.00,75.00,35.00,0.00,0.00,190.00,35.00,70.00,25.00,30.00,35.00,550.00,2.90
"59150296",210.00,70.00,0.00,140.00,0.00,40.00,75.00,25.00,0.00,0.00,210.00,55.00,65.00,50.00,20.00,20.00,520.00,2.50
"59150297",300.00,50.00,0.00,250.00,0.00,5.00,40.00,205.00,5.00,0.00,300.00,125.00,100.00,35.00,30.00,10.00,595.00,2.00
"59150298",180.00,115.00,0.00,65.00,0.00,0.00,60.00,0.00,0.00,0.00,175.00,35.00,40.00,35.00,40.00,30.00,530.00,3.10
"59150299",250.00,80.00,0.00,170.00,15.00,0.00,95.00,55.00,5.00,0.00,250.00,50.00,80.00,45.00,40.00,30.00,685.00,2.70
"59150300",175.00,90.00,0.00,80.00,5.00,0.00,80.00,0.00,0.00,0.00,175.00,30.00,50.00,35.00,40.00,15.00,480.00,2.80
"59150301",185.00,80.00,0.00,100.00,0.00,0.00,95.00,5.00,0.00,0.00,180.00,30.00,45.00,40.00,40.00,25.00,525.00,2.90
"59150302",185.00,95.00,0.00,90.00,0.00,0.00,85.00,0.00,0.00,0.00,185.00,35.00,60.00,40.00,40.00,15.00,510.00,2.80
"59150303",200.00,130.00,0.00,75.00,0.00,0.00,70.00,5.00,0.00,0.00,200.00,35.00,65.00,45.00,40.00,20.00,560.00,2.80
"59150304",180.00,110.00,0.00,70.00,0.00,0.00,50.00,25.00,0.00,0.00,175.00,35.00,50.00,35.00,50.00,15.00,495.00,2.80
"59150305",160.00,100.00,0.00,60.00,0.00,0.00,45.00,15.00,0.00,0.00,155.00,30.00,55.00,30.00,25.00,20.00,425.00,2.70
"59150306",75.00,45.00,0.00,25.00,0.00,0.00,25.00,0.00,0.00,0.00,75.00,15.00,25.00,15.00,20.00,5.00,210.00,2.60
"59150307",250.00,160.00,0.00,95.00,5.00,0.00,80.00,5.00,0.00,0.00,255.00,60.00,100.00,30.00,35.00,20.00,630.00,2.50
"59150308",200.00,100.00,0.00,105.00,0.00,0.00,105.00,0.00,0.00,0.00,205.00,55.00,65.00,30.00,35.00,15.00,500.00,2.40
"59150309",270.00,90.00,0.00,175.00,0.00,0.00,85.00,85.00,0.00,0.00,270.00,70.00,90.00,40.00,40.00,30.00,685.00,2.50
"59150310",285.00,20.00,50.00,215.00,0.00,0.00,85.00,130.00,0.00,0.00,285.00,135.00,90.00,25.00,25.00,10.00,535.00,1.90
"59150311",180.00,65.00,0.00,120.00,0.00,0.00,90.00,35.00,0.00,0.00,180.00,35.00,60.00,30.00,30.00,25.00,535.00,2.90
"59150312",205.00,50.00,0.00,150.00,0.00,0.00,130.00,20.00,0.00,0.00,205.00,40.00,65.00,35.00,35.00,25.00,560.00,2.70
"59150313",405.00,35.00,0.00,365.00,0.00,200.00,55.00,110.00,0.00,0.00,405.00,130.00,110.00,75.00,50.00,30.00,965.00,2.40
"59150314",195.00,20.00,5.00,170.00,0.00,0.00,145.00,20.00,0.00,0.00,190.00,60.00,55.00,15.00,40.00,20.00,500.00,2.60
"59150315",170.00,45.00,0.00,125.00,0.00,0.00,100.00,20.00,0.00,0.00,165.00,30.00,55.00,35.00,30.00,20.00,470.00,2.90
"59150316",250.00,55.00,0.00,190.00,0.00,0.00,70.00,115.00,5.00,0.00,250.00,110.00,70.00,30.00,15.00,15.00,525.00,2.10
"59150317",155.00,70.00,0.00,85.00,0.00,0.00,90.00,0.00,0.00,0.00,155.00,30.00,40.00,45.00,20.00,25.00,455.00,2.90
"59150318",195.00,60.00,0.00,130.00,0.00,35.00,90.00,5.00,0.00,0.00,195.00,25.00,70.00,35.00,45.00,20.00,560.00,2.90
"59150319",175.00,80.00,0.00,90.00,0.00,0.00,85.00,0.00,0.00,0.00,170.00,30.00,55.00,35.00,35.00,20.00,480.00,2.80
"59150320",280.00,105.00,45.00,130.00,0.00,0.00,115.00,10.00,0.00,0.00,280.00,70.00,85.00,50.00,55.00,25.00,750.00,2.70
"59150321",180.00,75.00,0.00,105.00,0.00,0.00,100.00,5.00,0.00,0.00,180.00,35.00,50.00,30.00,35.00,25.00,520.00,2.90
"59150322",170.00,65.00,0.00,100.00,0.00,0.00,55.00,45.00,0.00,0.00,165.00,50.00,40.00,35.00,20.00,20.00,420.00,2.50
"59150323",195.00,100.00,0.00,95.00,0.00,0.00,95.00,0.00,0.00,0.00,195.00,30.00,55.00,45.00,40.00,35.00,585.00,3.00
"59150324",185.00,85.00,0.00,90.00,0.00,0.00,80.00,5.00,5.00,0.00,180.00,35.00,45.00,55.00,25.00,35.00,555.00,3.00
"59150325",195.00,65.00,0.00,130.00,0.00,0.00,50.00,85.00,0.00,0.00,200.00,40.00,75.00,35.00,30.00,20.00,510.00,2.60
"59150326",240.00,85.00,0.00,155.00,0.00,30.00,85.00,40.00,0.00,0.00,245.00,70.00,65.00,35.00,35.00,30.00,660.00,2.80
"59150327",190.00,85.00,0.00,100.00,10.00,0.00,90.00,5.00,0.00,0.00,185.00,35.00,60.00,35.00,35.00,25.00,515.00,2.70
"59150328",170.00,40.00,0.00,130.00,40.00,10.00,65.00,10.00,0.00,0.00,170.00,15.00,45.00,35.00,40.00,30.00,550.00,3.30
"59150329",330.00,120.00,0.00,210.00,0.00,0.00,150.00,60.00,0.00,0.00,335.00,70.00,95.00,60.00,55.00,45.00,950.00,2.90
"59150330",170.00,80.00,0.00,95.00,0.00,0.00,85.00,5.00,0.00,0.00,170.00,35.00,45.00,35.00,30.00,25.00,505.00,3.00
"59150331",275.00,110.00,0.00,160.00,0.00,0.00,105.00,55.00,0.00,0.00,275.00,60.00,80.00,50.00,50.00,35.00,780.00,2.80
"59150332",250.00,125.00,0.00,125.00,0.00,0.00,85.00,35.00,0.00,0.00,250.00,50.00,75.00,50.00,50.00,25.00,680.00,2.70
"59150333",185.00,95.00,0.00,85.00,0.00,0.00,85.00,5.00,0.00,0.00,185.00,30.00,55.00,35.00,35.00,25.00,540.00,2.90
"59150334",195.00,80.00,0.00,115.00,0.00,0.00,95.00,20.00,0.00,0.00,190.00,45.00,65.00,30.00,30.00,20.00,505.00,2.70
"59150335",215.00,70.00,0.00,145.00,0.00,0.00,110.00,30.00,5.00,0.00,210.00,45.00,65.00,40.00,40.00,30.00,615.00,3.00
"59150336",210.00,95.00,0.00,115.00,0.00,0.00,105.00,10.00,0.00,0.00,210.00,50.00,60.00,40.00,35.00,30.00,595.00,2.80
"59150337",165.00,70.00,0.00,95.00,0.00,0.00,85.00,10.00,0.00,0.00,165.00,30.00,50.00,30.00,35.00,20.00,445.00,2.70
"59150338",170.00,80.00,0.00,90.00,10.00,0.00,70.00,5.00,0.00,0.00,170.00,25.00,60.00,30.00,30.00,30.00,510.00,3.10
"59150339",225.00,80.00,0.00,150.00,5.00,0.00,120.00,25.00,0.00,0.00,225.00,35.00,80.00,45.00,50.00,20.00,630.00,2.70
"59150340",200.00,70.00,0.00,130.00,5.00,0.00,105.00,15.00,0.00,0.00,200.00,40.00,55.00,40.00,45.00,25.00,580.00,2.90
"59150341",180.00,35.00,0.00,145.00,20.00,0.00,105.00,15.00,0.00,0.00,180.00,35.00,60.00,35.00,25.00,20.00,495.00,2.80
"59150342",185.00,65.00,0.00,120.00,5.00,0.00,90.00,25.00,0.00,0.00,185.00,50.00,65.00,40.00,30.00,10.00,445.00,2.40
"59150343",215.00,30.00,0.00,180.00,10.00,0.00,85.00,90.00,0.00,0.00,210.00,80.00,70.00,35.00,20.00,5.00,440.00,2.10
"59150344",210.00,55.00,0.00,155.00,40.00,0.00,75.00,35.00,5.00,0.00,210.00,60.00,80.00,35.00,35.00,10.00,490.00,2.30
"59150345",310.00,40.00,0.00,270.00,15.00,15.00,70.00,170.00,0.00,0.00,310.00,115.00,105.00,55.00,30.00,5.00,630.00,2.00
"59150346",175.00,20.00,0.00,155.00,20.00,0.00,45.00,90.00,0.00,0.00,180.00,60.00,55.00,30.00,25.00,15.00,420.00,2.30
"59150347",290.00,15.00,0.00,280.00,20.00,0.00,20.00,240.00,0.00,0.00,290.00,130.00,100.00,35.00,20.00,5.00,540.00,1.90
"59150348",310.00,10.00,0.00,300.00,0.00,5.00,35.00,255.00,0.00,0.00,310.00,130.00,120.00,35.00,25.00,0.00,570.00,1.80
"59150349",215.00,10.00,0.00,205.00,0.00,5.00,25.00,170.00,0.00,0.00,215.00,100.00,65.00,25.00,20.00,5.00,415.00,2.00
"59150350",295.00,10.00,95.00,190.00,0.00,65.00,10.00,115.00,0.00,0.00,300.00,160.00,85.00,15.00,20.00,15.00,560.00,1.90
"59150351",235.00,15.00,0.00,225.00,0.00,5.00,20.00,200.00,0.00,0.00,235.00,100.00,100.00,25.00,10.00,0.00,415.00,1.80
"59150352",535.00,5.00,270.00,260.00,5.00,5.00,15.00,235.00,0.00,0.00,540.00,365.00,130.00,30.00,10.00,5.00,770.00,1.40
"59150353",270.00,20.00,0.00,245.00,5.00,0.00,25.00,215.00,0.00,0.00,270.00,115.00,105.00,20.00,15.00,5.00,490.00,1.80
"59150354",330.00,10.00,0.00,325.00,5.00,0.00,15.00,300.00,0.00,0.00,335.00,170.00,120.00,25.00,5.00,5.00,550.00,1.60
"59150355",285.00,5.00,0.00,285.00,0.00,10.00,5.00,265.00,0.00,0.00,285.00,140.00,100.00,20.00,15.00,10.00,515.00,1.80
"59150356",220.00,50.00,0.00,170.00,15.00,0.00,85.00,65.00,0.00,0.00,220.00,85.00,65.00,35.00,30.00,10.00,480.00,2.20
"59150357",565.00,5.00,0.00,560.00,0.00,30.00,15.00,515.00,0.00,0.00,565.00,300.00,195.00,45.00,15.00,5.00,925.00,1.60
"59150358",240.00,25.00,0.00,220.00,45.00,0.00,60.00,110.00,0.00,0.00,245.00,75.00,80.00,45.00,30.00,10.00,545.00,2.30
"59150359",290.00,5.00,0.00,280.00,0.00,0.00,10.00,270.00,0.00,0.00,290.00,155.00,95.00,20.00,15.00,5.00,475.00,1.70
"59150360",340.00,5.00,0.00,330.00,5.00,0.00,30.00,295.00,0.00,0.00,340.00,165.00,100.00,40.00,20.00,10.00,625.00,1.80
"59150361",205.00,15.00,0.00,190.00,20.00,0.00,70.00,105.00,0.00,0.00,210.00,55.00,60.00,45.00,30.00,15.00,525.00,2.50
"59150362",165.00,15.00,0.00,155.00,35.00,0.00,40.00,75.00,0.00,0.00,165.00,45.00,45.00,30.00,25.00,20.00,425.00,2.60
"59150363",190.00,25.00,0.00,165.00,40.00,5.00,55.00,70.00,0.00,0.00,195.00,65.00,50.00,35.00,30.00,10.00,470.00,2.40
"59150364",185.00,15.00,0.00,170.00,60.00,0.00,45.00,70.00,0.00,0.00,185.00,40.00,65.00,50.00,20.00,15.00,495.00,2.60
"59150365",145.00,15.00,0.00,130.00,35.00,45.00,25.00,30.00,0.00,0.00,150.00,30.00,60.00,35.00,15.00,10.00,360.00,2.50
"59150366",245.00,45.00,0.00,205.00,10.00,30.00,95.00,65.00,0.00,0.00,240.00,50.00,75.00,60.00,35.00,20.00,635.00,2.60
"59150367",565.00,40.00,180.00,345.00,0.00,75.00,100.00,165.00,5.00,0.00,570.00,190.00,215.00,80.00,60.00,25.00,1245.00,2.20
"59150368",155.00,35.00,0.00,120.00,10.00,5.00,80.00,25.00,0.00,0.00,155.00,30.00,25.00,30.00,50.00,30.00,500.00,3.30
"59150369",205.00,35.00,0.00,170.00,15.00,0.00,85.00,65.00,5.00,0.00,205.00,50.00,65.00,35.00,30.00,20.00,535.00,2.60
"59150370",630.00,25.00,365.00,235.00,5.00,10.00,70.00,130.00,20.00,0.00,630.00,220.00,235.00,95.00,60.00,20.00,1320.00,2.10
"59150371",180.00,45.00,0.00,140.00,15.00,0.00,80.00,40.00,0.00,0.00,185.00,30.00,50.00,40.00,40.00,20.00,535.00,3.00
"59150372",285.00,40.00,0.00,250.00,10.00,0.00,80.00,145.00,15.00,0.00,290.00,85.00,85.00,60.00,40.00,20.00,710.00,2.40
"59150373",240.00,65.00,0.00,175.00,10.00,0.00,160.00,10.00,0.00,0.00,240.00,40.00,60.00,55.00,50.00,30.00,720.00,3.00
"59150375",155.00,35.00,0.00,125.00,0.00,0.00,110.00,10.00,0.00,0.00,155.00,25.00,50.00,25.00,30.00,20.00,470.00,2.90
"59150376",165.00,30.00,0.00,130.00,0.00,0.00,115.00,10.00,5.00,0.00,165.00,30.00,50.00,40.00,30.00,15.00,465.00,2.90
"59150377",175.00,55.00,0.00,120.00,0.00,0.00,105.00,15.00,0.00,0.00,175.00,35.00,50.00,30.00,45.00,15.00,505.00,2.90
"59150378",375.00,5.00,0.00,370.00,5.00,60.00,100.00,200.00,0.00,0.00,375.00,105.00,140.00,75.00,35.00,20.00,860.00,2.30
"59150379",205.00,40.00,0.00,165.00,0.00,0.00,95.00,75.00,0.00,0.00,205.00,40.00,60.00,45.00,30.00,25.00,580.00,2.70
"59150380",215.00,20.00,0.00,195.00,5.00,0.00,105.00,85.00,0.00,0.00,215.00,45.00,60.00,40.00,40.00,25.00,590.00,2.80
"59150381",230.00,35.00,0.00,195.00,0.00,0.00,170.00,30.00,0.00,0.00,230.00,50.00,60.00,40.00,50.00,30.00,640.00,2.80
"59150382",190.00,40.00,0.00,145.00,0.00,0.00,120.00,20.00,0.00,0.00,190.00,40.00,35.00,50.00,45.00,25.00,575.00,3.00
"59150383",190.00,50.00,0.00,145.00,0.00,0.00,115.00,25.00,0.00,0.00,195.00,35.00,65.00,35.00,40.00,15.00,535.00,2.80
"59150384",190.00,15.00,0.00,175.00,0.00,0.00,105.00,65.00,0.00,0.00,190.00,60.00,50.00,30.00,25.00,20.00,465.00,2.40
"59150385",175.00,20.00,0.00,155.00,0.00,0.00,145.00,10.00,0.00,0.00,180.00,40.00,45.00,35.00,35.00,30.00,510.00,2.90
"59150386",175.00,35.00,0.00,145.00,0.00,0.00,115.00,30.00,0.00,0.00,180.00,30.00,45.00,40.00,30.00,35.00,560.00,3.10
"59150387",160.00,25.00,0.00,135.00,0.00,0.00,120.00,10.00,0.00,0.00,160.00,30.00,45.00,40.00,25.00,25.00,485.00,3.00
"59150388",270.00,55.00,0.00,215.00,5.00,0.00,150.00,55.00,10.00,0.00,270.00,60.00,65.00,65.00,40.00,40.00,785.00,2.90
"59150389",235.00,50.00,0.00,190.00,0.00,0.00,170.00,20.00,0.00,0.00,235.00,40.00,75.00,45.00,40.00,35.00,700.00,3.00
"59150390",185.00,65.00,0.00,125.00,5.00,0.00,120.00,5.00,0.00,0.00,185.00,30.00,45.00,45.00,35.00,40.00,595.00,3.10
"59150391",180.00,15.00,0.00,170.00,0.00,80.00,40.00,45.00,0.00,0.00,180.00,50.00,45.00,25.00,25.00,30.00,515.00,2.90
"59150392",145.00,50.00,0.00,90.00,0.00,0.00,85.00,5.00,0.00,0.00,145.00,20.00,30.00,25.00,35.00,35.00,505.00,3.50
"59150393",185.00,35.00,0.00,145.00,0.00,0.00,100.00,50.00,0.00,0.00,185.00,35.00,45.00,30.00,40.00,35.00,595.00,3.20
"59150394",200.00,40.00,0.00,165.00,0.00,0.00,100.00,65.00,0.00,0.00,205.00,30.00,50.00,45.00,45.00,25.00,615.00,3.00
"59150395",235.00,45.00,0.00,190.00,10.00,0.00,120.00,60.00,0.00,0.00,230.00,35.00,55.00,35.00,50.00,50.00,750.00,3.20
"59150396",305.00,35.00,0.00,270.00,0.00,0.00,75.00,190.00,0.00,0.00,305.00,160.00,60.00,25.00,25.00,35.00,660.00,2.20
"59150397",155.00,50.00,0.00,110.00,0.00,0.00,75.00,35.00,0.00,0.00,155.00,25.00,40.00,40.00,30.00,20.00,455.00,2.90
