"geo_id","population","a0_4","a5_9","a10_14","a15_19","a20_24","a25_29","a30_34","a35_39","a40_44","a45_49","a50_54","a55_59","a60_64","a65_69","a70_74","a75_79","a80_84","a85_","f","m","naao","onao_Canadian","onao","eo_bio_English","eo_bio_Irish","eo_bio_Scottish","eo_obio","eo_fo","eo_weo_Dutch","eo_weo_German","eo_oweo","eo_neo","eo_eeo_Hungarian","eo_eeo_Polish","eo_eeo_Russian","eo_eeo_Ukrainian","eo_oeeo","eo_seo_Greek","eo_seo_Italian","eo_seo_Portuguese","eo_seo_Spanish","eo_oseo","eo_oeo","co_Jamaican","oco","lcsao","ao","ao_wcameo","ao_sao_ei","ao_osao","ao_esao_Chinese","ao_esao_Filipino","ao_oesao","oo"
59150129,510,20,25,34,54,49,15,10,15,34,44,69,39,29,20,15,20,10,8,250,260,8,66,11,43,25,44,12,33,4,20,6,20,0,0,4,16,8,7,13,0,7,4,11,0,0,16,0,59,0,0,24,7,24,18
59150130,725,25,25,45,60,40,45,25,30,35,65,50,75,95,30,35,15,20,10,375,350,11,113,31,64,50,60,19,38,0,38,36,34,4,4,4,15,8,0,9,0,0,0,0,0,0,11,7,106,13,0,42,0,11,-3
59150131,555,20,29,34,34,34,29,20,20,29,34,44,54,39,29,34,29,20,23,285,270,0,36,9,66,24,32,7,15,20,26,0,6,9,6,9,17,6,0,7,0,0,7,6,0,0,8,20,143,0,0,18,18,28,12
59150132,775,25,30,35,50,45,30,35,35,40,55,70,60,55,60,55,50,25,20,393,382,12,72,8,78,50,52,10,59,22,46,10,23,6,10,13,22,5,0,19,8,11,0,5,0,0,44,24,90,12,0,24,0,30,10
59150133,415,15,25,25,30,20,15,15,15,20,30,40,35,30,40,30,15,10,5,195,220,9,68,0,58,20,33,13,20,0,29,0,20,8,0,5,8,6,0,15,9,0,0,-1,0,0,0,0,50,9,0,9,9,9,9
59150134,485,20,35,30,30,25,10,15,25,35,40,49,30,40,35,20,20,15,11,225,260,7,93,12,47,28,32,10,24,0,28,8,26,0,5,5,7,6,0,5,3,3,-1,3,0,0,20,23,41,0,0,20,0,14,16
59150135,605,30,30,45,50,40,25,25,25,50,40,65,60,35,35,20,10,10,10,290,315,31,120,0,86,40,53,0,44,8,20,4,41,5,10,5,10,0,0,10,0,13,0,-1,0,0,7,10,58,0,7,0,17,0,7
59150136,480,35,35,35,30,25,30,20,30,35,40,35,40,25,25,10,10,5,15,240,240,10,58,0,72,28,40,8,29,25,31,6,15,0,10,5,5,14,0,16,0,7,0,1,0,0,0,10,24,0,0,21,15,17,13
59150137,530,10,20,20,15,10,31,20,20,20,41,25,41,31,41,41,31,36,77,235,295,0,47,9,77,33,52,10,20,18,36,0,17,0,13,10,13,17,0,15,7,7,1,0,0,0,0,0,29,0,0,0,33,55,11
59150140,535,30,25,25,35,30,40,45,30,40,45,45,50,35,25,15,5,10,5,250,285,18,55,7,40,33,27,3,38,9,17,12,9,6,13,4,4,4,4,11,4,17,10,-1,0,0,14,7,47,22,0,25,25,11,40
59150141,1325,65,45,45,45,55,95,146,130,100,120,85,120,75,70,40,40,20,29,605,720,36,128,22,129,70,93,13,46,17,68,13,44,18,32,7,23,12,0,42,6,14,9,6,0,16,63,28,108,31,8,67,75,74,7
59150142,560,34,29,29,34,29,34,34,44,44,58,34,34,49,34,19,10,5,6,273,287,29,59,8,42,25,15,0,19,8,50,0,24,5,13,5,13,10,13,23,0,8,5,5,0,8,13,8,63,9,6,48,18,8,0
59150143,500,30,35,15,30,40,25,20,35,45,30,35,45,35,20,20,15,15,10,227,273,10,82,7,38,27,34,9,18,10,33,7,22,0,11,0,15,13,3,28,5,0,1,1,0,0,7,0,50,14,0,16,35,7,-3
59150145,800,30,45,40,60,70,55,50,40,60,65,70,60,55,50,20,15,5,10,365,435,8,105,11,89,47,45,32,21,25,56,10,18,0,12,10,15,15,0,23,9,7,0,-1,0,8,11,8,36,33,7,48,44,49,-1
59150146,540,15,30,35,30,45,30,25,25,35,30,56,35,56,40,15,15,10,13,265,275,20,64,0,34,26,24,7,10,9,4,0,8,0,20,0,0,10,8,6,4,4,13,0,0,0,12,8,48,16,0,122,30,31,2
59150147,420,25,35,20,25,20,20,10,46,30,35,20,35,25,20,15,10,10,19,190,230,23,57,15,46,35,44,14,26,0,13,5,38,0,9,9,7,1,5,0,0,5,1,0,0,0,0,0,11,14,13,13,8,9,-1
59150148,745,15,35,25,25,20,15,20,20,35,35,40,35,25,25,35,40,70,230,288,457,0,53,0,82,33,52,5,32,32,36,0,11,0,38,29,33,-2,9,24,0,33,2,-2,0,0,30,0,32,12,12,88,70,0,1
59150152,420,15,10,20,35,35,35,35,30,35,50,30,35,15,10,10,5,10,5,195,225,0,54,8,33,18,23,8,16,0,13,5,10,6,9,5,13,9,5,22,0,5,-1,5,0,0,0,0,44,23,0,16,52,20,-1
59150153,730,44,49,39,49,34,24,29,54,44,59,44,64,54,44,34,34,10,21,350,380,0,162,17,80,53,51,34,15,0,44,15,30,0,0,15,20,16,0,8,0,8,1,12,0,0,37,0,62,12,0,0,0,29,9
59150157,430,20,30,35,25,35,15,10,15,30,40,40,40,35,25,15,20,5,-5,225,205,0,72,36,42,24,27,9,22,4,22,4,12,0,21,0,7,5,0,0,11,11,1,5,0,0,0,8,7,7,0,44,0,7,22
59150158,550,25,20,35,50,45,20,15,20,30,40,56,71,40,35,20,10,5,13,270,280,0,52,8,74,28,47,7,31,16,41,5,37,0,6,10,4,14,0,9,0,0,8,14,0,0,9,0,23,42,18,33,0,14,0
59150159,705,41,51,56,51,36,20,26,61,46,51,66,56,41,36,20,20,5,22,325,380,11,123,22,61,49,34,12,26,21,44,6,38,4,19,9,17,4,10,18,4,12,21,7,0,0,11,0,16,0,0,57,14,24,11
59150160,710,49,53,49,44,44,29,29,63,58,53,58,53,44,34,19,15,10,6,353,357,15,69,34,73,44,58,19,48,6,60,8,23,0,23,0,13,0,8,10,0,4,8,0,0,0,15,0,15,9,6,42,19,71,10
59150161,650,31,56,46,31,41,36,31,46,51,51,46,61,51,26,20,10,10,6,325,325,27,84,8,83,38,44,10,41,19,59,5,13,0,17,0,19,0,7,5,5,0,10,5,0,0,0,11,18,26,15,38,12,17,14
59150162,430,25,30,25,25,20,20,25,30,30,35,40,35,30,15,20,10,5,10,220,210,0,71,12,59,42,20,23,23,15,19,3,13,5,9,7,9,15,0,11,0,0,6,6,0,0,0,0,0,0,0,20,0,7,35
59150163,630,44,59,29,54,49,24,24,49,59,49,59,44,24,24,24,5,5,5,305,325,28,145,0,58,50,47,9,42,13,32,3,22,3,10,7,21,7,0,15,0,0,0,-1,0,17,17,0,14,17,14,0,21,10,9
59150164,570,30,40,45,45,30,25,20,35,65,50,55,40,20,25,20,5,15,5,285,285,26,109,7,72,37,65,19,25,24,26,11,20,0,8,4,12,4,0,9,0,0,0,1,7,0,7,7,14,0,0,34,17,0,5
59150165,525,29,20,34,49,34,20,20,29,39,44,49,39,29,20,29,25,10,6,262,263,9,85,9,45,24,39,12,37,14,42,0,7,0,5,5,9,14,0,13,0,10,0,7,5,9,0,14,23,9,0,42,0,21,16
59150166,280,11,11,21,26,16,11,5,5,21,26,26,26,26,16,11,11,11,0,145,135,0,75,0,45,13,23,3,4,10,24,0,17,5,5,0,10,7,0,4,0,0,0,1,0,0,0,0,0,7,0,15,0,0,12
59150167,470,30,35,45,45,25,15,10,30,45,45,45,30,25,20,10,5,10,0,225,245,11,74,19,75,34,37,14,27,22,44,11,25,4,0,0,0,10,4,3,3,0,-1,0,0,0,7,7,6,0,0,6,6,20,2
59150174,410,21,21,37,26,37,16,21,26,21,37,42,42,26,11,5,16,5,0,208,202,0,68,9,39,16,28,10,38,13,30,6,5,0,17,0,0,0,0,18,0,5,0,0,0,0,9,14,9,32,19,13,0,13,-1
59150175,505,20,20,20,25,25,20,15,20,20,30,40,50,35,25,25,25,20,70,223,282,0,110,0,56,30,50,7,9,6,8,5,46,0,6,8,23,0,0,9,0,6,6,0,9,0,32,0,23,18,0,9,9,9,11
59150176,610,35,70,55,75,30,15,25,30,60,65,60,35,20,10,15,5,5,0,290,320,14,93,0,72,31,50,6,23,23,17,13,5,6,22,8,11,0,0,17,0,12,0,4,0,0,38,38,69,0,0,0,0,7,31
59150177,330,10,21,21,16,16,16,10,10,26,21,31,16,21,16,26,26,10,17,157,173,0,43,15,35,17,30,9,5,10,20,6,19,0,8,18,0,0,0,3,0,0,4,1,0,0,0,23,11,25,7,0,0,22,-1
59150178,735,30,55,50,50,55,25,20,45,60,60,76,60,30,20,35,10,30,24,378,357,11,98,22,69,43,46,29,28,25,54,11,35,5,4,8,5,3,4,25,0,6,-1,1,0,7,21,60,15,7,15,29,0,37,13
59150179,425,20,25,30,20,25,15,15,25,30,35,40,30,25,25,30,15,5,15,207,218,0,45,11,35,21,13,11,21,15,13,6,4,0,13,5,7,15,0,10,0,10,1,8,0,0,60,7,7,14,0,21,13,37,2
59150180,535,25,35,50,35,25,20,25,30,35,61,35,40,30,30,20,15,10,14,265,270,8,64,25,47,19,19,24,24,18,59,4,44,0,0,17,12,19,0,33,0,4,0,0,0,0,0,8,36,0,0,45,0,8,-2
59150181,480,21,36,21,26,31,26,26,31,31,46,36,41,41,26,21,10,5,5,238,242,0,74,10,50,35,40,15,16,12,33,4,16,3,12,6,12,2,0,33,0,0,9,-1,0,0,0,0,7,14,0,23,10,45,0
59150182,775,45,45,50,50,50,40,35,45,60,70,70,55,50,35,25,20,20,10,367,408,16,71,11,98,45,71,18,45,9,41,0,41,0,8,15,8,0,11,14,8,30,0,12,0,0,55,0,55,22,0,43,10,19,-1
59150183,775,59,74,39,39,39,44,49,69,59,54,59,34,44,29,25,20,20,19,393,382,8,107,22,77,22,49,14,16,9,39,5,24,6,6,8,6,15,23,30,5,9,14,5,0,8,8,36,29,55,7,48,30,29,6
59150184,775,31,15,20,25,46,61,46,41,46,41,36,36,36,25,31,36,61,142,330,445,14,62,0,49,32,59,12,19,16,40,15,10,14,14,0,18,7,0,7,0,18,14,0,0,21,0,14,141,7,7,19,110,38,-2
59150185,740,45,40,25,40,45,35,50,50,55,65,55,60,50,45,30,20,15,15,355,385,11,103,36,89,48,60,15,14,12,35,5,11,5,23,7,27,25,5,28,5,10,15,5,0,8,0,8,31,14,0,13,31,25,16
59150186,640,15,20,20,20,45,50,55,55,40,40,40,50,40,50,30,30,20,20,275,365,12,96,0,51,22,42,17,30,9,30,0,35,0,0,0,8,19,4,9,4,9,5,-1,0,0,24,8,60,19,13,22,50,36,7
59150187,1010,45,30,15,15,60,80,100,60,80,65,70,80,65,65,75,40,45,20,480,530,16,144,0,87,55,72,23,51,12,49,10,24,18,18,0,24,21,7,19,5,14,6,6,12,8,24,20,110,30,7,22,57,31,8
59150188,475,15,10,15,15,10,19,19,48,24,34,24,44,44,44,39,24,29,18,207,268,8,48,0,43,23,39,12,13,8,19,6,23,14,14,19,30,65,0,10,6,0,0,1,0,8,16,0,24,0,0,10,10,1,5
59150189,565,25,20,10,20,25,45,50,66,35,40,40,40,45,35,30,20,5,14,265,300,30,48,8,43,20,36,0,18,4,25,9,14,0,22,6,9,28,5,8,0,8,0,7,0,0,0,8,92,63,0,35,12,8,-1
59150190,620,20,15,10,31,41,67,61,56,67,36,56,56,36,26,15,10,5,12,287,333,43,35,8,58,35,37,16,31,11,34,5,31,0,27,15,12,5,0,9,0,9,5,7,0,0,9,9,17,32,15,0,67,32,6
59150191,630,25,10,15,20,30,76,76,71,50,55,45,40,55,25,20,10,5,2,300,330,18,97,0,71,35,48,7,33,15,54,10,13,0,4,32,12,8,0,0,11,0,11,11,0,0,9,13,26,18,13,9,44,9,-1
59150192,1010,44,25,20,25,44,103,162,98,108,74,69,69,59,44,25,29,10,2,468,542,38,131,20,112,60,78,27,70,11,60,24,28,13,15,10,5,35,7,24,0,0,13,8,0,0,8,0,45,28,0,39,39,42,20
59150193,520,10,5,5,5,25,71,71,30,40,25,30,45,50,30,25,20,10,23,240,280,0,91,0,42,28,37,21,32,8,39,13,17,4,6,10,6,6,6,16,0,6,0,0,4,4,20,8,39,20,7,21,10,0,-1
59150194,540,15,10,10,10,25,50,59,54,45,40,50,50,35,30,25,10,10,12,260,280,26,60,9,50,36,36,8,24,6,47,5,24,6,21,0,6,28,0,13,0,5,0,0,0,0,13,9,39,16,0,9,25,21,-2
59150195,685,36,31,26,26,26,31,41,36,41,62,62,57,62,52,41,21,15,19,307,378,9,92,9,96,56,73,22,28,12,68,0,32,19,5,14,5,0,0,38,0,0,6,-1,0,0,13,9,18,0,0,24,19,18,1
59150196,540,39,29,29,25,29,15,39,49,54,39,54,44,29,29,20,15,0,2,265,275,7,53,18,67,35,45,15,22,5,38,4,20,0,11,14,8,5,0,24,4,10,9,-1,0,0,11,7,21,14,7,15,36,11,5
59150197,635,25,5,5,5,40,95,105,65,45,20,40,40,35,45,35,10,15,5,320,315,23,78,8,46,43,54,16,16,12,23,7,23,0,9,6,9,14,0,22,0,7,0,15,0,9,9,27,37,21,8,25,25,33,10
59150198,650,30,20,25,15,39,84,89,49,54,54,39,39,39,30,25,10,5,4,300,350,23,52,8,75,45,37,13,20,22,51,0,30,0,6,13,17,0,0,23,0,0,0,0,0,9,0,0,32,9,0,42,92,30,1
59150199,525,20,10,10,10,25,45,60,50,45,50,40,55,40,30,15,10,10,0,245,280,12,48,13,54,36,54,12,16,15,26,6,28,5,7,5,12,18,0,12,0,0,0,2,0,0,0,8,38,0,0,0,89,0,9
59150200,600,20,20,15,40,45,60,50,45,50,50,55,45,35,30,10,15,5,10,310,290,8,97,0,36,31,44,20,18,8,25,0,15,0,14,14,16,5,4,20,4,7,9,1,0,0,17,0,34,23,19,20,74,16,1
59150201,635,45,45,30,30,50,66,55,50,50,60,45,35,25,20,10,10,5,4,325,310,19,138,7,51,44,42,20,38,10,16,14,21,5,6,8,15,13,11,9,4,4,4,8,0,0,34,0,8,12,6,17,40,13,-2
59150202,755,55,55,35,40,45,50,45,55,60,60,65,55,50,30,15,20,15,5,365,390,19,127,0,81,58,55,11,50,13,42,13,23,0,22,17,15,15,4,15,4,4,8,6,0,0,9,0,0,33,28,8,67,9,-1
59150203,605,40,30,35,25,45,45,25,40,50,40,55,40,45,35,20,15,10,10,305,300,7,134,0,55,26,46,10,33,9,41,8,43,3,19,5,13,11,4,23,0,6,3,-1,0,0,10,0,25,22,7,7,11,11,14
59150204,765,39,54,30,30,44,35,44,39,59,64,74,69,49,64,35,15,15,6,355,410,19,81,31,97,51,61,26,25,12,60,7,37,8,32,5,15,0,0,11,5,5,0,1,0,0,31,15,15,15,0,22,8,56,14
59150205,590,30,35,35,35,55,30,25,45,40,45,45,50,40,30,10,20,10,10,285,305,12,132,12,69,32,36,7,30,17,48,9,24,0,14,0,12,0,5,33,0,0,0,0,0,0,8,0,24,24,0,18,26,0,-2
59150206,580,20,46,51,31,25,31,25,31,31,61,51,36,36,25,31,15,31,3,283,297,16,104,25,68,41,41,17,18,8,35,9,31,5,19,0,10,1,0,31,0,0,11,0,0,0,10,0,13,13,0,23,0,19,12
59150207,515,20,30,35,40,45,15,25,25,40,40,56,45,20,25,10,15,10,19,270,245,8,88,0,60,43,36,14,21,5,43,8,28,5,5,8,22,0,5,13,0,0,0,10,0,0,0,13,13,9,0,45,0,13,0
59150208,600,29,39,44,39,29,34,20,29,39,54,59,39,34,29,24,24,20,15,310,290,0,51,12,84,51,44,29,12,20,53,5,48,0,0,12,12,13,6,46,0,0,5,0,0,18,9,0,17,13,0,21,0,13,6
59150209,690,30,45,35,35,35,35,35,40,45,50,76,65,40,35,35,20,15,19,348,342,13,100,8,99,48,69,8,33,18,39,10,45,5,0,0,15,5,6,13,4,4,4,0,0,8,8,21,26,15,16,35,0,0,15
59150210,720,44,34,49,39,44,24,29,54,54,69,59,54,54,39,24,24,15,11,350,370,36,135,0,87,52,53,17,27,23,23,-1,25,25,5,0,8,15,0,23,9,0,12,0,0,0,7,0,51,25,0,0,15,36,12
59150211,615,30,30,39,39,34,49,30,34,34,49,49,54,39,44,25,15,10,11,310,305,0,145,0,59,49,47,10,36,11,51,20,18,4,8,0,8,8,0,13,0,0,0,0,0,0,24,8,24,20,0,7,7,30,8
59150212,380,25,15,25,20,20,25,25,30,25,41,30,30,25,15,5,5,5,14,185,195,11,46,17,47,18,18,5,16,10,24,14,0,9,27,11,0,0,0,11,0,0,13,-1,0,0,0,0,24,24,0,18,9,9,0
59150213,580,31,36,25,31,41,36,41,36,41,51,71,46,36,31,10,5,10,2,295,285,11,97,18,75,46,48,24,33,12,32,0,28,4,4,7,4,4,7,25,4,0,7,-1,0,0,15,15,22,11,0,7,19,0,2
59150214,350,5,5,5,5,10,15,10,10,10,5,20,20,25,46,51,36,41,31,147,203,16,29,8,54,16,27,12,12,11,16,0,12,15,11,0,11,0,0,18,0,0,7,0,0,0,0,0,21,17,0,17,6,11,3
59150219,625,36,41,41,30,51,66,81,61,46,51,36,25,20,15,10,10,5,0,305,320,32,114,6,70,36,39,13,26,26,34,14,29,7,3,11,19,9,9,11,0,17,4,0,0,0,28,14,10,0,0,0,13,13,18
59150220,635,41,36,30,30,56,56,91,46,51,51,41,51,25,20,5,5,0,0,318,317,31,108,8,45,28,43,10,22,16,24,8,22,0,8,5,8,4,0,16,5,0,0,4,12,0,0,8,50,0,0,18,109,19,4
59150221,1130,40,60,55,60,65,70,55,70,80,65,75,80,60,60,45,35,60,95,555,575,49,199,38,108,71,76,34,53,32,68,20,32,15,6,0,24,12,0,8,0,8,13,0,10,0,15,0,43,42,11,85,20,31,7
59150222,545,26,36,36,41,46,31,26,26,31,41,36,36,31,26,36,10,15,15,265,280,0,33,10,70,45,41,12,25,0,24,9,32,0,9,0,9,15,0,18,0,0,0,-1,0,0,16,11,59,11,0,12,42,43,0
59150223,450,25,35,25,30,35,10,10,40,40,40,40,30,20,20,20,15,5,10,225,225,13,44,0,61,34,37,17,0,5,18,15,22,0,9,0,11,5,0,27,0,0,24,7,0,0,22,9,22,0,0,26,9,13,0
59150224,1625,60,110,100,125,125,70,55,75,115,115,140,155,105,105,85,40,25,20,805,820,41,297,28,171,89,118,37,76,16,115,33,81,18,16,34,34,32,0,25,0,4,29,0,0,0,12,8,44,91,11,109,0,33,23
59150225,465,15,30,40,35,40,15,15,20,30,35,30,45,25,20,25,20,10,15,245,220,7,76,0,27,22,22,4,14,12,36,10,22,0,14,0,16,0,0,24,0,5,5,0,0,0,29,7,45,10,0,35,0,7,16
59150226,370,15,34,19,15,29,19,10,15,29,44,24,29,29,19,19,5,10,6,172,198,0,43,13,35,25,31,5,22,7,9,5,29,0,19,0,13,0,0,15,0,0,0,0,22,8,0,0,17,0,0,30,0,0,22
59150227,520,15,25,55,40,30,25,15,25,25,50,55,45,35,25,15,15,15,10,255,265,16,91,23,64,34,47,7,20,15,34,8,22,0,10,3,6,3,0,8,8,0,0,5,0,0,19,6,25,16,0,25,0,0,5
59150228,1255,80,85,75,70,65,55,55,85,75,95,110,95,90,65,75,40,20,20,625,630,44,186,12,143,92,129,29,62,23,79,15,38,18,26,26,13,13,5,25,5,14,18,20,0,0,13,0,53,35,9,28,18,42,22
59150229,405,25,25,35,20,25,20,15,20,40,30,20,40,35,20,20,10,5,0,193,212,0,73,8,58,40,28,3,38,10,19,5,29,0,0,8,16,0,0,0,0,5,0,1,0,0,0,0,0,17,0,29,7,11,0
59150230,1210,71,46,51,66,71,46,61,76,66,91,86,111,116,81,71,51,30,19,578,632,20,113,17,125,74,89,26,51,20,70,20,38,9,32,9,25,9,6,30,6,8,16,0,0,8,35,24,47,33,14,150,28,59,-1
59150231,265,5,26,16,21,26,16,5,10,16,31,21,26,21,5,5,10,5,0,130,135,0,54,20,40,17,26,7,11,6,4,4,6,13,0,0,13,5,0,0,0,0,6,1,0,0,12,0,0,0,0,12,0,0,8
59150232,720,40,45,55,60,55,20,25,40,50,86,45,55,40,45,30,15,10,4,342,378,9,96,9,103,43,60,34,51,8,50,7,51,0,9,7,18,14,0,20,5,5,19,2,0,0,9,0,29,0,0,26,0,36,0
59150233,1855,95,75,55,70,90,95,165,130,170,135,195,160,135,125,75,60,15,10,827,1028,268,280,32,189,107,143,53,58,35,91,21,73,6,15,13,25,12,4,30,9,13,7,20,0,0,58,25,47,18,0,50,62,47,44
59150234,650,30,45,40,55,45,20,15,40,50,35,70,75,50,35,20,10,10,5,315,335,14,114,11,82,39,49,14,12,31,45,13,43,0,6,4,13,5,0,9,11,0,0,-1,6,5,0,0,15,9,6,88,0,0,7
59150235,980,45,55,50,55,45,35,25,50,65,75,35,65,55,35,40,55,60,135,417,563,14,117,22,94,68,82,33,49,33,65,0,33,0,28,16,16,13,0,15,0,5,26,1,0,0,0,19,34,26,0,100,17,17,37
59150236,720,20,25,30,40,25,15,30,25,30,40,40,40,40,55,70,60,70,65,271,449,0,118,20,90,44,60,35,35,6,60,8,25,0,19,22,14,22,5,12,0,0,0,-1,0,7,7,43,25,11,0,11,11,11,0
59150237,670,43,58,63,48,48,24,34,48,63,43,48,58,34,19,14,10,10,5,303,367,24,92,18,80,57,57,13,26,31,57,5,13,0,15,15,11,22,0,23,0,5,14,5,0,0,0,0,10,10,0,28,22,17,0
59150238,540,30,40,50,50,35,15,15,30,45,60,45,45,35,20,5,10,5,5,278,262,23,73,23,72,42,40,12,26,27,43,4,29,13,0,0,8,0,4,18,0,0,5,1,0,8,15,12,0,0,15,0,0,27,0
59150239,850,60,65,45,45,25,25,45,60,80,75,55,60,55,55,45,25,20,10,405,445,19,119,7,106,45,65,16,50,22,68,8,53,7,11,16,44,7,8,6,6,10,0,-1,0,0,11,15,18,29,0,29,0,47,9
59150240,1620,70,105,115,125,100,70,60,70,120,135,150,176,145,75,45,25,15,19,760,860,36,269,39,165,99,133,59,75,40,72,42,106,6,19,17,25,38,5,29,17,14,0,1,6,5,47,22,20,55,13,78,28,34,6
59150241,930,36,66,76,86,76,20,20,46,61,86,97,86,71,46,30,15,5,7,445,485,14,124,9,139,104,74,30,51,22,78,11,51,5,31,27,36,22,0,24,0,0,0,8,0,0,9,0,14,18,0,6,6,5,12
59150242,745,25,40,50,35,55,25,25,35,55,50,65,65,74,45,55,25,10,11,352,393,8,141,11,95,52,79,16,40,27,62,5,40,12,9,15,0,27,3,10,0,10,0,-1,0,0,31,0,0,12,5,14,0,20,2
59150243,895,25,40,60,70,70,25,20,30,55,70,65,115,80,70,45,25,25,5,422,473,0,170,19,132,60,102,18,43,21,84,9,38,6,15,9,18,20,9,16,0,0,0,7,0,0,8,0,21,0,8,22,7,32,1
59150244,940,40,50,45,55,50,30,45,40,60,75,85,90,96,60,45,35,25,14,462,478,8,178,26,125,76,85,13,59,18,65,0,51,0,11,5,14,20,0,11,5,5,1,0,0,0,8,0,8,23,0,69,20,20,16
59150245,555,29,29,29,39,29,20,20,29,34,44,59,49,34,39,39,20,10,3,280,275,32,60,13,62,22,44,8,33,20,51,27,45,0,7,12,7,7,5,5,8,8,0,6,0,0,0,0,0,0,8,37,18,0,10
59150246,475,15,30,25,40,30,10,10,15,30,35,45,45,35,35,35,25,10,5,232,243,8,43,9,74,40,42,6,11,0,37,6,38,6,6,6,0,8,0,29,0,0,6,0,0,0,0,0,12,32,0,51,0,0,5
59150249,520,15,30,35,30,35,15,15,25,30,40,40,56,56,25,25,20,15,13,260,260,15,31,0,60,47,55,15,19,11,16,5,37,0,3,3,3,2,0,15,0,0,9,8,0,8,0,11,8,8,0,111,0,8,12
59150250,465,15,35,35,40,25,10,10,20,30,40,55,40,25,35,15,15,5,15,220,245,20,127,7,46,41,34,17,44,13,16,0,23,4,0,4,9,0,0,19,0,0,0,0,0,0,0,10,21,0,0,6,6,0,-2
59150251,420,15,29,29,29,24,20,15,15,24,29,44,44,20,24,20,20,10,9,208,212,13,84,8,58,13,26,11,17,10,28,3,24,0,16,0,0,6,11,13,0,0,0,-2,0,0,0,8,24,0,0,22,8,18,1
59150252,800,40,45,55,50,50,30,35,40,55,50,70,70,40,70,60,20,10,10,405,395,12,148,33,85,66,60,20,32,20,48,12,24,0,5,7,29,4,0,26,6,0,0,0,8,0,21,8,12,48,0,34,34,0,-2
59150253,720,30,35,30,51,66,56,61,51,51,51,46,56,46,35,20,20,5,10,343,377,0,56,0,34,20,27,12,13,11,37,21,0,0,9,5,21,11,0,34,7,7,-1,0,0,0,9,9,19,51,13,174,17,95,9
59150254,470,20,25,40,30,30,25,20,25,35,35,45,30,30,35,15,5,15,10,243,227,29,47,8,28,18,12,24,24,5,19,5,14,0,5,5,9,4,0,66,0,6,18,6,0,0,0,0,25,0,0,67,0,17,9
59150255,490,15,15,20,40,55,35,30,20,20,45,55,35,30,20,25,20,10,0,250,240,0,22,7,25,17,13,9,9,6,24,0,6,7,13,7,13,12,0,32,0,4,19,9,0,0,0,25,37,8,0,154,0,0,12
59150260,615,20,30,40,35,45,55,25,25,30,55,50,35,30,60,30,25,15,10,312,303,0,52,0,25,9,25,6,9,0,12,0,9,0,12,6,6,1,0,97,0,10,22,-1,0,9,19,0,0,24,0,169,9,87,-2
59150261,450,15,20,15,25,71,35,15,15,25,25,35,30,30,35,20,20,10,9,240,210,0,48,0,13,10,10,4,0,0,13,0,19,0,0,0,16,0,0,48,0,0,0,1,0,0,0,0,0,9,0,194,8,58,-1
59150262,340,10,10,15,25,35,25,10,10,15,25,25,30,25,25,20,15,15,5,170,170,0,9,0,5,7,5,4,0,0,0,7,0,0,4,4,0,0,6,6,0,0,5,1,0,0,0,9,14,0,9,247,0,0,-2
59150263,490,15,29,20,34,44,34,15,29,34,49,39,24,29,24,29,20,10,12,240,250,34,31,7,21,25,25,16,34,5,12,0,0,0,3,3,5,9,0,35,0,0,5,0,8,0,0,0,0,15,0,151,7,38,1
59150264,315,10,15,25,20,20,30,10,15,20,30,30,20,10,15,15,15,10,5,168,147,12,0,0,21,16,3,0,0,0,0,0,9,0,0,0,18,0,8,47,0,0,11,0,0,0,0,8,0,8,0,117,6,30,1
59150265,440,15,10,10,20,20,20,15,20,15,35,40,30,25,30,35,30,40,30,205,235,0,59,0,30,17,34,14,16,11,15,0,0,0,30,6,0,0,0,4,4,0,9,0,0,0,0,0,18,9,0,124,0,39,1
59150266,1410,100,105,80,85,110,85,100,125,105,95,125,100,70,45,30,25,10,15,705,705,56,188,0,79,36,51,6,33,16,90,20,16,20,34,53,32,31,0,24,9,30,24,0,0,17,47,9,169,21,40,70,27,149,13
59150267,1065,15,35,49,54,49,54,59,54,74,89,69,84,84,59,64,54,39,80,518,547,24,107,22,59,42,63,17,30,13,35,10,56,5,15,15,18,22,0,8,10,6,13,-1,0,8,8,20,45,45,8,239,18,83,2
59150268,575,30,25,45,30,40,30,30,40,45,55,59,45,40,25,15,15,10,-4,285,290,8,61,11,43,36,28,10,13,8,26,0,6,8,11,0,0,0,0,24,16,0,9,0,8,0,13,0,0,0,0,128,28,60,20
59150269,320,10,10,15,20,25,20,15,15,15,20,20,25,30,30,15,15,10,10,170,150,0,32,0,13,5,6,4,0,0,0,0,7,0,0,0,0,7,0,73,0,0,11,1,0,0,0,0,0,28,0,117,9,8,-1
59150270,285,10,15,15,15,31,31,10,10,25,15,20,20,20,15,5,10,10,8,142,143,0,29,0,24,4,15,0,0,12,7,4,0,0,0,0,0,14,0,21,11,0,0,0,0,0,0,0,0,0,0,136,0,8,0
59150271,480,25,35,30,15,40,20,40,30,30,35,35,30,40,20,15,25,10,5,240,240,18,43,12,18,15,23,5,21,0,24,0,5,3,3,0,4,0,0,45,0,0,5,0,0,0,15,7,0,0,7,163,10,32,2
