"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27"
"59150134",400.00,275.00,235.00,35.00,125.00,85.00,5.00,15.00,20.00,180.00,140.00,120.00,20.00,45.00,40.00,0.00,5.00,5.00,220.00,140.00,120.00,15.00,80.00,45.00,5.00,15.00,15.00
"59150135",505.00,315.00,275.00,40.00,185.00,145.00,15.00,20.00,15.00,240.00,155.00,140.00,20.00,85.00,70.00,5.00,5.00,5.00,260.00,160.00,140.00,20.00,105.00,70.00,5.00,15.00,10.00
"59150136",375.00,220.00,210.00,10.00,155.00,115.00,15.00,15.00,15.00,190.00,105.00,100.00,5.00,80.00,75.00,5.00,5.00,0.00,190.00,110.00,100.00,5.00,75.00,45.00,15.00,10.00,10.00
"59150137",485.00,240.00,215.00,25.00,250.00,100.00,15.00,45.00,90.00,210.00,115.00,105.00,10.00,90.00,50.00,10.00,10.00,20.00,275.00,120.00,110.00,10.00,160.00,45.00,5.00,40.00,70.00
"59150140",460.00,200.00,150.00,50.00,260.00,165.00,20.00,45.00,25.00,210.00,100.00,80.00,25.00,110.00,90.00,10.00,10.00,0.00,250.00,100.00,75.00,25.00,150.00,75.00,10.00,35.00,25.00
"59150141",1165.00,615.00,495.00,115.00,555.00,345.00,35.00,125.00,50.00,535.00,305.00,245.00,60.00,225.00,180.00,10.00,30.00,5.00,635.00,310.00,245.00,55.00,330.00,160.00,25.00,90.00,45.00
"59150142",475.00,295.00,240.00,60.00,180.00,130.00,10.00,20.00,15.00,240.00,150.00,115.00,35.00,85.00,70.00,5.00,10.00,0.00,240.00,145.00,115.00,25.00,95.00,55.00,10.00,10.00,10.00
"59150143",415.00,235.00,195.00,40.00,175.00,115.00,15.00,30.00,20.00,185.00,115.00,95.00,20.00,75.00,60.00,5.00,5.00,5.00,225.00,120.00,95.00,20.00,105.00,55.00,10.00,25.00,15.00
"59150145",685.00,400.00,340.00,60.00,285.00,210.00,10.00,40.00,25.00,310.00,195.00,170.00,30.00,110.00,90.00,0.00,20.00,5.00,375.00,200.00,175.00,30.00,180.00,125.00,10.00,25.00,20.00
"59150146",455.00,290.00,270.00,15.00,170.00,135.00,10.00,5.00,20.00,230.00,140.00,135.00,10.00,80.00,75.00,5.00,5.00,0.00,225.00,145.00,135.00,5.00,85.00,55.00,5.00,5.00,15.00
"59150147",345.00,235.00,205.00,30.00,110.00,80.00,10.00,5.00,15.00,155.00,120.00,100.00,15.00,40.00,35.00,0.00,5.00,5.00,185.00,115.00,105.00,15.00,70.00,50.00,5.00,0.00,10.00
"59150148",670.00,345.00,325.00,20.00,325.00,120.00,10.00,30.00,170.00,240.00,155.00,145.00,10.00,90.00,50.00,5.00,10.00,30.00,435.00,195.00,185.00,10.00,240.00,70.00,10.00,25.00,140.00
"59150152",370.00,170.00,135.00,35.00,200.00,140.00,20.00,35.00,15.00,170.00,80.00,65.00,20.00,95.00,75.00,5.00,10.00,0.00,200.00,85.00,70.00,15.00,110.00,65.00,15.00,20.00,15.00
"59150153",600.00,360.00,315.00,45.00,240.00,140.00,20.00,45.00,35.00,285.00,180.00,155.00,25.00,105.00,65.00,10.00,20.00,5.00,315.00,180.00,155.00,25.00,135.00,75.00,10.00,20.00,25.00
"59150157",350.00,225.00,210.00,25.00,125.00,90.00,5.00,15.00,10.00,185.00,110.00,105.00,10.00,70.00,60.00,0.00,10.00,5.00,160.00,115.00,100.00,10.00,50.00,30.00,5.00,10.00,5.00
"59150158",470.00,300.00,265.00,30.00,170.00,145.00,5.00,15.00,10.00,230.00,150.00,135.00,15.00,85.00,70.00,0.00,10.00,0.00,240.00,150.00,135.00,15.00,95.00,70.00,0.00,10.00,10.00
"59150159",555.00,350.00,325.00,30.00,200.00,130.00,15.00,25.00,30.00,255.00,175.00,160.00,15.00,80.00,65.00,5.00,5.00,5.00,295.00,180.00,165.00,15.00,115.00,65.00,10.00,20.00,25.00
"59150160",555.00,380.00,340.00,40.00,180.00,140.00,5.00,25.00,15.00,280.00,185.00,170.00,20.00,90.00,75.00,5.00,5.00,5.00,285.00,195.00,175.00,20.00,90.00,60.00,0.00,15.00,10.00
"59150161",515.00,345.00,310.00,30.00,180.00,130.00,10.00,25.00,10.00,260.00,175.00,155.00,15.00,90.00,75.00,0.00,5.00,0.00,260.00,170.00,155.00,15.00,90.00,55.00,5.00,15.00,10.00
"59150162",345.00,235.00,195.00,35.00,110.00,85.00,5.00,15.00,10.00,175.00,115.00,100.00,20.00,55.00,40.00,5.00,5.00,5.00,175.00,115.00,95.00,20.00,60.00,45.00,0.00,10.00,10.00
"59150163",500.00,290.00,260.00,25.00,210.00,155.00,10.00,30.00,15.00,240.00,140.00,130.00,10.00,95.00,80.00,5.00,10.00,0.00,260.00,145.00,135.00,15.00,115.00,80.00,5.00,25.00,10.00
"59150164",450.00,270.00,245.00,25.00,185.00,130.00,10.00,30.00,15.00,220.00,135.00,125.00,15.00,85.00,75.00,5.00,10.00,5.00,230.00,135.00,125.00,15.00,95.00,55.00,5.00,20.00,10.00
"59150165",440.00,265.00,240.00,25.00,175.00,130.00,10.00,20.00,15.00,220.00,130.00,120.00,10.00,85.00,65.00,0.00,10.00,10.00,225.00,135.00,120.00,15.00,90.00,60.00,5.00,10.00,15.00
"59150166",235.00,170.00,155.00,10.00,70.00,55.00,5.00,10.00,5.00,120.00,85.00,80.00,5.00,35.00,30.00,0.00,0.00,5.00,115.00,80.00,80.00,5.00,35.00,25.00,0.00,5.00,5.00
"59150167",360.00,240.00,225.00,15.00,125.00,90.00,5.00,25.00,0.00,175.00,120.00,110.00,10.00,60.00,50.00,0.00,5.00,0.00,185.00,125.00,115.00,10.00,65.00,35.00,10.00,20.00,0.00
"59150174",335.00,225.00,200.00,30.00,105.00,85.00,5.00,10.00,10.00,165.00,115.00,100.00,15.00,50.00,45.00,0.00,0.00,0.00,170.00,115.00,105.00,15.00,55.00,35.00,0.00,5.00,10.00
"59150175",455.00,260.00,225.00,30.00,195.00,95.00,5.00,30.00,65.00,195.00,130.00,110.00,15.00,70.00,45.00,5.00,10.00,10.00,255.00,130.00,110.00,15.00,125.00,45.00,5.00,25.00,55.00
"59150176",450.00,250.00,225.00,30.00,205.00,150.00,15.00,30.00,10.00,210.00,125.00,110.00,15.00,90.00,80.00,0.00,5.00,0.00,245.00,125.00,115.00,15.00,115.00,70.00,15.00,25.00,5.00
"59150177",275.00,165.00,155.00,10.00,115.00,70.00,5.00,15.00,25.00,135.00,80.00,80.00,5.00,55.00,45.00,0.00,5.00,5.00,140.00,80.00,75.00,5.00,65.00,25.00,5.00,10.00,20.00
"59150178",590.00,355.00,320.00,30.00,240.00,170.00,10.00,25.00,35.00,295.00,175.00,160.00,15.00,125.00,105.00,0.00,10.00,10.00,290.00,180.00,160.00,15.00,115.00,65.00,10.00,20.00,25.00
"59150179",345.00,225.00,210.00,20.00,120.00,85.00,5.00,20.00,10.00,175.00,115.00,105.00,10.00,65.00,50.00,5.00,15.00,5.00,170.00,115.00,105.00,10.00,55.00,40.00,0.00,15.00,5.00
"59150180",425.00,250.00,235.00,20.00,175.00,120.00,5.00,25.00,20.00,200.00,125.00,115.00,10.00,80.00,65.00,0.00,10.00,0.00,220.00,125.00,115.00,5.00,95.00,55.00,10.00,20.00,15.00
"59150181",405.00,240.00,220.00,20.00,170.00,115.00,10.00,30.00,20.00,200.00,120.00,110.00,10.00,75.00,60.00,5.00,15.00,5.00,210.00,120.00,110.00,10.00,90.00,55.00,5.00,10.00,15.00
"59150182",635.00,390.00,340.00,45.00,250.00,180.00,15.00,30.00,25.00,300.00,195.00,170.00,25.00,105.00,90.00,5.00,10.00,0.00,335.00,195.00,170.00,20.00,140.00,90.00,15.00,20.00,20.00
"59150183",600.00,355.00,315.00,40.00,250.00,155.00,20.00,45.00,30.00,290.00,175.00,155.00,20.00,115.00,85.00,10.00,20.00,5.00,310.00,180.00,160.00,20.00,135.00,65.00,15.00,30.00,25.00
"59150184",705.00,265.00,225.00,40.00,440.00,180.00,15.00,90.00,160.00,290.00,140.00,120.00,20.00,155.00,90.00,5.00,35.00,20.00,420.00,130.00,110.00,20.00,290.00,85.00,10.00,55.00,140.00
"59150185",630.00,345.00,295.00,55.00,285.00,180.00,15.00,70.00,20.00,295.00,170.00,145.00,25.00,125.00,95.00,5.00,25.00,5.00,335.00,175.00,145.00,30.00,155.00,85.00,5.00,40.00,20.00
"59150186",590.00,220.00,180.00,40.00,365.00,205.00,25.00,90.00,45.00,255.00,105.00,85.00,20.00,145.00,95.00,15.00,30.00,5.00,330.00,115.00,90.00,20.00,220.00,110.00,15.00,60.00,35.00
"59150187",925.00,445.00,345.00,100.00,475.00,265.00,35.00,115.00,65.00,440.00,220.00,170.00,50.00,220.00,140.00,15.00,55.00,10.00,480.00,225.00,175.00,50.00,260.00,125.00,15.00,60.00,55.00
"59150188",435.00,220.00,180.00,40.00,215.00,100.00,15.00,55.00,55.00,185.00,110.00,90.00,20.00,80.00,50.00,5.00,20.00,10.00,250.00,110.00,90.00,20.00,135.00,50.00,5.00,35.00,50.00
"59150189",505.00,235.00,175.00,60.00,275.00,170.00,20.00,65.00,15.00,240.00,115.00,85.00,30.00,125.00,80.00,5.00,30.00,5.00,260.00,115.00,90.00,25.00,145.00,85.00,15.00,35.00,15.00
"59150190",570.00,285.00,210.00,80.00,280.00,185.00,15.00,65.00,20.00,260.00,145.00,105.00,40.00,120.00,85.00,10.00,30.00,5.00,305.00,145.00,105.00,40.00,160.00,100.00,10.00,35.00,20.00
"59150191",575.00,265.00,170.00,100.00,310.00,205.00,20.00,70.00,10.00,275.00,135.00,80.00,50.00,145.00,110.00,10.00,25.00,5.00,300.00,135.00,90.00,50.00,165.00,95.00,15.00,45.00,10.00
"59150192",920.00,495.00,335.00,160.00,430.00,295.00,30.00,85.00,20.00,430.00,245.00,170.00,75.00,180.00,145.00,10.00,25.00,5.00,490.00,250.00,165.00,80.00,240.00,150.00,15.00,60.00,15.00
"59150193",500.00,180.00,105.00,70.00,320.00,200.00,15.00,75.00,25.00,230.00,90.00,50.00,35.00,135.00,95.00,5.00,30.00,5.00,270.00,90.00,50.00,35.00,185.00,105.00,10.00,45.00,25.00
"59150194",505.00,220.00,170.00,50.00,280.00,185.00,20.00,55.00,25.00,245.00,110.00,85.00,25.00,135.00,95.00,10.00,25.00,0.00,260.00,115.00,90.00,25.00,150.00,95.00,10.00,30.00,20.00
"59150195",585.00,360.00,305.00,55.00,225.00,125.00,10.00,45.00,45.00,260.00,185.00,150.00,30.00,75.00,60.00,5.00,10.00,5.00,330.00,175.00,150.00,30.00,150.00,70.00,10.00,35.00,40.00
"59150196",445.00,265.00,225.00,45.00,180.00,105.00,15.00,40.00,15.00,210.00,135.00,110.00,25.00,75.00,60.00,5.00,10.00,0.00,235.00,130.00,115.00,20.00,100.00,50.00,5.00,30.00,15.00
"59150197",595.00,280.00,175.00,105.00,310.00,200.00,20.00,60.00,30.00,300.00,140.00,85.00,50.00,160.00,110.00,10.00,30.00,10.00,295.00,140.00,85.00,55.00,150.00,90.00,10.00,35.00,20.00
"59150198",575.00,280.00,185.00,95.00,295.00,205.00,20.00,60.00,5.00,280.00,140.00,90.00,45.00,135.00,100.00,10.00,25.00,0.00,300.00,140.00,95.00,50.00,155.00,105.00,10.00,35.00,10.00
"59150199",480.00,225.00,160.00,65.00,260.00,165.00,25.00,50.00,20.00,220.00,110.00,75.00,30.00,110.00,80.00,10.00,15.00,0.00,265.00,115.00,80.00,30.00,150.00,85.00,10.00,40.00,20.00
"59150200",545.00,275.00,185.00,90.00,265.00,205.00,15.00,35.00,15.00,285.00,135.00,90.00,45.00,150.00,130.00,10.00,10.00,0.00,260.00,140.00,95.00,45.00,120.00,80.00,5.00,25.00,20.00
"59150201",520.00,260.00,160.00,100.00,255.00,175.00,20.00,55.00,10.00,260.00,135.00,85.00,55.00,130.00,100.00,5.00,30.00,0.00,250.00,125.00,80.00,45.00,130.00,80.00,20.00,25.00,5.00
"59150202",610.00,345.00,275.00,75.00,265.00,170.00,25.00,45.00,25.00,300.00,170.00,135.00,35.00,125.00,85.00,10.00,20.00,5.00,315.00,175.00,135.00,35.00,140.00,85.00,10.00,20.00,20.00
"59150203",500.00,290.00,245.00,45.00,215.00,140.00,15.00,35.00,15.00,260.00,150.00,125.00,20.00,110.00,85.00,10.00,10.00,5.00,240.00,140.00,120.00,25.00,100.00,55.00,10.00,20.00,10.00
"59150204",640.00,420.00,345.00,65.00,225.00,135.00,20.00,50.00,20.00,285.00,205.00,175.00,35.00,80.00,60.00,5.00,15.00,5.00,355.00,215.00,180.00,35.00,145.00,75.00,15.00,40.00,20.00
"59150205",490.00,295.00,250.00,45.00,195.00,150.00,10.00,20.00,15.00,235.00,145.00,125.00,20.00,90.00,80.00,0.00,5.00,5.00,250.00,150.00,125.00,25.00,105.00,70.00,15.00,15.00,10.00
"59150206",465.00,295.00,260.00,35.00,170.00,105.00,10.00,25.00,25.00,230.00,145.00,135.00,15.00,80.00,65.00,5.00,10.00,0.00,240.00,150.00,130.00,15.00,85.00,45.00,5.00,15.00,20.00
"59150207",430.00,260.00,235.00,30.00,165.00,125.00,15.00,20.00,15.00,220.00,130.00,115.00,15.00,90.00,75.00,10.00,5.00,0.00,210.00,135.00,115.00,15.00,80.00,50.00,5.00,10.00,10.00
"59150208",485.00,310.00,280.00,30.00,170.00,115.00,5.00,30.00,15.00,240.00,150.00,140.00,15.00,90.00,70.00,5.00,10.00,0.00,240.00,155.00,140.00,15.00,85.00,50.00,0.00,15.00,10.00
"59150209",580.00,360.00,305.00,50.00,220.00,150.00,15.00,35.00,25.00,285.00,180.00,150.00,25.00,105.00,75.00,5.00,20.00,5.00,295.00,180.00,155.00,25.00,115.00,70.00,5.00,15.00,25.00
"59150210",590.00,335.00,275.00,70.00,250.00,170.00,20.00,40.00,20.00,295.00,170.00,130.00,35.00,125.00,100.00,5.00,10.00,5.00,295.00,170.00,135.00,35.00,125.00,70.00,10.00,30.00,20.00
"59150211",515.00,325.00,270.00,60.00,190.00,135.00,5.00,25.00,25.00,265.00,160.00,130.00,30.00,105.00,85.00,5.00,10.00,5.00,250.00,165.00,135.00,30.00,85.00,50.00,0.00,20.00,20.00
"59150212",310.00,195.00,170.00,30.00,115.00,85.00,5.00,15.00,10.00,160.00,95.00,80.00,10.00,65.00,50.00,0.00,5.00,0.00,150.00,100.00,85.00,15.00,45.00,30.00,0.00,10.00,10.00
"59150213",490.00,300.00,235.00,65.00,190.00,145.00,5.00,25.00,15.00,245.00,155.00,115.00,30.00,95.00,80.00,5.00,10.00,5.00,245.00,145.00,110.00,30.00,100.00,65.00,5.00,15.00,10.00
"59150214",330.00,160.00,140.00,20.00,170.00,50.00,10.00,45.00,65.00,135.00,85.00,75.00,10.00,55.00,30.00,5.00,15.00,10.00,200.00,80.00,70.00,15.00,115.00,30.00,10.00,30.00,55.00
"59150219",515.00,295.00,200.00,95.00,215.00,165.00,15.00,25.00,10.00,245.00,150.00,100.00,50.00,100.00,85.00,10.00,5.00,5.00,265.00,150.00,100.00,45.00,115.00,85.00,10.00,15.00,5.00
"59150220",530.00,290.00,205.00,80.00,240.00,170.00,20.00,35.00,15.00,260.00,140.00,105.00,40.00,120.00,95.00,10.00,10.00,0.00,265.00,145.00,110.00,40.00,120.00,75.00,10.00,20.00,10.00
"59150221",975.00,525.00,440.00,85.00,450.00,250.00,20.00,70.00,120.00,465.00,275.00,230.00,40.00,190.00,135.00,10.00,20.00,20.00,510.00,250.00,205.00,45.00,260.00,115.00,5.00,50.00,95.00
"59150222",445.00,250.00,225.00,25.00,190.00,135.00,10.00,20.00,20.00,210.00,125.00,110.00,15.00,85.00,75.00,5.00,5.00,5.00,235.00,130.00,110.00,15.00,110.00,60.00,10.00,20.00,15.00
"59150223",360.00,230.00,210.00,15.00,135.00,95.00,10.00,15.00,15.00,185.00,115.00,105.00,10.00,70.00,55.00,5.00,5.00,5.00,180.00,115.00,110.00,10.00,65.00,40.00,5.00,10.00,10.00
"59150224",1350.00,880.00,825.00,60.00,465.00,360.00,20.00,45.00,40.00,660.00,440.00,410.00,30.00,225.00,195.00,5.00,15.00,5.00,685.00,445.00,415.00,30.00,245.00,165.00,15.00,25.00,35.00
"59150225",380.00,260.00,240.00,20.00,115.00,95.00,10.00,5.00,5.00,195.00,130.00,120.00,10.00,65.00,55.00,5.00,0.00,0.00,185.00,130.00,120.00,15.00,50.00,35.00,5.00,5.00,10.00
"59150226",300.00,195.00,185.00,10.00,105.00,75.00,0.00,10.00,15.00,140.00,100.00,95.00,5.00,45.00,40.00,0.00,0.00,0.00,160.00,100.00,90.00,5.00,60.00,35.00,0.00,10.00,15.00
"59150227",425.00,290.00,265.00,20.00,140.00,105.00,0.00,15.00,15.00,210.00,145.00,130.00,15.00,65.00,60.00,0.00,5.00,5.00,220.00,145.00,135.00,10.00,70.00,50.00,0.00,10.00,15.00
"59150228",1025.00,685.00,620.00,65.00,335.00,235.00,15.00,35.00,45.00,505.00,340.00,310.00,35.00,165.00,135.00,5.00,15.00,15.00,515.00,345.00,315.00,30.00,165.00,100.00,10.00,25.00,35.00
"59150229",325.00,225.00,210.00,15.00,100.00,75.00,5.00,5.00,15.00,150.00,115.00,105.00,10.00,35.00,30.00,0.00,0.00,0.00,180.00,110.00,105.00,10.00,65.00,45.00,5.00,5.00,10.00
"59150230",1045.00,730.00,665.00,60.00,320.00,210.00,20.00,45.00,45.00,495.00,360.00,325.00,30.00,135.00,105.00,5.00,10.00,15.00,555.00,365.00,335.00,30.00,185.00,110.00,15.00,30.00,30.00
"59150231",220.00,135.00,125.00,10.00,85.00,65.00,5.00,5.00,10.00,110.00,65.00,60.00,5.00,45.00,40.00,0.00,0.00,0.00,110.00,70.00,65.00,5.00,45.00,30.00,0.00,0.00,10.00
"59150232",575.00,365.00,340.00,25.00,210.00,155.00,15.00,30.00,20.00,280.00,185.00,170.00,15.00,95.00,80.00,0.00,10.00,5.00,300.00,180.00,170.00,15.00,120.00,75.00,5.00,15.00,15.00
"59150233",1635.00,915.00,665.00,245.00,720.00,395.00,50.00,210.00,60.00,725.00,445.00,325.00,125.00,280.00,190.00,15.00,60.00,10.00,910.00,460.00,340.00,125.00,440.00,205.00,35.00,150.00,50.00
"59150234",535.00,335.00,305.00,25.00,200.00,140.00,5.00,30.00,25.00,250.00,170.00,150.00,15.00,80.00,65.00,0.00,5.00,5.00,285.00,170.00,155.00,10.00,125.00,70.00,10.00,25.00,20.00
"59150235",835.00,465.00,435.00,25.00,365.00,165.00,10.00,55.00,130.00,340.00,230.00,220.00,15.00,110.00,85.00,0.00,10.00,15.00,490.00,235.00,215.00,15.00,255.00,85.00,10.00,45.00,115.00
"59150236",650.00,335.00,285.00,50.00,315.00,130.00,20.00,65.00,105.00,240.00,165.00,140.00,25.00,75.00,45.00,5.00,15.00,15.00,405.00,170.00,145.00,25.00,235.00,80.00,15.00,50.00,90.00
"59150237",510.00,300.00,250.00,45.00,215.00,140.00,10.00,45.00,15.00,220.00,145.00,120.00,20.00,70.00,60.00,5.00,10.00,0.00,295.00,150.00,130.00,20.00,140.00,80.00,10.00,35.00,10.00
"59150238",425.00,275.00,245.00,30.00,150.00,115.00,15.00,15.00,10.00,210.00,135.00,120.00,15.00,75.00,65.00,0.00,5.00,5.00,215.00,140.00,125.00,15.00,75.00,50.00,15.00,10.00,5.00
"59150239",680.00,465.00,420.00,45.00,215.00,125.00,15.00,45.00,30.00,320.00,230.00,210.00,25.00,85.00,60.00,10.00,15.00,5.00,360.00,235.00,210.00,25.00,125.00,65.00,5.00,30.00,25.00
"59150240",1325.00,880.00,805.00,70.00,445.00,335.00,25.00,55.00,40.00,625.00,440.00,400.00,35.00,190.00,160.00,5.00,10.00,10.00,705.00,440.00,405.00,35.00,260.00,170.00,15.00,45.00,25.00
"59150241",750.00,485.00,435.00,50.00,265.00,205.00,5.00,30.00,20.00,360.00,240.00,215.00,25.00,120.00,105.00,5.00,10.00,0.00,390.00,240.00,220.00,25.00,145.00,95.00,5.00,25.00,20.00
"59150242",625.00,335.00,275.00,55.00,290.00,155.00,20.00,85.00,35.00,295.00,170.00,140.00,30.00,130.00,90.00,5.00,30.00,5.00,325.00,165.00,140.00,25.00,165.00,65.00,15.00,55.00,30.00
"59150243",770.00,515.00,465.00,45.00,260.00,190.00,15.00,20.00,30.00,375.00,260.00,235.00,25.00,115.00,95.00,0.00,10.00,10.00,400.00,255.00,235.00,20.00,145.00,100.00,15.00,15.00,20.00
"59150244",800.00,570.00,480.00,90.00,235.00,165.00,15.00,30.00,25.00,400.00,280.00,240.00,40.00,120.00,95.00,5.00,10.00,5.00,405.00,285.00,240.00,45.00,115.00,65.00,5.00,20.00,20.00
"59150245",470.00,315.00,280.00,40.00,150.00,105.00,5.00,25.00,20.00,235.00,160.00,140.00,20.00,75.00,60.00,5.00,10.00,5.00,230.00,160.00,140.00,20.00,70.00,45.00,5.00,15.00,15.00
"59150246",400.00,270.00,245.00,20.00,140.00,95.00,10.00,20.00,15.00,200.00,135.00,125.00,10.00,65.00,55.00,5.00,5.00,5.00,200.00,135.00,125.00,5.00,70.00,40.00,5.00,15.00,10.00
"59150249",440.00,290.00,250.00,30.00,155.00,110.00,5.00,25.00,15.00,220.00,145.00,125.00,20.00,75.00,55.00,5.00,20.00,0.00,220.00,145.00,130.00,15.00,75.00,50.00,5.00,10.00,10.00
"59150250",380.00,245.00,225.00,20.00,135.00,95.00,15.00,10.00,20.00,185.00,120.00,110.00,10.00,65.00,50.00,5.00,5.00,5.00,195.00,125.00,115.00,10.00,75.00,45.00,10.00,5.00,15.00
"59150251",345.00,235.00,210.00,25.00,115.00,90.00,5.00,10.00,10.00,170.00,115.00,105.00,15.00,50.00,45.00,5.00,0.00,0.00,180.00,115.00,105.00,15.00,65.00,40.00,5.00,10.00,10.00
"59150252",670.00,450.00,415.00,35.00,215.00,165.00,10.00,25.00,20.00,335.00,225.00,210.00,20.00,110.00,90.00,5.00,5.00,5.00,330.00,225.00,210.00,20.00,105.00,70.00,5.00,15.00,15.00
"59150253",630.00,355.00,295.00,60.00,275.00,195.00,20.00,35.00,20.00,295.00,175.00,140.00,30.00,125.00,100.00,10.00,15.00,5.00,330.00,185.00,150.00,30.00,145.00,95.00,10.00,20.00,20.00
"59150254",380.00,235.00,185.00,45.00,145.00,105.00,5.00,15.00,20.00,185.00,110.00,90.00,25.00,70.00,65.00,5.00,0.00,5.00,190.00,120.00,95.00,25.00,70.00,40.00,5.00,10.00,15.00
"59150255",445.00,250.00,230.00,20.00,195.00,155.00,5.00,20.00,10.00,230.00,120.00,110.00,10.00,110.00,90.00,5.00,10.00,5.00,220.00,130.00,120.00,15.00,90.00,60.00,5.00,10.00,10.00
"59150260",535.00,330.00,310.00,15.00,200.00,160.00,10.00,10.00,25.00,270.00,160.00,150.00,10.00,110.00,100.00,5.00,0.00,0.00,265.00,165.00,160.00,10.00,95.00,60.00,5.00,10.00,20.00
"59150261",400.00,225.00,215.00,10.00,175.00,150.00,5.00,15.00,10.00,215.00,110.00,110.00,0.00,105.00,95.00,5.00,5.00,0.00,185.00,110.00,105.00,5.00,75.00,60.00,0.00,5.00,5.00
"59150262",310.00,165.00,160.00,5.00,145.00,115.00,5.00,10.00,15.00,155.00,80.00,75.00,5.00,75.00,60.00,5.00,10.00,0.00,155.00,80.00,80.00,5.00,75.00,50.00,5.00,5.00,10.00
"59150263",425.00,255.00,230.00,20.00,175.00,135.00,10.00,10.00,15.00,200.00,125.00,110.00,10.00,75.00,65.00,5.00,0.00,5.00,225.00,125.00,115.00,10.00,95.00,75.00,5.00,10.00,10.00
"59150264",260.00,155.00,155.00,5.00,100.00,80.00,10.00,5.00,10.00,135.00,80.00,80.00,5.00,55.00,45.00,5.00,0.00,0.00,125.00,80.00,75.00,0.00,50.00,30.00,5.00,0.00,5.00
"59150265",400.00,240.00,215.00,30.00,160.00,90.00,10.00,15.00,45.00,185.00,115.00,105.00,15.00,70.00,55.00,5.00,5.00,5.00,220.00,125.00,110.00,15.00,95.00,40.00,5.00,10.00,40.00
"59150266",1120.00,565.00,475.00,90.00,555.00,360.00,45.00,105.00,45.00,560.00,280.00,235.00,45.00,275.00,205.00,15.00,50.00,10.00,565.00,285.00,240.00,40.00,285.00,155.00,30.00,60.00,30.00
"59150267",970.00,405.00,335.00,70.00,565.00,280.00,40.00,130.00,120.00,465.00,195.00,160.00,35.00,275.00,170.00,20.00,60.00,20.00,500.00,210.00,175.00,35.00,295.00,105.00,15.00,70.00,100.00
"59150268",475.00,305.00,255.00,50.00,170.00,120.00,15.00,25.00,10.00,225.00,155.00,125.00,25.00,75.00,65.00,0.00,5.00,5.00,245.00,155.00,130.00,25.00,95.00,50.00,10.00,20.00,10.00
"59150269",285.00,170.00,170.00,0.00,115.00,90.00,5.00,10.00,15.00,150.00,85.00,85.00,0.00,65.00,50.00,0.00,5.00,0.00,135.00,85.00,85.00,0.00,50.00,40.00,5.00,5.00,10.00
"59150270",250.00,150.00,135.00,15.00,105.00,75.00,5.00,10.00,15.00,120.00,75.00,70.00,10.00,45.00,40.00,0.00,5.00,5.00,130.00,70.00,65.00,5.00,60.00,35.00,5.00,5.00,10.00
"59150271",400.00,255.00,240.00,15.00,140.00,95.00,5.00,15.00,25.00,195.00,130.00,120.00,5.00,70.00,60.00,0.00,5.00,5.00,200.00,130.00,120.00,10.00,75.00,40.00,5.00,15.00,20.00
"59150272",485.00,280.00,255.00,30.00,205.00,140.00,10.00,30.00,20.00,245.00,145.00,125.00,15.00,105.00,70.00,5.00,20.00,5.00,235.00,140.00,125.00,10.00,100.00,70.00,5.00,5.00,15.00
"59150273",395.00,260.00,240.00,20.00,130.00,100.00,5.00,15.00,15.00,200.00,130.00,120.00,15.00,70.00,60.00,5.00,5.00,5.00,195.00,135.00,125.00,10.00,60.00,35.00,0.00,10.00,10.00
"59150274",470.00,260.00,250.00,15.00,210.00,155.00,5.00,25.00,20.00,225.00,125.00,120.00,5.00,100.00,85.00,0.00,10.00,5.00,245.00,130.00,125.00,5.00,110.00,70.00,5.00,20.00,20.00
"59150275",370.00,205.00,190.00,20.00,155.00,120.00,5.00,15.00,15.00,185.00,105.00,95.00,10.00,80.00,70.00,0.00,10.00,0.00,185.00,105.00,95.00,5.00,80.00,50.00,5.00,10.00,15.00
"59150276",415.00,220.00,205.00,20.00,190.00,150.00,5.00,15.00,20.00,185.00,110.00,100.00,10.00,75.00,65.00,0.00,10.00,0.00,225.00,115.00,110.00,10.00,110.00,80.00,5.00,5.00,20.00
"59150277",385.00,210.00,185.00,20.00,180.00,120.00,10.00,25.00,25.00,200.00,100.00,90.00,10.00,100.00,80.00,0.00,10.00,10.00,195.00,110.00,95.00,15.00,80.00,45.00,5.00,15.00,15.00
"59150278",655.00,330.00,295.00,35.00,325.00,255.00,15.00,25.00,30.00,310.00,160.00,145.00,15.00,145.00,120.00,5.00,10.00,10.00,350.00,170.00,150.00,20.00,180.00,130.00,10.00,15.00,20.00
"59150279",645.00,360.00,330.00,25.00,290.00,200.00,5.00,40.00,50.00,305.00,170.00,160.00,10.00,130.00,110.00,0.00,5.00,10.00,340.00,180.00,170.00,10.00,160.00,90.00,5.00,35.00,35.00
"59150280",345.00,85.00,70.00,15.00,260.00,225.00,5.00,20.00,5.00,195.00,40.00,35.00,10.00,150.00,135.00,5.00,10.00,5.00,155.00,45.00,40.00,5.00,110.00,90.00,5.00,15.00,5.00
