"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27"
"9330500.01",465.00,330.00,285.00,45.00,140.00,25.00,5.00,40.00,70.00,210.00,160.00,145.00,15.00,50.00,10.00,0.00,20.00,20.00,255.00,165.00,140.00,25.00,90.00,15.00,5.00,20.00,55.00
"9330500.02",5100.00,3175.00,2660.00,515.00,1930.00,1200.00,135.00,360.00,240.00,2580.00,1600.00,1340.00,260.00,980.00,680.00,60.00,175.00,65.00,2525.00,1570.00,1315.00,255.00,950.00,520.00,70.00,185.00,175.00
"9330501.01",3620.00,1980.00,1770.00,215.00,1635.00,810.00,80.00,250.00,495.00,1665.00,990.00,880.00,110.00,675.00,440.00,40.00,85.00,110.00,1955.00,990.00,885.00,110.00,960.00,370.00,40.00,165.00,385.00
"9330501.02",4655.00,3110.00,2720.00,390.00,1545.00,1055.00,105.00,220.00,165.00,2350.00,1560.00,1360.00,200.00,790.00,585.00,45.00,115.00,45.00,2305.00,1550.00,1360.00,195.00,755.00,470.00,60.00,110.00,120.00
"9330501.03",2765.00,1775.00,1550.00,225.00,990.00,675.00,50.00,150.00,120.00,1400.00,890.00,780.00,115.00,510.00,380.00,20.00,70.00,25.00,1365.00,885.00,770.00,110.00,485.00,290.00,30.00,70.00,90.00
"9330502.01",1995.00,1330.00,1170.00,165.00,665.00,435.00,35.00,95.00,95.00,1005.00,670.00,590.00,80.00,340.00,245.00,20.00,50.00,25.00,990.00,660.00,580.00,80.00,330.00,195.00,20.00,45.00,75.00
"9330502.02",3375.00,2050.00,1730.00,320.00,1330.00,690.00,105.00,255.00,270.00,1675.00,1025.00,865.00,160.00,655.00,405.00,55.00,125.00,65.00,1700.00,1020.00,865.00,160.00,680.00,285.00,55.00,130.00,205.00
"9330502.03",3940.00,2590.00,2255.00,335.00,1350.00,935.00,85.00,205.00,120.00,1975.00,1285.00,1125.00,160.00,690.00,530.00,40.00,85.00,30.00,1965.00,1300.00,1130.00,170.00,660.00,405.00,45.00,120.00,90.00
"9330502.05",2555.00,1605.00,1375.00,235.00,955.00,650.00,55.00,140.00,110.00,1260.00,795.00,685.00,115.00,465.00,345.00,25.00,65.00,30.00,1300.00,810.00,690.00,120.00,490.00,310.00,30.00,70.00,75.00
"9330502.06",2455.00,1615.00,1490.00,125.00,835.00,605.00,40.00,90.00,95.00,1185.00,805.00,745.00,65.00,380.00,310.00,15.00,35.00,20.00,1265.00,815.00,745.00,65.00,455.00,300.00,25.00,55.00,75.00
"9330502.07",4790.00,3025.00,2735.00,290.00,1765.00,1030.00,125.00,315.00,305.00,2175.00,1505.00,1360.00,145.00,675.00,500.00,45.00,75.00,60.00,2615.00,1520.00,1375.00,145.00,1090.00,530.00,80.00,240.00,250.00
"9330503.01",2000.00,1345.00,1165.00,180.00,655.00,490.00,35.00,80.00,50.00,1010.00,670.00,585.00,90.00,335.00,285.00,10.00,30.00,10.00,995.00,675.00,585.00,90.00,320.00,210.00,25.00,50.00,30.00
"9330503.03",5730.00,3630.00,3040.00,595.00,2100.00,1455.00,130.00,275.00,240.00,2840.00,1825.00,1515.00,305.00,1020.00,810.00,45.00,100.00,60.00,2890.00,1810.00,1520.00,285.00,1080.00,650.00,80.00,175.00,180.00
"9330503.06",3780.00,1815.00,1335.00,480.00,1965.00,1105.00,140.00,465.00,260.00,1705.00,900.00,665.00,240.00,810.00,580.00,55.00,145.00,30.00,2065.00,915.00,670.00,245.00,1155.00,520.00,85.00,320.00,230.00
"9330503.07",4110.00,1400.00,1065.00,340.00,2705.00,1130.00,255.00,735.00,580.00,1875.00,705.00,535.00,165.00,1175.00,620.00,110.00,300.00,140.00,2230.00,700.00,530.00,170.00,1535.00,510.00,145.00,435.00,445.00
"9330503.08",4080.00,2080.00,1505.00,575.00,2000.00,1195.00,190.00,405.00,215.00,1970.00,1035.00,750.00,290.00,935.00,655.00,75.00,155.00,45.00,2110.00,1045.00,755.00,285.00,1065.00,540.00,115.00,250.00,165.00
"9330503.09",2275.00,1155.00,900.00,250.00,1120.00,555.00,75.00,240.00,240.00,975.00,575.00,445.00,125.00,405.00,255.00,25.00,75.00,45.00,1300.00,580.00,455.00,125.00,715.00,300.00,50.00,165.00,200.00
"9330504.03",5080.00,3365.00,2995.00,370.00,1715.00,1205.00,85.00,255.00,170.00,2475.00,1680.00,1490.00,190.00,795.00,635.00,35.00,100.00,30.00,2605.00,1685.00,1500.00,180.00,920.00,570.00,50.00,160.00,145.00
"9330504.05",6410.00,4035.00,3615.00,415.00,2375.00,1460.00,140.00,320.00,450.00,2965.00,1990.00,1785.00,205.00,975.00,755.00,45.00,100.00,80.00,3440.00,2045.00,1835.00,210.00,1395.00,705.00,95.00,220.00,375.00
"9330504.07",2595.00,1595.00,1385.00,205.00,1000.00,550.00,70.00,220.00,160.00,1160.00,795.00,695.00,100.00,370.00,275.00,25.00,45.00,25.00,1430.00,800.00,700.00,100.00,630.00,280.00,40.00,175.00,135.00
"9330504.08",3460.00,2280.00,2110.00,170.00,1180.00,770.00,55.00,165.00,190.00,1635.00,1130.00,1045.00,85.00,500.00,405.00,20.00,50.00,35.00,1825.00,1145.00,1065.00,85.00,680.00,365.00,35.00,120.00,155.00
"9330504.09",4120.00,2750.00,2415.00,335.00,1370.00,1010.00,80.00,165.00,115.00,2010.00,1365.00,1200.00,165.00,645.00,540.00,30.00,60.00,15.00,2110.00,1380.00,1215.00,170.00,725.00,475.00,50.00,105.00,100.00
"9330504.1",3225.00,1940.00,1585.00,350.00,1290.00,775.00,100.00,240.00,170.00,1520.00,960.00,785.00,175.00,555.00,420.00,45.00,70.00,25.00,1705.00,980.00,800.00,175.00,730.00,355.00,50.00,175.00,145.00
"9330504.11",10110.00,6825.00,5835.00,990.00,3285.00,2320.00,295.00,465.00,205.00,4885.00,3370.00,2880.00,495.00,1510.00,1200.00,120.00,150.00,40.00,5225.00,3450.00,2955.00,500.00,1770.00,1115.00,180.00,310.00,165.00
"9330504.12",3930.00,2500.00,2195.00,305.00,1430.00,1090.00,95.00,160.00,80.00,1955.00,1245.00,1090.00,150.00,715.00,605.00,30.00,65.00,20.00,1970.00,1260.00,1110.00,155.00,715.00,490.00,60.00,100.00,60.00
"9330504.13",3105.00,1905.00,1600.00,310.00,1200.00,695.00,100.00,185.00,225.00,1480.00,945.00,785.00,155.00,535.00,395.00,35.00,70.00,35.00,1630.00,965.00,810.00,155.00,665.00,295.00,65.00,120.00,190.00
"9330504.14",30.00,20.00,15.00,10.00,15.00,10.00,0.00,0.00,5.00,15.00,10.00,5.00,0.00,5.00,5.00,0.00,0.00,0.00,20.00,10.00,5.00,5.00,10.00,5.00,0.00,0.00,0.00
"9330504.15",1550.00,1040.00,950.00,95.00,500.00,300.00,20.00,60.00,125.00,730.00,515.00,470.00,50.00,215.00,160.00,10.00,15.00,25.00,815.00,530.00,480.00,50.00,290.00,140.00,10.00,50.00,95.00
"9330505.01",2910.00,1855.00,1665.00,190.00,1055.00,630.00,65.00,195.00,165.00,1325.00,920.00,825.00,95.00,405.00,305.00,15.00,55.00,25.00,1580.00,930.00,835.00,95.00,650.00,320.00,50.00,135.00,140.00
"9330505.03",75.00,35.00,15.00,15.00,40.00,30.00,5.00,5.00,0.00,35.00,15.00,10.00,10.00,20.00,20.00,0.00,0.00,0.00,35.00,15.00,5.00,5.00,20.00,10.00,0.00,0.00,5.00
"9330505.04",4880.00,3130.00,2770.00,360.00,1750.00,1275.00,105.00,215.00,165.00,2445.00,1560.00,1385.00,180.00,880.00,690.00,45.00,115.00,35.00,2435.00,1565.00,1390.00,175.00,870.00,580.00,60.00,100.00,125.00
"9330506.01",3130.00,1805.00,1465.00,340.00,1330.00,860.00,105.00,250.00,110.00,1515.00,900.00,730.00,170.00,615.00,475.00,35.00,90.00,15.00,1620.00,905.00,735.00,170.00,715.00,390.00,70.00,160.00,90.00
"9330506.02",5955.00,3410.00,2820.00,590.00,2545.00,1565.00,175.00,460.00,345.00,2895.00,1710.00,1415.00,290.00,1185.00,850.00,70.00,185.00,85.00,3060.00,1700.00,1405.00,295.00,1365.00,715.00,110.00,275.00,265.00
