"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23"
"59150164",160.00,55.00,35.00,55.00,5.00,3.20,160.00,135.00,120.00,10.00,25.00,20.00,10.00,135.00,40.00,95.00,30.00,55.00,10.00,25.00,15.00,10.00,0.00
"59150165",150.00,50.00,40.00,45.00,15.00,3.20,150.00,130.00,120.00,15.00,20.00,15.00,5.00,130.00,40.00,90.00,35.00,45.00,10.00,20.00,5.00,10.00,0.00
"59150166",85.00,40.00,20.00,30.00,5.00,3.10,85.00,80.00,75.00,5.00,5.00,0.00,0.00,85.00,35.00,45.00,15.00,25.00,5.00,5.00,5.00,0.00,0.00
"59150167",135.00,45.00,35.00,45.00,15.00,3.20,135.00,120.00,110.00,5.00,15.00,15.00,5.00,115.00,35.00,85.00,30.00,40.00,10.00,20.00,10.00,5.00,5.00
"59150174",125.00,55.00,25.00,40.00,10.00,3.00,120.00,110.00,100.00,15.00,15.00,10.00,0.00,110.00,45.00,70.00,25.00,35.00,10.00,10.00,10.00,0.00,0.00
"59150175",130.00,65.00,30.00,30.00,5.00,2.80,130.00,115.00,100.00,15.00,15.00,10.00,0.00,115.00,55.00,60.00,25.00,30.00,5.00,15.00,10.00,5.00,0.00
"59150176",175.00,50.00,50.00,55.00,20.00,3.30,175.00,120.00,110.00,15.00,50.00,50.00,5.00,125.00,30.00,95.00,30.00,55.00,20.00,55.00,25.00,25.00,5.00
"59150177",95.00,40.00,20.00,25.00,5.00,2.80,90.00,80.00,75.00,0.00,15.00,10.00,0.00,80.00,35.00,45.00,15.00,25.00,5.00,15.00,10.00,5.00,0.00
"59150178",205.00,80.00,50.00,60.00,20.00,3.10,210.00,170.00,160.00,15.00,30.00,25.00,10.00,175.00,60.00,115.00,35.00,55.00,20.00,35.00,20.00,10.00,0.00
"59150179",135.00,55.00,35.00,35.00,5.00,2.90,130.00,110.00,100.00,10.00,20.00,5.00,10.00,110.00,50.00,65.00,25.00,35.00,0.00,15.00,5.00,10.00,0.00
"59150180",145.00,55.00,35.00,45.00,15.00,3.10,145.00,125.00,115.00,10.00,20.00,20.00,0.00,125.00,40.00,85.00,30.00,45.00,10.00,25.00,15.00,5.00,5.00
"59150181",135.00,60.00,35.00,35.00,5.00,2.90,140.00,115.00,105.00,10.00,20.00,15.00,5.00,115.00,50.00,65.00,30.00,35.00,5.00,20.00,10.00,5.00,0.00
"59150182",225.00,90.00,60.00,60.00,25.00,3.00,225.00,190.00,170.00,25.00,35.00,30.00,5.00,195.00,75.00,120.00,45.00,55.00,20.00,35.00,20.00,10.00,0.00
"59150183",200.00,65.00,45.00,80.00,10.00,3.20,200.00,165.00,150.00,20.00,25.00,20.00,10.00,170.00,50.00,120.00,35.00,75.00,15.00,30.00,15.00,10.00,0.00
"59150184",120.00,65.00,25.00,20.00,5.00,2.80,115.00,80.00,65.00,25.00,35.00,25.00,5.00,85.00,35.00,45.00,20.00,15.00,5.00,35.00,25.00,5.00,0.00
"59150185",205.00,115.00,55.00,35.00,5.00,2.80,210.00,170.00,145.00,30.00,40.00,30.00,10.00,170.00,90.00,80.00,40.00,35.00,0.00,40.00,25.00,15.00,5.00
"59150186",150.00,100.00,30.00,15.00,5.00,2.40,150.00,105.00,85.00,20.00,45.00,40.00,5.00,105.00,65.00,45.00,25.00,15.00,5.00,45.00,35.00,5.00,0.00
"59150187",250.00,170.00,55.00,20.00,0.00,2.40,250.00,220.00,170.00,50.00,30.00,30.00,10.00,215.00,150.00,70.00,45.00,20.00,0.00,30.00,25.00,10.00,0.00
"59150188",120.00,85.00,25.00,15.00,0.00,2.50,120.00,105.00,90.00,20.00,10.00,5.00,5.00,110.00,70.00,40.00,25.00,10.00,0.00,15.00,15.00,0.00,0.00
"59150189",140.00,90.00,30.00,15.00,5.00,2.50,145.00,115.00,85.00,30.00,30.00,25.00,0.00,110.00,70.00,40.00,25.00,15.00,5.00,30.00,20.00,10.00,0.00
"59150190",170.00,120.00,30.00,10.00,5.00,2.40,165.00,140.00,105.00,40.00,30.00,25.00,0.00,140.00,100.00,40.00,25.00,10.00,5.00,30.00,20.00,10.00,0.00
"59150191",155.00,105.00,35.00,20.00,0.00,2.50,160.00,130.00,80.00,45.00,25.00,25.00,5.00,130.00,85.00,50.00,30.00,15.00,0.00,25.00,20.00,5.00,0.00
"59150192",275.00,195.00,55.00,25.00,5.00,2.40,275.00,245.00,160.00,80.00,35.00,30.00,0.00,240.00,170.00,75.00,45.00,20.00,0.00,35.00,30.00,5.00,0.00
"59150193",105.00,85.00,15.00,5.00,0.00,2.20,105.00,85.00,50.00,35.00,20.00,15.00,5.00,90.00,75.00,15.00,15.00,0.00,0.00,20.00,15.00,5.00,0.00
"59150194",120.00,85.00,30.00,10.00,5.00,2.30,120.00,110.00,85.00,25.00,10.00,5.00,0.00,110.00,75.00,40.00,30.00,10.00,0.00,10.00,5.00,0.00,0.00
"59150195",205.00,115.00,45.00,40.00,5.00,2.70,205.00,175.00,150.00,25.00,30.00,25.00,5.00,180.00,95.00,85.00,40.00,40.00,5.00,25.00,25.00,5.00,0.00
"59150196",165.00,85.00,45.00,35.00,0.00,2.70,165.00,130.00,110.00,25.00,35.00,25.00,5.00,130.00,65.00,65.00,30.00,35.00,5.00,35.00,20.00,15.00,0.00
"59150197",160.00,125.00,25.00,15.00,0.00,2.40,165.00,135.00,80.00,50.00,25.00,20.00,5.00,140.00,100.00,35.00,20.00,15.00,0.00,25.00,20.00,5.00,0.00
"59150198",165.00,105.00,35.00,15.00,10.00,2.50,160.00,140.00,90.00,45.00,20.00,20.00,0.00,140.00,85.00,60.00,35.00,15.00,5.00,25.00,20.00,5.00,0.00
"59150199",125.00,85.00,30.00,10.00,0.00,2.30,125.00,110.00,75.00,35.00,20.00,15.00,5.00,110.00,70.00,40.00,25.00,10.00,0.00,15.00,15.00,0.00,0.00
"59150200",155.00,90.00,30.00,30.00,10.00,2.70,155.00,135.00,90.00,45.00,20.00,15.00,10.00,130.00,75.00,55.00,20.00,30.00,10.00,20.00,15.00,5.00,0.00
"59150201",170.00,75.00,35.00,40.00,10.00,2.90,165.00,130.00,80.00,50.00,40.00,30.00,10.00,125.00,50.00,80.00,30.00,40.00,10.00,35.00,25.00,10.00,0.00
"59150202",215.00,95.00,50.00,50.00,20.00,3.00,215.00,170.00,135.00,35.00,50.00,35.00,15.00,170.00,70.00,100.00,35.00,45.00,20.00,45.00,25.00,20.00,5.00
"59150203",170.00,75.00,50.00,40.00,10.00,2.90,170.00,140.00,115.00,25.00,30.00,25.00,5.00,140.00,55.00,90.00,40.00,35.00,10.00,30.00,15.00,10.00,5.00
"59150204",240.00,125.00,65.00,50.00,0.00,2.70,240.00,205.00,170.00,35.00,35.00,30.00,5.00,205.00,100.00,105.00,55.00,50.00,5.00,35.00,25.00,10.00,0.00
"59150205",170.00,75.00,40.00,50.00,15.00,3.10,175.00,145.00,120.00,25.00,30.00,20.00,5.00,145.00,55.00,90.00,35.00,45.00,10.00,30.00,15.00,10.00,5.00
"59150206",160.00,70.00,25.00,50.00,15.00,3.10,165.00,145.00,130.00,15.00,15.00,15.00,5.00,145.00,55.00,90.00,25.00,55.00,20.00,15.00,10.00,5.00,0.00
"59150207",155.00,60.00,40.00,45.00,10.00,3.10,150.00,130.00,115.00,15.00,25.00,15.00,10.00,130.00,45.00,85.00,30.00,40.00,10.00,20.00,15.00,10.00,0.00
"59150208",170.00,70.00,40.00,50.00,15.00,3.00,170.00,155.00,135.00,15.00,20.00,15.00,5.00,150.00,55.00,100.00,35.00,50.00,15.00,20.00,10.00,5.00,0.00
"59150209",210.00,105.00,50.00,45.00,10.00,2.80,205.00,180.00,155.00,25.00,30.00,25.00,10.00,175.00,85.00,90.00,35.00,45.00,10.00,30.00,20.00,10.00,0.00
"59150210",205.00,95.00,55.00,40.00,10.00,2.90,205.00,165.00,135.00,35.00,40.00,35.00,5.00,170.00,75.00,90.00,40.00,40.00,15.00,40.00,20.00,15.00,0.00
"59150211",180.00,80.00,45.00,55.00,0.00,2.90,180.00,160.00,130.00,30.00,20.00,15.00,10.00,160.00,70.00,95.00,40.00,55.00,5.00,20.00,10.00,5.00,0.00
"59150212",105.00,40.00,30.00,25.00,10.00,3.00,105.00,100.00,85.00,15.00,5.00,0.00,5.00,100.00,40.00,65.00,25.00,25.00,10.00,5.00,0.00,0.00,0.00
"59150213",170.00,80.00,40.00,45.00,5.00,2.90,170.00,145.00,110.00,30.00,20.00,15.00,5.00,145.00,60.00,85.00,30.00,45.00,10.00,20.00,15.00,10.00,0.00
"59150214",90.00,75.00,5.00,5.00,0.00,2.20,90.00,80.00,70.00,10.00,10.00,10.00,0.00,80.00,70.00,10.00,5.00,0.00,0.00,10.00,10.00,5.00,0.00
"59150219",190.00,95.00,50.00,35.00,15.00,2.80,185.00,145.00,95.00,50.00,45.00,30.00,10.00,145.00,75.00,70.00,25.00,30.00,10.00,40.00,20.00,20.00,0.00
"59150220",185.00,85.00,55.00,35.00,10.00,2.90,180.00,135.00,95.00,40.00,50.00,35.00,10.00,135.00,65.00,80.00,35.00,30.00,10.00,50.00,20.00,20.00,5.00
"59150221",275.00,120.00,80.00,60.00,15.00,2.90,275.00,230.00,190.00,40.00,45.00,35.00,10.00,230.00,90.00,140.00,65.00,55.00,20.00,45.00,30.00,15.00,0.00
"59150222",160.00,75.00,40.00,40.00,10.00,2.90,165.00,120.00,110.00,15.00,35.00,30.00,10.00,120.00,55.00,70.00,20.00,35.00,10.00,40.00,20.00,20.00,5.00
"59150223",130.00,45.00,30.00,40.00,10.00,3.20,130.00,110.00,105.00,5.00,20.00,15.00,0.00,115.00,35.00,80.00,25.00,45.00,5.00,15.00,10.00,5.00,0.00
"59150224",480.00,175.00,125.00,135.00,50.00,3.20,485.00,440.00,410.00,30.00,45.00,30.00,15.00,440.00,155.00,285.00,105.00,130.00,50.00,45.00,20.00,15.00,5.00
"59150225",140.00,60.00,25.00,45.00,10.00,3.10,140.00,135.00,120.00,10.00,10.00,5.00,0.00,130.00,55.00,80.00,20.00,45.00,10.00,10.00,5.00,5.00,0.00
"59150226",110.00,40.00,30.00,35.00,10.00,3.00,110.00,95.00,90.00,5.00,10.00,10.00,5.00,100.00,35.00,65.00,25.00,30.00,10.00,10.00,5.00,5.00,5.00
"59150227",155.00,50.00,35.00,55.00,5.00,3.10,155.00,145.00,135.00,10.00,10.00,10.00,5.00,145.00,50.00,95.00,35.00,55.00,5.00,10.00,5.00,5.00,5.00
"59150228",375.00,180.00,60.00,115.00,25.00,3.00,375.00,340.00,305.00,35.00,35.00,30.00,5.00,340.00,155.00,185.00,50.00,110.00,25.00,35.00,25.00,10.00,5.00
"59150229",120.00,40.00,30.00,35.00,10.00,3.20,120.00,110.00,105.00,10.00,10.00,5.00,0.00,110.00,40.00,75.00,25.00,35.00,10.00,10.00,5.00,5.00,0.00
"59150230",395.00,200.00,95.00,85.00,15.00,2.80,395.00,355.00,330.00,30.00,35.00,25.00,10.00,355.00,180.00,175.00,80.00,80.00,15.00,35.00,20.00,15.00,5.00
"59150231",70.00,25.00,20.00,20.00,10.00,3.40,75.00,70.00,60.00,5.00,5.00,5.00,0.00,65.00,20.00,45.00,15.00,25.00,10.00,5.00,5.00,5.00,0.00
"59150232",205.00,80.00,45.00,60.00,25.00,3.20,205.00,180.00,170.00,15.00,30.00,25.00,5.00,180.00,65.00,115.00,35.00,60.00,20.00,25.00,20.00,5.00,5.00
"59150233",555.00,350.00,125.00,60.00,20.00,2.60,555.00,445.00,325.00,125.00,105.00,85.00,20.00,450.00,270.00,175.00,95.00,60.00,20.00,105.00,75.00,30.00,0.00
"59150234",190.00,65.00,45.00,60.00,15.00,3.20,190.00,165.00,150.00,10.00,20.00,20.00,5.00,165.00,60.00,110.00,40.00,55.00,15.00,20.00,10.00,5.00,10.00
"59150235",250.00,120.00,55.00,70.00,10.00,2.80,250.00,205.00,190.00,15.00,50.00,40.00,5.00,205.00,90.00,110.00,35.00,70.00,10.00,50.00,25.00,20.00,0.00
"59150236",225.00,160.00,35.00,20.00,5.00,2.40,225.00,165.00,140.00,25.00,60.00,55.00,5.00,165.00,125.00,40.00,20.00,15.00,5.00,60.00,35.00,20.00,5.00
"59150237",190.00,60.00,60.00,60.00,10.00,3.10,195.00,145.00,120.00,20.00,45.00,40.00,5.00,150.00,30.00,115.00,45.00,55.00,10.00,45.00,25.00,15.00,5.00
"59150238",160.00,50.00,40.00,60.00,10.00,3.30,160.00,135.00,125.00,15.00,20.00,20.00,5.00,135.00,40.00,100.00,30.00,60.00,10.00,20.00,10.00,10.00,5.00
"59150239",270.00,130.00,55.00,70.00,10.00,2.90,270.00,230.00,205.00,20.00,40.00,30.00,10.00,230.00,105.00,125.00,45.00,70.00,5.00,40.00,30.00,5.00,5.00
"59150240",490.00,190.00,135.00,125.00,40.00,3.10,490.00,435.00,400.00,35.00,55.00,50.00,5.00,435.00,155.00,285.00,115.00,125.00,40.00,55.00,30.00,20.00,0.00
"59150241",265.00,95.00,50.00,90.00,30.00,3.20,265.00,240.00,220.00,25.00,25.00,20.00,5.00,240.00,80.00,160.00,45.00,90.00,30.00,25.00,15.00,5.00,5.00
"59150242",195.00,95.00,40.00,50.00,15.00,3.00,200.00,170.00,140.00,30.00,30.00,25.00,5.00,165.00,70.00,95.00,35.00,45.00,10.00,30.00,15.00,5.00,5.00
"59150243",280.00,135.00,60.00,75.00,15.00,2.90,280.00,255.00,235.00,25.00,25.00,20.00,5.00,255.00,115.00,140.00,50.00,75.00,15.00,25.00,15.00,10.00,0.00
"59150244",305.00,170.00,60.00,65.00,15.00,2.80,310.00,285.00,235.00,45.00,25.00,20.00,5.00,280.00,150.00,130.00,55.00,65.00,15.00,25.00,20.00,5.00,0.00
"59150245",165.00,75.00,30.00,45.00,10.00,3.00,170.00,155.00,140.00,20.00,10.00,10.00,5.00,155.00,75.00,85.00,30.00,45.00,10.00,10.00,5.00,5.00,0.00
"59150246",145.00,70.00,35.00,35.00,10.00,2.90,145.00,130.00,120.00,10.00,10.00,10.00,0.00,130.00,60.00,70.00,25.00,35.00,10.00,15.00,5.00,5.00,0.00
"59150249",165.00,85.00,25.00,40.00,15.00,2.80,160.00,140.00,125.00,20.00,25.00,15.00,5.00,140.00,75.00,65.00,20.00,35.00,15.00,20.00,15.00,5.00,5.00
"59150250",140.00,60.00,30.00,40.00,15.00,3.10,145.00,120.00,115.00,10.00,15.00,10.00,5.00,125.00,50.00,75.00,20.00,40.00,10.00,20.00,10.00,5.00,0.00
"59150251",130.00,65.00,25.00,30.00,15.00,3.00,130.00,120.00,105.00,10.00,15.00,10.00,5.00,115.00,50.00,65.00,20.00,30.00,10.00,15.00,15.00,0.00,5.00
"59150252",245.00,100.00,55.00,70.00,20.00,3.00,245.00,225.00,205.00,15.00,20.00,15.00,10.00,220.00,90.00,135.00,45.00,65.00,20.00,20.00,10.00,10.00,0.00
"59150253",205.00,100.00,65.00,25.00,10.00,2.80,205.00,170.00,145.00,30.00,35.00,25.00,10.00,170.00,85.00,90.00,50.00,30.00,10.00,30.00,20.00,10.00,0.00
"59150254",130.00,60.00,30.00,30.00,10.00,2.90,130.00,115.00,90.00,25.00,15.00,10.00,5.00,115.00,50.00,65.00,25.00,30.00,10.00,15.00,10.00,5.00,5.00
"59150255",140.00,55.00,35.00,40.00,5.00,3.00,140.00,120.00,110.00,10.00,15.00,10.00,5.00,120.00,50.00,75.00,30.00,30.00,5.00,15.00,5.00,10.00,5.00
"59150260",180.00,85.00,40.00,45.00,10.00,3.00,185.00,155.00,150.00,10.00,25.00,20.00,5.00,160.00,65.00,95.00,35.00,45.00,10.00,25.00,20.00,5.00,0.00
"59150261",125.00,60.00,35.00,30.00,10.00,2.90,125.00,105.00,100.00,0.00,15.00,15.00,10.00,110.00,40.00,60.00,25.00,30.00,10.00,20.00,15.00,5.00,0.00
"59150262",90.00,45.00,25.00,20.00,5.00,2.80,90.00,75.00,75.00,0.00,15.00,10.00,5.00,80.00,35.00,45.00,25.00,20.00,5.00,15.00,10.00,5.00,0.00
"59150263",135.00,55.00,30.00,40.00,5.00,3.00,130.00,125.00,110.00,10.00,15.00,10.00,0.00,125.00,45.00,75.00,30.00,40.00,5.00,10.00,10.00,0.00,0.00
"59150264",85.00,35.00,20.00,25.00,5.00,3.10,80.00,75.00,75.00,5.00,5.00,5.00,0.00,75.00,30.00,50.00,20.00,25.00,5.00,5.00,5.00,0.00,0.00
"59150265",135.00,80.00,25.00,30.00,0.00,2.60,135.00,115.00,105.00,15.00,15.00,20.00,0.00,115.00,65.00,50.00,25.00,25.00,0.00,15.00,15.00,5.00,0.00
"59150266",375.00,155.00,90.00,95.00,30.00,3.00,370.00,275.00,230.00,45.00,100.00,75.00,25.00,275.00,95.00,180.00,65.00,90.00,25.00,95.00,65.00,25.00,10.00
"59150267",235.00,115.00,60.00,50.00,0.00,2.80,230.00,185.00,150.00,35.00,50.00,40.00,5.00,185.00,85.00,100.00,40.00,55.00,0.00,45.00,30.00,15.00,0.00
"59150268",180.00,75.00,50.00,40.00,5.00,2.90,175.00,150.00,125.00,25.00,30.00,25.00,5.00,150.00,60.00,90.00,40.00,45.00,5.00,30.00,15.00,15.00,0.00
"59150269",90.00,40.00,20.00,25.00,5.00,2.90,90.00,85.00,80.00,0.00,5.00,5.00,5.00,85.00,35.00,45.00,20.00,25.00,5.00,5.00,0.00,5.00,0.00
"59150270",80.00,35.00,25.00,20.00,5.00,3.00,80.00,75.00,65.00,5.00,5.00,5.00,0.00,75.00,30.00,40.00,20.00,15.00,5.00,10.00,0.00,5.00,0.00
"59150271",140.00,65.00,30.00,40.00,15.00,2.90,145.00,125.00,120.00,5.00,20.00,15.00,0.00,125.00,50.00,75.00,30.00,35.00,15.00,20.00,10.00,0.00,5.00
"59150272",155.00,70.00,35.00,45.00,10.00,3.00,160.00,140.00,125.00,15.00,20.00,10.00,5.00,135.00,60.00,80.00,30.00,40.00,10.00,15.00,10.00,0.00,5.00
"59150273",145.00,70.00,35.00,30.00,10.00,2.90,145.00,130.00,120.00,15.00,15.00,15.00,0.00,125.00,60.00,65.00,30.00,30.00,10.00,20.00,10.00,10.00,0.00
"59150274",145.00,60.00,30.00,40.00,20.00,3.10,145.00,130.00,120.00,5.00,15.00,15.00,5.00,125.00,45.00,80.00,25.00,35.00,15.00,20.00,15.00,0.00,0.00
"59150275",115.00,35.00,35.00,35.00,10.00,3.20,120.00,100.00,90.00,10.00,20.00,20.00,5.00,100.00,25.00,75.00,30.00,35.00,10.00,15.00,15.00,5.00,0.00
"59150276",125.00,50.00,35.00,25.00,15.00,3.20,130.00,110.00,100.00,10.00,15.00,15.00,5.00,110.00,40.00,70.00,25.00,30.00,20.00,20.00,10.00,5.00,0.00
"59150277",125.00,70.00,20.00,30.00,5.00,2.80,130.00,100.00,95.00,10.00,25.00,25.00,5.00,100.00,50.00,55.00,10.00,35.00,5.00,30.00,20.00,10.00,0.00
"59150278",200.00,75.00,60.00,55.00,15.00,3.00,205.00,165.00,145.00,15.00,40.00,30.00,5.00,165.00,55.00,110.00,45.00,50.00,15.00,35.00,20.00,20.00,5.00
"59150279",210.00,110.00,50.00,40.00,10.00,2.80,215.00,170.00,160.00,10.00,40.00,40.00,5.00,170.00,80.00,90.00,40.00,35.00,10.00,40.00,30.00,10.00,5.00
"59150280",55.00,30.00,10.00,5.00,5.00,2.60,50.00,40.00,30.00,5.00,15.00,10.00,5.00,40.00,20.00,15.00,5.00,5.00,5.00,15.00,10.00,5.00,5.00
"59150281",140.00,65.00,40.00,30.00,5.00,2.80,135.00,110.00,90.00,15.00,25.00,20.00,10.00,105.00,45.00,65.00,30.00,25.00,5.00,30.00,20.00,10.00,5.00
"59150282",160.00,55.00,50.00,40.00,20.00,3.10,155.00,130.00,125.00,10.00,25.00,25.00,5.00,130.00,40.00,90.00,40.00,35.00,15.00,25.00,10.00,5.00,5.00
"59150283",105.00,45.00,25.00,35.00,5.00,3.10,110.00,95.00,85.00,10.00,15.00,10.00,5.00,95.00,40.00,55.00,20.00,30.00,5.00,10.00,5.00,5.00,0.00
"59150284",165.00,80.00,30.00,35.00,10.00,2.90,170.00,140.00,130.00,10.00,25.00,15.00,10.00,140.00,70.00,75.00,25.00,35.00,10.00,25.00,10.00,10.00,5.00
"59150285",150.00,60.00,45.00,35.00,10.00,3.00,150.00,125.00,120.00,5.00,20.00,15.00,5.00,130.00,50.00,80.00,40.00,35.00,10.00,20.00,10.00,5.00,5.00
"59150286",200.00,80.00,50.00,60.00,15.00,3.00,195.00,190.00,175.00,15.00,15.00,10.00,0.00,185.00,70.00,120.00,45.00,55.00,20.00,15.00,5.00,0.00,0.00
"59150287",170.00,65.00,45.00,45.00,10.00,3.10,170.00,150.00,140.00,15.00,20.00,15.00,5.00,150.00,55.00,95.00,40.00,45.00,5.00,20.00,10.00,5.00,0.00
"59150288",170.00,60.00,35.00,60.00,15.00,3.20,170.00,155.00,150.00,5.00,10.00,5.00,5.00,160.00,50.00,105.00,30.00,55.00,15.00,10.00,10.00,5.00,0.00
"59150289",125.00,50.00,25.00,35.00,20.00,3.20,125.00,115.00,105.00,10.00,15.00,10.00,0.00,115.00,45.00,70.00,25.00,30.00,15.00,15.00,10.00,0.00,0.00
"59150290",140.00,65.00,40.00,30.00,10.00,2.90,140.00,125.00,110.00,10.00,20.00,15.00,5.00,125.00,55.00,70.00,35.00,30.00,10.00,20.00,15.00,10.00,5.00
"59150291",130.00,80.00,25.00,15.00,15.00,2.70,130.00,115.00,90.00,25.00,15.00,10.00,5.00,115.00,65.00,50.00,15.00,15.00,15.00,15.00,15.00,5.00,0.00
"59150292",130.00,50.00,35.00,35.00,10.00,3.00,130.00,115.00,110.00,10.00,15.00,10.00,0.00,115.00,40.00,75.00,30.00,30.00,10.00,15.00,5.00,10.00,5.00
"59150293",140.00,70.00,40.00,25.00,5.00,2.80,145.00,120.00,110.00,5.00,25.00,15.00,5.00,120.00,50.00,65.00,40.00,25.00,5.00,25.00,15.00,0.00,5.00
"59150294",130.00,70.00,30.00,20.00,5.00,2.80,130.00,105.00,105.00,5.00,20.00,15.00,10.00,105.00,55.00,50.00,20.00,20.00,5.00,25.00,10.00,10.00,0.00
"59150295",155.00,80.00,30.00,35.00,15.00,2.90,160.00,140.00,120.00,20.00,20.00,15.00,5.00,140.00,65.00,75.00,30.00,30.00,15.00,15.00,10.00,5.00,0.00
"59150296",160.00,75.00,50.00,30.00,10.00,2.80,155.00,115.00,105.00,15.00,40.00,30.00,10.00,115.00,50.00,70.00,40.00,25.00,5.00,40.00,25.00,10.00,0.00
"59150297",155.00,90.00,40.00,30.00,0.00,2.70,160.00,130.00,110.00,25.00,25.00,20.00,5.00,135.00,75.00,55.00,30.00,25.00,5.00,25.00,15.00,5.00,0.00
"59150298",150.00,55.00,40.00,35.00,15.00,3.10,150.00,120.00,110.00,10.00,30.00,25.00,5.00,120.00,30.00,90.00,35.00,35.00,10.00,25.00,20.00,5.00,5.00
"59150299",200.00,95.00,55.00,40.00,15.00,2.90,205.00,165.00,145.00,15.00,40.00,25.00,15.00,160.00,70.00,95.00,40.00,40.00,15.00,40.00,25.00,10.00,0.00
"59150300",140.00,65.00,35.00,40.00,5.00,2.90,140.00,130.00,120.00,10.00,10.00,15.00,0.00,125.00,50.00,80.00,30.00,40.00,5.00,10.00,15.00,5.00,0.00
"59150301",145.00,60.00,40.00,40.00,10.00,2.90,145.00,120.00,105.00,10.00,25.00,20.00,10.00,120.00,45.00,75.00,30.00,40.00,10.00,25.00,20.00,5.00,5.00
"59150302",150.00,70.00,35.00,35.00,10.00,2.90,150.00,135.00,120.00,15.00,20.00,10.00,5.00,130.00,65.00,70.00,25.00,35.00,10.00,15.00,5.00,10.00,0.00
"59150303",160.00,70.00,40.00,40.00,15.00,2.90,160.00,145.00,130.00,15.00,15.00,15.00,5.00,145.00,65.00,80.00,30.00,40.00,15.00,20.00,5.00,10.00,5.00
"59150304",145.00,65.00,30.00,45.00,5.00,2.90,150.00,135.00,115.00,15.00,15.00,10.00,5.00,135.00,60.00,75.00,25.00,40.00,10.00,15.00,5.00,5.00,5.00
"59150305",130.00,70.00,20.00,30.00,10.00,2.80,130.00,115.00,100.00,15.00,15.00,10.00,0.00,120.00,60.00,60.00,20.00,30.00,10.00,15.00,10.00,5.00,5.00
"59150306",60.00,30.00,15.00,20.00,0.00,2.90,65.00,60.00,55.00,5.00,5.00,5.00,0.00,60.00,25.00,30.00,10.00,15.00,5.00,5.00,5.00,5.00,0.00
"59150307",190.00,110.00,30.00,40.00,15.00,2.70,190.00,155.00,135.00,25.00,30.00,20.00,10.00,155.00,80.00,75.00,30.00,35.00,10.00,30.00,25.00,5.00,0.00
"59150308",135.00,60.00,25.00,40.00,5.00,2.90,135.00,120.00,95.00,20.00,20.00,15.00,5.00,115.00,55.00,60.00,20.00,35.00,5.00,20.00,15.00,5.00,0.00
"59150309",190.00,100.00,45.00,35.00,15.00,2.80,195.00,160.00,135.00,25.00,30.00,20.00,10.00,160.00,80.00,80.00,40.00,30.00,10.00,25.00,15.00,5.00,10.00
"59150310",130.00,80.00,25.00,15.00,5.00,2.50,125.00,100.00,75.00,20.00,25.00,20.00,5.00,100.00,60.00,40.00,25.00,15.00,0.00,25.00,15.00,5.00,0.00
"59150311",150.00,70.00,35.00,30.00,10.00,2.90,150.00,125.00,105.00,20.00,30.00,20.00,10.00,125.00,50.00,70.00,35.00,30.00,10.00,25.00,15.00,0.00,5.00
"59150312",155.00,75.00,45.00,30.00,5.00,2.80,155.00,135.00,115.00,20.00,25.00,20.00,0.00,135.00,65.00,70.00,30.00,30.00,5.00,25.00,10.00,10.00,0.00
"59150313",275.00,130.00,80.00,45.00,10.00,2.80,270.00,200.00,150.00,50.00,70.00,55.00,15.00,200.00,80.00,120.00,60.00,40.00,15.00,70.00,45.00,15.00,5.00
"59150314",130.00,60.00,25.00,35.00,10.00,2.80,135.00,115.00,95.00,20.00,15.00,15.00,0.00,115.00,50.00,60.00,25.00,30.00,5.00,20.00,10.00,5.00,0.00
"59150315",145.00,60.00,45.00,25.00,10.00,2.80,140.00,120.00,110.00,5.00,25.00,20.00,5.00,120.00,50.00,65.00,30.00,25.00,10.00,25.00,10.00,15.00,0.00
"59150316",125.00,65.00,25.00,20.00,15.00,2.80,125.00,110.00,85.00,25.00,15.00,15.00,5.00,105.00,55.00,55.00,25.00,15.00,15.00,20.00,15.00,0.00,0.00
"59150317",120.00,45.00,35.00,25.00,10.00,2.90,120.00,95.00,90.00,5.00,25.00,20.00,5.00,95.00,30.00,65.00,30.00,25.00,10.00,25.00,15.00,5.00,5.00
"59150318",160.00,70.00,35.00,45.00,10.00,3.00,160.00,145.00,135.00,10.00,15.00,20.00,0.00,145.00,60.00,90.00,40.00,45.00,10.00,20.00,10.00,0.00,0.00
"59150319",140.00,65.00,40.00,30.00,5.00,2.90,145.00,120.00,110.00,10.00,20.00,15.00,5.00,120.00,55.00,70.00,30.00,30.00,5.00,20.00,15.00,5.00,0.00
"59150320",210.00,100.00,55.00,40.00,10.00,2.80,210.00,170.00,145.00,25.00,40.00,30.00,10.00,170.00,75.00,95.00,50.00,40.00,5.00,40.00,30.00,10.00,0.00
"59150321",145.00,65.00,30.00,40.00,10.00,3.00,145.00,125.00,110.00,10.00,20.00,20.00,0.00,120.00,45.00,75.00,25.00,40.00,15.00,25.00,20.00,5.00,0.00
"59150322",115.00,50.00,35.00,25.00,5.00,2.80,110.00,90.00,80.00,10.00,25.00,20.00,0.00,90.00,30.00,60.00,25.00,25.00,5.00,25.00,15.00,5.00,0.00
