"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7"
"59152320",684.00,,,440.00,427.00,6673.20,0.10
"59152321",865.00,,,321.00,303.00,1289.10,0.67
"59152322",414.00,,,141.00,117.00,32.30,12.81
"59152323",672.00,,,225.00,210.00,245.80,2.73
"59152324",500.00,,,175.00,169.00,2112.40,0.24
"59152325",562.00,,,203.00,189.00,2210.00,0.25
"59152326",724.00,,,252.00,244.00,2597.80,0.28
"59152327",684.00,,,258.00,237.00,2122.20,0.32
"59152328",600.00,,,225.00,219.00,2799.80,0.21
"59152329",326.00,,,121.00,115.00,3010.20,0.11
"59152330",645.00,,,228.00,215.00,2982.00,0.22
"59152331",703.00,,,242.00,238.00,3538.00,0.20
"59152332",695.00,,,245.00,232.00,3382.00,0.21
"59152333",525.00,,,224.00,224.00,2795.50,0.19
"59152334",620.00,,,260.00,225.00,2559.90,0.24
"59152335",659.00,,,293.00,270.00,4279.20,0.15
"59152336",568.00,,,260.00,259.00,750.20,0.76
"59152337",853.00,,,288.00,281.00,2405.50,0.35
"59152338",441.00,,,168.00,163.00,3101.30,0.14
"59152339",513.00,,,176.00,166.00,2030.10,0.25
"59152340",1907.00,,,586.00,525.00,248.90,7.66
"59152341",770.00,,,360.00,360.00,3960.90,0.19
"59152342",290.00,,,114.00,113.00,1078.50,0.27
"59152343",880.00,,,444.00,442.00,5372.40,0.16
"59152344",662.00,,,330.00,321.00,6845.90,0.10
"59152345",955.00,,,586.00,568.00,8519.20,0.11
"59152346",987.00,,,500.00,494.00,11750.00,0.08
"59152347",751.00,,,358.00,357.00,10358.60,0.07
"59152348",404.00,,,195.00,195.00,9244.90,0.04
"59152350",742.00,,,501.00,489.00,7548.30,0.10
"59152351",572.00,,,195.00,193.00,2862.90,0.20
"59152352",589.00,,,199.00,190.00,1963.30,0.30
"59152353",379.00,,,139.00,136.00,2126.80,0.18
"59152354",493.00,,,184.00,179.00,2893.20,0.17
"59152355",467.00,,,160.00,152.00,2350.30,0.20
"59152356",501.00,,,170.00,163.00,2282.50,0.22
"59152357",261.00,,,105.00,96.00,2158.80,0.12
"59152358",830.00,,,284.00,277.00,1610.10,0.52
"59152359",841.00,,,314.00,306.00,2059.80,0.41
"59152360",429.00,,,154.00,151.00,2278.30,0.19
"59152361",415.00,,,148.00,143.00,2161.50,0.19
"59152362",482.00,,,175.00,164.00,1719.00,0.28
"59152363",470.00,,,155.00,148.00,2076.90,0.23
"59152364",427.00,,,150.00,150.00,2083.90,0.20
"59152365",543.00,,,200.00,193.00,1591.00,0.34
"59152366",558.00,,,202.00,190.00,2189.10,0.25
"59152367",515.00,,,173.00,164.00,2286.90,0.23
"59152368",452.00,,,169.00,159.00,1038.40,0.44
"59152369",988.00,,,328.00,321.00,1247.00,0.79
"59152370",1045.00,,,350.00,339.00,635.00,1.65
"59152371",329.00,,,104.00,102.00,2564.30,0.13
"59152372",794.00,,,276.00,268.00,2704.40,0.29
"59152373",337.00,,,122.00,120.00,2651.50,0.13
"59152374",615.00,,,213.00,207.00,403.20,1.53
"59152375",577.00,,,201.00,201.00,2895.10,0.20
"59152377",1801.00,,,616.00,587.00,2875.20,0.63
"59152380",370.00,,,117.00,110.00,772.40,0.48
"59152381",598.00,,,200.00,189.00,1271.80,0.47
"59152382",737.00,,,283.00,279.00,1087.30,0.68
"59152383",337.00,,,112.00,103.00,2067.50,0.16
"59152384",480.00,,,241.00,235.00,3726.70,0.13
"59152385",756.00,,,375.00,366.00,12813.60,0.06
"59152386",506.00,,,367.00,363.00,2240.90,0.23
"59152387",425.00,,,296.00,284.00,6832.80,0.06
"59152388",605.00,,,302.00,290.00,2509.30,0.24
"59152389",1680.00,,,721.00,713.00,3272.30,0.51
"59152390",432.00,,,222.00,216.00,521.60,0.83
"59152391",877.00,,,610.00,605.00,6530.20,0.13
"59152392",1837.00,,,1151.00,1103.00,2086.30,0.88
"59152393",521.00,,,384.00,276.00,10057.90,0.05
"59152394",897.00,,,431.00,410.00,902.70,0.99
"59152395",1431.00,,,698.00,690.00,2155.10,0.66
"59152396",668.00,,,281.00,277.00,5259.80,0.13
"59152397",591.00,,,188.00,183.00,6006.10,0.10
"59152398",324.00,,,103.00,100.00,6352.90,0.05
"59152399",488.00,,,151.00,150.00,6032.10,0.08
"59152403",357.00,,,128.00,119.00,450.90,0.79
"59152406",4865.00,,,1554.00,1483.00,1256.60,3.87
"59152407",615.00,,,194.00,189.00,1448.10,0.42
"59152408",371.00,,,114.00,114.00,4108.50,0.09
"59152409",442.00,,,149.00,149.00,3928.90,0.11
"59152410",526.00,,,173.00,171.00,2829.50,0.19
"59152411",405.00,,,144.00,143.00,4107.50,0.10
"59152414",1787.00,,,747.00,744.00,3271.70,0.55
"59152415",418.00,,,130.00,128.00,4860.50,0.09
"59152416",265.00,,,84.00,83.00,4545.50,0.06
"59152417",658.00,,,213.00,200.00,3412.90,0.19
"59152418",1832.00,,,683.00,659.00,2862.50,0.64
"59152419",364.00,,,113.00,113.00,4412.10,0.08
"59152420",530.00,,,174.00,168.00,3777.60,0.14
"59152421",517.00,,,175.00,172.00,2375.90,0.22
"59152422",449.00,,,148.00,141.00,2687.00,0.17
"59152423",655.00,,,240.00,231.00,1825.50,0.36
"59152424",1035.00,,,345.00,341.00,2485.60,0.42
"59152425",958.00,,,301.00,295.00,3720.40,0.26
"59152426",603.00,,,213.00,202.00,1546.20,0.39
"59152428",1985.00,,,880.00,841.00,1942.80,1.02
"59152431",752.00,,,348.00,348.00,1695.60,0.44
"59152432",1119.00,,,398.00,376.00,312.40,3.58
"59152433",40.00,,,15.00,15.00,130.20,0.31
"59152434",625.00,,,252.00,238.00,53.10,11.77
"59152435",850.00,,,423.00,394.00,2067.10,0.41
"59152436",600.00,,,367.00,359.00,4811.50,0.12
"59152437",663.00,,,419.00,375.00,1769.40,0.37
"59152439",685.00,,,345.00,332.00,2455.20,0.28
"59152440",473.00,,,165.00,155.00,4138.20,0.11
"59152441",437.00,,,140.00,135.00,2710.90,0.16
"59152442",712.00,,,320.00,311.00,3473.20,0.21
"59152443",510.00,,,196.00,191.00,3329.00,0.15
"59152444",344.00,,,120.00,114.00,2805.90,0.12
"59152445",701.00,,,337.00,307.00,3242.40,0.22
"59152446",462.00,,,161.00,158.00,3606.60,0.13
"59152448",483.00,,,163.00,155.00,2565.10,0.19
"59152449",416.00,,,145.00,140.00,3029.90,0.14
"59152450",748.00,,,286.00,284.00,1044.00,0.72
"59152451",625.00,,,210.00,206.00,3596.10,0.17
"59152452",273.00,,,107.00,100.00,896.60,0.30
"59152453",645.00,,,231.00,230.00,4305.70,0.15
"59152454",668.00,,,251.00,245.00,1100.30,0.61
"59152455",1185.00,,,493.00,484.00,4678.20,0.25
"59152456",1630.00,,,952.00,915.00,5725.30,0.28
"59152458",466.00,,,318.00,301.00,12041.30,0.04
"59152459",446.00,,,333.00,312.00,3802.20,0.12
"59152460",856.00,,,429.00,417.00,7254.20,0.12
"59152461",504.00,,,181.00,169.00,2536.50,0.20
"59152462",758.00,,,288.00,284.00,2955.20,0.26
"59152463",730.00,,,264.00,259.00,3307.70,0.22
"59152464",627.00,,,214.00,214.00,1740.20,0.36
"59152465",337.00,,,115.00,115.00,2696.00,0.13
"59152466",613.00,,,207.00,205.00,3523.00,0.17
"59152467",426.00,,,149.00,149.00,443.80,0.96
"59152468",437.00,,,161.00,157.00,1303.30,0.34
"59152469",449.00,,,156.00,155.00,2186.00,0.21
"59152470",412.00,,,155.00,147.00,80.80,5.10
"59152471",369.00,,,147.00,143.00,588.00,0.63
"59152472",494.00,,,177.00,172.00,391.80,1.26
"59152474",1036.00,,,356.00,356.00,3050.60,0.34
"59152477",738.00,,,259.00,249.00,3640.80,0.20
"59152478",399.00,,,142.00,142.00,2984.30,0.13
"59152479",746.00,,,267.00,259.00,3185.30,0.23
"59152480",1295.00,,,497.00,491.00,1966.60,0.66
"59152481",478.00,,,240.00,240.00,793.00,0.60
"59152482",238.00,,,173.00,166.00,4265.20,0.06
"59152483",852.00,,,308.00,294.00,341.70,2.49
"59152491",625.00,,,219.00,198.00,92.10,6.79
"59152492",380.00,,,143.00,138.00,143.80,2.64
"59152494",480.00,,,161.00,159.00,197.50,2.43
"59152495",416.00,,,142.00,142.00,1245.50,0.33
"59152496",624.00,,,219.00,219.00,191.60,3.26
"59152497",1022.00,,,385.00,367.00,430.60,2.37
"59152498",412.00,,,144.00,144.00,317.00,1.30
"59152499",667.00,,,224.00,224.00,430.30,1.55
"59152500",624.00,,,246.00,237.00,312.50,2.00
"59152501",700.00,,,228.00,220.00,96.80,7.23
"59152502",995.00,,,539.00,529.00,194.80,5.11
"59152507",485.00,,,248.00,204.00,166.20,2.92
"59152510",404.00,,,150.00,139.00,3703.00,0.11
"59152511",402.00,,,148.00,143.00,2966.80,0.14
"59152512",618.00,,,224.00,215.00,2952.70,0.21
"59152514",469.00,,,159.00,153.00,3446.00,0.14
"59152515",859.00,,,315.00,310.00,4530.60,0.19
"59152516",427.00,,,194.00,182.00,3931.90,0.11
"59152517",570.00,,,275.00,260.00,2004.20,0.28
"59152518",468.00,,,164.00,152.00,3111.70,0.15
"59152519",405.00,,,145.00,131.00,4725.80,0.09
"59152520",594.00,,,201.00,189.00,885.00,0.67
"59152523",995.00,,,448.00,435.00,4026.70,0.25
"59152524",1152.00,,,368.00,359.00,899.70,1.28
"59152531",857.00,,,304.00,291.00,272.10,3.15
"59152537",733.00,,,288.00,266.00,135.30,5.42
"59152538",2391.00,,,746.00,724.00,934.50,2.56
"59152539",980.00,,,337.00,323.00,382.60,2.56
"59152540",352.00,,,135.00,126.00,2351.40,0.15
"59152541",355.00,,,121.00,117.00,265.40,1.34
"59152542",455.00,,,164.00,153.00,377.90,1.20
"59152543",322.00,,,116.00,108.00,170.20,1.89
"59152544",781.00,,,223.00,214.00,178.20,4.38
"59152546",2947.00,,,984.00,954.00,20.60,143.29
"59152547",889.00,,,320.00,306.00,113.00,7.86
"59152548",691.00,,,252.00,241.00,42.60,16.22
"59152559",487.00,,,194.00,179.00,179.50,2.71
"59152560",588.00,,,332.00,330.00,905.20,0.65
"59152561",432.00,,,232.00,225.00,381.80,1.13
"59152562",551.00,,,194.00,181.00,324.80,1.70
"59152563",425.00,,,206.00,192.00,435.90,0.98
"59152564",507.00,,,184.00,178.00,248.60,2.04
"59152566",567.00,,,195.00,189.00,2125.20,0.27
"59152567",487.00,,,185.00,179.00,2024.10,0.24
"59152568",305.00,,,161.00,153.00,1462.10,0.21
"59152569",469.00,,,175.00,161.00,2202.90,0.21
"59152570",477.00,,,179.00,174.00,2355.60,0.20
"59152571",356.00,,,138.00,136.00,956.50,0.37
"59152572",395.00,,,130.00,118.00,38.80,10.18
"59152573",318.00,,,128.00,123.00,219.00,1.45
"59152574",223.00,,,104.00,80.00,42.80,5.21
"59152575",487.00,,,206.00,194.00,54.00,9.02
"59152576",532.00,,,220.00,204.00,100.90,5.27
"59152577",3095.00,,,1202.00,1085.00,1182.10,2.62
"59152578",611.00,,,249.00,249.00,1447.50,0.42
"59152579",120.00,,,64.00,58.00,90.30,1.33
"59152580",741.00,,,277.00,263.00,2278.60,0.33
"59152581",518.00,,,273.00,257.00,6332.50,0.08
"59152582",576.00,,,241.00,213.00,3969.70,0.15
"59152583",620.00,,,316.00,289.00,5094.50,0.12
"59152584",502.00,,,237.00,215.00,3044.30,0.16
"59152585",564.00,,,163.00,155.00,3650.50,0.15
"59152586",382.00,,,157.00,149.00,2925.00,0.13
"59152587",390.00,,,206.00,197.00,3196.70,0.12
"59152588",609.00,,,441.00,420.00,9822.60,0.06
"59152589",462.00,,,363.00,349.00,4615.40,0.10
"59152590",760.00,,,512.00,485.00,9947.60,0.08
"59152591",798.00,,,561.00,553.00,9708.00,0.08
"59152592",868.00,,,613.00,568.00,7034.00,0.12
"59152593",567.00,,,438.00,407.00,9130.40,0.06
"59152594",538.00,,,442.00,400.00,13316.80,0.04
"59152595",738.00,,,470.00,448.00,9341.80,0.08
"59152596",699.00,,,231.00,221.00,8961.50,0.08
"59152597",498.00,,,253.00,220.00,4636.90,0.11
"59152598",577.00,,,268.00,227.00,1344.40,0.43
"59152599",432.00,,,143.00,138.00,3048.70,0.14
"59152600",455.00,,,150.00,143.00,3093.10,0.15
"59152601",468.00,,,244.00,238.00,2950.80,0.16
"59152602",596.00,,,214.00,214.00,355.90,1.67
"59152603",655.00,,,259.00,248.00,2938.50,0.22
"59152604",644.00,,,253.00,240.00,2361.60,0.27
"59152605",655.00,,,269.00,243.00,2488.60,0.26
"59152606",538.00,,,215.00,195.00,2344.20,0.23
"59152607",567.00,,,229.00,216.00,1731.80,0.33
"59152608",512.00,,,201.00,179.00,2813.20,0.18
"59152609",566.00,,,202.00,195.00,2653.50,0.21
"59152610",565.00,,,210.00,204.00,1410.00,0.40
"59152611",287.00,,,95.00,95.00,1816.50,0.16
"59152612",323.00,,,102.00,101.00,1696.40,0.19
"59152613",476.00,,,170.00,169.00,1566.30,0.30
"59152614",535.00,,,200.00,198.00,2799.60,0.19
"59152615",655.00,,,380.00,375.00,3022.60,0.22
"59152616",667.00,,,270.00,252.00,2814.30,0.24
"59152617",392.00,,,164.00,159.00,2760.60,0.14
"59152618",468.00,,,178.00,170.00,2356.50,0.20
"59152619",411.00,,,175.00,163.00,3127.90,0.13
"59152620",470.00,,,179.00,160.00,2318.70,0.20
"59152621",615.00,,,269.00,239.00,1290.90,0.48
"59152622",547.00,,,263.00,226.00,999.80,0.55
"59152623",512.00,,,287.00,265.00,4298.90,0.12
"59152624",764.00,,,493.00,460.00,6231.60,0.12
"59152625",446.00,,,325.00,306.00,7124.60,0.06
"59152626",466.00,,,273.00,240.00,5206.70,0.09
"59152627",453.00,,,310.00,282.00,3881.70,0.12
"59152628",358.00,,,200.00,184.00,3683.10,0.10
"59152629",713.00,,,397.00,338.00,3954.50,0.18
"59152630",536.00,,,302.00,263.00,3772.00,0.14
"59152631",0.00,,,0.00,0.00,0.00,0.16
"59152632",606.00,,,243.00,230.00,944.10,0.64
"59152633",510.00,,,188.00,181.00,2512.30,0.20
"59152634",469.00,,,160.00,160.00,2687.70,0.17
"59152635",440.00,,,160.00,158.00,2552.20,0.17
"59152636",498.00,,,157.00,155.00,1741.90,0.29
"59152637",583.00,,,203.00,197.00,2792.10,0.21
"59152638",444.00,,,168.00,162.00,2153.20,0.21
"59152640",407.00,,,153.00,142.00,1851.70,0.22
"59152641",776.00,,,442.00,394.00,740.10,1.05
"59152642",377.00,,,138.00,117.00,537.20,0.70
"59152643",705.00,,,238.00,218.00,717.60,0.98
"59152644",661.00,,,270.00,235.00,559.60,1.18
"59152645",629.00,,,216.00,202.00,1159.00,0.54
"59152646",1250.00,,,465.00,446.00,1139.50,1.10
"59152647",516.00,,,169.00,159.00,453.90,1.14
"59152648",392.00,,,159.00,146.00,592.10,0.66
"59152649",2462.00,,,886.00,861.00,1770.30,1.39
"59152650",1886.00,,,868.00,847.00,2502.00,0.75
"59152651",803.00,,,495.00,488.00,2397.70,0.33
"59152652",1345.00,,,497.00,489.00,3023.20,0.44
"59152653",518.00,,,264.00,257.00,2072.00,0.25
"59152654",491.00,,,183.00,167.00,1482.00,0.33
"59152655",341.00,,,128.00,117.00,2434.00,0.14
"59152656",1263.00,,,618.00,597.00,4780.50,0.26
"59152657",628.00,,,397.00,377.00,5220.30,0.12
"59152658",1116.00,,,526.00,515.00,3420.20,0.33
"59152659",487.00,,,178.00,174.00,3148.00,0.15
"59152660",446.00,,,274.00,269.00,3667.80,0.12
"59152661",1013.00,,,593.00,572.00,4010.30,0.25
"59152662",887.00,,,470.00,455.00,7422.60,0.12
"59152663",947.00,,,545.00,527.00,3910.00,0.24
"59152664",773.00,,,270.00,251.00,3674.00,0.21
"59152665",557.00,,,224.00,208.00,2608.90,0.21
"59152666",343.00,,,128.00,123.00,2600.50,0.13
"59152667",933.00,,,584.00,571.00,2278.40,0.41
"59152668",554.00,,,223.00,212.00,3173.00,0.17
"59152669",967.00,,,501.00,499.00,2953.60,0.33
"59152670",556.00,,,226.00,208.00,2580.00,0.22
"59152671",568.00,,,250.00,233.00,2649.30,0.21
"59152672",461.00,,,163.00,163.00,3024.90,0.15
"59152673",476.00,,,207.00,183.00,2900.70,0.16
"59152674",617.00,,,223.00,220.00,2543.30,0.24
"59152675",514.00,,,182.00,182.00,2260.30,0.23
"59152676",865.00,,,321.00,313.00,2361.50,0.37
"59152677",540.00,,,205.00,196.00,2861.70,0.19
"59152679",669.00,,,265.00,262.00,2987.90,0.22
"59152681",829.00,,,321.00,285.00,783.80,1.06
"59152682",471.00,,,175.00,160.00,365.40,1.29
"59152683",403.00,,,131.00,123.00,386.30,1.04
"59152684",505.00,,,197.00,179.00,301.60,1.67
"59152685",457.00,,,158.00,152.00,150.10,3.05
"59152687",1033.00,,,368.00,325.00,128.00,8.07
"59152689",875.00,,,449.00,436.00,2687.30,0.33
"59152690",399.00,,,144.00,139.00,2759.30,0.14
"59152692",453.00,,,158.00,154.00,1388.70,0.33
"59152695",501.00,,,163.00,163.00,3348.90,0.15
"59152696",681.00,,,216.00,214.00,2289.10,0.30
"59152697",496.00,,,213.00,212.00,4652.90,0.11
"59152698",489.00,,,158.00,158.00,4201.00,0.12
"59152699",510.00,,,179.00,179.00,2146.50,0.24
"59152700",549.00,,,212.00,210.00,830.10,0.66
"59152701",459.00,,,174.00,163.00,3013.80,0.15
"59152702",484.00,,,147.00,146.00,4514.90,0.11
"59152703",572.00,,,219.00,215.00,6230.90,0.09
"59152704",837.00,,,328.00,325.00,3844.70,0.22
"59152705",453.00,,,156.00,149.00,2158.20,0.21
"59152706",398.00,,,135.00,132.00,3448.90,0.12
"59152710",493.00,,,213.00,185.00,4050.90,0.12
"59152711",761.00,,,364.00,364.00,5620.40,0.14
"59152712",447.00,,,167.00,167.00,3969.80,0.11
"59152713",538.00,,,213.00,213.00,4799.30,0.11
"59152714",393.00,,,140.00,140.00,4194.20,0.09
"59152715",433.00,,,149.00,146.00,3818.30,0.11
"59152716",695.00,,,329.00,321.00,3544.10,0.20
"59152717",266.00,,,150.00,148.00,6838.00,0.04
"59152718",717.00,,,423.00,415.00,4023.60,0.18
"59152719",818.00,,,286.00,280.00,2337.80,0.35
"59152720",427.00,,,182.00,176.00,4082.20,0.10
"59152721",472.00,,,166.00,162.00,3979.80,0.12
"59152722",811.00,,,446.00,434.00,5259.40,0.15
"59152723",473.00,,,190.00,184.00,2468.70,0.19
"59152724",396.00,,,138.00,134.00,3355.90,0.12
"59152725",720.00,,,243.00,237.00,3507.10,0.21
"59152726",555.00,,,204.00,198.00,2063.20,0.27
"59152730",752.00,,,332.00,314.00,820.20,0.92
"59152731",422.00,,,159.00,152.00,2090.10,0.20
"59152732",400.00,,,156.00,148.00,2500.00,0.16
"59152733",491.00,,,168.00,161.00,2703.70,0.18
"59152734",557.00,,,208.00,202.00,2109.80,0.26
"59152735",481.00,,,169.00,161.00,2291.60,0.21
"59152736",483.00,,,177.00,168.00,2172.70,0.22
"59152737",507.00,,,181.00,179.00,2646.10,0.19
"59152738",439.00,,,153.00,149.00,1699.60,0.26
"59152739",348.00,,,128.00,124.00,2664.60,0.13
"59152740",526.00,,,216.00,202.00,1290.80,0.41
"59152741",464.00,,,167.00,162.00,2520.40,0.18
"59152742",541.00,,,211.00,197.00,2628.80,0.21
"59152743",382.00,,,149.00,143.00,2904.90,0.13
"59152744",619.00,,,235.00,228.00,1588.00,0.39
"59152745",335.00,,,129.00,117.00,2324.80,0.14
"59152746",893.00,,,365.00,363.00,299.40,2.98
"59152747",361.00,,,137.00,127.00,3077.60,0.12
"59152748",419.00,,,154.00,148.00,2658.60,0.16
"59152749",622.00,,,221.00,213.00,1618.10,0.38
"59152750",647.00,,,150.00,143.00,2122.00,0.30
"59152751",1024.00,,,488.00,481.00,2696.90,0.38
"59152752",799.00,,,443.00,432.00,1978.20,0.40
"59152756",730.00,,,314.00,296.00,990.80,0.74
"59152757",281.00,,,115.00,115.00,3418.50,0.08
"59152758",896.00,,,546.00,526.00,5871.60,0.15
"59152759",372.00,,,132.00,130.00,3327.40,0.11
"59152760",391.00,,,163.00,157.00,3047.50,0.13
"59152761",495.00,,,175.00,173.00,4380.50,0.11
"59152762",500.00,,,194.00,192.00,3248.90,0.15
"59152763",638.00,,,303.00,300.00,367.90,1.73
"59152764",647.00,,,275.00,252.00,2745.00,0.24
"59152765",814.00,,,408.00,390.00,3802.00,0.21
"59152766",346.00,,,124.00,117.00,3011.30,0.11
"59152767",420.00,,,150.00,144.00,2503.00,0.17
"59152768",447.00,,,180.00,167.00,1403.00,0.32
"59152774",580.00,,,215.00,206.00,3263.90,0.18
"59152775",855.00,,,325.00,318.00,3849.60,0.22
"59152776",616.00,,,208.00,201.00,3149.30,0.20
"59152777",521.00,,,181.00,172.00,1445.60,0.36
"59152778",663.00,,,240.00,230.00,1417.30,0.47
"59152779",472.00,,,160.00,156.00,2908.20,0.16
"59152780",438.00,,,151.00,148.00,1948.40,0.22
"59152781",650.00,,,235.00,225.00,2513.50,0.26
"59152782",596.00,,,214.00,202.00,2256.70,0.26
"59152783",295.00,,,112.00,109.00,1594.60,0.19
"59152784",410.00,,,172.00,170.00,2336.20,0.18
"59152785",654.00,,,234.00,217.00,2339.90,0.28
"59152786",411.00,,,155.00,151.00,2089.50,0.20
"59152787",405.00,,,179.00,168.00,2139.50,0.19
"59152793",1862.00,,,539.00,502.00,241.10,7.72
"59152795",507.00,,,170.00,165.00,2004.00,0.25
"59152796",341.00,,,105.00,99.00,4153.50,0.08
"59152799",329.00,,,106.00,101.00,3286.70,0.10
"59152800",576.00,,,176.00,162.00,2183.50,0.26
"59152801",544.00,,,185.00,168.00,2527.90,0.22
"59152802",322.00,,,113.00,110.00,2531.40,0.13
"59152803",374.00,,,122.00,114.00,234.60,1.59
"59152804",1086.00,,,323.00,316.00,2032.90,0.53
"59152805",885.00,,,284.00,254.00,173.40,5.10
"59152806",338.00,,,108.00,99.00,1410.10,0.24
"59152809",1848.00,,,540.00,518.00,5569.60,0.33
"59152810",1582.00,,,423.00,392.00,5479.70,0.29
"59152812",2013.00,,,666.00,662.00,2939.10,0.68
"59152813",409.00,,,121.00,119.00,6650.40,0.06
"59152814",882.00,,,240.00,236.00,6853.10,0.13
"59152816",1109.00,,,348.00,339.00,1247.20,0.89
"59152817",776.00,,,258.00,254.00,1043.90,0.74
"59152819",1769.00,,,545.00,529.00,1432.90,1.23
"59152820",646.00,,,227.00,212.00,3256.00,0.20
"59152821",453.00,,,153.00,142.00,2178.90,0.21
"59152822",734.00,,,244.00,216.00,6209.80,0.12
"59152823",2852.00,,,1195.00,1110.00,2747.60,1.04
"59152832",1927.00,,,1098.00,1042.00,7689.50,0.25
"59152833",508.00,,,327.00,319.00,18745.40,0.03
"59152834",635.00,,,353.00,336.00,21026.50,0.03
"59152835",517.00,,,367.00,338.00,9182.90,0.06
"59152836",613.00,,,345.00,343.00,14987.80,0.04
"59152837",610.00,,,376.00,350.00,4099.50,0.15
"59152838",707.00,,,417.00,404.00,7119.80,0.10
"59152839",559.00,,,328.00,289.00,6833.70,0.08
"59152840",384.00,,,145.00,139.00,3145.00,0.12
"59152841",532.00,,,311.00,297.00,7952.20,0.07
"59152842",859.00,,,477.00,472.00,6801.30,0.13
"59152843",493.00,,,292.00,271.00,10647.90,0.05
"59152844",538.00,,,302.00,302.00,20613.00,0.03
"59152845",466.00,,,242.00,232.00,6802.90,0.07
"59152846",728.00,,,321.00,311.00,14163.40,0.05
"59152848",982.00,,,493.00,475.00,12259.70,0.08
"59152849",615.00,,,367.00,349.00,9855.80,0.06
"59152850",607.00,,,394.00,370.00,12619.50,0.05
"59152851",536.00,,,323.00,320.00,14604.90,0.04
"59152852",564.00,,,358.00,353.00,18989.90,0.03
"59152853",1032.00,,,635.00,612.00,21061.20,0.05
"59152854",705.00,,,489.00,444.00,17029.00,0.04
"59152855",395.00,,,238.00,218.00,16952.80,0.02
"59152856",353.00,,,237.00,210.00,16495.30,0.02
"59152857",440.00,,,282.00,275.00,9734.50,0.05
"59152858",598.00,,,377.00,356.00,10000.00,0.06
"59152859",719.00,,,401.00,385.00,4771.10,0.15
"59152860",1003.00,,,618.00,607.00,7922.60,0.13
"59152861",638.00,,,225.00,218.00,3841.10,0.17
"59152862",477.00,,,187.00,179.00,3862.30,0.12
"59152863",472.00,,,178.00,171.00,931.30,0.51
"59152866",441.00,,,169.00,161.00,2640.70,0.17
"59152867",448.00,,,177.00,157.00,1813.80,0.25
"59152868",452.00,,,184.00,169.00,3060.30,0.15
"59152869",511.00,,,195.00,185.00,2539.80,0.20
"59152870",409.00,,,167.00,152.00,4065.60,0.10
"59152871",383.00,,,164.00,154.00,3722.10,0.10
"59152872",651.00,,,245.00,235.00,3822.70,0.17
"59152873",575.00,,,361.00,356.00,9812.30,0.06
"59152874",874.00,,,387.00,385.00,10697.70,0.08
"59152875",465.00,,,216.00,203.00,6681.00,0.07
"59152876",1086.00,,,520.00,510.00,5146.90,0.21
"59152877",453.00,,,180.00,158.00,4521.00,0.10
"59152878",662.00,,,290.00,274.00,580.90,1.14
"59152879",629.00,,,237.00,220.00,1330.70,0.47
"59152880",384.00,,,140.00,126.00,595.20,0.65
"59152881",475.00,,,170.00,163.00,4426.80,0.11
"59152882",459.00,,,153.00,140.00,1852.30,0.25
"59152883",521.00,,,175.00,168.00,2687.00,0.19
"59152884",701.00,,,252.00,226.00,3094.90,0.23
"59152885",643.00,,,224.00,217.00,3030.20,0.21
"59152886",622.00,,,266.00,256.00,9734.00,0.06
"59152887",1006.00,,,633.00,617.00,7581.00,0.13
"59152888",254.00,,,105.00,103.00,2573.50,0.10
"59152889",460.00,,,151.00,143.00,5145.40,0.09
"59152890",623.00,,,214.00,206.00,5044.50,0.12
"59152891",836.00,,,272.00,264.00,5679.30,0.15
"59152892",642.00,,,216.00,195.00,4919.50,0.13
"59152893",632.00,,,216.00,204.00,4331.70,0.15
"59152894",474.00,,,176.00,160.00,4683.80,0.10
"59152895",1511.00,,,410.00,408.00,1772.20,0.85
"59152896",642.00,,,214.00,199.00,4464.50,0.14
"59152897",1070.00,,,327.00,303.00,5263.20,0.20
"59152898",968.00,,,327.00,326.00,557.90,1.74
"59152899",540.00,,,161.00,150.00,2566.50,0.21
"59152900",404.00,,,146.00,133.00,204.10,1.98
"59152901",453.00,,,159.00,149.00,3479.30,0.13
"59152902",752.00,,,276.00,257.00,3606.70,0.21
"59152903",595.00,,,205.00,180.00,1907.70,0.31
"59152904",441.00,,,156.00,146.00,2942.00,0.15
"59152905",564.00,,,196.00,181.00,2608.70,0.22
"59152906",767.00,,,266.00,235.00,3635.10,0.21
"59152907",452.00,,,177.00,158.00,902.60,0.50
"59152908",506.00,,,168.00,158.00,1640.20,0.31
"59152909",498.00,,,177.00,163.00,224.20,2.22
"59152910",502.00,,,167.00,155.00,4128.30,0.12
"59152911",934.00,,,492.00,487.00,7895.20,0.12
"59152912",407.00,,,136.00,132.00,2607.30,0.16
"59152913",738.00,,,261.00,235.00,3132.40,0.24
"59152914",437.00,,,156.00,150.00,2716.00,0.16
"59152915",477.00,,,155.00,150.00,2254.30,0.21
"59152916",514.00,,,176.00,166.00,1801.60,0.29
"59152917",489.00,,,162.00,151.00,416.60,1.17
"59152918",646.00,,,170.00,163.00,5767.90,0.11
"59152919",757.00,,,240.00,234.00,4877.60,0.16
"59152920",900.00,,,308.00,280.00,3800.70,0.24
"59152921",512.00,,,177.00,161.00,4535.00,0.11
"59152922",369.00,,,132.00,124.00,4906.90,0.08
"59152923",425.00,,,159.00,158.00,4655.00,0.09
"59152924",462.00,,,188.00,185.00,6724.90,0.07
"59152925",490.00,,,201.00,193.00,4503.70,0.11
