"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27","COL28","COL29","COL30","COL31","COL32","COL33","COL34","COL35","COL36"
"9330222.01",7535.00,6525.00,0.00,350.00,655.00,3605.00,3185.00,0.00,150.00,265.00,3935.00,3340.00,0.00,200.00,390.00,7535.00,6790.00,45.00,50.00,645.00,75.00,1.00,3605.00,3300.00,25.00,20.00,260.00,35.00,1.00,3930.00,3485.00,20.00,35.00,385.00,40.00,1.00
"9330222.02",5770.00,5075.00,5.00,280.00,405.00,2680.00,2385.00,0.00,125.00,175.00,3080.00,2695.00,0.00,155.00,235.00,5765.00,5285.00,40.00,35.00,400.00,65.00,1.10,2685.00,2475.00,25.00,15.00,170.00,30.00,1.10,3085.00,2815.00,20.00,20.00,235.00,30.00,1.00
"9330223.01",7960.00,7030.00,5.00,305.00,620.00,3790.00,3385.00,0.00,145.00,260.00,4165.00,3645.00,5.00,160.00,360.00,7960.00,7245.00,45.00,55.00,610.00,75.00,0.90,3795.00,3480.00,25.00,25.00,260.00,40.00,1.10,4170.00,3765.00,20.00,30.00,355.00,40.00,1.00
"9330223.02",4645.00,4070.00,5.00,210.00,360.00,2350.00,2095.00,0.00,95.00,155.00,2295.00,1970.00,0.00,120.00,205.00,4645.00,4185.00,50.00,50.00,350.00,80.00,1.70,2350.00,2150.00,30.00,20.00,150.00,40.00,1.70,2295.00,2040.00,25.00,30.00,200.00,40.00,1.70
"9330224.01",6605.00,5750.00,5.00,265.00,595.00,3195.00,2815.00,0.00,125.00,255.00,3415.00,2935.00,5.00,140.00,340.00,6610.00,5940.00,40.00,45.00,590.00,60.00,0.90,3195.00,2895.00,25.00,15.00,255.00,35.00,1.10,3415.00,3040.00,15.00,25.00,335.00,30.00,0.90
"9330224.02",4600.00,3950.00,5.00,180.00,460.00,2250.00,1980.00,0.00,95.00,175.00,2350.00,1970.00,5.00,85.00,290.00,4600.00,4090.00,35.00,20.00,460.00,45.00,1.00,2250.00,2055.00,20.00,10.00,170.00,20.00,0.90,2350.00,2030.00,20.00,10.00,290.00,25.00,1.10
"9330225.01",5835.00,5025.00,5.00,270.00,535.00,2835.00,2475.00,0.00,125.00,235.00,2995.00,2550.00,0.00,145.00,295.00,5835.00,5245.00,30.00,30.00,525.00,45.00,0.80,2840.00,2575.00,15.00,20.00,235.00,25.00,0.90,2995.00,2675.00,15.00,20.00,295.00,20.00,0.70
"9330225.02",6215.00,5390.00,0.00,270.00,550.00,2965.00,2605.00,0.00,135.00,225.00,3250.00,2790.00,5.00,135.00,325.00,6220.00,5595.00,45.00,40.00,540.00,65.00,1.00,2970.00,2710.00,20.00,15.00,220.00,30.00,1.00,3250.00,2885.00,25.00,25.00,320.00,35.00,1.10
"9330226.02",3900.00,3285.00,5.00,245.00,370.00,1985.00,1680.00,5.00,135.00,175.00,1910.00,1605.00,0.00,110.00,195.00,3900.00,3470.00,30.00,40.00,360.00,50.00,1.30,1985.00,1780.00,15.00,25.00,165.00,25.00,1.30,1915.00,1695.00,15.00,15.00,190.00,25.00,1.30
"9330226.03",7640.00,6325.00,0.00,290.00,1025.00,3635.00,3075.00,0.00,145.00,415.00,4005.00,3250.00,0.00,145.00,610.00,7640.00,6495.00,45.00,80.00,1015.00,85.00,1.10,3635.00,3155.00,25.00,35.00,415.00,50.00,1.40,4005.00,3345.00,20.00,40.00,605.00,40.00,1.00
"9330226.04",2600.00,2240.00,0.00,155.00,205.00,1300.00,1135.00,0.00,75.00,85.00,1305.00,1105.00,5.00,80.00,120.00,2600.00,2330.00,35.00,40.00,200.00,55.00,2.10,1295.00,1180.00,20.00,15.00,85.00,30.00,2.30,1300.00,1150.00,15.00,25.00,115.00,30.00,2.30
"9330227.01",5290.00,4740.00,5.00,190.00,360.00,2555.00,2310.00,0.00,90.00,150.00,2735.00,2430.00,5.00,95.00,210.00,5290.00,4860.00,35.00,40.00,350.00,55.00,1.00,2555.00,2370.00,20.00,15.00,150.00,30.00,1.20,2735.00,2490.00,10.00,25.00,205.00,25.00,0.90
"9330227.02",5180.00,4390.00,5.00,285.00,500.00,2455.00,2110.00,5.00,135.00,205.00,2720.00,2280.00,0.00,145.00,290.00,5180.00,4535.00,80.00,75.00,490.00,120.00,2.30,2455.00,2170.00,50.00,35.00,205.00,65.00,2.60,2725.00,2365.00,35.00,45.00,285.00,55.00,2.00
"9330228.02",3735.00,3225.00,0.00,170.00,335.00,1880.00,1635.00,0.00,90.00,155.00,1855.00,1595.00,0.00,85.00,175.00,3735.00,3375.00,10.00,10.00,335.00,20.00,0.50,1880.00,1710.00,5.00,5.00,155.00,10.00,0.50,1855.00,1665.00,5.00,10.00,175.00,10.00,0.50
"9330228.03",4565.00,3940.00,0.00,255.00,365.00,2245.00,1975.00,0.00,125.00,140.00,2320.00,1960.00,0.00,135.00,230.00,4570.00,4095.00,30.00,75.00,365.00,70.00,1.50,2245.00,2050.00,20.00,35.00,135.00,40.00,1.80,2320.00,2050.00,10.00,35.00,225.00,30.00,1.30
"9330228.04",5575.00,4850.00,5.00,260.00,460.00,2630.00,2315.00,0.00,125.00,185.00,2945.00,2535.00,5.00,135.00,275.00,5575.00,5025.00,40.00,50.00,455.00,70.00,1.30,2630.00,2405.00,25.00,20.00,180.00,30.00,1.10,2945.00,2620.00,20.00,30.00,275.00,35.00,1.20
"9330229.00",6950.00,6140.00,5.00,360.00,440.00,3340.00,3015.00,5.00,150.00,170.00,3610.00,3125.00,0.00,205.00,270.00,6950.00,6415.00,50.00,45.00,435.00,75.00,1.10,3345.00,3125.00,25.00,20.00,170.00,35.00,1.00,3610.00,3290.00,25.00,25.00,265.00,40.00,1.10
"9330230.01",5375.00,4715.00,0.00,435.00,230.00,2590.00,2320.00,0.00,175.00,95.00,2790.00,2395.00,0.00,260.00,130.00,5375.00,5075.00,45.00,35.00,225.00,60.00,1.10,2590.00,2445.00,25.00,20.00,95.00,40.00,1.50,2785.00,2625.00,20.00,15.00,130.00,25.00,0.90
"9330230.02",4985.00,4485.00,0.00,210.00,290.00,2485.00,2255.00,0.00,115.00,115.00,2500.00,2230.00,5.00,100.00,170.00,4985.00,4635.00,40.00,35.00,285.00,50.00,1.00,2485.00,2335.00,20.00,15.00,115.00,30.00,1.20,2500.00,2295.00,20.00,15.00,170.00,30.00,1.20
"9330231.00",4030.00,3550.00,5.00,190.00,290.00,1960.00,1755.00,0.00,85.00,130.00,2075.00,1800.00,0.00,110.00,160.00,4035.00,3700.00,20.00,25.00,285.00,35.00,0.90,1960.00,1810.00,10.00,15.00,125.00,15.00,0.80,2070.00,1890.00,10.00,15.00,160.00,15.00,0.70
"9330232.00",3230.00,2875.00,0.00,160.00,200.00,1620.00,1460.00,0.00,70.00,90.00,1610.00,1410.00,0.00,85.00,105.00,3230.00,3000.00,20.00,15.00,195.00,30.00,0.90,1620.00,1515.00,10.00,5.00,85.00,15.00,0.90,1610.00,1480.00,10.00,5.00,105.00,15.00,0.90
"9330233.00",7475.00,6650.00,0.00,290.00,535.00,3735.00,3385.00,5.00,125.00,215.00,3740.00,3260.00,0.00,160.00,320.00,7475.00,6850.00,35.00,55.00,535.00,65.00,0.90,3730.00,3465.00,25.00,25.00,210.00,40.00,1.10,3740.00,3385.00,10.00,25.00,320.00,25.00,0.70
"9330234.00",6970.00,6240.00,5.00,450.00,280.00,3370.00,3080.00,0.00,195.00,95.00,3600.00,3160.00,5.00,255.00,185.00,6970.00,6570.00,80.00,45.00,280.00,100.00,1.40,3370.00,3210.00,45.00,20.00,100.00,60.00,1.80,3600.00,3365.00,30.00,25.00,185.00,40.00,1.10
"9330235.02",4690.00,4260.00,5.00,285.00,145.00,2345.00,2155.00,0.00,135.00,55.00,2345.00,2105.00,0.00,150.00,90.00,4690.00,4480.00,45.00,25.00,145.00,55.00,1.20,2350.00,2255.00,25.00,10.00,55.00,30.00,1.30,2345.00,2220.00,25.00,10.00,85.00,30.00,1.30
"9330235.03",4005.00,3495.00,0.00,160.00,350.00,2040.00,1825.00,0.00,90.00,130.00,1965.00,1670.00,0.00,70.00,220.00,4000.00,3605.00,35.00,30.00,335.00,50.00,1.30,2045.00,1885.00,20.00,15.00,125.00,30.00,1.50,1960.00,1720.00,15.00,15.00,215.00,25.00,1.30
"9330235.04",6605.00,5840.00,0.00,420.00,335.00,3215.00,2895.00,0.00,190.00,135.00,3385.00,2950.00,0.00,230.00,205.00,6605.00,6130.00,65.00,80.00,330.00,105.00,1.60,3220.00,3025.00,30.00,35.00,130.00,45.00,1.40,3385.00,3100.00,35.00,40.00,205.00,55.00,1.60
"9330236.00",3605.00,3200.00,0.00,225.00,185.00,1765.00,1605.00,0.00,100.00,70.00,1835.00,1595.00,5.00,125.00,115.00,3605.00,3385.00,20.00,15.00,180.00,30.00,0.80,1770.00,1680.00,10.00,10.00,70.00,15.00,0.80,1835.00,1705.00,10.00,10.00,110.00,15.00,0.80
"9330237.00",7700.00,6830.00,5.00,485.00,385.00,3830.00,3460.00,0.00,210.00,155.00,3870.00,3365.00,0.00,275.00,230.00,7700.00,7185.00,70.00,65.00,380.00,100.00,1.30,3830.00,3610.00,35.00,30.00,155.00,50.00,1.30,3870.00,3570.00,40.00,35.00,225.00,55.00,1.40
"9330238.01",3575.00,3200.00,0.00,175.00,200.00,1800.00,1645.00,0.00,75.00,80.00,1780.00,1555.00,0.00,100.00,120.00,3575.00,3350.00,10.00,15.00,200.00,20.00,0.60,1800.00,1710.00,5.00,5.00,80.00,10.00,0.60,1780.00,1640.00,5.00,10.00,120.00,15.00,0.80
"9330238.02",6980.00,6100.00,5.00,430.00,445.00,3430.00,3040.00,0.00,200.00,190.00,3550.00,3060.00,5.00,230.00,260.00,6980.00,6430.00,60.00,50.00,440.00,85.00,1.20,3435.00,3185.00,35.00,25.00,190.00,45.00,1.30,3545.00,3240.00,30.00,25.00,255.00,40.00,1.10
"9330239.01",5725.00,5125.00,5.00,285.00,305.00,2855.00,2605.00,5.00,135.00,110.00,2870.00,2515.00,5.00,150.00,195.00,5720.00,5365.00,40.00,20.00,300.00,50.00,0.90,2855.00,2720.00,15.00,15.00,105.00,20.00,0.70,2865.00,2645.00,25.00,10.00,195.00,25.00,0.90
"9330239.02",5235.00,4685.00,5.00,295.00,255.00,2610.00,2365.00,0.00,145.00,105.00,2625.00,2325.00,0.00,150.00,150.00,5235.00,4900.00,40.00,45.00,250.00,60.00,1.10,2610.00,2470.00,20.00,20.00,100.00,30.00,1.10,2625.00,2430.00,20.00,25.00,150.00,30.00,1.10
"9330240.01",8995.00,8085.00,0.00,435.00,475.00,4265.00,3890.00,0.00,210.00,170.00,4725.00,4190.00,0.00,225.00,305.00,8995.00,8405.00,75.00,45.00,470.00,100.00,1.10,4270.00,4040.00,40.00,20.00,165.00,55.00,1.30,4725.00,4365.00,35.00,25.00,305.00,45.00,1.00
"9330240.02",5440.00,4725.00,0.00,260.00,460.00,2630.00,2340.00,0.00,105.00,185.00,2810.00,2390.00,5.00,145.00,275.00,5445.00,4935.00,40.00,25.00,440.00,50.00,0.90,2630.00,2430.00,15.00,5.00,180.00,15.00,0.60,2810.00,2505.00,25.00,15.00,270.00,35.00,1.20
"9330241.00",7570.00,6715.00,5.00,510.00,335.00,3675.00,3315.00,0.00,225.00,135.00,3890.00,3400.00,0.00,285.00,205.00,7570.00,7135.00,65.00,35.00,335.00,80.00,1.10,3675.00,3500.00,25.00,20.00,135.00,35.00,1.00,3895.00,3635.00,35.00,15.00,205.00,40.00,1.00
"9330242.00",7390.00,6490.00,10.00,485.00,410.00,3735.00,3335.00,5.00,215.00,185.00,3655.00,3150.00,5.00,275.00,225.00,7390.00,6880.00,65.00,40.00,410.00,85.00,1.20,3735.00,3500.00,35.00,15.00,185.00,45.00,1.20,3650.00,3375.00,30.00,25.00,225.00,45.00,1.20
"9330243.01",6125.00,5380.00,0.00,330.00,415.00,3070.00,2750.00,0.00,150.00,175.00,3050.00,2630.00,5.00,180.00,240.00,6125.00,5635.00,35.00,35.00,415.00,60.00,1.00,3075.00,2865.00,15.00,20.00,170.00,25.00,0.80,3050.00,2770.00,25.00,15.00,240.00,35.00,1.10
"9330243.02",8700.00,7705.00,5.00,720.00,280.00,4285.00,3870.00,5.00,300.00,120.00,4415.00,3835.00,0.00,420.00,160.00,8700.00,8275.00,85.00,60.00,275.00,115.00,1.30,4285.00,4110.00,40.00,25.00,115.00,50.00,1.20,4415.00,4170.00,45.00,40.00,160.00,65.00,1.50
"9330250.01",3680.00,3205.00,0.00,470.00,5.00,1765.00,1565.00,0.00,200.00,0.00,1915.00,1640.00,0.00,275.00,5.00,3680.00,3590.00,75.00,15.00,5.00,80.00,2.20,1765.00,1720.00,35.00,5.00,0.00,45.00,2.50,1915.00,1865.00,40.00,5.00,0.00,40.00,2.10
"9330250.02",4300.00,3855.00,0.00,390.00,60.00,2150.00,1955.00,0.00,160.00,25.00,2150.00,1895.00,0.00,225.00,35.00,4305.00,4185.00,40.00,20.00,60.00,55.00,1.30,2150.00,2095.00,20.00,10.00,25.00,25.00,1.20,2155.00,2085.00,20.00,10.00,35.00,30.00,1.40
"9330251.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330251.02",130.00,120.00,0.00,5.00,0.00,75.00,70.00,0.00,0.00,0.00,55.00,50.00,0.00,5.00,0.00,125.00,125.00,0.00,0.00,0.00,0.00,0.00,75.00,75.00,0.00,0.00,0.00,0.00,0.00,55.00,55.00,0.00,0.00,0.00,0.00,0.00
"9330260.04",3840.00,3415.00,5.00,345.00,70.00,1940.00,1745.00,5.00,160.00,30.00,1900.00,1675.00,0.00,190.00,35.00,3840.00,3695.00,50.00,25.00,75.00,60.00,1.60,1940.00,1865.00,30.00,10.00,30.00,30.00,1.50,1905.00,1825.00,20.00,10.00,40.00,30.00,1.60
"9330260.05",4045.00,3525.00,5.00,480.00,40.00,2025.00,1790.00,0.00,215.00,15.00,2020.00,1730.00,0.00,265.00,25.00,4045.00,3910.00,55.00,45.00,40.00,75.00,1.90,2025.00,1970.00,25.00,15.00,15.00,35.00,1.70,2020.00,1935.00,30.00,25.00,25.00,45.00,2.20
"9330260.06",3990.00,3635.00,0.00,280.00,80.00,1945.00,1795.00,0.00,125.00,35.00,2045.00,1845.00,0.00,155.00,45.00,3995.00,3855.00,40.00,25.00,75.00,50.00,1.30,1950.00,1885.00,20.00,15.00,30.00,25.00,1.30,2045.00,1970.00,20.00,15.00,45.00,25.00,1.20
"9330260.07",4935.00,4465.00,0.00,380.00,95.00,2325.00,2120.00,0.00,165.00,35.00,2610.00,2340.00,5.00,210.00,60.00,4935.00,4750.00,60.00,40.00,95.00,75.00,1.50,2325.00,2250.00,20.00,20.00,35.00,30.00,1.30,2615.00,2495.00,40.00,20.00,60.00,50.00,1.90
"9330260.08",7505.00,6735.00,5.00,525.00,240.00,3645.00,3320.00,5.00,225.00,95.00,3855.00,3415.00,5.00,300.00,135.00,7500.00,7155.00,60.00,50.00,235.00,85.00,1.10,3645.00,3505.00,20.00,20.00,100.00,35.00,1.00,3860.00,3655.00,35.00,30.00,135.00,50.00,1.30
"9330260.1",3990.00,3570.00,0.00,320.00,105.00,1880.00,1700.00,0.00,140.00,45.00,2110.00,1870.00,0.00,180.00,55.00,3990.00,3805.00,50.00,35.00,100.00,65.00,1.60,1875.00,1795.00,25.00,20.00,40.00,35.00,1.90,2110.00,2010.00,20.00,15.00,60.00,35.00,1.70
"9330260.11",190.00,180.00,0.00,10.00,0.00,100.00,95.00,0.00,5.00,0.00,90.00,90.00,0.00,5.00,0.00,190.00,185.00,0.00,0.00,0.00,0.00,0.00,95.00,100.00,0.00,0.00,0.00,0.00,0.00,90.00,90.00,5.00,0.00,0.00,0.00,0.00
"9330260.12",4970.00,4425.00,5.00,470.00,70.00,2400.00,2185.00,0.00,190.00,25.00,2570.00,2240.00,0.00,280.00,50.00,4975.00,4780.00,90.00,25.00,75.00,105.00,2.10,2400.00,2330.00,35.00,15.00,25.00,45.00,1.90,2570.00,2450.00,50.00,10.00,50.00,65.00,2.50
"9330270.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330280.01",50.00,55.00,0.00,0.00,0.00,30.00,30.00,0.00,0.00,0.00,20.00,20.00,0.00,0.00,0.00,50.00,55.00,0.00,0.00,0.00,0.00,0.00,30.00,30.00,0.00,0.00,0.00,0.00,0.00,20.00,20.00,0.00,0.00,0.00,0.00,0.00
"9330280.02",3235.00,2870.00,0.00,245.00,115.00,1570.00,1425.00,0.00,100.00,40.00,1665.00,1440.00,0.00,145.00,75.00,3235.00,3065.00,40.00,20.00,115.00,45.00,1.40,1570.00,1505.00,20.00,5.00,35.00,25.00,1.60,1665.00,1560.00,15.00,10.00,75.00,25.00,1.50
"9330281.01",6300.00,5705.00,0.00,400.00,190.00,3095.00,2845.00,0.00,165.00,85.00,3205.00,2860.00,0.00,235.00,110.00,6300.00,6010.00,55.00,45.00,190.00,75.00,1.20,3095.00,2970.00,25.00,15.00,80.00,35.00,1.10,3200.00,3040.00,25.00,30.00,110.00,40.00,1.30
"9330281.02",6370.00,5780.00,5.00,440.00,150.00,3175.00,2915.00,0.00,200.00,60.00,3195.00,2865.00,0.00,235.00,90.00,6370.00,6115.00,90.00,25.00,150.00,100.00,1.60,3175.00,3065.00,40.00,10.00,60.00,50.00,1.60,3195.00,3045.00,45.00,15.00,90.00,55.00,1.70
"9330282.01",4215.00,3690.00,0.00,315.00,205.00,2080.00,1855.00,0.00,145.00,85.00,2130.00,1840.00,0.00,170.00,120.00,4210.00,3915.00,70.00,30.00,195.00,90.00,2.10,2085.00,1950.00,35.00,10.00,80.00,40.00,1.90,2125.00,1960.00,35.00,20.00,115.00,45.00,2.10
"9330282.02",4295.00,3790.00,0.00,365.00,135.00,2030.00,1830.00,0.00,145.00,55.00,2260.00,1960.00,0.00,225.00,75.00,4295.00,4040.00,85.00,40.00,130.00,105.00,2.40,2035.00,1930.00,35.00,10.00,55.00,40.00,2.00,2260.00,2110.00,50.00,25.00,75.00,60.00,2.70
"9330283.00",7605.00,6690.00,5.00,465.00,445.00,3745.00,3360.00,0.00,220.00,170.00,3855.00,3330.00,5.00,250.00,270.00,7600.00,7030.00,80.00,55.00,440.00,110.00,1.40,3745.00,3515.00,35.00,30.00,170.00,50.00,1.30,3855.00,3515.00,45.00,30.00,265.00,60.00,1.60
"9330284.01",7155.00,6230.00,5.00,370.00,545.00,3570.00,3170.00,5.00,165.00,225.00,3585.00,3060.00,0.00,200.00,325.00,7150.00,6490.00,65.00,55.00,540.00,95.00,1.30,3570.00,3285.00,35.00,25.00,220.00,50.00,1.40,3585.00,3205.00,35.00,25.00,320.00,45.00,1.30
"9330284.02",7725.00,6820.00,10.00,580.00,320.00,3875.00,3465.00,0.00,270.00,135.00,3855.00,3350.00,5.00,310.00,185.00,7725.00,7255.00,95.00,60.00,315.00,125.00,1.60,3870.00,3670.00,40.00,35.00,135.00,55.00,1.40,3850.00,3585.00,55.00,30.00,180.00,70.00,1.80
"9330285.01",3325.00,3005.00,5.00,175.00,140.00,1725.00,1575.00,5.00,85.00,60.00,1595.00,1425.00,0.00,85.00,85.00,3325.00,3120.00,40.00,25.00,140.00,55.00,1.70,1725.00,1640.00,15.00,15.00,55.00,25.00,1.40,1595.00,1480.00,20.00,15.00,80.00,30.00,1.90
"9330285.02",5620.00,5000.00,0.00,425.00,190.00,2810.00,2545.00,0.00,190.00,75.00,2805.00,2455.00,0.00,235.00,115.00,5620.00,5355.00,40.00,35.00,185.00,55.00,1.00,2815.00,2700.00,25.00,15.00,75.00,30.00,1.10,2805.00,2655.00,20.00,20.00,110.00,25.00,0.90
"9330286.01",5825.00,5245.00,0.00,405.00,175.00,2920.00,2675.00,0.00,170.00,75.00,2910.00,2570.00,0.00,245.00,100.00,5830.00,5590.00,40.00,30.00,175.00,55.00,0.90,2915.00,2815.00,20.00,10.00,75.00,25.00,0.90,2910.00,2770.00,20.00,20.00,100.00,30.00,1.00
"9330286.02",7925.00,7100.00,5.00,560.00,265.00,3930.00,3570.00,5.00,245.00,115.00,3995.00,3530.00,5.00,315.00,150.00,7925.00,7520.00,85.00,60.00,265.00,115.00,1.50,3930.00,3750.00,40.00,25.00,110.00,55.00,1.40,3995.00,3770.00,45.00,30.00,150.00,60.00,1.50
"9330286.03",3960.00,3580.00,5.00,300.00,80.00,2000.00,1835.00,0.00,130.00,35.00,1960.00,1745.00,0.00,170.00,45.00,3960.00,3845.00,30.00,5.00,75.00,35.00,0.90,2000.00,1945.00,15.00,5.00,35.00,20.00,1.00,1965.00,1900.00,15.00,5.00,45.00,20.00,1.00
"9330287.01",8910.00,7885.00,0.00,555.00,470.00,4395.00,3980.00,0.00,240.00,185.00,4510.00,3905.00,0.00,320.00,285.00,8910.00,8290.00,85.00,75.00,465.00,125.00,1.40,4400.00,4150.00,50.00,25.00,180.00,55.00,1.30,4515.00,4135.00,40.00,50.00,285.00,65.00,1.40
"9330287.02",12115.00,10785.00,5.00,755.00,575.00,5975.00,5365.00,0.00,340.00,265.00,6145.00,5420.00,5.00,415.00,310.00,12120.00,11355.00,100.00,85.00,570.00,150.00,1.20,5970.00,5610.00,50.00,45.00,265.00,75.00,1.30,6150.00,5740.00,55.00,45.00,305.00,75.00,1.20
"9330287.06",4415.00,3955.00,0.00,180.00,280.00,2070.00,1875.00,0.00,85.00,110.00,2345.00,2080.00,0.00,95.00,170.00,4415.00,4090.00,25.00,25.00,270.00,35.00,0.80,2070.00,1935.00,10.00,15.00,110.00,15.00,0.70,2345.00,2150.00,15.00,15.00,165.00,25.00,1.10
"9330287.09",6275.00,5445.00,0.00,290.00,540.00,2985.00,2640.00,0.00,135.00,205.00,3290.00,2800.00,5.00,155.00,335.00,6275.00,5635.00,50.00,70.00,525.00,80.00,1.30,2985.00,2730.00,25.00,30.00,200.00,40.00,1.30,3290.00,2900.00,25.00,40.00,330.00,40.00,1.20
"9330287.1",2805.00,2470.00,0.00,175.00,160.00,1380.00,1220.00,0.00,75.00,80.00,1425.00,1250.00,0.00,95.00,85.00,2805.00,2605.00,15.00,20.00,160.00,25.00,0.90,1375.00,1280.00,5.00,10.00,80.00,15.00,1.10,1430.00,1325.00,10.00,10.00,85.00,15.00,1.00
"9330287.11",5285.00,4765.00,5.00,330.00,185.00,2580.00,2370.00,0.00,135.00,80.00,2700.00,2395.00,5.00,195.00,105.00,5280.00,5015.00,45.00,45.00,180.00,70.00,1.30,2580.00,2465.00,20.00,15.00,80.00,30.00,1.20,2700.00,2545.00,25.00,25.00,100.00,40.00,1.50
"9330287.12",4020.00,3575.00,5.00,215.00,225.00,1960.00,1770.00,5.00,95.00,85.00,2055.00,1800.00,5.00,120.00,135.00,4020.00,3725.00,35.00,35.00,220.00,55.00,1.40,1965.00,1840.00,20.00,15.00,85.00,25.00,1.30,2060.00,1885.00,15.00,15.00,135.00,25.00,1.20
"9330287.13",8620.00,7535.00,5.00,430.00,655.00,4190.00,3740.00,0.00,170.00,280.00,4425.00,3795.00,5.00,255.00,365.00,8615.00,7840.00,40.00,90.00,640.00,85.00,1.00,4190.00,3860.00,15.00,40.00,280.00,30.00,0.70,4425.00,3985.00,30.00,55.00,365.00,55.00,1.20
"9330287.14",4330.00,3810.00,0.00,275.00,245.00,2155.00,1925.00,0.00,125.00,105.00,2185.00,1895.00,0.00,155.00,135.00,4335.00,4030.00,25.00,40.00,240.00,45.00,1.00,2155.00,2015.00,20.00,15.00,105.00,25.00,1.20,2180.00,2010.00,5.00,25.00,135.00,20.00,0.90
"9330287.15",3985.00,3520.00,0.00,240.00,225.00,1845.00,1655.00,0.00,90.00,95.00,2140.00,1865.00,0.00,150.00,135.00,3985.00,3680.00,40.00,40.00,225.00,60.00,1.50,1845.00,1720.00,10.00,15.00,95.00,20.00,1.10,2145.00,1960.00,25.00,25.00,130.00,40.00,1.90
"9330287.16",4020.00,3510.00,0.00,200.00,320.00,1840.00,1630.00,0.00,85.00,125.00,2190.00,1880.00,0.00,115.00,190.00,4025.00,3640.00,40.00,30.00,310.00,55.00,1.40,1835.00,1685.00,15.00,10.00,125.00,25.00,1.40,2185.00,1960.00,25.00,15.00,190.00,30.00,1.40
"9330290.02",8820.00,8060.00,15.00,575.00,170.00,4075.00,3765.00,5.00,245.00,60.00,4745.00,4295.00,5.00,335.00,110.00,8820.00,8485.00,115.00,60.00,165.00,140.00,1.60,4075.00,3940.00,50.00,30.00,60.00,65.00,1.60,4745.00,4545.00,60.00,25.00,110.00,75.00,1.60
"9330290.04",7295.00,6675.00,0.00,470.00,145.00,3610.00,3345.00,0.00,195.00,60.00,3690.00,3330.00,0.00,275.00,85.00,7300.00,7060.00,65.00,35.00,145.00,80.00,1.10,3610.00,3500.00,30.00,15.00,60.00,40.00,1.10,3690.00,3560.00,30.00,15.00,90.00,40.00,1.10
"9330290.05",3405.00,3015.00,0.00,320.00,65.00,1715.00,1540.00,0.00,150.00,30.00,1685.00,1475.00,0.00,170.00,35.00,3405.00,3270.00,50.00,20.00,65.00,55.00,1.60,1715.00,1655.00,35.00,5.00,30.00,30.00,1.70,1685.00,1615.00,20.00,15.00,35.00,25.00,1.50
"9330290.06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330290.07",6290.00,5605.00,0.00,575.00,110.00,3180.00,2875.00,0.00,260.00,50.00,3105.00,2720.00,0.00,315.00,60.00,6285.00,6070.00,65.00,50.00,105.00,90.00,1.40,3185.00,3085.00,30.00,25.00,40.00,45.00,1.40,3105.00,2985.00,30.00,25.00,60.00,45.00,1.40
"9330291.01",7605.00,6875.00,5.00,430.00,295.00,3710.00,3405.00,0.00,190.00,120.00,3895.00,3475.00,5.00,240.00,175.00,7605.00,7170.00,80.00,60.00,295.00,110.00,1.40,3710.00,3525.00,35.00,30.00,115.00,50.00,1.30,3895.00,3645.00,40.00,30.00,180.00,60.00,1.50
"9330291.02",8240.00,7460.00,5.00,560.00,215.00,4140.00,3805.00,5.00,245.00,90.00,4100.00,3660.00,5.00,310.00,125.00,8240.00,7885.00,90.00,50.00,215.00,115.00,1.40,4140.00,3985.00,45.00,20.00,90.00,55.00,1.30,4100.00,3905.00,45.00,25.00,130.00,55.00,1.30
"9330292.01",5390.00,4905.00,0.00,410.00,70.00,2700.00,2505.00,0.00,170.00,25.00,2690.00,2400.00,0.00,240.00,45.00,5385.00,5215.00,70.00,30.00,70.00,90.00,1.70,2705.00,2620.00,40.00,15.00,30.00,50.00,1.80,2685.00,2590.00,35.00,15.00,50.00,40.00,1.50
"9330292.03",6410.00,5840.00,0.00,375.00,200.00,3150.00,2925.00,0.00,145.00,80.00,3255.00,2915.00,0.00,225.00,115.00,6410.00,6130.00,55.00,30.00,195.00,70.00,1.10,3150.00,3035.00,25.00,15.00,75.00,35.00,1.10,3260.00,3095.00,25.00,15.00,115.00,35.00,1.10
"9330292.04",4860.00,4420.00,5.00,315.00,120.00,2435.00,2250.00,0.00,135.00,45.00,2425.00,2170.00,5.00,180.00,70.00,4865.00,4650.00,65.00,35.00,120.00,75.00,1.50,2440.00,2345.00,30.00,20.00,45.00,35.00,1.40,2425.00,2305.00,35.00,15.00,70.00,40.00,1.60
"9330400.04",7275.00,6750.00,0.00,450.00,70.00,3650.00,3430.00,0.00,195.00,30.00,3625.00,3320.00,0.00,260.00,40.00,7270.00,7080.00,105.00,20.00,70.00,115.00,1.60,3650.00,3565.00,50.00,5.00,30.00,50.00,1.40,3620.00,3515.00,55.00,15.00,40.00,65.00,1.80
