"GEO_ID","NAME","B01001_001E","B01001_001M","B01001_002E","B01001_002M","B01001_003E","B01001_003M","B01001_004E","B01001_004M","B01001_005E","B01001_005M","B01001_006E","B01001_006M","B01001_007E","B01001_007M","B01001_008E","B01001_008M","B01001_009E","B01001_009M","B01001_010E","B01001_010M","B01001_011E","B01001_011M","B01001_012E","B01001_012M","B01001_013E","B01001_013M","B01001_014E","B01001_014M","B01001_015E","B01001_015M","B01001_016E","B01001_016M","B01001_017E","B01001_017M","B01001_018E","B01001_018M","B01001_019E","B01001_019M","B01001_020E","B01001_020M","B01001_021E","B01001_021M","B01001_022E","B01001_022M","B01001_023E","B01001_023M","B01001_024E","B01001_024M","B01001_025E","B01001_025M","B01001_026E","B01001_026M","B01001_027E","B01001_027M","B01001_028E","B01001_028M","B01001_029E","B01001_029M","B01001_030E","B01001_030M","B01001_031E","B01001_031M","B01001_032E","B01001_032M","B01001_033E","B01001_033M","B01001_034E","B01001_034M","B01001_035E","B01001_035M","B01001_036E","B01001_036M","B01001_037E","B01001_037M","B01001_038E","B01001_038M","B01001_039E","B01001_039M","B01001_040E","B01001_040M","B01001_041E","B01001_041M","B01001_042E","B01001_042M","B01001_043E","B01001_043M","B01001_044E","B01001_044M","B01001_045E","B01001_045M","B01001_046E","B01001_046M","B01001_047E","B01001_047M","B01001_048E","B01001_048M","B01001_049E","B01001_049M"
"1500000US510594618023","Block Group 3, Census Tract 4618.02, Fairfax County, Virginia","1170","319","747","242","28","33","93","109","0","12","0","12","103","161","0","12","0","12","61","76","125","80","75","53","88","80","39","53","17","27","0","12","19","24","47","73","37","34","0","12","0","12","0","12","0","12","15","23","0","12","423","131","30","35","0","12","0","12","0","12","0","12","0","12","0","12","57","50","89","71","44","41","60","60","6","16","14","22","13","25","21","25","46","72","0","12","0","12","29","32","14","23","0","12","0","12","0","12"
"1500000US510594206002","Block Group 2, Census Tract 4206, Fairfax County, Virginia","3221","316","1367","200","114","68","117","82","175","97","13","15","18","30","0","12","0","12","39","44","74","53","132","60","140","73","61","51","116","64","65","35","70","46","16","17","67","46","30","27","44","35","39","37","37","35","0","12","0","12","1854","223","180","72","98","57","107","69","79","66","23","26","0","12","38","43","90","59","122","70","231","86","268","119","146","94","127","57","63","43","45","31","46","38","44","36","24","29","36","27","75","81","12","18","0","12","0","12"
"1500000US510594202011","Block Group 1, Census Tract 4202.01, Fairfax County, Virginia","1203","266","508","108","56","59","43","35","25","28","0","12","0","12","8","13","0","12","17","27","9","13","0","12","27","33","50","35","80","42","38","32","60","42","13","19","0","12","27","25","0","12","18","20","29","27","8","12","0","12","695","192","105","86","26","28","50","52","34","33","0","12","19","28","0","12","18","27","20","31","10","15","102","63","45","34","8","14","46","37","92","48","0","12","44","33","0","12","7","10","29","32","15","18","7","11","18","27"
"1500000US510594709002","Block Group 2, Census Tract 4709, Fairfax County, Virginia","1744","389","792","189","28","29","83","58","93","56","28","32","0","12","15","25","0","12","62","71","0","12","26","30","0","12","0","12","117","74","77","56","53","43","31","30","24","37","4","8","34","29","38","35","12","19","59","61","8","15","952","226","29","32","0","12","109","66","54","44","0","12","0","12","71","80","23","34","0","12","15","25","17","22","39","43","105","63","58","48","41","38","8","14","87","68","30","35","49","39","78","53","30","32","53","51","56","54"
"1500000US510594325002","Block Group 2, Census Tract 4325, Fairfax County, Virginia","2143","299","1095","233","53","39","9","16","138","149","55","50","44","38","0","12","0","12","35","35","51","38","88","49","71","40","62","53","20","21","102","53","192","72","27","28","22","23","27","22","23","21","41","23","25","23","0","12","10","15","1048","130","63","37","68","43","56","37","10","15","10","16","0","12","16","25","17","26","63","48","101","42","27","22","84","51","53","31","122","49","93","42","37","28","30","23","32","25","48","33","42","35","25","23","27","23","24","26"
"1500000US510594523022","Block Group 2, Census Tract 4523.02, Fairfax County, Virginia","2032","489","1099","262","35","32","69","58","87","65","54","41","96","74","26","41","0","12","85","83","51","35","60","54","130","85","117","60","5","14","76","48","78","70","41","53","36","31","27","29","16","26","0","12","0","12","10","16","0","12","933","263","55","56","34","41","34","39","33","39","35","53","0","12","0","12","0","12","107","65","107","87","92","56","33","36","180","116","14","23","58","58","45","52","48","36","0","12","30","36","28","30","0","12","0","12","0","12"
"1500000US510594712013","Block Group 3, Census Tract 4712.01, Fairfax County, Virginia","1189","244","567","116","69","38","51","43","12","21","0","12","0","12","16","28","0","12","10","15","33","43","138","70","118","73","31","30","19","23","0","12","6","11","11","18","0","12","17","27","36","43","0","12","0","12","0","12","0","12","622","178","75","56","94","66","12","20","14","24","50","78","0","12","0","12","12","18","41","41","181","77","32","28","19","21","43","49","0","12","26","31","0","12","0","12","0","12","0","12","0","12","0","12","23","37","0","12"
"1500000US510594618021","Block Group 1, Census Tract 4618.02, Fairfax County, Virginia","1996","293","966","208","37","35","29","33","41","36","42","40","11","18","16","25","25","32","71","79","108","69","84","81","98","59","71","46","62","64","22","27","55","45","0","12","69","51","40","38","16","22","55","45","14","23","0","12","0","12","1030","196","35","41","26","28","0","12","0","12","44","52","0","12","0","12","19","31","56","46","99","59","88","52","95","68","50","39","104","57","128","87","38","35","54","43","43","37","49","59","28","31","30","33","14","24","30","35"
"1500000US510594302021","Block Group 1, Census Tract 4302.02, Fairfax County, Virginia","1883","379","1138","332","34","33","33","33","114","63","62","26","9","15","243","319","0","12","12","19","68","92","50","51","53","40","116","85","84","37","57","39","31","24","22","22","49","51","20","21","23","26","21","24","19","23","9","14","9","13","745","157","30","26","19","26","32","28","41","35","0","12","30","30","0","12","31","31","65","72","16","28","91","64","61","48","63","33","64","35","32","25","19","21","18","19","3","6","51","54","55","40","24","29","0","12","0","12"
"1500000US510594823031","Block Group 1, Census Tract 4823.03, Fairfax County, Virginia","1214","186","652","138","33","19","20","23","7","11","16","18","17","28","0","12","0","12","0","12","34","31","68","62","88","55","51","37","46","37","15","17","59","36","18","21","32","25","0","12","69","39","54","32","17","20","0","12","8","12","562","104","23","20","0","12","12","21","0","12","14","22","0","12","0","12","0","12","78","59","75","47","0","12","11","19","42","27","51","32","48","29","8","13","24","21","13","14","62","31","49","27","45","46","7","11","0","12"
"1500000US510594921003","Block Group 3, Census Tract 4921, Fairfax County, Virginia","1920","326","879","136","42","49","72","58","9","17","37","40","41","44","0","12","24","40","34","42","27","43","0","12","66","51","34","37","38","36","54","51","99","53","19","30","113","58","33","38","67","53","32","36","17","26","21","31","0","12","1041","257","20","31","114","65","133","145","62","56","24","37","0","12","0","12","0","12","0","12","18","29","33","38","56","51","59","61","44","40","65","52","66","55","116","67","61","71","92","53","52","44","26","30","0","12","0","12"
"1500000US510594514001","Block Group 1, Census Tract 4514, Fairfax County, Virginia","1970","391","943","219","116","86","72","38","22","23","7","13","0","12","37","38","58","54","41","40","53","41","112","71","102","63","79","55","23","24","14","23","10","17","49","49","12","18","30","34","20","20","18","16","68","54","0","12","0","12","1027","217","87","61","84","72","39","36","26","26","8","15","15","25","25","29","100","63","41","30","103","53","107","57","85","46","55","44","73","59","47","49","0","12","8","12","32","30","33","26","20","22","30","27","0","12","9","14"
"1500000US510594505002","Block Group 2, Census Tract 4505, Fairfax County, Virginia","2107","305","1152","195","31","26","79","40","65","43","35","23","28","24","18","17","21","19","47","40","153","83","70","39","86","40","44","42","49","31","138","44","63","43","9","11","32","21","0","12","51","27","52","44","38","22","6","9","37","33","955","151","42","32","20","15","78","70","21","15","70","51","0","12","23","27","81","48","40","28","49","36","30","18","82","44","59","26","64","29","55","34","44","42","26","17","12","13","41","47","59","25","25","20","0","12","34","23"
"1500000US510594525011","Block Group 1, Census Tract 4525.01, Fairfax County, Virginia","963","271","511","141","38","40","10","16","0","12","19","24","44","41","17","25","0","12","30","28","49","37","0","12","34","30","54","52","26","22","59","36","37","27","8","12","26","23","0","12","15","16","9","14","17","18","19","21","0","12","452","161","10","14","13","17","0","12","0","12","0","12","0","12","0","12","65","48","57","39","11","16","40","30","35","39","58","56","12","14","36","28","12","18","30","27","28","21","8","11","16","17","10","16","0","12","11","16"
"1500000US510594604001","Block Group 1, Census Tract 4604, Fairfax County, Virginia","1760","285","914","200","54","44","115","75","22","22","38","30","30","21","17","17","20","29","14","21","25","25","49","34","71","66","38","39","87","48","68","34","47","35","21","24","22","20","45","34","55","58","29","32","25","28","12","19","10","16","846","138","67","38","31","25","58","42","50","34","29","27","0","12","0","12","0","12","42","50","79","67","31","30","30","26","83","39","32","23","89","46","7","12","37","26","56","54","28","31","42","35","34","32","10","16","11","17"
"1500000US510594201002","Block Group 2, Census Tract 4201, Fairfax County, Virginia","2976","367","1488","218","90","46","98","47","75","46","41","27","55","44","37","36","20","30","11","18","132","79","38","33","74","47","128","59","96","70","93","50","129","56","85","60","43","35","13","15","22","19","107","51","8","13","73","58","20","20","1488","214","82","61","92","52","150","66","45","51","43","38","16","25","15","24","17","22","0","12","109","45","40","33","100","43","97","40","103","53","178","80","30","35","42","31","29","26","71","41","99","63","15","25","94","63","21","22"
"1500000US510594216001","Block Group 1, Census Tract 4216, Fairfax County, Virginia","2596","614","1365","419","51","67","210","124","74","77","57","48","53","68","0","12","33","49","69","50","45","61","104","79","188","148","0","12","81","77","92","74","217","207","0","12","16","25","0","12","0","12","11","17","51","60","0","12","13","21","1231","340","131","102","123","105","133","125","0","12","0","12","0","12","0","12","48","82","37","42","143","96","117","97","46","48","65","74","133","72","72","76","17","33","17","33","0","12","60","56","46","56","30","33","0","12","13","21"
"1500000US510594213002","Block Group 2, Census Tract 4213, Fairfax County, Virginia","1466","173","783","126","46","38","117","80","18","21","18","20","24","27","0","12","0","12","44","34","8","13","59","32","99","51","52","28","41","31","11","18","47","32","11","16","23","19","14","21","26","23","54","30","40","30","16","18","15","16","683","92","47","38","20","20","59","34","8","13","0","12","0","12","0","12","20","21","0","12","119","41","46","25","37","27","39","28","66","31","61","40","18","20","28","24","18","19","37","28","17","20","19","22","8","12","16","17"
"1500000US510594501003","Block Group 3, Census Tract 4501, Fairfax County, Virginia","671","357","393","223","41","61","22","30","14","27","0","12","0","12","0","12","0","12","0","12","22","35","30","46","0","12","42","54","49","53","19","30","70","78","0","12","0","12","25","44","15","25","29","36","0","12","15","23","0","12","278","166","0","12","45","62","14","27","0","12","0","12","26","41","0","12","0","12","24","40","61","68","20","38","15","25","11","17","8","17","17","30","0","12","23","27","0","12","0","12","14","21","0","12","0","12","0","12"
"1500000US510594219002","Block Group 2, Census Tract 4219, Fairfax County, Virginia","1439","292","816","184","123","49","63","34","52","37","0","12","52","50","65","65","84","86","119","94","94","57","63","34","37","27","41","23","17","18","6","10","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","623","180","152","100","45","25","19","18","13","15","47","56","30","43","20","39","19","19","112","81","61","30","68","35","37","24","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US510594802013","Block Group 3, Census Tract 4802.01, Fairfax County, Virginia","1120","198","521","112","5","8","0","12","40","41","40","33","29","29","0","12","0","12","0","12","23","22","27","24","6","9","6","11","16","18","61","35","10","16","52","31","59","34","28","41","41","27","11","14","50","31","17","20","0","12","599","113","35","34","14","16","54","33","7","11","17","24","0","12","15","23","40","32","0","12","29","24","5","8","12","19","55","38","34","29","107","40","17","19","17","19","41","40","54","33","18","19","16","17","6","11","6","12"
"1500000US510594155002","Block Group 2, Census Tract 4155, Fairfax County, Virginia","824","229","380","143","15","25","46","53","49","47","8","14","0","12","0","12","10","18","0","12","5","10","23","29","30","34","0","12","86","63","15","25","9","15","3","6","24","27","14","18","0","12","12","20","7","10","13","17","11","9","444","120","15","23","19","28","43","49","16","27","0","12","15","28","0","12","0","12","0","12","54","37","0","12","28","31","80","61","43","36","11","17","34","31","0","12","16","18","2","5","5","11","16","21","15","18","32","28"
"1500000US510594809012","Block Group 2, Census Tract 4809.01, Fairfax County, Virginia","3022","607","1490","379","154","92","96","67","114","80","55","47","34","54","0","12","90","110","54","65","87","56","220","125","126","90","23","26","164","100","41","64","84","59","9","13","17","19","12","18","41","51","48","36","21","24","0","12","0","12","1532","291","143","76","140","76","78","50","63","60","84","68","49","64","9","26","181","116","60","51","126","82","117","70","104","81","145","105","99","60","49","52","28","24","15","25","9","14","11","17","11","18","11","16","0","12","0","12"
"1500000US510594306004","Block Group 4, Census Tract 4306, Fairfax County, Virginia","2016","471","1087","249","67","47","74","51","27","30","7","13","54","41","0","12","0","12","71","75","49","51","82","54","68","35","107","61","103","84","47","36","52","56","37","44","42","35","75","81","15","22","57","58","14","15","15","25","24","34","929","318","10","18","18","24","22","23","55","46","17","28","0","12","11","19","11","20","232","200","46","37","50","42","65","41","19","22","51","41","79","61","56","55","44","46","39","43","0","12","6","11","5","9","61","85","32","36"
"1500000US510594402024","Block Group 4, Census Tract 4402.02, Fairfax County, Virginia","1770","442","842","272","218","139","6","15","61","62","20","36","38","59","0","12","0","12","18","29","113","114","50","53","50","50","58","64","77","76","45","48","38","47","50","54","0","12","0","12","0","12","0","12","0","12","0","12","0","12","928","243","102","118","91","78","24","38","25","41","31","48","0","12","134","121","60","75","17","27","43","44","39","47","96","81","69","70","13","24","35","36","31","39","43","54","0","12","0","12","0","12","15","23","60","92","0","12"
"1500000US510594224031","Block Group 1, Census Tract 4224.03, Fairfax County, Virginia","1275","218","651","122","91","41","47","31","24","19","15","12","11","12","0","12","6","11","35","24","32","29","36","24","84","46","41","29","24","16","24","17","36","19","26","21","27","16","4","6","41","22","18","14","12","14","14","13","3","6","624","111","63","34","41","29","29","24","21","19","16","18","0","12","0","12","19","17","10","13","59","28","68","33","15","13","51","25","28","17","63","23","4","7","23","19","25","15","23","19","26","17","10","10","22","18","8","11"
