GEO_ID,NAME,B09019_001E,B09019_001M,B09019_002E,B09019_002M,B09019_003E,B09019_003M,B09019_004E,B09019_004M,B09019_005E,B09019_005M,B09019_006E,B09019_006M,B09019_007E,B09019_007M,B09019_008E,B09019_008M,B09019_009E,B09019_009M,B09019_010E,B09019_010M,B09019_011E,B09019_011M,B09019_012E,B09019_012M,B09019_013E,B09019_013M,B09019_014E,B09019_014M,B09019_015E,B09019_015M,B09019_016E,B09019_016M,B09019_017E,B09019_017M,B09019_018E,B09019_018M,B09019_019E,B09019_019M,B09019_020E,B09019_020M,B09019_021E,B09019_021M,B09019_022E,B09019_022M,B09019_023E,B09019_023M,B09019_024E,B09019_024M,B09019_025E,B09019_025M,B09019_026E,B09019_026M,B09019_027E,B09019_027M,B09019_028E,B09019_028M,B09019_029E,B09019_029M,B09019_030E,B09019_030M,B09019_031E,B09019_031M,B09019_032E,B09019_032M,B09019_033E,B09019_033M,B09019_034E,B09019_034M,B09019_035E,B09019_035M,B09019_036E,B09019_036M,B09019_037E,B09019_037M,B09019_038E,B09019_038M
1500000US510594514001,"Block Group 1, Census Tract 4514, Fairfax County, Virginia",1970,391,1970,391,1540,382,402,86,268,80,134,60,269,90,527,161,527,161,0,12,0,12,30,36,28,43,58,57,0,12,21,26,54,62,151,144,0,12,56,77,37,37,0,12,58,73,430,111,342,68,146,61,119,58,27,25,196,56,177,56,19,24,88,79,22,36,28,37,30,27,0,12,8,14,0,12
1500000US510594505002,"Block Group 2, Census Tract 4505, Fairfax County, Virginia",2107,305,2107,305,1933,308,451,61,339,63,112,36,337,60,545,143,545,143,0,12,0,12,33,37,53,35,69,43,39,31,47,51,310,256,49,42,0,12,26,33,7,10,0,12,16,17,174,89,110,41,79,36,55,31,24,24,31,21,20,19,11,12,64,63,0,12,40,61,24,18,0,12,0,12,0,12
1500000US510594525011,"Block Group 1, Census Tract 4525.01, Fairfax County, Virginia",963,271,963,271,908,277,207,48,124,46,83,38,128,44,271,103,256,100,15,22,0,12,0,12,86,96,16,23,0,12,0,12,138,101,62,59,29,32,33,49,0,12,0,12,0,12,55,38,44,28,36,29,25,24,11,17,8,13,8,13,0,12,11,17,0,12,0,12,11,17,0,12,0,12,0,12
1500000US510594604001,"Block Group 1, Census Tract 4604, Fairfax County, Virginia",1760,285,1760,285,1709,295,514,69,360,69,154,56,449,74,617,156,617,156,0,12,0,12,21,31,0,12,0,12,0,12,14,20,10,15,84,83,76,77,8,13,0,12,0,12,0,12,51,36,51,36,10,16,10,16,0,12,41,32,41,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594201002,"Block Group 2, Census Tract 4201, Fairfax County, Virginia",2976,367,2972,367,2893,366,761,67,422,85,339,84,616,85,944,188,897,183,32,34,15,23,44,60,169,102,107,69,56,71,13,20,123,71,60,60,37,56,12,19,0,12,0,12,11,15,79,59,52,35,10,17,0,12,10,17,42,30,32,25,10,15,27,29,0,12,16,24,11,18,0,12,0,12,4,6
1500000US510594216001,"Block Group 1, Census Tract 4216, Fairfax County, Virginia",2596,614,2596,614,2312,653,591,171,350,164,241,128,381,163,924,337,924,337,0,12,0,12,33,55,45,61,0,12,0,12,0,12,261,233,77,94,17,33,0,12,43,65,0,12,17,31,284,123,269,118,108,65,93,62,15,24,161,117,161,117,0,12,15,26,0,12,0,12,15,26,0,12,0,12,0,12
1500000US510594213002,"Block Group 2, Census Tract 4213, Fairfax County, Virginia",1466,173,1433,172,1260,197,412,58,268,65,144,54,411,57,404,115,383,107,21,33,0,12,0,12,10,17,14,21,0,12,0,12,0,12,9,13,0,12,0,12,0,12,0,12,9,13,173,59,159,51,65,36,59,34,6,10,94,38,86,36,8,12,14,16,0,12,0,12,14,16,0,12,0,12,33,33
1500000US510594501003,"Block Group 3, Census Tract 4501, Fairfax County, Virginia",671,357,671,357,475,344,131,82,103,76,28,33,132,86,132,112,96,81,16,35,20,38,42,80,0,12,0,12,0,12,0,12,0,12,38,75,0,12,38,75,0,12,0,12,0,12,196,150,110,72,56,51,34,39,22,33,54,54,26,42,28,34,86,97,0,12,65,90,21,34,0,12,0,12,0,12
1500000US510594219002,"Block Group 2, Census Tract 4219, Fairfax County, Virginia",1439,292,1015,224,1015,224,276,56,188,46,88,45,256,57,474,127,468,122,0,12,6,11,0,12,0,12,0,12,0,12,0,12,9,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,424,169
1500000US510594802013,"Block Group 3, Census Tract 4802.01, Fairfax County, Virginia",1120,198,1120,198,1049,206,348,62,206,51,142,63,324,63,306,101,293,100,13,22,0,12,11,17,6,12,13,17,0,12,13,22,18,32,10,17,0,12,0,12,0,12,0,12,10,17,71,39,69,39,39,29,36,29,3,7,30,28,30,28,0,12,2,6,0,12,0,12,2,6,0,12,0,12,0,12
1500000US510594155002,"Block Group 2, Census Tract 4155, Fairfax County, Virginia",824,229,753,228,652,251,214,72,103,61,111,48,182,71,246,136,218,132,28,52,0,12,0,12,0,12,0,12,0,12,10,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,101,59,90,52,17,22,17,22,0,12,73,49,63,46,10,17,11,17,0,12,0,12,11,17,0,12,0,12,71,57
1500000US510594809012,"Block Group 2, Census Tract 4809.01, Fairfax County, Virginia",3022,607,3022,607,2881,621,578,109,378,119,200,94,410,109,804,203,797,197,0,12,7,20,111,82,132,103,14,33,0,12,12,19,309,261,511,274,345,233,27,29,40,50,0,12,99,137,141,103,70,37,29,23,29,23,0,12,41,33,11,18,30,29,71,74,13,20,58,71,0,12,0,12,0,12,0,12
1500000US510594306004,"Block Group 4, Census Tract 4306, Fairfax County, Virginia",2016,471,2016,471,1912,492,362,87,270,70,92,70,284,82,595,199,508,189,59,67,28,46,0,12,261,197,163,151,43,40,23,39,181,160,0,12,0,12,0,12,0,12,0,12,0,12,104,64,79,44,63,38,40,29,23,24,16,18,16,18,0,12,25,28,0,12,16,24,9,14,0,12,0,12,0,12
1500000US510594402024,"Block Group 4, Census Tract 4402.02, Fairfax County, Virginia",1770,442,1770,442,1533,485,448,138,198,109,250,129,232,129,689,295,689,295,0,12,0,12,0,12,0,12,0,12,0,12,0,12,26,36,138,132,0,12,0,12,95,110,0,12,43,60,237,137,202,113,45,38,45,38,0,12,157,110,131,108,26,42,35,58,0,12,35,58,0,12,0,12,0,12,0,12
1500000US510594224031,"Block Group 1, Census Tract 4224.03, Fairfax County, Virginia",1275,218,1275,218,1153,234,338,57,203,50,135,35,302,56,409,115,403,109,0,12,6,12,42,40,0,12,7,11,16,17,8,11,0,12,31,28,15,23,0,12,12,14,0,12,4,7,122,56,86,29,25,20,15,13,10,12,61,23,57,23,4,5,36,39,7,10,25,36,4,6,0,12,0,12,0,12
1500000US510594521013,"Block Group 3, Census Tract 4521.01, Fairfax County, Virginia",2210,485,2210,485,2096,496,454,85,278,77,176,68,331,97,585,184,576,186,9,14,0,12,43,46,223,156,56,64,15,24,0,12,207,104,182,143,131,148,25,27,26,28,0,12,0,12,114,41,114,41,50,30,50,30,0,12,64,31,64,31,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594822023,"Block Group 3, Census Tract 4822.02, Fairfax County, Virginia",793,152,793,152,348,127,147,55,102,48,45,32,118,51,52,42,52,42,0,12,0,12,0,12,0,12,18,26,0,12,0,12,13,21,0,12,0,12,0,12,0,12,0,12,0,12,445,122,387,110,187,60,140,58,47,33,200,106,193,105,7,11,58,37,0,12,19,29,39,29,0,12,0,12,0,12
1500000US510594923002,"Block Group 2, Census Tract 4923, Fairfax County, Virginia",1579,263,1579,263,1495,271,433,54,247,63,186,60,402,57,582,179,495,161,13,20,74,97,24,39,0,12,39,44,0,12,0,12,0,12,15,23,0,12,0,12,0,12,0,12,15,23,84,53,66,40,33,37,33,37,0,12,33,24,15,16,18,19,18,20,0,12,0,12,18,20,0,12,0,12,0,12
1500000US510594524005,"Block Group 5, Census Tract 4524, Fairfax County, Virginia",1489,335,1489,335,1332,356,379,97,210,91,169,93,339,117,502,205,459,211,43,66,0,12,19,31,54,68,0,12,0,12,0,12,39,54,0,12,0,12,0,12,0,12,0,12,0,12,157,72,157,72,16,26,16,26,0,12,141,66,141,66,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594917025,"Block Group 5, Census Tract 4917.02, Fairfax County, Virginia",1696,487,1696,487,1186,492,347,133,231,109,116,79,249,112,564,270,564,270,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,26,39,0,12,0,12,26,39,0,12,0,12,510,216,258,102,110,84,16,27,94,79,148,70,88,56,60,45,252,133,0,12,143,98,86,77,0,12,23,36,0,12
1500000US510599803001,"Block Group 1, Census Tract 9803, Fairfax County, Virginia",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594825032,"Block Group 2, Census Tract 4825.03, Fairfax County, Virginia",844,217,844,217,823,223,223,47,133,49,90,42,217,48,307,120,307,120,0,12,0,12,22,24,0,12,33,36,0,12,8,11,0,12,13,19,0,12,0,12,0,12,0,12,13,19,21,23,21,23,9,14,9,14,0,12,12,18,12,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594913012,"Block Group 2, Census Tract 4913.01, Fairfax County, Virginia",2452,383,2452,383,2379,391,574,75,331,83,243,79,492,79,876,215,814,191,0,12,62,66,95,106,27,40,131,113,0,12,49,54,98,84,37,53,28,46,0,12,0,12,0,12,9,19,73,63,50,42,50,42,27,33,23,27,0,12,0,12,0,12,23,28,0,12,0,12,23,28,0,12,0,12,0,12
1500000US510594814004,"Block Group 4, Census Tract 4814, Fairfax County, Virginia",1740,331,1740,331,1514,362,509,116,319,105,190,87,471,106,498,185,475,187,23,28,0,12,23,36,0,12,0,12,0,12,0,12,0,12,13,21,0,12,0,12,13,21,0,12,0,12,226,134,144,73,49,46,15,24,34,37,95,63,59,47,36,44,82,71,0,12,0,12,42,41,0,12,40,60,0,12
1500000US510594905011,"Block Group 1, Census Tract 4905.01, Fairfax County, Virginia",1281,242,1281,242,926,269,334,99,163,80,171,80,231,85,326,127,326,127,0,12,0,12,7,12,0,12,0,12,0,12,0,12,0,12,28,45,28,45,0,12,0,12,0,12,0,12,355,112,268,78,181,70,158,67,23,25,87,40,37,24,50,34,87,53,0,12,13,20,59,42,0,12,15,23,0,12
1500000US510594202013,"Block Group 3, Census Tract 4202.01, Fairfax County, Virginia",1289,382,1289,382,876,315,216,63,111,52,105,61,143,62,300,133,300,133,0,12,0,12,5,10,52,80,96,120,0,12,19,27,18,27,27,43,0,12,0,12,0,12,0,12,27,43,413,336,124,64,18,20,7,12,11,17,106,61,42,33,64,54,289,282,38,57,193,280,18,22,0,12,40,45,0,12
1500000US510594156001,"Block Group 1, Census Tract 4156, Fairfax County, Virginia",1694,189,1694,189,1555,202,513,67,323,75,190,58,454,65,539,112,524,111,15,25,0,12,11,16,0,12,12,17,0,12,0,12,17,20,9,12,0,12,9,12,0,12,0,12,0,12,139,62,122,50,40,38,40,38,0,12,82,36,69,35,13,19,17,27,17,27,0,12,0,12,0,12,0,12,0,12
1500000US510594222011,"Block Group 1, Census Tract 4222.01, Fairfax County, Virginia",1739,233,1739,233,1563,241,465,68,293,61,172,53,400,71,579,106,568,103,11,14,0,12,12,18,6,9,48,49,27,42,0,12,15,23,11,16,2,6,9,14,0,12,0,12,0,12,176,55,158,49,31,26,31,26,0,12,127,49,113,48,14,12,18,16,0,12,7,12,0,12,0,12,11,17,0,12
1500000US510594526001,"Block Group 1, Census Tract 4526, Fairfax County, Virginia",4793,827,4793,827,4328,871,1016,177,377,170,639,177,584,175,1665,448,1567,418,81,120,17,28,269,319,170,92,57,57,71,93,14,22,163,115,319,373,0,12,0,12,56,59,0,12,263,371,465,177,387,136,197,99,166,90,31,36,190,103,152,93,38,43,78,67,0,12,32,54,46,39,0,12,0,12,0,12
1500000US510594901011,"Block Group 1, Census Tract 4901.01, Fairfax County, Virginia",1374,299,1374,299,1335,305,376,60,223,66,153,55,357,69,494,144,484,144,10,15,0,12,0,12,0,12,87,98,10,16,0,12,11,17,0,12,0,12,0,12,0,12,0,12,0,12,39,40,22,21,0,12,0,12,0,12,22,21,7,12,15,17,17,21,0,12,10,17,7,12,0,12,0,12,0,12
1500000US510594612011,"Block Group 1, Census Tract 4612.01, Fairfax County, Virginia",2062,244,2062,244,2017,252,593,64,404,67,189,60,587,64,808,171,799,170,0,12,9,13,21,23,0,12,0,12,0,12,0,12,0,12,8,13,0,12,0,12,0,12,0,12,8,13,45,42,45,42,35,39,35,39,0,12,10,16,10,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594812021,"Block Group 1, Census Tract 4812.02, Fairfax County, Virginia",2516,404,2516,404,2216,407,696,98,417,92,279,82,596,105,708,203,672,201,26,31,10,15,12,19,22,33,41,62,75,92,0,12,66,59,0,12,0,12,0,12,0,12,0,12,0,12,300,153,183,74,46,36,27,28,19,20,137,67,114,62,23,27,117,107,0,12,66,76,19,20,0,12,32,36,0,12
1500000US510594707003,"Block Group 3, Census Tract 4707, Fairfax County, Virginia",956,203,956,203,894,229,255,63,217,60,38,32,217,47,331,117,331,117,0,12,0,12,21,31,0,12,12,19,0,12,0,12,16,26,42,49,15,26,27,41,0,12,0,12,0,12,62,40,62,40,0,12,0,12,0,12,62,40,62,40,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594221024,"Block Group 4, Census Tract 4221.02, Fairfax County, Virginia",1768,602,1768,602,1649,606,350,121,136,89,214,128,174,107,618,365,602,368,0,12,16,32,23,48,140,132,71,110,0,12,0,12,218,247,55,66,0,12,0,12,0,12,0,12,55,66,119,79,100,66,11,21,11,21,0,12,89,62,73,61,16,26,19,30,0,12,0,12,19,30,0,12,0,12,0,12
1500000US510594920001,"Block Group 1, Census Tract 4920, Fairfax County, Virginia",2577,438,2565,440,2412,430,680,102,431,88,249,98,570,88,983,235,966,228,0,12,17,27,0,12,0,12,53,51,0,12,0,12,0,12,126,85,0,12,0,12,0,12,0,12,126,85,153,240,23,36,23,36,0,12,23,36,0,12,0,12,0,12,130,204,0,12,130,204,0,12,0,12,0,12,12,7
1500000US510594211033,"Block Group 3, Census Tract 4211.03, Fairfax County, Virginia",1003,214,1003,214,912,228,267,66,148,57,119,67,207,54,344,127,333,121,0,12,11,16,0,12,10,17,13,20,9,16,11,21,28,39,23,27,9,15,0,12,0,12,0,12,14,22,91,45,79,35,40,29,31,26,9,13,39,31,39,31,0,12,12,18,0,12,12,18,0,12,0,12,0,12,0,12
1500000US510594211034,"Block Group 4, Census Tract 4211.03, Fairfax County, Virginia",1293,293,1293,293,992,266,375,84,192,74,183,78,275,82,230,119,223,118,7,11,0,12,0,12,7,11,58,51,0,12,0,12,36,49,11,17,0,12,0,12,0,12,0,12,11,17,301,142,245,86,116,70,67,38,49,64,129,55,129,55,0,12,56,73,0,12,52,72,4,9,0,12,0,12,0,12
1500000US510594808021,"Block Group 1, Census Tract 4808.02, Fairfax County, Virginia",999,207,999,207,695,205,235,70,143,58,92,61,232,71,228,82,228,82,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,304,159,236,93,153,79,99,50,54,61,83,54,83,54,0,12,68,81,0,12,58,78,10,16,0,12,0,12,0,12
1500000US510594714012,"Block Group 2, Census Tract 4714.01, Fairfax County, Virginia",2633,413,2633,413,2237,470,625,106,293,74,332,95,455,116,934,246,916,246,18,28,0,12,62,69,91,101,9,21,0,12,0,12,0,12,61,65,41,58,13,21,7,10,0,12,0,12,396,161,277,76,140,58,105,49,35,35,137,64,97,47,40,48,119,109,88,107,10,17,21,25,0,12,0,12,0,12
1500000US510594220001,"Block Group 1, Census Tract 4220, Fairfax County, Virginia",3661,257,3594,255,2990,260,877,84,572,84,305,77,708,91,1062,166,1062,166,0,12,0,12,77,61,82,59,80,82,28,44,45,41,16,28,15,24,0,12,0,12,14,21,0,12,1,8,604,189,437,90,216,75,174,82,42,45,221,68,173,58,48,41,167,131,0,12,41,43,90,69,0,12,36,50,67,64
1500000US510594302023,"Block Group 3, Census Tract 4302.02, Fairfax County, Virginia",1763,281,1763,281,1528,305,477,84,313,82,164,67,406,77,625,169,625,169,0,12,0,12,0,12,0,12,11,16,9,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,235,152,132,67,66,60,42,43,24,34,66,38,48,33,18,21,103,100,34,48,61,62,8,13,0,12,0,12,0,12
1500000US510594304001,"Block Group 1, Census Tract 4304, Fairfax County, Virginia",2574,468,2562,469,2482,483,648,108,476,99,172,93,552,100,1067,282,966,279,51,63,50,59,11,17,0,12,77,94,56,63,13,23,39,43,19,29,19,29,0,12,0,12,0,12,0,12,80,58,80,58,17,28,17,28,0,12,63,51,63,51,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,7
1500000US510594155003,"Block Group 3, Census Tract 4155, Fairfax County, Virginia",1991,427,1849,427,1684,410,499,97,221,85,278,103,449,96,691,231,691,231,0,12,0,12,0,12,0,12,21,31,0,12,0,12,0,12,24,35,0,12,0,12,0,12,0,12,24,35,165,100,165,100,80,81,80,81,0,12,85,71,85,71,0,12,0,12,0,12,0,12,0,12,0,12,0,12,142,40
1500000US510594916012,"Block Group 2, Census Tract 4916.01, Fairfax County, Virginia",2793,525,2793,525,2467,543,626,105,378,86,248,86,491,97,981,286,981,286,0,12,0,12,0,12,44,50,62,62,50,64,0,12,17,31,196,230,186,228,10,17,0,12,0,12,0,12,326,132,239,83,180,74,129,68,51,47,59,39,48,35,11,17,87,71,0,12,59,67,28,29,0,12,0,12,0,12
1500000US510594515021,"Block Group 1, Census Tract 4515.02, Fairfax County, Virginia",2029,318,2029,318,1697,351,496,94,299,89,197,75,377,91,599,171,540,174,59,80,0,12,0,12,34,51,85,74,32,52,0,12,48,37,26,38,0,12,0,12,26,38,0,12,0,12,332,99,285,85,106,73,97,72,9,13,179,69,149,60,30,24,47,34,0,12,19,22,28,27,0,12,0,12,0,12
1500000US510594916021,"Block Group 1, Census Tract 4916.02, Fairfax County, Virginia",3103,480,3103,480,2780,514,642,84,347,68,295,81,574,82,1039,212,1039,212,0,12,0,12,0,12,63,58,246,162,0,12,14,24,174,201,28,30,0,12,13,21,15,22,0,12,0,12,323,132,222,82,131,60,89,52,42,39,91,58,73,56,18,20,101,75,0,12,66,63,21,32,0,12,14,22,0,12
1500000US510594826011,"Block Group 1, Census Tract 4826.01, Fairfax County, Virginia",1815,302,1815,302,1670,333,486,94,247,88,239,85,433,96,710,187,684,174,0,12,26,43,16,27,15,23,0,12,0,12,10,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,145,94,128,80,50,46,50,46,0,12,78,65,62,59,16,25,17,27,0,12,0,12,17,27,0,12,0,12,0,12
1500000US510594516022,"Block Group 2, Census Tract 4516.02, Fairfax County, Virginia",1800,214,1800,214,1343,252,440,83,284,89,156,57,342,85,487,137,487,137,0,12,0,12,0,12,0,12,22,24,0,12,0,12,21,23,31,33,23,35,8,15,0,12,0,12,0,12,457,120,366,73,194,67,130,46,64,49,172,61,165,60,7,11,91,66,53,54,0,12,18,26,0,12,20,32,0,12
1500000US510594205021,"Block Group 1, Census Tract 4205.02, Fairfax County, Virginia",1114,137,1114,137,740,150,249,46,155,43,94,37,169,43,204,55,192,54,5,7,7,10,4,7,30,31,9,17,0,12,0,12,64,67,11,10,0,12,0,12,7,8,0,12,4,7,374,100,262,58,147,45,104,38,43,29,115,44,90,40,25,19,112,63,8,13,66,64,28,19,0,12,10,15,0,12
1500000US510594713011,"Block Group 1, Census Tract 4713.01, Fairfax County, Virginia",2065,308,2065,308,1541,332,442,96,322,99,120,53,339,92,525,144,525,144,0,12,0,12,100,91,8,16,12,20,0,12,45,41,0,12,70,46,0,12,36,57,34,31,0,12,0,12,524,161,271,71,154,66,61,50,93,47,117,51,74,45,43,31,253,109,9,16,160,90,68,36,0,12,16,26,0,12
1500000US510594912014,"Block Group 4, Census Tract 4912.01, Fairfax County, Virginia",730,210,730,210,708,213,233,67,74,71,159,58,173,51,242,120,242,120,0,12,0,12,0,12,0,12,19,31,22,36,0,12,19,29,0,12,0,12,0,12,0,12,0,12,0,12,22,24,22,24,5,8,5,8,0,12,17,26,17,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594508003,"Block Group 3, Census Tract 4508, Fairfax County, Virginia",1108,266,1108,266,936,293,276,81,129,74,147,63,197,78,242,113,242,113,0,12,0,12,47,54,23,38,24,32,0,12,30,31,45,59,52,58,16,26,0,12,19,20,0,12,17,27,172,95,133,53,112,51,82,47,30,44,21,23,21,23,0,12,39,58,0,12,0,12,0,12,0,12,39,58,0,12
1500000US510594811011,"Block Group 1, Census Tract 4811.01, Fairfax County, Virginia",2439,180,2439,180,1788,257,619,85,474,98,145,67,560,92,516,110,516,110,0,12,0,12,0,12,0,12,37,59,18,29,0,12,38,64,0,12,0,12,0,12,0,12,0,12,0,12,651,123,514,90,251,103,219,105,32,27,263,82,176,69,87,42,137,59,0,12,69,46,68,41,0,12,0,12,0,12
1500000US510594822031,"Block Group 1, Census Tract 4822.03, Fairfax County, Virginia",968,260,857,235,539,208,198,68,109,69,89,64,171,73,107,83,107,83,0,12,0,12,0,12,18,28,0,12,0,12,0,12,14,23,31,48,0,12,31,48,0,12,0,12,0,12,318,155,264,98,77,56,55,43,22,36,187,89,187,89,0,12,54,91,0,12,54,91,0,12,0,12,0,12,111,98
1500000US510594916022,"Block Group 2, Census Tract 4916.02, Fairfax County, Virginia",2753,501,2753,501,2647,517,630,90,414,97,216,77,463,99,962,269,860,265,81,71,21,26,122,92,50,55,132,135,0,12,27,29,172,143,89,76,12,19,0,12,7,13,0,12,70,72,106,78,74,42,28,25,18,19,10,17,46,33,46,33,0,12,32,50,0,12,32,50,0,12,0,12,0,12,0,12
1500000US510594506023,"Block Group 3, Census Tract 4506.02, Fairfax County, Virginia",1420,286,1412,286,1284,298,367,67,270,64,97,45,318,73,453,144,434,142,19,29,0,12,41,40,19,22,24,40,0,12,27,30,13,20,22,24,2,11,10,16,8,16,0,12,2,12,128,70,128,70,82,64,82,64,0,12,46,31,46,31,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,4
1500000US510594219001,"Block Group 1, Census Tract 4219, Fairfax County, Virginia",1358,265,1358,265,1345,267,294,60,177,60,117,47,266,67,785,164,731,157,6,9,48,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,15,13,15,6,12,6,12,0,12,7,11,7,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594913014,"Block Group 4, Census Tract 4913.01, Fairfax County, Virginia",2892,664,2892,664,2650,696,590,129,349,108,241,122,406,109,1015,401,913,305,0,12,102,168,0,12,131,107,234,157,0,12,0,12,67,76,207,290,0,12,0,12,0,12,0,12,207,290,242,127,197,96,59,47,45,41,14,21,138,92,129,89,9,16,45,55,45,55,0,12,0,12,0,12,0,12,0,12
1500000US510594911012,"Block Group 2, Census Tract 4911.01, Fairfax County, Virginia",2137,189,2137,189,2104,194,581,41,344,64,237,62,535,49,892,159,835,142,0,12,57,47,9,14,0,12,11,17,21,32,0,12,22,25,33,29,0,12,0,12,9,14,0,12,24,26,33,24,33,24,0,12,0,12,0,12,33,24,33,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594321001,"Block Group 1, Census Tract 4321, Fairfax County, Virginia",1483,209,1483,209,1102,262,412,93,288,77,124,59,288,76,319,131,297,131,13,19,9,15,0,12,0,12,59,67,7,13,0,12,9,14,8,13,0,12,0,12,8,13,0,12,0,12,381,99,319,78,83,48,74,46,9,15,236,77,200,73,36,27,62,39,0,12,39,30,23,24,0,12,0,12,0,12
1500000US510594809011,"Block Group 1, Census Tract 4809.01, Fairfax County, Virginia",773,188,768,188,633,196,198,53,133,55,65,33,165,51,165,75,165,75,0,12,0,12,18,27,12,19,8,14,47,58,20,31,0,12,0,12,0,12,0,12,0,12,0,12,0,12,135,74,100,44,18,20,11,17,7,11,82,43,73,41,9,14,35,44,0,12,35,44,0,12,0,12,0,12,5,7
1500000US510594155004,"Block Group 4, Census Tract 4155, Fairfax County, Virginia",1657,431,1657,431,1465,458,452,141,211,79,241,121,224,83,768,326,736,325,0,12,32,40,21,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,192,105,192,105,59,83,59,83,0,12,133,113,133,113,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594157001,"Block Group 1, Census Tract 4157, Fairfax County, Virginia",1177,191,1172,190,1079,207,327,57,250,65,77,45,324,60,387,120,367,122,0,12,20,32,0,12,14,20,0,12,0,12,0,12,0,12,27,31,0,12,13,20,0,12,0,12,14,23,93,48,84,41,48,30,38,25,10,16,36,25,36,25,0,12,9,15,0,12,0,12,9,15,0,12,0,12,5,3
1500000US510594324012,"Block Group 2, Census Tract 4324.01, Fairfax County, Virginia",1214,181,1214,181,1200,183,357,43,248,53,109,45,334,49,450,112,425,119,0,12,25,28,0,12,29,27,10,15,0,12,0,12,20,21,0,12,0,12,0,12,0,12,0,12,0,12,14,17,14,17,0,12,0,12,0,12,14,17,14,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594808011,"Block Group 1, Census Tract 4808.01, Fairfax County, Virginia",1422,347,1422,347,1266,372,359,94,231,88,128,60,249,81,374,158,362,156,0,12,12,20,0,12,42,51,130,149,25,58,0,12,64,71,23,29,0,12,0,12,23,29,0,12,0,12,156,78,121,59,37,33,31,31,6,10,84,51,73,47,11,17,35,39,0,12,15,24,11,18,0,12,9,13,0,12
1500000US510594803002,"Block Group 2, Census Tract 4803, Fairfax County, Virginia",662,230,662,230,662,230,194,58,99,58,95,54,177,66,230,86,210,96,20,32,0,12,0,12,0,12,0,12,31,49,0,12,0,12,30,46,0,12,0,12,0,12,0,12,30,46,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594217011,"Block Group 1, Census Tract 4217.01, Fairfax County, Virginia",3384,643,3384,643,3208,666,737,117,300,116,437,110,319,99,1280,342,1258,340,13,21,9,21,180,125,99,77,90,121,23,40,0,12,76,73,404,307,0,12,353,310,51,47,0,12,0,12,176,124,109,64,56,43,47,40,9,15,53,52,22,25,31,43,67,69,0,12,55,61,0,12,0,12,12,19,0,12
