"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27","COL28","COL29","COL30","COL31","COL32","COL33","COL34","COL35","COL36","COL37","COL38","COL39","COL40","COL41","COL42","COL43","COL44","COL45","COL46","COL47","COL48","COL49","COL50","COL51","COL52","COL53","COL54","COL55","COL56","COL57","COL58","COL59","COL60","COL61","COL62","COL63","COL64","COL65","COL66","COL67","COL68","COL69","COL70","COL71","COL72","COL73","COL74","COL75","COL76","COL77","COL78","COL79","COL80","COL81","COL82","COL83","COL84","COL85","COL86","COL87","COL88","COL89","COL90","COL91","COL92","COL93","COL94","COL95","COL96","COL97","COL98","COL99","COL100","COL101","COL102","COL103","COL104","COL105","COL106","COL107","COL108","COL109","COL110","COL111","COL112","COL113","COL114","COL115","COL116","COL117","COL118","COL119","COL120","COL121","COL122","COL123","COL124","COL125","COL126","COL127","COL128","COL129","COL130","COL131","COL132","COL133","COL134","COL135","COL136","COL137","COL138","COL139","COL140","COL141","COL142","COL143","COL144","COL145","COL146","COL147","COL148","COL149","COL150","COL151","COL152","COL153","COL154","COL155","COL156","COL157","COL158","COL159","COL160","COL161","COL162","COL163","COL164","COL165","COL166","COL167","COL168","COL169","COL170","COL171","COL172","COL173","COL174","COL175","COL176","COL177","COL178","COL179","COL180","COL181","COL182","COL183","COL184","COL185","COL186","COL187","COL188","COL189","COL190","COL191","COL192","COL193","COL194","COL195","COL196","COL197","COL198"
"9330015.02",2055.00,1235.00,815.00,0.00,2055.00,185.00,1865.00,2050.00,55.00,245.00,395.00,425.00,930.00,2050.00,695.00,305.00,195.00,205.00,665.00,5.90,2055.00,1970.00,80.00,2050.00,1850.00,205.00,2055.00,470.00,695.00,190.00,200.00,115.00,170.00,205.00,2055.00,1965.00,90.00,2055.00,1085.00,760.00,205.00,2050.00,75.00,145.00,270.00,480.00,475.00,300.00,215.00,90.00,2050.00,1400.00,650.00,520.00,1235.00,43.30,25.10,873.00,1520.00,1507123.00,1592676.00,815.00,15.90,42.10,1052.00,1179.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330016.01",1765.00,930.00,835.00,0.00,1770.00,215.00,1550.00,1765.00,50.00,260.00,440.00,370.00,630.00,1770.00,750.00,260.00,135.00,215.00,415.00,5.50,1770.00,1655.00,110.00,1770.00,1565.00,205.00,1765.00,275.00,375.00,430.00,360.00,145.00,110.00,80.00,1770.00,1590.00,180.00,1770.00,920.00,690.00,155.00,1765.00,55.00,180.00,310.00,395.00,410.00,240.00,125.00,50.00,1760.00,1220.00,545.00,455.00,930.00,47.80,26.50,865.00,1394.00,1392813.00,1276170.00,835.00,33.90,34.50,951.00,982.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330016.04",2625.00,1715.00,905.00,0.00,2620.00,800.00,1820.00,2625.00,20.00,420.00,995.00,370.00,815.00,2625.00,1280.00,325.00,250.00,160.00,610.00,5.30,2620.00,2470.00,155.00,2620.00,2320.00,305.00,2620.00,390.00,540.00,325.00,925.00,190.00,180.00,75.00,2620.00,2475.00,145.00,2625.00,1450.00,980.00,195.00,2620.00,80.00,390.00,500.00,580.00,545.00,345.00,130.00,55.00,2620.00,1745.00,875.00,755.00,1715.00,58.60,27.20,1132.00,1431.00,999492.00,948352.00,905.00,16.00,45.90,1024.00,1074.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330016.05",1785.00,720.00,1070.00,0.00,1785.00,195.00,1595.00,1785.00,90.00,415.00,505.00,310.00,465.00,1785.00,1035.00,205.00,145.00,135.00,270.00,4.70,1785.00,1650.00,135.00,1790.00,1550.00,240.00,1785.00,320.00,470.00,230.00,440.00,150.00,120.00,55.00,1785.00,1645.00,140.00,1785.00,980.00,660.00,145.00,1785.00,90.00,300.00,270.00,390.00,375.00,200.00,120.00,45.00,1785.00,1125.00,655.00,495.00,720.00,62.90,32.20,1445.00,1668.00,1196089.00,1142651.00,1065.00,13.60,39.90,1075.00,1058.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330016.06",2475.00,1380.00,1095.00,0.00,2475.00,2255.00,220.00,2480.00,115.00,1285.00,930.00,145.00,0.00,2475.00,2125.00,260.00,90.00,0.00,0.00,3.20,2480.00,2265.00,210.00,2480.00,2025.00,450.00,2475.00,0.00,0.00,45.00,945.00,805.00,625.00,50.00,2475.00,2405.00,70.00,2475.00,1660.00,750.00,65.00,2475.00,185.00,725.00,540.00,435.00,310.00,135.00,95.00,50.00,2460.00,1525.00,940.00,670.00,1380.00,68.50,34.50,1171.00,1145.00,349487.00,384154.00,1090.00,8.70,43.10,1284.00,1270.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330017.01",2650.00,1505.00,1145.00,0.00,2645.00,490.00,2155.00,2650.00,25.00,500.00,635.00,415.00,1075.00,2645.00,1060.00,325.00,310.00,240.00,720.00,5.70,2645.00,2510.00,135.00,2650.00,2390.00,260.00,2645.00,395.00,575.00,415.00,395.00,160.00,180.00,540.00,2650.00,2515.00,135.00,2650.00,1485.00,960.00,200.00,2645.00,100.00,475.00,405.00,570.00,465.00,375.00,190.00,80.00,2645.00,1840.00,805.00,660.00,1505.00,44.70,25.90,781.00,1334.00,1394832.00,1364560.00,1145.00,10.50,36.40,1103.00,1143.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330017.02",2300.00,1420.00,880.00,0.00,2300.00,430.00,1870.00,2300.00,0.00,375.00,620.00,455.00,845.00,2300.00,945.00,320.00,260.00,260.00,515.00,5.50,2295.00,2200.00,95.00,2300.00,2030.00,275.00,2300.00,415.00,520.00,245.00,565.00,185.00,115.00,260.00,2300.00,2140.00,160.00,2300.00,1295.00,745.00,255.00,2300.00,90.00,265.00,385.00,545.00,455.00,310.00,220.00,40.00,2300.00,1500.00,805.00,725.00,1420.00,54.20,27.00,1114.00,1437.00,1097845.00,1072698.00,875.00,16.60,48.00,990.00,1077.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330018.01",2305.00,1295.00,1010.00,0.00,2305.00,195.00,2110.00,2305.00,10.00,305.00,635.00,480.00,870.00,2305.00,900.00,350.00,230.00,255.00,565.00,5.70,2305.00,2145.00,160.00,2305.00,1950.00,355.00,2305.00,470.00,555.00,345.00,395.00,305.00,135.00,95.00,2305.00,2210.00,95.00,2305.00,1140.00,905.00,260.00,2305.00,70.00,280.00,420.00,505.00,515.00,260.00,170.00,85.00,2290.00,1590.00,700.00,600.00,1295.00,43.20,26.70,793.00,1331.00,1301414.00,1330325.00,1010.00,4.00,36.00,1004.00,1118.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330018.02",2400.00,1420.00,980.00,0.00,2405.00,85.00,2320.00,2400.00,25.00,305.00,545.00,555.00,975.00,2405.00,810.00,355.00,245.00,270.00,720.00,5.90,2400.00,2295.00,110.00,2405.00,2155.00,245.00,2400.00,800.00,445.00,325.00,280.00,160.00,175.00,215.00,2400.00,2275.00,125.00,2405.00,1260.00,985.00,155.00,2400.00,95.00,305.00,475.00,535.00,490.00,300.00,135.00,70.00,2400.00,1660.00,745.00,635.00,1425.00,53.00,24.60,1290.00,1689.00,1302297.00,1336745.00,980.00,4.10,40.50,1179.00,1213.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330019.00",1915.00,1180.00,735.00,0.00,1910.00,170.00,1740.00,1910.00,0.00,415.00,415.00,400.00,685.00,1910.00,650.00,275.00,260.00,165.00,565.00,5.90,1910.00,1890.00,25.00,1915.00,1825.00,85.00,1910.00,605.00,345.00,250.00,385.00,90.00,80.00,155.00,1915.00,1820.00,95.00,1915.00,1135.00,675.00,110.00,1910.00,40.00,270.00,235.00,380.00,410.00,270.00,180.00,120.00,1915.00,1345.00,565.00,450.00,1180.00,42.80,23.30,979.00,1661.00,1698207.00,1806306.00,735.00,23.10,40.10,1128.00,1253.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330020.00",815.00,655.00,160.00,0.00,815.00,295.00,520.00,815.00,10.00,100.00,175.00,195.00,335.00,815.00,195.00,120.00,130.00,75.00,295.00,6.80,815.00,815.00,0.00,815.00,795.00,25.00,815.00,250.00,250.00,105.00,65.00,20.00,100.00,25.00,815.00,745.00,70.00,815.00,505.00,280.00,35.00,815.00,15.00,45.00,75.00,185.00,175.00,135.00,100.00,80.00,810.00,545.00,265.00,180.00,655.00,32.80,29.20,1235.00,2014.00,2500065.00,2663509.00,160.00,9.10,46.90,1800.00,1979.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330021.00",1190.00,975.00,210.00,0.00,1190.00,25.00,1165.00,1190.00,0.00,60.00,95.00,135.00,890.00,1195.00,130.00,60.00,85.00,85.00,835.00,9.00,1195.00,1185.00,10.00,1195.00,1150.00,45.00,1195.00,715.00,110.00,80.00,130.00,45.00,30.00,80.00,1190.00,1120.00,65.00,1190.00,700.00,465.00,30.00,1190.00,25.00,70.00,160.00,290.00,250.00,240.00,110.00,40.00,1185.00,775.00,405.00,250.00,980.00,36.20,32.00,1958.00,2652.00,3601500.00,3563977.00,210.00,0.00,46.50,1604.00,2006.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330022.00",1700.00,595.00,1110.00,0.00,1700.00,605.00,1100.00,1700.00,20.00,740.00,675.00,170.00,95.00,1700.00,1170.00,235.00,130.00,50.00,120.00,4.20,1700.00,1640.00,65.00,1700.00,1505.00,195.00,1705.00,390.00,775.00,205.00,210.00,45.00,25.00,50.00,1705.00,1575.00,125.00,1700.00,1305.00,375.00,20.00,1700.00,40.00,120.00,120.00,330.00,310.00,285.00,320.00,170.00,1695.00,915.00,780.00,545.00,590.00,31.40,25.60,991.00,1534.00,1000097.00,1386395.00,1110.00,7.20,56.60,1476.00,1566.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330023.00",1370.00,1070.00,305.00,0.00,1375.00,45.00,1325.00,1370.00,0.00,70.00,160.00,285.00,855.00,1370.00,195.00,100.00,125.00,180.00,775.00,7.90,1370.00,1365.00,0.00,1375.00,1330.00,40.00,1375.00,665.00,135.00,140.00,195.00,55.00,60.00,120.00,1370.00,1290.00,80.00,1370.00,670.00,645.00,60.00,1370.00,35.00,90.00,210.00,370.00,305.00,235.00,70.00,55.00,1360.00,950.00,410.00,265.00,1065.00,41.80,27.50,1287.00,2369.00,3006649.00,3107300.00,305.00,0.00,41.00,1653.00,2015.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330024.00",1985.00,1620.00,365.00,0.00,1985.00,65.00,1915.00,1985.00,0.00,90.00,230.00,370.00,1290.00,1990.00,220.00,120.00,180.00,215.00,1250.00,8.20,1985.00,1975.00,15.00,1985.00,1955.00,30.00,1990.00,995.00,150.00,215.00,210.00,120.00,105.00,200.00,1985.00,1885.00,100.00,1990.00,1045.00,885.00,55.00,1985.00,105.00,100.00,210.00,640.00,375.00,355.00,140.00,60.00,1975.00,1335.00,640.00,375.00,1620.00,40.40,28.70,1306.00,2457.00,3014636.00,3294287.00,365.00,0.00,49.30,1699.00,1822.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330025.00",2685.00,1955.00,730.00,0.00,2685.00,270.00,2410.00,2685.00,10.00,310.00,420.00,635.00,1305.00,2685.00,585.00,275.00,270.00,325.00,1235.00,7.00,2685.00,2655.00,30.00,2685.00,2615.00,65.00,2685.00,1275.00,370.00,195.00,300.00,120.00,145.00,285.00,2685.00,2580.00,105.00,2680.00,1475.00,1135.00,80.00,2685.00,165.00,150.00,355.00,825.00,495.00,405.00,210.00,70.00,2675.00,1730.00,945.00,585.00,1955.00,47.20,31.80,1326.00,2289.00,2790945.00,2729934.00,730.00,6.20,45.50,1550.00,1693.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330026.00",1765.00,1280.00,485.00,0.00,1770.00,125.00,1640.00,1770.00,50.00,210.00,185.00,345.00,980.00,1770.00,360.00,125.00,200.00,230.00,850.00,7.10,1770.00,1750.00,20.00,1770.00,1710.00,55.00,1770.00,655.00,245.00,235.00,295.00,80.00,85.00,170.00,1770.00,1655.00,115.00,1770.00,1065.00,620.00,85.00,1770.00,70.00,100.00,220.00,455.00,340.00,320.00,175.00,90.00,1765.00,1015.00,745.00,490.00,1280.00,44.50,37.60,1293.00,2459.00,3008054.00,3064263.00,490.00,19.40,54.10,1064.00,1558.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330027.01",1470.00,1265.00,205.00,0.00,1475.00,435.00,1040.00,1475.00,10.00,160.00,250.00,260.00,790.00,1470.00,310.00,170.00,175.00,225.00,590.00,6.90,1470.00,1455.00,20.00,1470.00,1410.00,60.00,1470.00,310.00,485.00,175.00,235.00,60.00,80.00,130.00,1475.00,1400.00,70.00,1470.00,920.00,500.00,50.00,1475.00,45.00,55.00,210.00,390.00,315.00,205.00,130.00,120.00,1465.00,895.00,570.00,370.00,1265.00,40.90,39.90,1289.00,2208.00,3001871.00,2644355.00,210.00,0.00,35.00,2099.00,2286.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330027.02",1370.00,925.00,445.00,0.00,1365.00,675.00,690.00,1370.00,0.00,255.00,485.00,190.00,440.00,1365.00,595.00,180.00,110.00,85.00,400.00,6.00,1365.00,1310.00,60.00,1365.00,1205.00,160.00,1365.00,265.00,195.00,65.00,115.00,500.00,170.00,60.00,1365.00,1295.00,70.00,1370.00,875.00,455.00,35.00,1365.00,70.00,100.00,255.00,405.00,235.00,170.00,110.00,25.00,1340.00,695.00,645.00,355.00,925.00,47.00,42.10,1477.00,2247.00,2307775.00,2519643.00,445.00,5.70,60.00,1834.00,1870.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330028.00",1155.00,720.00,440.00,0.00,1155.00,160.00,990.00,1155.00,10.00,270.00,170.00,105.00,595.00,1155.00,380.00,80.00,90.00,70.00,540.00,7.20,1155.00,1140.00,15.00,1155.00,1100.00,55.00,1155.00,595.00,135.00,100.00,150.00,60.00,30.00,90.00,1155.00,1050.00,105.00,1155.00,725.00,415.00,20.00,1155.00,40.00,180.00,175.00,275.00,205.00,170.00,80.00,25.00,1150.00,770.00,385.00,270.00,715.00,41.30,31.50,1733.00,2589.00,3490719.00,3083415.00,435.00,0.00,35.60,1275.00,1571.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330029.00",2810.00,1605.00,1205.00,0.00,2815.00,805.00,2010.00,2815.00,40.00,800.00,835.00,470.00,670.00,2815.00,1435.00,295.00,250.00,230.00,610.00,5.30,2810.00,2780.00,35.00,2815.00,2665.00,150.00,2815.00,1125.00,365.00,350.00,445.00,80.00,205.00,240.00,2815.00,2635.00,180.00,2815.00,1640.00,1065.00,105.00,2815.00,95.00,600.00,535.00,580.00,415.00,335.00,175.00,80.00,2815.00,1905.00,910.00,755.00,1610.00,52.80,25.50,1271.00,1835.00,1944662.00,1793194.00,1205.00,2.10,41.50,1359.00,1483.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330030.00",2600.00,1610.00,985.00,0.00,2595.00,280.00,2320.00,2595.00,0.00,470.00,665.00,545.00,915.00,2600.00,950.00,335.00,225.00,300.00,790.00,6.00,2600.00,2535.00,65.00,2600.00,2445.00,155.00,2600.00,1060.00,475.00,305.00,255.00,95.00,185.00,225.00,2600.00,2440.00,160.00,2600.00,1235.00,1210.00,150.00,2595.00,75.00,425.00,505.00,615.00,445.00,270.00,200.00,70.00,2590.00,1850.00,740.00,630.00,1615.00,51.70,20.20,1215.00,1814.00,1552278.00,1720455.00,985.00,0.00,42.10,1364.00,1428.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330031.01",2525.00,1290.00,1235.00,0.00,2525.00,245.00,2275.00,2525.00,25.00,645.00,650.00,560.00,635.00,2525.00,1100.00,320.00,255.00,250.00,600.00,5.50,2525.00,2505.00,20.00,2525.00,2400.00,125.00,2525.00,1430.00,330.00,215.00,230.00,25.00,55.00,235.00,2525.00,2330.00,190.00,2525.00,1255.00,1155.00,115.00,2525.00,75.00,575.00,555.00,505.00,385.00,250.00,135.00,55.00,2525.00,1755.00,770.00,650.00,1290.00,53.90,21.70,1456.00,2198.00,2001711.00,1921715.00,1235.00,4.90,39.70,1248.00,1416.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330031.02",1800.00,1055.00,740.00,0.00,1800.00,350.00,1455.00,1800.00,10.00,320.00,610.00,380.00,480.00,1800.00,795.00,295.00,170.00,150.00,395.00,5.40,1800.00,1760.00,35.00,1805.00,1680.00,125.00,1800.00,675.00,310.00,210.00,350.00,55.00,90.00,110.00,1800.00,1670.00,130.00,1800.00,905.00,795.00,105.00,1800.00,45.00,400.00,385.00,365.00,250.00,175.00,130.00,45.00,1795.00,1335.00,465.00,385.00,1055.00,56.90,21.30,1402.00,1597.00,1296419.00,1256278.00,745.00,2.70,31.50,1254.00,1288.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330032.00",3615.00,2000.00,1620.00,0.00,3620.00,1095.00,2525.00,3620.00,145.00,780.00,1145.00,750.00,805.00,3620.00,1850.00,520.00,315.00,275.00,660.00,5.00,3620.00,3450.00,165.00,3620.00,3250.00,370.00,3615.00,1180.00,535.00,285.00,470.00,130.00,505.00,500.00,3615.00,3380.00,240.00,3615.00,1925.00,1485.00,205.00,3620.00,95.00,835.00,805.00,675.00,640.00,315.00,180.00,70.00,3610.00,2505.00,1105.00,915.00,2000.00,64.70,24.00,1493.00,1690.00,1097960.00,1082701.00,1615.00,6.80,39.10,1206.00,1218.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330033.01",1930.00,1270.00,660.00,0.00,1930.00,385.00,1540.00,1930.00,10.00,325.00,550.00,390.00,645.00,1930.00,740.00,250.00,260.00,185.00,490.00,5.60,1930.00,1845.00,85.00,1925.00,1780.00,145.00,1925.00,625.00,320.00,145.00,260.00,80.00,165.00,335.00,1930.00,1825.00,100.00,1930.00,885.00,920.00,120.00,1930.00,50.00,335.00,420.00,455.00,340.00,210.00,70.00,50.00,1930.00,1405.00,525.00,425.00,1270.00,60.20,22.40,1456.00,1663.00,1201241.00,1175085.00,660.00,5.30,37.10,1205.00,1317.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330033.02",1010.00,620.00,385.00,0.00,1005.00,30.00,980.00,1010.00,10.00,135.00,215.00,260.00,395.00,1010.00,380.00,155.00,105.00,105.00,265.00,5.80,1005.00,940.00,65.00,1010.00,880.00,125.00,1010.00,225.00,190.00,125.00,190.00,90.00,90.00,95.00,1005.00,950.00,55.00,1010.00,495.00,450.00,60.00,1010.00,50.00,115.00,195.00,235.00,190.00,105.00,80.00,40.00,1005.00,640.00,365.00,305.00,620.00,56.00,32.00,1564.00,1789.00,1247649.00,1286384.00,385.00,0.00,42.90,949.00,1019.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330034.01",1780.00,1015.00,765.00,0.00,1780.00,225.00,1550.00,1780.00,0.00,290.00,490.00,295.00,700.00,1780.00,750.00,255.00,190.00,135.00,455.00,5.60,1780.00,1685.00,95.00,1780.00,1590.00,195.00,1780.00,430.00,455.00,260.00,305.00,100.00,85.00,135.00,1780.00,1625.00,155.00,1780.00,950.00,665.00,165.00,1780.00,75.00,250.00,300.00,395.00,325.00,190.00,205.00,45.00,1770.00,1135.00,635.00,550.00,1015.00,50.70,34.00,902.00,1338.00,1201082.00,1227296.00,765.00,2.60,39.10,997.00,1091.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330034.02",2485.00,1415.00,1070.00,0.00,2485.00,355.00,2135.00,2485.00,20.00,400.00,685.00,560.00,815.00,2485.00,1060.00,345.00,255.00,285.00,550.00,5.50,2485.00,2360.00,130.00,2490.00,2245.00,240.00,2485.00,705.00,525.00,295.00,295.00,155.00,275.00,240.00,2485.00,2305.00,180.00,2485.00,1295.00,945.00,245.00,2490.00,80.00,410.00,530.00,470.00,440.00,295.00,200.00,55.00,2485.00,1760.00,725.00,555.00,1415.00,56.20,26.60,1335.00,1625.00,1199845.00,1263529.00,1075.00,16.80,32.70,1002.00,1059.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330035.01",1525.00,860.00,665.00,0.00,1525.00,20.00,1505.00,1525.00,45.00,240.00,315.00,420.00,510.00,1525.00,620.00,210.00,145.00,160.00,395.00,5.50,1530.00,1445.00,80.00,1525.00,1360.00,165.00,1525.00,370.00,420.00,200.00,250.00,140.00,60.00,85.00,1530.00,1475.00,50.00,1525.00,825.00,595.00,105.00,1530.00,75.00,215.00,235.00,300.00,305.00,175.00,155.00,60.00,1525.00,1065.00,460.00,370.00,860.00,43.00,23.40,681.00,1414.00,1296500.00,1319720.00,665.00,12.00,39.80,1001.00,1056.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
