"population","a0_4","a5_9","a10_14","a15_19","a20_24","a25_29","a30_34","a35_39","a40_44","a45_49","a50_54","a55_59","a60_64","a65_69","a70_74","a75_79","a80_84","a85_","f","m","naao","onao_Canadian","onao","eo_bio_English","eo_bio_Irish","eo_bio_Scottish","eo_obio","eo_fo","eo_weo_Dutch","eo_weo_German","eo_oweo","eo_neo","eo_eeo_Hungarian","eo_eeo_Polish","eo_eeo_Russian","eo_eeo_Ukrainian","eo_oeeo","eo_seo_Greek","eo_seo_Italian","eo_seo_Portuguese","eo_seo_Spanish","eo_oseo","eo_oeo","co_Jamaican","oco","lcsao","ao","ao_wcameo","ao_sao_ei","ao_osao","ao_esao_Chinese","ao_esao_Filipino","ao_oesao","oo","official_lang","no.official_lang","work.official_lang","work.no.official_lang","no.married","married","living.common.law","separated","divorced","widowed","single.detached.house","apartment","other.attached","non.movers","nonmigrants.movers","interprovincial.movers","external.movers","other.movers"
365,11,19,24,34,32,3,9,16,14,28,35,31,18,32,21,22,5,11,172,193,0,22,0,52,33,41,2,20,14,40,0,12,0,9,0,11,6,0,13,0,0,0,9,0,0,0,0,36,21,0,10,0,0,14,349,16,214,151,150,181,16,0,10,8,108,0,257,306,13,0,0,46
670,24,53,61,46,40,25,18,24,59,59,57,59,54,43,18,17,13,0,335,335,0,134,0,73,45,39,10,13,3,21,14,20,0,22,0,9,8,0,24,0,12,22,1,0,0,21,15,78,19,0,51,9,0,7,645,25,373,297,272,345,19,3,22,9,198,0,472,576,94,0,0,0
540,18,36,50,55,30,11,6,36,23,47,66,45,23,24,31,11,7,21,265,275,18,99,0,72,25,66,6,9,8,25,15,22,3,16,0,18,5,12,25,0,0,5,0,0,0,0,0,16,7,5,13,13,37,0,529,11,282,258,213,270,17,0,19,21,182,0,358,474,29,12,0,25
350,11,30,33,30,27,6,5,12,24,35,21,35,25,18,25,13,0,0,165,185,13,23,9,38,18,28,24,12,7,10,3,21,6,0,11,9,0,0,5,5,6,5,0,0,0,0,0,11,27,0,38,0,20,1,345,5,167,183,154,156,14,7,12,7,102,0,248,286,56,8,0,0
880,24,52,84,88,40,30,16,31,65,76,75,71,67,49,44,26,19,23,402,478,0,131,27,110,42,92,21,27,21,45,28,57,8,7,8,8,35,0,11,4,0,10,4,0,0,0,0,43,0,0,81,7,44,9,876,4,441,439,328,447,43,3,33,26,279,0,601,785,42,0,0,53
465,16,21,38,54,31,26,18,14,27,35,54,37,40,22,5,2,19,6,225,240,0,84,7,51,36,38,4,17,12,26,12,3,0,0,13,9,10,0,2,0,0,4,3,0,0,0,20,34,18,0,19,0,43,0,458,7,264,201,194,228,15,0,13,15,153,0,312,437,18,0,0,10
325,6,31,11,23,11,16,6,7,21,53,9,29,21,25,16,20,9,11,129,196,5,29,9,50,6,31,0,2,9,27,7,11,4,3,11,5,8,0,3,0,0,0,1,0,0,0,0,25,0,0,61,0,18,0,323,2,136,189,118,169,12,0,13,13,39,0,286,269,29,0,10,17
590,33,35,43,49,23,22,15,23,28,52,62,52,34,29,31,26,13,20,290,300,19,109,11,73,40,59,18,24,0,21,17,37,9,4,3,15,5,6,4,2,0,3,2,0,15,8,0,11,15,0,30,8,22,0,581,9,377,213,233,288,28,6,19,16,150,0,440,493,54,0,26,17
535,31,50,23,29,36,8,29,28,39,44,44,31,31,34,19,18,14,27,253,282,6,110,3,68,25,47,25,12,10,22,6,14,0,5,0,9,7,0,7,0,0,0,12,0,0,0,12,18,20,12,51,2,32,0,528,7,303,232,221,241,28,13,14,18,175,0,360,494,12,6,23,0
535,26,30,33,26,33,22,40,29,28,57,49,27,40,34,23,14,14,10,275,260,12,65,7,45,28,35,8,26,9,27,6,24,4,8,0,17,0,0,23,0,0,0,0,0,0,29,27,50,40,6,9,9,18,3,529,6,339,196,195,242,46,11,24,17,72,0,463,460,23,24,28,0
730,41,46,69,39,41,12,24,30,51,56,83,58,44,47,32,25,18,14,355,375,0,101,10,104,48,58,21,34,0,30,11,25,0,23,8,15,17,5,10,0,0,0,1,0,0,8,0,16,36,0,89,0,27,33,720,10,327,403,268,372,25,14,24,27,202,0,528,628,29,0,16,57
835,42,47,33,78,51,38,54,48,81,73,79,64,44,35,28,15,12,13,386,449,7,112,7,90,33,58,28,27,21,40,0,34,4,3,8,16,15,3,21,0,9,0,0,0,10,15,26,106,17,0,26,51,35,13,814,21,445,390,358,342,48,13,35,39,196,0,639,724,61,10,0,40
530,34,44,24,25,31,21,27,19,50,45,39,58,37,29,25,8,5,9,257,273,8,62,7,71,47,37,17,32,24,39,14,17,0,23,8,8,14,6,12,7,9,2,6,21,0,5,6,11,0,10,0,0,5,2,523,7,262,268,210,251,26,8,26,9,167,0,363,428,16,0,0,86
385,21,40,40,8,25,20,9,27,30,33,37,25,16,22,15,9,4,4,183,202,5,85,7,54,34,19,15,11,6,16,14,37,0,0,0,12,5,0,9,0,0,0,0,0,0,0,0,13,10,0,33,0,0,0,385,0,208,177,159,186,15,0,15,10,141,0,244,347,0,0,10,28
450,6,40,28,28,30,27,24,20,24,44,37,40,36,15,19,10,11,11,217,233,0,67,18,58,32,53,19,25,15,17,7,23,5,10,0,8,0,5,2,6,0,6,1,0,0,7,0,0,30,0,27,0,9,0,433,17,325,125,165,223,21,6,21,14,113,0,337,395,43,0,12,0
485,27,44,55,37,23,7,8,29,25,48,53,30,27,21,9,8,19,15,244,241,0,55,0,58,30,54,5,12,18,13,0,21,0,5,0,7,12,0,13,5,0,0,12,0,0,0,0,28,41,0,22,18,56,0,471,14,218,267,211,188,23,11,24,28,139,0,346,372,44,0,30,39
650,30,43,50,49,47,19,26,24,53,53,55,30,29,52,29,33,9,19,313,337,0,76,7,65,26,47,11,47,0,27,24,22,3,9,7,25,0,3,0,5,3,8,0,0,5,7,15,35,18,0,101,15,37,2,641,9,319,331,255,348,15,2,19,11,205,0,445,557,47,11,30,5
690,20,26,23,64,43,31,16,28,28,42,76,48,51,51,33,36,34,40,312,378,22,66,0,74,43,40,7,30,39,32,10,22,0,9,0,2,13,4,19,0,11,0,0,0,10,12,0,59,14,9,32,15,89,7,680,10,346,344,223,354,18,7,34,54,138,0,552,594,45,13,9,29
660,23,28,47,71,37,20,9,30,30,69,67,66,44,43,23,31,5,17,326,334,0,150,14,74,26,39,36,20,0,28,12,31,4,9,14,17,3,0,22,9,0,0,2,0,0,12,0,32,24,0,38,0,33,11,651,9,377,283,246,357,16,8,13,20,207,0,453,567,0,0,30,63
560,27,47,47,37,22,14,16,16,48,50,37,37,31,31,33,22,24,21,268,292,7,112,11,61,30,59,19,3,14,46,5,41,0,9,12,6,0,0,9,0,0,7,0,0,0,0,0,16,0,0,77,0,16,0,555,5,247,313,214,289,9,8,12,28,165,0,395,519,25,7,0,9
525,21,30,42,53,25,6,24,31,48,51,38,41,36,21,26,11,10,11,267,258,24,65,11,22,31,42,3,16,13,30,5,27,7,3,0,14,16,0,9,0,0,0,0,0,0,0,0,58,6,18,56,0,35,14,506,19,296,229,195,268,9,12,19,22,127,0,398,465,7,0,0,53
830,47,55,69,59,39,23,33,57,67,77,95,62,40,36,39,16,12,4,409,421,7,81,26,77,32,64,13,25,34,34,0,23,0,11,11,12,0,0,10,0,8,0,13,0,0,0,7,177,53,7,54,11,37,3,814,16,507,323,320,420,40,9,24,17,234,0,596,795,29,0,6,0
825,34,61,100,79,23,18,19,40,74,85,79,44,47,25,29,22,19,27,423,402,0,133,5,107,55,46,16,11,27,48,23,8,0,7,17,24,0,8,11,0,0,8,0,0,0,6,11,43,7,0,163,9,26,6,794,31,416,409,343,401,18,9,26,28,249,0,576,726,36,20,26,17
490,22,38,31,36,35,15,22,27,31,29,36,37,34,16,20,18,31,12,231,259,0,61,8,55,28,44,11,10,18,34,12,13,0,16,0,13,16,0,14,0,0,4,0,0,0,0,12,59,0,0,48,0,14,0,486,4,197,293,173,242,26,18,14,17,104,0,386,335,45,9,0,101
725,23,47,66,74,39,27,10,33,55,78,64,49,53,43,31,12,8,13,369,356,19,143,10,53,42,51,26,9,14,11,12,28,0,0,9,13,19,0,6,0,17,0,0,7,14,0,15,59,24,9,101,14,0,0,702,23,315,410,291,369,13,5,17,30,208,0,517,592,15,15,0,103
835,30,30,59,59,50,51,33,42,49,66,73,78,65,50,40,31,14,15,440,395,10,100,16,77,35,53,2,8,25,42,9,29,0,10,0,31,9,8,19,4,0,2,2,0,0,0,0,70,34,27,159,14,40,0,830,5,518,317,299,459,27,4,22,24,220,0,615,684,127,7,17,0
510,17,22,25,62,51,10,5,18,29,43,65,45,32,25,21,25,7,8,243,267,5,69,13,48,28,51,14,30,6,17,4,15,0,0,2,14,6,6,12,0,9,2,12,0,0,14,0,51,0,0,26,5,34,17,507,3,298,212,193,273,14,4,17,9,157,0,353,438,39,0,0,33
725,29,23,40,54,50,39,33,23,30,66,54,73,95,33,35,18,19,11,374,351,11,111,28,67,57,70,24,35,0,42,36,33,1,7,4,9,10,0,15,0,0,0,0,0,0,13,4,90,10,0,36,0,12,0,714,11,457,268,264,357,42,8,29,25,193,0,532,668,57,0,0,0
555,25,29,37,29,38,28,21,22,28,37,47,52,26,26,39,30,22,19,286,269,0,42,9,75,21,25,6,14,15,30,0,9,9,4,9,16,4,0,8,0,0,7,3,0,0,7,19,137,0,0,13,23,39,11,538,17,230,325,220,273,12,1,22,27,167,0,388,451,28,22,10,44
775,33,28,29,55,43,37,36,37,42,52,70,59,58,66,50,39,27,14,413,362,16,84,8,77,51,49,9,57,19,36,8,26,11,9,9,21,6,0,20,8,11,0,8,0,0,44,27,83,13,0,26,0,31,8,757,18,410,365,269,421,41,4,22,18,252,0,523,621,75,6,23,50
415,16,33,17,32,21,10,17,19,21,31,35,30,33,37,30,12,10,11,200,215,8,59,0,61,21,35,12,20,0,23,0,21,5,0,5,5,10,0,11,10,0,0,0,0,0,0,0,52,9,0,7,18,14,9,412,3,202,213,141,215,21,3,16,19,124,0,291,332,38,0,0,45
485,21,25,20,36,20,10,17,32,29,44,67,37,26,30,30,19,13,9,209,276,3,98,10,53,27,25,11,22,0,38,8,25,0,6,5,10,8,0,5,1,4,0,5,0,0,12,12,45,0,0,25,0,15,12,469,16,337,148,168,246,26,8,16,21,151,0,334,458,27,0,0,0
605,29,32,36,43,47,26,26,22,50,47,71,59,32,33,21,11,10,10,288,317,28,120,0,96,44,46,0,47,7,21,2,36,8,11,4,6,0,0,12,0,18,0,0,0,0,4,13,51,0,8,0,15,0,8,605,0,402,203,232,281,43,12,21,16,155,0,450,554,51,0,0,0
480,33,24,32,29,20,23,25,33,33,52,41,35,29,31,13,9,3,15,248,232,8,53,0,72,29,52,6,22,26,30,6,16,0,9,4,2,13,0,13,0,7,0,0,0,0,0,12,26,0,0,23,19,21,11,475,5,260,220,183,244,12,13,13,15,98,0,382,359,40,0,0,81
530,8,17,20,15,12,32,26,27,18,37,27,37,30,38,48,31,34,73,241,289,0,45,7,84,34,53,13,20,22,29,0,18,0,16,11,9,16,0,12,8,5,0,0,0,0,0,0,28,0,0,0,35,53,12,527,3,235,295,138,213,31,15,38,95,44,0,486,326,55,0,13,136
535,32,26,23,33,22,45,51,29,35,52,36,48,39,26,17,6,9,6,234,301,18,49,9,33,29,21,2,36,14,20,11,5,6,11,7,6,5,4,14,5,14,9,0,0,0,20,7,47,23,0,32,31,7,40,516,19,361,174,243,160,39,17,53,23,38,0,497,429,39,10,9,48
1325,62,45,55,50,57,85,140,128,94,127,88,110,72,70,50,42,23,27,597,728,38,121,19,124,68,88,5,50,17,61,16,39,19,36,4,24,15,0,41,6,16,10,3,0,17,54,30,106,34,9,73,92,84,6,1288,37,887,438,507,502,111,40,112,53,24,211,1090,1110,127,0,34,54
560,29,30,30,33,24,35,26,48,48,54,45,34,50,37,19,6,5,7,269,291,25,61,8,39,29,16,0,23,9,51,0,18,3,14,5,6,11,9,22,0,5,4,2,0,9,13,10,63,16,11,57,15,6,0,541,19,331,229,210,245,57,12,17,19,93,0,467,397,72,0,18,73
500,30,35,19,28,39,19,23,36,45,26,32,45,32,26,27,19,9,10,233,267,9,81,8,45,28,36,8,18,11,36,5,19,0,13,0,13,9,3,27,5,0,0,1,0,0,3,0,37,19,0,16,38,12,0,491,9,347,153,194,217,34,12,23,20,73,0,427,456,44,0,0,0
800,25,45,38,53,66,45,55,57,60,73,57,61,67,57,14,19,3,5,376,424,9,114,12,72,43,47,24,22,22,54,9,19,0,12,8,23,15,0,20,9,9,0,0,0,8,8,11,34,33,7,53,49,54,0,786,14,528,272,299,377,57,13,30,24,167,0,633,688,79,0,0,33
540,19,36,36,36,44,39,23,27,32,31,41,33,46,33,19,13,16,16,278,262,21,56,0,36,26,22,4,9,5,5,0,6,0,18,0,0,10,5,7,3,4,11,0,0,0,14,7,42,19,0,134,35,39,2,506,34,315,225,253,235,14,8,5,25,138,0,402,483,48,0,9,0
420,35,28,29,32,23,15,13,54,24,23,16,27,19,23,19,14,7,19,187,233,26,58,15,46,30,41,14,22,0,12,6,36,0,15,6,9,0,6,0,0,9,1,0,0,0,0,0,13,6,14,15,7,13,0,415,5,219,201,175,186,29,3,7,20,130,0,290,378,15,0,9,18
745,19,35,22,28,22,17,23,20,32,34,42,32,30,25,39,38,67,220,284,461,0,50,0,86,33,48,3,32,34,38,0,12,0,32,28,33,0,11,24,0,32,2,0,0,0,33,0,27,10,11,93,71,0,2,543,202,215,530,197,315,21,11,32,169,56,0,689,354,36,7,0,348
420,20,9,13,33,29,29,33,31,41,46,33,39,19,15,4,10,11,5,206,214,0,51,8,37,19,22,11,16,0,8,7,7,7,7,9,13,16,4,21,0,7,0,5,0,0,0,0,31,14,0,24,55,21,0,416,4,315,105,152,161,42,22,24,19,11,0,409,352,28,7,33,0
730,47,56,43,40,35,26,29,48,50,68,42,64,58,39,37,28,5,15,353,377,0,163,16,80,46,49,32,17,0,57,14,27,0,0,15,24,17,0,9,0,6,1,6,0,0,36,0,61,20,0,0,0,29,5,713,17,397,333,274,328,44,22,45,17,140,0,590,665,30,11,0,24
430,13,30,31,21,31,13,12,14,32,50,38,38,47,25,10,16,9,0,212,218,0,73,31,38,24,28,13,16,7,22,4,11,0,14,0,7,7,0,0,13,13,0,6,0,0,0,9,10,6,0,49,0,12,17,426,4,256,174,150,217,24,6,24,9,101,0,329,400,30,0,0,0
550,25,15,35,49,49,21,16,28,21,46,63,66,34,34,20,10,3,15,268,282,0,44,8,69,30,47,9,23,13,46,4,33,0,6,13,4,12,0,11,0,0,8,14,0,0,6,0,23,56,17,33,0,21,0,536,14,335,215,227,269,27,2,14,11,141,0,409,448,59,16,9,18
705,45,47,48,42,46,15,18,59,53,59,49,59,39,50,23,20,4,29,310,395,6,121,23,63,44,36,14,22,16,48,5,41,4,24,10,20,4,9,16,2,11,14,4,0,0,7,0,19,0,0,75,14,25,8,663,42,411,294,266,338,25,19,24,33,158,0,547,674,31,0,0,0
710,46,63,55,36,50,33,24,53,67,51,55,55,43,29,17,15,10,8,350,360,17,82,36,76,29,46,18,48,12,65,5,19,0,18,0,15,0,7,8,0,4,6,0,0,0,15,0,19,15,4,56,22,59,9,695,15,362,348,306,318,41,6,20,19,163,0,547,532,44,0,0,134
650,29,64,48,26,32,29,32,39,57,48,49,70,56,24,25,10,6,6,317,333,24,98,6,84,39,38,7,38,16,50,5,14,0,20,0,16,0,7,8,6,0,8,6,0,0,0,14,20,23,14,48,14,15,12,650,0,388,262,259,317,25,10,28,11,167,0,483,531,41,0,13,65
430,25,39,25,33,22,23,23,19,24,37,54,30,27,10,22,8,3,6,213,217,0,83,11,61,39,21,17,18,13,18,2,13,1,9,11,13,15,0,14,0,0,6,6,0,0,0,0,0,0,0,19,0,7,33,423,7,296,134,185,180,29,10,18,8,109,0,321,383,47,0,0,0
630,45,53,28,48,45,19,18,52,59,73,61,53,20,24,20,3,3,6,310,320,24,143,0,62,32,44,16,46,11,36,0,21,3,12,6,26,10,0,17,0,0,0,0,0,19,16,0,18,12,12,0,22,12,10,619,11,451,179,281,270,24,13,28,14,147,0,483,583,47,0,0,0
570,26,45,45,45,27,27,21,40,68,52,55,40,22,19,17,5,11,5,293,277,22,117,6,73,40,52,20,29,20,28,10,20,0,10,5,6,7,0,12,0,0,0,2,6,0,8,5,9,0,0,40,21,0,2,565,5,365,205,235,255,26,17,23,14,133,0,437,532,38,0,0,0
525,30,19,31,50,33,23,24,25,45,36,45,40,25,25,29,26,11,8,260,265,7,90,6,49,25,32,14,42,14,45,0,5,0,6,5,7,15,0,11,0,7,0,4,5,12,0,19,23,17,0,39,0,14,12,517,8,233,292,216,226,34,10,22,17,134,0,391,403,24,0,14,84
280,7,7,29,29,13,9,4,2,18,23,23,32,22,21,14,14,13,0,147,133,0,63,0,55,13,20,0,5,10,27,0,17,6,2,0,14,6,0,6,0,0,0,1,0,0,0,0,0,8,0,15,0,0,12,276,4,181,99,91,165,7,5,8,4,86,0,194,270,10,0,0,0
470,28,32,50,45,21,14,13,38,45,51,40,31,22,17,9,4,10,0,228,242,8,75,18,69,37,32,17,34,21,36,11,22,3,0,0,0,6,5,2,3,0,1,0,0,0,13,8,8,0,0,3,8,28,2,470,0,354,116,198,229,18,4,21,0,78,0,392,430,40,0,0,0
410,21,14,39,29,33,17,21,27,18,36,43,39,28,13,5,23,4,0,210,200,0,64,11,40,16,26,12,40,10,34,5,4,0,18,0,0,0,0,12,0,2,0,0,0,0,13,12,9,36,20,11,0,15,0,402,8,226,184,154,206,21,5,10,14,108,0,302,325,0,0,0,85
505,19,15,20,24,24,13,13,31,19,32,34,44,41,31,25,31,18,71,227,278,0,98,0,65,23,51,7,8,2,14,5,49,0,4,11,22,0,0,8,0,3,9,0,9,0,36,0,23,21,0,13,9,10,5,419,86,291,214,143,231,25,4,30,72,113,0,392,352,59,0,0,94
610,33,60,56,73,34,13,32,30,60,56,69,29,22,12,22,4,5,0,274,336,14,103,0,73,34,53,6,20,24,21,13,8,6,25,5,10,0,0,15,0,9,0,5,0,0,30,33,62,0,0,0,0,11,30,606,4,433,177,291,241,32,10,27,9,13,0,597,545,65,0,0,0
330,12,20,14,11,12,14,8,14,30,20,36,17,17,15,31,27,11,21,155,175,0,48,12,37,23,20,9,7,12,24,7,18,0,4,17,0,0,0,3,0,0,4,0,0,0,0,19,7,27,5,0,0,27,0,315,15,198,132,106,171,10,6,14,23,40,0,290,319,11,0,0,0
735,28,49,49,48,50,26,20,55,53,55,82,62,33,26,35,11,29,24,372,363,9,105,20,79,43,37,28,28,29,47,12,33,4,9,5,9,5,6,25,0,8,0,2,0,9,16,50,15,4,11,27,0,45,15,723,12,458,277,296,337,39,8,17,38,140,0,595,667,31,10,27,0
425,23,24,36,25,27,15,10,27,30,36,33,24,27,16,32,17,4,19,208,217,0,49,10,44,23,14,8,19,13,15,4,7,0,19,6,6,12,0,8,0,7,0,5,0,0,50,6,10,12,0,25,16,36,1,418,7,271,154,178,190,28,7,13,9,100,0,325,367,30,0,28,0
535,29,41,43,31,19,25,34,32,34,61,36,35,33,41,8,16,8,9,271,264,9,77,22,43,22,22,24,20,19,59,1,29,0,0,24,12,16,0,32,0,3,0,0,0,0,0,12,32,0,0,47,0,10,0,531,4,293,242,235,232,16,3,27,22,134,0,401,513,22,0,0,0
480,21,38,15,29,29,27,27,26,32,49,30,43,34,32,18,17,5,8,261,219,0,67,11,51,29,42,19,19,13,38,5,11,3,11,9,17,3,0,27,0,0,3,0,0,0,0,0,9,17,0,25,6,45,0,480,0,335,145,172,224,22,11,29,22,83,0,397,397,83,0,0,0
775,42,42,47,61,44,41,37,54,54,68,80,38,41,38,35,22,18,13,378,397,21,69,13,100,48,58,15,40,10,47,0,44,0,13,13,13,0,11,10,11,32,0,12,0,0,54,0,54,15,0,38,12,22,0,768,7,302,473,318,338,46,19,21,33,157,0,618,542,50,0,0,183
775,55,70,35,43,26,39,68,62,68,55,66,31,48,31,26,17,20,15,398,377,5,99,18,71,20,49,11,15,9,47,4,21,9,6,10,13,11,22,31,7,7,10,6,0,9,10,40,28,59,8,56,25,30,9,753,22,440,335,307,327,44,15,49,33,60,47,668,632,94,10,0,39
775,31,14,20,21,46,60,47,41,45,45,37,40,36,26,30,34,60,142,330,445,13,64,0,45,32,59,10,17,15,40,15,9,14,14,0,18,5,0,9,0,20,14,0,0,21,0,15,138,8,8,24,108,40,0,478,297,285,490,236,230,39,16,95,159,0,0,775,364,96,15,0,300
740,48,44,21,41,39,32,47,45,49,66,61,63,42,43,30,27,24,18,368,372,12,91,35,96,42,51,17,13,7,36,6,10,5,25,7,32,26,5,26,8,10,15,6,0,7,0,13,30,25,0,14,36,22,12,734,6,418,322,278,303,57,15,64,23,22,0,718,661,20,29,25,5
640,13,14,20,19,48,61,55,47,42,44,35,59,38,48,28,31,19,19,294,346,18,91,0,57,19,37,15,27,4,38,0,32,0,0,0,8,16,4,15,4,9,6,0,0,0,27,6,61,16,13,13,60,38,6,629,11,417,223,249,184,47,22,89,49,0,94,546,535,50,13,18,24
1010,41,28,14,16,72,74,101,60,63,65,77,90,71,72,76,41,26,23,483,527,13,153,0,94,61,70,17,42,20,47,11,24,17,16,0,23,21,6,19,3,14,3,8,9,9,34,16,113,24,8,25,55,28,7,997,13,626,384,352,353,93,40,114,58,0,481,529,848,99,16,21,26
475,17,15,19,19,10,22,19,38,19,30,35,43,39,31,46,19,32,22,207,268,9,49,0,55,22,40,10,12,7,17,5,17,8,16,20,26,58,0,8,4,0,0,2,0,13,18,0,28,0,0,9,15,1,6,471,4,253,222,160,165,28,9,63,50,0,283,192,436,0,10,9,20
565,21,18,9,18,24,34,42,64,41,49,47,52,53,29,23,22,5,14,266,299,29,51,8,36,19,37,0,24,3,34,4,10,0,17,5,6,28,6,10,0,3,0,6,0,0,0,7,95,64,0,40,12,11,0,544,21,341,224,222,186,58,27,63,9,0,318,247,376,114,0,45,30
620,24,20,11,37,38,57,56,45,58,40,59,59,37,28,19,10,4,18,286,334,38,30,7,51,33,35,14,30,15,39,5,36,0,25,15,8,3,0,8,0,9,7,8,0,0,10,6,25,28,15,0,70,44,6,607,13,437,183,235,216,72,11,64,22,0,58,562,440,63,0,33,84
630,26,16,18,23,30,71,68,70,51,49,46,47,53,22,20,15,3,2,294,336,20,100,0,68,34,52,8,31,16,53,10,10,0,5,31,12,9,0,0,8,0,9,9,0,0,10,15,29,15,15,10,45,6,0,615,15,475,155,278,167,88,25,61,11,0,103,527,464,73,0,0,93
1010,44,20,24,19,52,102,160,105,103,77,57,72,59,45,22,37,12,0,463,547,39,124,19,126,53,74,22,69,11,57,28,23,14,15,10,3,26,6,22,0,0,13,8,0,0,10,0,53,33,0,39,40,57,16,995,15,748,262,370,337,175,30,78,20,0,106,904,771,84,10,13,132
520,10,3,2,6,23,65,69,36,39,26,33,46,52,31,31,16,10,22,238,282,0,96,0,46,26,38,20,31,8,38,13,17,3,9,11,7,6,6,8,0,8,0,0,4,8,17,7,33,29,5,17,9,0,0,515,5,364,156,218,110,76,16,80,20,0,94,426,419,76,14,0,11
540,11,11,9,16,37,49,54,55,45,39,52,47,37,27,25,3,12,11,247,293,19,55,10,56,26,33,8,19,5,40,2,22,6,21,0,7,25,0,15,0,5,0,0,0,0,9,11,34,24,0,17,37,34,0,540,0,393,147,231,157,52,17,56,27,0,47,493,423,64,14,13,26
685,37,29,22,25,23,36,44,39,39,66,63,57,52,47,40,32,14,20,310,375,8,96,7,99,48,77,24,28,12,60,0,29,16,3,16,4,0,0,38,0,0,9,0,0,0,8,10,17,0,0,33,20,20,3,657,28,422,263,215,326,51,8,41,44,13,0,672,591,38,0,28,28
540,40,25,27,32,25,22,35,49,64,37,49,42,28,28,22,15,0,0,263,277,6,47,18,77,34,37,14,20,5,39,4,15,0,5,13,9,4,0,23,8,7,10,0,0,0,10,10,18,19,8,25,42,9,4,540,0,365,175,208,208,46,16,44,18,7,0,533,480,60,0,0,0
635,24,5,4,7,42,99,93,63,49,22,45,44,32,42,29,12,18,5,325,310,18,90,7,37,42,49,15,13,15,20,7,25,0,7,5,11,17,0,20,0,10,0,10,0,11,17,20,28,20,11,33,37,28,12,623,12,412,223,237,196,99,24,55,24,0,177,458,452,40,11,0,132
650,33,21,24,16,34,85,84,50,56,53,44,42,31,28,29,9,7,4,291,359,26,54,8,72,45,37,13,20,26,53,0,28,0,6,14,16,0,0,25,0,0,0,0,0,7,0,0,29,10,0,37,99,23,2,646,4,411,239,278,201,92,23,51,5,0,0,650,475,59,0,28,88
525,19,13,12,18,20,48,61,50,42,51,31,51,42,31,15,9,12,0,258,267,15,55,14,51,36,49,9,10,14,21,6,23,3,9,6,15,17,0,16,0,0,0,3,0,0,0,6,42,0,0,0,97,0,8,518,7,406,119,217,149,61,19,51,28,0,0,525,476,27,12,10,0
600,32,23,21,47,43,54,40,41,46,45,49,48,36,31,14,11,9,10,307,293,12,105,0,46,32,36,21,17,5,23,0,14,0,9,11,12,2,4,17,3,9,6,0,0,0,20,0,32,23,23,19,82,17,0,600,0,407,193,270,173,89,11,35,22,60,0,540,484,76,18,0,22
635,39,46,33,21,47,69,55,42,58,75,41,34,25,19,9,8,6,8,349,286,20,133,7,48,44,41,19,32,8,16,14,16,5,6,11,19,13,9,12,5,5,8,8,0,0,27,0,16,8,6,25,39,15,0,628,7,468,167,282,176,97,22,45,13,17,3,615,540,40,23,8,24
755,44,49,32,47,46,46,47,44,58,59,69,47,62,24,24,29,18,10,366,389,21,119,0,90,46,51,6,46,12,47,12,25,0,26,14,15,16,3,19,6,5,7,7,0,0,11,0,0,38,30,7,64,12,0,740,15,435,320,295,294,67,23,41,35,104,0,651,636,51,0,0,68
605,43,37,34,27,52,39,24,38,45,42,57,38,42,27,23,19,9,9,298,307,7,127,0,63,21,43,7,40,7,46,7,38,3,17,3,12,10,3,22,0,10,5,0,0,0,14,0,37,18,8,9,3,11,14,601,4,399,206,254,240,50,16,32,13,83,0,522,559,46,0,0,0
765,42,52,32,32,46,33,40,46,51,74,69,63,48,66,33,16,15,7,369,396,17,79,31,84,48,58,28,26,14,59,4,33,9,31,6,10,0,0,12,6,2,0,2,0,0,31,16,17,16,0,29,12,69,16,741,24,455,310,273,353,58,23,38,20,76,0,689,645,99,0,21,0
590,34,29,33,35,47,28,32,42,43,36,51,49,41,32,15,21,11,11,291,299,16,126,11,75,28,33,6,28,15,46,8,22,0,11,0,16,0,5,27,0,0,0,0,0,0,4,0,30,26,0,23,34,0,0,579,11,351,239,241,258,56,11,13,11,91,0,499,442,84,0,13,51
580,12,59,50,28,29,33,20,26,33,60,54,33,45,23,25,14,35,1,292,288,11,102,23,75,41,30,25,20,9,37,9,26,7,20,0,6,1,0,36,0,0,12,0,0,0,11,0,11,17,0,22,0,20,9,570,10,269,311,227,261,31,11,20,30,106,0,474,424,20,0,0,136
515,21,29,39,34,41,13,25,24,38,51,54,40,27,29,9,11,11,19,275,240,7,79,0,58,39,33,12,21,3,48,5,17,2,11,6,24,0,5,15,0,0,0,14,0,0,0,21,10,12,0,60,0,13,0,509,6,285,230,194,248,26,11,25,11,155,0,360,456,59,0,0,0
600,32,43,34,42,25,28,23,35,34,54,58,40,36,28,26,23,23,16,324,276,0,63,10,84,53,44,31,13,18,54,4,45,0,0,10,15,15,6,41,0,0,6,0,0,15,6,0,19,8,0,21,0,13,6,587,13,310,290,243,288,27,4,27,11,129,0,471,500,26,0,0,74
690,20,46,36,36,31,31,37,44,46,40,74,65,52,38,35,20,17,22,339,351,17,96,8,94,38,70,15,29,18,28,9,43,5,0,0,13,7,10,23,5,7,6,0,0,8,13,16,26,24,14,35,0,0,13,675,15,399,291,250,302,51,18,39,30,138,0,552,589,61,0,0,40
