"population","a0_4","a5_9","a10_14","a15_19","a20_24","a25_29","a30_34","a35_39","a40_44","a45_49","a50_54","a55_59","a60_64","a65_69","a70_74","a75_79","a80_84","a85_","f","m","naao","onao_Canadian","onao","eo_bio_English","eo_bio_Irish","eo_bio_Scottish","eo_obio","eo_fo","eo_weo_Dutch","eo_weo_German","eo_oweo","eo_neo","eo_eeo_Hungarian","eo_eeo_Polish","eo_eeo_Russian","eo_eeo_Ukrainian","eo_oeeo","eo_seo_Greek","eo_seo_Italian","eo_seo_Portuguese","eo_seo_Spanish","eo_oseo","eo_oeo","co_Jamaican","oco","lcsao","ao","ao_wcameo","ao_sao_ei","ao_osao","ao_esao_Chinese","ao_esao_Filipino","ao_oesao","oo","official_lang","no.official_lang","work.official_lang","work.no.official_lang","no.married","married","living.common.law","separated","divorced","widowed","single.detached.house","apartment","other.attached","non.movers","nonmigrants.movers","interprovincial.movers","external.movers","other.movers"
365,14,15,20,35,25,12,11,10,15,30,35,35,25,29,20,20,5,9,177,188,1,25,0,48,12,24,3,7,11,25,0,15,0,9,1,6,6,0,12,1,1,2,8,0,0,3,6,32,19,2,56,16,6,8,350,15,215,150,140,190,15,0,10,10,110,86,169,304,15,2,1,43
670,28,41,58,45,35,25,30,25,60,60,55,60,50,45,22,15,15,1,340,330,5,97,0,75,19,31,12,6,4,25,1,11,2,10,1,5,12,4,20,2,2,14,1,0,1,15,9,49,44,9,106,35,39,4,650,20,380,290,265,350,20,5,20,10,180,225,265,580,76,1,3,10
540,19,37,33,44,30,16,26,31,31,57,55,45,31,26,25,15,10,9,259,281,8,83,1,48,12,19,11,5,6,17,1,8,2,9,2,4,4,6,26,2,0,7,6,0,0,5,2,18,38,10,92,46,39,3,525,15,286,254,225,263,15,4,15,18,156,218,166,465,32,4,4,35
350,10,19,30,30,21,12,15,15,31,44,21,32,15,15,15,15,3,7,170,180,8,22,0,36,9,10,10,2,4,8,2,2,3,2,11,5,2,1,5,3,3,6,2,0,0,4,5,18,36,3,75,25,26,2,345,5,175,175,150,166,10,5,10,9,115,133,102,285,48,4,5,8
880,29,51,70,61,44,36,48,39,65,78,79,74,58,44,40,25,15,24,422,458,6,99,0,84,12,20,13,14,14,35,4,13,4,11,8,10,12,6,14,8,4,11,4,0,0,15,12,36,92,9,196,61,47,6,845,35,445,435,340,434,40,10,26,30,269,410,201,785,44,5,9,37
465,14,24,27,43,28,19,20,24,29,44,53,39,34,24,15,5,14,9,222,243,3,66,0,47,10,17,6,7,9,21,0,4,0,1,6,8,7,1,8,3,2,2,5,0,1,6,7,27,46,6,70,26,41,2,455,10,270,195,184,237,13,3,13,15,169,186,110,431,20,0,5,9
325,6,26,15,21,16,16,8,11,16,43,16,27,27,21,14,21,11,10,155,170,8,35,4,40,8,14,2,2,5,25,4,10,3,6,4,7,9,0,6,1,1,2,1,1,0,2,1,22,17,7,52,10,16,0,320,5,140,185,115,164,15,1,15,15,78,103,144,265,30,2,7,21
590,28,26,44,54,24,25,20,26,31,49,64,54,39,30,30,20,10,16,287,303,14,91,3,80,24,29,19,13,4,17,3,16,4,5,3,15,5,4,6,4,5,5,3,0,4,8,6,15,31,6,87,30,30,1,580,10,385,205,230,290,25,10,20,15,141,168,281,490,60,2,22,16
535,27,42,25,25,36,24,32,35,26,51,40,37,32,36,20,15,20,12,265,270,7,76,1,60,14,20,9,8,11,15,4,9,0,5,1,10,7,1,5,3,2,3,7,0,1,8,12,20,41,12,106,20,32,5,519,16,300,235,210,245,31,10,14,25,181,205,149,487,14,3,13,18
535,22,28,25,25,30,30,35,31,30,50,45,30,40,41,31,21,12,9,255,280,8,61,0,48,14,21,5,6,7,23,3,5,5,6,2,11,3,0,18,4,2,1,0,0,0,17,13,49,51,10,96,21,23,2,520,15,320,215,185,257,34,11,28,20,153,230,152,455,34,10,21,15
730,40,47,49,46,39,20,30,35,46,56,81,56,41,51,27,20,21,25,352,378,4,91,1,64,12,27,13,7,7,26,6,11,5,13,8,9,11,4,19,3,1,2,4,1,2,9,10,34,73,9,146,47,44,7,716,14,340,390,265,365,25,16,27,32,246,292,192,620,37,4,15,54
835,45,45,40,65,50,45,49,50,64,70,78,75,50,35,21,21,17,15,400,435,8,120,5,85,15,28,14,11,19,36,0,12,3,8,9,13,16,5,20,1,4,4,1,0,2,13,24,87,60,8,104,51,40,9,820,15,440,395,345,350,50,15,40,35,211,315,309,724,53,10,3,45
530,36,45,31,26,31,21,21,26,51,38,31,54,31,31,21,12,10,14,270,260,9,73,2,57,16,18,14,3,11,29,3,12,1,8,8,8,9,4,9,4,5,6,5,1,0,9,10,12,32,12,87,29,22,2,522,8,255,275,220,235,30,10,25,10,144,175,211,420,38,2,7,63
385,21,34,31,16,20,15,12,25,35,35,35,30,21,15,13,12,6,9,185,200,9,68,1,44,12,10,12,1,8,17,2,6,0,4,1,7,4,0,7,1,1,3,1,1,0,2,7,13,34,3,60,22,23,1,383,2,200,185,153,184,20,4,15,9,121,152,112,348,7,0,10,20
450,9,25,24,30,36,25,20,29,26,40,40,46,35,15,20,10,10,10,220,230,1,62,3,57,19,26,16,13,14,18,1,9,7,8,1,8,0,4,4,4,3,6,1,0,0,8,2,9,27,6,69,26,17,1,435,15,330,120,165,215,25,5,25,15,111,106,233,395,41,2,9,3
485,20,33,44,40,25,17,15,30,30,51,56,31,25,19,12,10,15,12,225,260,2,62,0,48,17,30,7,5,11,13,1,10,2,5,1,6,9,0,12,5,0,2,6,0,0,4,3,26,42,8,66,20,58,4,475,10,230,255,201,209,25,10,25,15,135,140,210,360,55,3,33,34
650,25,45,62,39,40,20,22,33,50,49,66,30,36,50,30,25,10,18,323,327,4,83,2,70,23,38,10,8,8,37,0,14,5,9,8,19,3,3,12,6,3,8,3,0,0,7,12,37,46,9,96,25,38,4,640,10,330,320,255,330,20,5,20,20,190,197,263,560,50,8,22,10
690,20,28,34,49,39,29,18,26,31,39,69,54,54,54,34,39,34,39,325,365,15,62,0,76,23,38,11,10,33,33,7,21,1,11,4,5,9,9,17,1,4,2,4,1,3,14,6,62,32,8,62,24,77,5,676,14,330,360,220,350,20,10,30,60,162,232,296,595,45,10,10,30
660,20,30,42,61,40,30,28,29,40,66,65,56,45,40,20,27,6,15,315,345,1,82,3,49,16,38,8,9,9,22,4,12,5,12,13,8,5,2,17,8,0,4,1,0,0,12,6,24,53,13,115,48,51,10,645,15,365,295,255,341,20,10,18,16,196,260,204,575,24,2,19,40
560,29,44,44,43,25,18,22,20,39,55,49,29,33,25,27,20,19,19,268,292,5,93,0,52,11,13,6,5,15,26,3,7,1,12,13,7,5,0,12,0,1,6,0,0,2,3,4,24,55,9,110,26,34,0,553,7,245,315,235,265,10,9,15,26,181,216,163,506,30,10,4,10
525,19,30,31,51,30,21,24,27,46,47,41,46,33,25,23,10,10,11,255,270,8,63,1,33,7,12,5,8,14,14,1,10,4,6,3,7,7,1,11,4,3,3,1,1,0,14,4,48,50,14,97,35,33,3,500,25,305,220,216,255,13,6,15,20,157,221,147,450,29,4,10,32
830,31,45,58,64,40,38,37,56,70,90,90,48,46,44,40,15,11,7,400,430,8,80,2,72,16,26,8,12,19,34,1,15,6,11,6,11,9,2,14,5,5,9,7,0,0,15,12,60,91,15,156,47,54,2,815,15,510,320,330,415,35,10,26,14,267,322,241,775,31,4,10,10
825,35,55,66,75,30,31,29,45,65,90,80,62,46,26,30,16,21,23,428,397,3,109,2,75,11,29,10,12,23,31,2,8,3,9,15,10,7,8,20,3,1,13,3,0,3,8,12,40,77,20,159,50,45,4,795,30,425,400,340,390,25,10,30,30,263,320,242,710,46,19,25,25
490,20,35,35,39,30,17,20,26,35,35,39,40,34,17,15,15,25,13,233,257,3,66,2,46,13,18,8,5,12,17,3,9,2,4,1,7,12,3,15,0,1,6,0,0,1,7,17,36,36,8,83,21,24,4,478,12,206,284,180,240,30,10,15,15,132,190,168,377,40,9,10,54
725,28,46,71,66,40,24,14,25,61,76,75,51,45,35,30,14,10,14,368,357,11,132,2,69,22,29,16,8,17,21,3,16,1,3,9,14,10,2,9,4,10,6,0,1,2,6,17,72,33,9,111,32,27,1,705,20,305,420,295,380,11,4,16,19,190,204,331,585,41,15,15,69
835,29,32,55,54,54,44,27,44,49,64,79,78,64,49,49,29,15,20,420,415,8,104,3,79,31,41,4,8,19,49,7,20,2,14,2,19,8,4,14,7,0,5,2,0,0,4,9,64,49,22,152,43,39,3,820,15,505,330,300,454,25,6,25,25,245,251,339,695,107,9,14,10
510,18,25,34,47,48,15,19,19,34,42,69,39,29,20,15,20,10,7,250,260,9,66,1,43,14,23,12,12,4,19,2,11,0,4,4,11,8,7,14,1,3,5,6,1,0,16,6,52,30,6,63,28,24,5,505,5,295,215,205,255,20,5,15,10,140,159,211,435,40,0,4,31
725,25,25,45,60,40,45,25,30,35,65,50,75,95,30,35,15,20,10,375,350,11,113,4,64,26,45,19,16,2,38,5,14,4,4,4,15,10,4,9,1,2,1,3,0,3,12,7,87,38,4,92,39,27,2,710,15,445,280,270,365,35,6,29,20,195,217,313,660,58,1,2,4
555,20,29,35,34,34,29,20,20,30,34,44,52,39,30,34,28,20,23,285,270,2,36,2,66,12,32,7,11,13,26,1,5,6,6,10,10,6,1,8,3,1,8,2,1,0,9,12,52,36,10,95,27,29,10,535,20,230,325,211,285,10,5,19,25,140,161,254,447,33,11,14,50
775,25,31,35,50,45,37,38,36,41,57,70,60,55,60,55,43,23,14,393,382,6,72,3,78,15,32,10,12,15,39,6,11,6,9,10,22,6,1,17,8,8,2,6,0,1,23,11,53,68,8,128,43,39,7,760,15,410,365,259,426,41,5,20,24,245,284,246,631,65,9,25,45
415,16,24,25,29,20,16,16,16,19,29,40,35,27,40,29,16,10,8,195,220,9,68,0,45,14,17,7,7,3,28,1,9,5,1,3,6,5,1,15,6,0,1,0,0,0,2,3,37,23,6,70,11,9,3,410,5,210,205,147,215,20,5,14,14,119,135,161,330,35,2,8,40
485,12,27,26,30,26,19,20,25,39,40,49,30,40,35,21,20,15,11,225,260,7,89,0,46,14,26,8,14,1,25,3,10,1,5,5,7,6,0,5,0,3,2,3,0,0,10,11,35,33,7,65,24,14,6,471,14,310,175,175,235,35,5,15,20,141,185,159,455,22,1,3,4
605,22,29,39,51,40,26,30,27,50,42,65,60,36,36,20,10,11,11,290,315,12,113,0,76,14,32,7,5,5,20,3,9,2,10,5,9,3,1,10,0,3,1,1,0,0,7,10,46,40,7,80,37,33,4,599,6,390,215,240,274,40,15,21,15,171,233,201,558,40,2,1,4
480,35,35,35,29,25,30,20,30,34,39,35,40,24,25,10,14,5,15,240,240,10,58,0,65,15,32,8,7,9,17,0,8,1,10,5,5,14,1,16,0,7,2,1,0,0,3,10,24,31,5,61,24,25,6,475,5,250,230,215,210,10,15,15,15,121,143,216,356,45,1,4,74
530,11,21,20,23,10,32,27,22,23,41,33,41,31,41,41,31,36,46,235,295,2,47,0,66,21,32,8,18,18,21,1,13,2,6,10,12,8,1,14,6,6,1,0,2,0,5,1,25,27,1,62,33,55,6,518,12,220,310,140,214,28,16,45,87,125,232,173,409,50,3,15,53
535,30,25,25,35,30,40,45,30,39,45,46,49,35,25,16,5,10,5,250,285,17,55,5,40,18,27,7,16,9,18,3,9,6,12,5,5,4,3,11,4,6,10,2,1,0,14,7,47,27,5,83,32,20,7,520,15,355,180,245,150,50,20,45,25,124,217,194,425,40,10,15,45
1325,65,45,46,45,55,95,146,129,100,120,85,120,77,69,40,40,20,28,605,720,18,128,3,129,43,63,14,28,17,64,4,24,9,27,7,23,12,0,42,6,11,9,6,0,2,49,28,108,93,8,194,75,74,7,1285,40,920,405,505,495,117,33,125,50,324,572,429,1115,114,7,30,59
560,34,29,29,34,29,34,34,44,44,58,34,34,49,34,19,10,5,6,273,287,15,59,2,41,12,15,2,10,8,33,0,12,5,13,5,13,11,7,20,3,4,5,5,0,3,13,8,51,34,7,81,33,29,1,545,15,335,225,215,240,60,10,20,15,139,211,210,391,85,1,20,63
500,28,22,15,30,39,25,34,35,45,30,36,45,35,22,20,14,15,10,227,273,10,82,4,38,19,19,5,10,7,25,4,8,2,11,2,8,13,3,19,5,1,2,1,0,0,7,7,41,28,1,66,35,15,2,490,10,350,150,200,195,39,15,30,21,131,182,187,455,35,3,2,5
800,29,45,39,59,67,55,49,40,59,65,70,60,56,50,20,15,10,12,365,435,8,106,2,89,26,34,17,19,25,39,4,18,2,12,10,15,15,3,23,9,7,2,3,0,0,11,10,36,48,9,102,44,49,3,785,15,530,270,325,340,60,10,40,25,213,244,343,695,68,1,2,34
540,14,30,35,30,47,31,32,25,34,31,56,36,47,39,15,15,10,13,264,276,5,64,0,35,11,18,8,9,6,8,1,7,1,12,3,3,10,4,7,4,4,11,1,0,1,9,7,34,58,11,122,35,30,1,515,25,335,205,218,270,16,8,8,20,170,217,153,480,40,1,10,9
420,21,26,19,25,20,21,20,46,30,36,21,36,25,22,15,10,10,17,190,230,4,57,0,46,19,19,7,9,3,12,1,5,2,10,9,9,1,5,7,1,3,5,1,0,1,7,12,12,31,13,66,22,18,3,414,6,255,165,155,205,30,5,10,15,110,160,150,375,15,0,10,20
745,46,35,25,25,20,24,27,20,36,36,55,36,32,42,45,43,71,127,288,457,1,53,1,82,33,34,5,7,28,36,0,10,1,20,11,23,2,3,17,2,7,2,0,1,0,25,4,31,39,12,166,69,19,1,552,193,215,530,190,325,20,10,30,170,161,246,338,561,37,10,14,123
420,13,9,20,32,34,35,35,30,34,48,30,35,16,21,10,5,8,5,195,225,1,54,1,33,9,11,8,6,4,13,1,8,4,9,5,6,9,4,20,2,2,1,4,0,1,6,5,19,35,8,57,53,20,1,415,5,320,100,180,140,35,17,33,15,105,190,125,350,30,7,13,20
730,44,49,39,49,34,24,29,52,44,59,45,64,54,44,35,34,10,21,350,380,6,110,2,79,19,33,22,9,6,36,0,13,3,5,11,20,15,3,8,1,5,6,3,1,0,24,6,43,48,13,105,36,34,5,705,25,375,355,270,315,45,20,45,35,199,280,251,669,25,9,2,25
430,14,29,34,25,34,15,13,14,31,40,39,41,35,25,15,20,4,2,225,205,2,65,1,36,10,12,10,5,4,23,1,4,1,9,3,2,5,1,9,3,1,3,4,0,2,5,7,14,44,12,72,32,24,4,420,10,241,189,165,210,23,6,16,10,136,161,133,398,21,1,2,8
550,23,20,35,44,44,32,21,23,30,39,54,68,40,35,20,10,5,7,270,280,5,52,0,51,10,16,11,9,17,20,1,10,1,6,6,4,12,0,9,2,1,8,5,1,0,9,6,23,57,18,110,33,35,2,538,12,335,215,225,265,27,7,15,11,188,220,142,460,50,8,13,19
705,28,40,45,51,36,41,32,61,46,51,68,55,42,36,20,20,12,21,325,380,10,71,0,60,19,18,8,8,21,34,2,8,1,14,9,6,6,4,16,5,5,7,4,0,0,10,9,23,85,16,133,42,46,5,677,28,415,290,280,325,30,15,26,29,227,307,171,648,35,2,5,15
710,49,48,45,40,44,29,29,63,57,55,58,53,43,36,22,17,16,6,353,357,15,70,2,60,13,16,8,9,4,26,1,13,1,15,3,11,3,5,10,2,4,8,1,1,0,19,6,24,73,14,144,51,71,7,695,15,370,340,285,340,39,7,25,14,221,303,186,567,45,9,21,68
650,30,45,46,31,40,40,33,47,52,51,46,61,51,28,21,10,11,7,325,325,9,79,0,53,8,27,9,12,18,21,5,8,1,13,4,8,3,3,8,5,3,9,2,2,1,9,12,18,76,16,142,37,27,2,635,15,390,260,266,310,30,9,25,10,210,255,185,532,44,7,15,52
430,25,25,25,24,20,20,25,30,30,36,40,35,30,17,20,12,6,10,220,210,1,71,2,59,17,20,17,17,12,19,3,13,4,9,7,8,15,1,10,0,2,6,3,0,0,4,3,6,16,4,46,18,11,6,425,5,295,135,170,195,35,5,15,10,100,118,212,375,50,2,1,2
630,37,41,29,54,49,33,28,49,59,48,59,44,26,24,24,9,11,6,305,325,10,143,0,56,19,29,9,8,13,29,3,6,3,10,7,19,7,1,15,1,4,1,1,0,0,17,2,14,47,14,86,26,25,5,620,10,444,186,290,260,25,10,30,15,157,217,256,564,55,2,5,4
570,29,35,42,45,31,26,24,35,66,50,55,40,20,25,20,5,17,5,285,285,15,108,1,63,17,32,11,7,11,27,2,8,1,9,5,8,10,0,9,0,1,4,3,1,0,7,7,18,34,7,88,31,20,5,565,5,365,205,245,245,25,10,30,15,147,183,240,523,40,1,1,5
525,29,23,34,43,35,20,22,29,37,43,49,39,29,20,29,26,10,8,262,263,8,84,1,45,16,13,12,8,12,14,0,5,1,8,5,5,7,0,12,1,7,1,4,0,2,6,11,23,51,8,95,28,31,1,511,14,238,287,215,239,25,11,20,15,167,191,167,423,31,4,15,52
280,9,9,12,19,16,12,11,10,26,26,28,26,26,16,12,11,10,1,145,135,1,56,0,45,12,10,3,4,6,17,0,3,4,5,1,2,7,1,6,1,0,0,2,0,0,3,2,5,18,3,39,15,8,1,275,5,195,85,95,155,10,5,9,6,83,93,104,268,10,0,0,2
470,15,23,26,45,32,26,27,32,45,46,46,38,26,20,10,5,7,1,225,245,10,74,2,50,19,16,5,6,12,20,3,9,3,4,0,2,9,4,4,5,2,5,0,0,0,7,7,9,37,2,90,31,20,3,470,0,355,115,200,222,15,5,25,3,136,168,166,424,40,2,0,4
410,19,21,29,26,35,16,20,27,21,37,42,42,27,13,8,17,5,5,208,202,2,68,1,39,4,22,7,5,13,16,0,3,3,10,1,4,3,1,13,1,0,3,0,0,0,9,14,10,37,19,61,18,22,1,405,5,230,180,155,199,30,6,10,10,132,146,132,324,27,8,7,44
505,20,14,16,25,27,29,30,28,30,33,43,50,34,25,25,21,20,35,223,282,2,76,0,50,16,27,7,9,7,6,3,14,1,5,6,7,4,2,7,2,6,6,0,1,0,17,5,23,41,8,99,20,24,4,427,78,294,211,151,225,31,10,30,58,117,212,176,394,46,4,8,53
610,29,31,33,75,44,31,34,30,60,66,60,47,22,17,16,7,5,3,290,320,13,87,0,59,16,11,6,11,11,16,5,4,6,21,8,8,4,2,16,4,2,2,4,0,1,14,20,60,37,10,94,27,23,8,605,5,430,180,300,226,30,14,30,10,179,227,204,537,56,1,4,12
330,9,21,16,17,16,17,22,13,26,25,31,16,21,16,22,20,10,12,157,173,0,41,1,34,6,15,8,4,10,20,1,8,1,5,5,2,3,0,2,1,0,4,1,0,1,4,6,12,25,7,66,14,22,1,315,15,195,135,119,155,10,5,16,25,95,119,116,314,13,1,1,1
735,30,45,46,49,55,45,31,45,60,60,76,60,30,20,33,14,16,20,378,357,9,98,0,67,15,25,17,11,21,24,3,11,6,5,7,7,6,7,25,2,1,8,1,0,4,12,19,23,75,15,120,44,40,7,725,10,459,276,315,318,30,12,25,35,225,319,191,666,27,7,22,13
425,19,22,21,20,25,15,30,25,32,38,40,30,29,25,26,15,5,8,207,218,3,45,2,36,14,13,11,8,12,13,2,4,1,4,5,7,9,0,9,2,2,3,3,0,0,22,7,16,34,5,73,21,37,2,415,10,275,150,161,209,20,4,21,10,135,164,126,370,26,1,17,11
535,25,35,50,35,25,20,25,30,35,61,35,40,30,30,20,15,10,14,265,270,8,64,1,47,13,14,10,8,15,20,0,12,1,2,11,13,6,0,19,1,2,4,1,2,0,5,9,36,43,11,95,36,26,0,530,5,280,255,230,234,20,6,25,20,137,211,187,496,23,2,3,11
480,21,33,21,26,30,26,26,31,31,46,36,41,41,26,20,11,8,6,238,242,0,74,0,50,23,28,15,11,12,28,2,8,3,12,6,12,3,1,24,4,1,9,0,0,0,3,7,8,23,4,45,18,45,1,479,1,340,140,180,220,20,10,30,20,98,147,235,385,79,6,4,6
775,45,43,50,50,49,39,34,45,60,69,69,55,50,35,27,22,21,12,367,408,17,71,2,97,25,41,16,9,9,41,1,12,5,8,13,9,6,7,13,7,10,7,5,0,0,36,11,55,33,7,126,35,40,1,765,10,315,460,320,340,45,15,30,25,192,258,325,571,56,2,24,122
775,59,63,39,39,39,44,49,70,60,54,59,36,44,34,26,21,20,19,393,382,8,108,0,77,22,29,12,10,8,32,4,12,1,6,8,6,15,1,27,5,6,14,4,0,3,11,29,31,68,11,132,35,36,4,760,15,440,335,324,315,40,20,46,30,231,268,276,620,97,8,10,40
775,53,18,20,25,46,61,46,41,46,41,37,36,36,34,31,37,60,107,330,445,14,61,0,49,23,38,9,11,14,39,1,9,9,9,4,15,7,1,7,1,5,12,1,0,1,6,14,61,44,8,158,105,38,1,573,202,280,495,245,225,41,15,89,160,134,268,373,524,90,15,11,135
740,45,40,24,40,45,35,50,50,55,65,55,60,50,45,31,20,15,15,355,385,11,103,2,77,22,26,15,14,12,26,2,11,5,12,7,11,15,5,21,5,3,15,2,0,2,14,8,31,67,7,115,31,40,3,730,10,430,310,285,295,55,15,71,19,228,297,215,645,31,6,25,33
640,15,20,20,31,46,50,55,54,40,40,40,51,40,50,30,19,20,19,275,365,6,88,0,49,15,20,13,14,9,29,0,17,2,6,1,8,17,5,9,4,6,6,0,0,1,24,8,60,41,13,77,50,36,6,630,10,404,236,260,212,40,18,63,47,162,284,194,535,45,10,25,25
1010,44,30,19,25,60,80,100,60,80,65,70,78,65,62,74,40,39,19,480,530,16,144,1,87,33,37,23,22,13,49,7,24,9,18,4,21,22,6,19,5,10,6,5,2,2,24,20,82,43,9,142,57,40,8,1000,10,610,400,350,346,102,32,115,65,245,430,335,860,94,14,20,22
475,15,10,15,15,10,19,20,48,24,33,24,44,44,44,39,24,29,18,207,268,8,48,0,43,23,36,12,13,8,19,3,16,8,13,7,15,19,2,10,6,1,5,2,1,1,16,3,24,24,6,45,15,18,5,470,5,260,215,128,180,40,15,56,56,67,275,133,430,7,6,8,24
565,25,20,11,20,25,44,50,66,36,40,40,39,45,35,28,20,7,14,265,300,24,48,2,43,20,35,3,11,4,25,2,13,1,20,5,9,15,5,8,3,8,1,7,1,0,3,9,60,63,5,59,18,33,2,545,20,325,240,229,175,60,19,65,17,80,330,155,394,105,4,37,25
620,20,14,12,31,39,66,61,56,67,36,56,56,37,26,15,10,6,12,287,333,11,45,0,58,17,30,16,9,11,34,1,12,3,9,15,12,5,0,10,1,4,5,2,0,0,10,9,18,33,15,116,68,35,6,605,15,465,155,231,212,80,15,62,20,156,273,191,440,65,6,35,74
630,26,11,15,20,31,76,75,70,50,55,45,40,55,25,20,10,4,2,300,330,18,97,1,71,24,23,7,19,14,33,2,11,0,7,9,12,8,1,4,11,0,11,6,0,0,12,13,26,29,13,82,44,19,3,620,10,480,150,260,170,100,20,70,10,131,259,240,465,75,2,8,80
1010,44,25,21,31,44,102,150,97,108,73,69,69,59,44,25,29,11,9,468,542,26,132,2,112,30,63,24,22,11,56,5,13,9,15,10,13,35,7,24,2,2,13,8,1,1,9,6,45,66,11,144,39,43,11,1000,10,745,265,380,335,160,30,85,20,209,431,370,765,86,10,15,134
520,13,7,12,12,25,70,69,30,40,25,29,44,50,30,24,20,10,10,240,280,5,91,0,42,28,36,15,15,8,39,4,13,4,6,10,6,6,6,15,0,5,0,1,0,1,20,8,39,20,7,48,12,10,0,515,5,360,160,229,109,70,15,72,25,90,202,228,415,75,11,6,13
540,15,11,10,13,24,50,59,54,45,40,48,50,35,29,25,10,10,12,260,280,15,60,0,50,20,27,8,9,6,47,4,14,5,21,2,6,22,0,13,2,5,2,1,0,0,13,9,39,17,3,73,25,21,1,538,2,390,150,220,170,50,20,55,25,104,194,242,415,65,13,10,37
685,36,31,26,26,26,31,41,36,41,62,62,57,62,52,41,20,15,20,307,378,10,91,1,96,33,25,22,20,12,45,1,13,9,5,9,5,3,2,36,0,2,6,1,0,0,14,9,18,40,5,87,28,35,2,665,20,435,250,225,305,55,10,45,45,169,223,293,595,40,1,29,20
540,24,29,19,24,33,23,38,49,54,40,52,45,29,31,20,15,8,7,265,275,5,53,0,67,15,29,15,5,5,30,4,9,1,10,7,7,6,2,24,4,8,9,2,0,0,11,7,21,45,7,68,35,26,3,535,5,370,170,200,225,45,15,40,15,154,199,187,475,56,2,2,5
635,27,20,18,15,40,82,80,60,44,20,41,40,35,45,35,10,15,8,320,315,13,78,0,46,17,26,9,12,12,21,6,9,1,8,6,10,14,2,22,2,5,7,7,1,3,9,13,37,44,9,114,29,33,10,620,15,395,240,245,188,90,20,60,32,164,269,202,484,65,10,13,63
650,31,22,25,22,39,79,85,49,53,51,37,39,39,30,26,10,8,5,300,350,17,55,0,75,18,23,13,9,13,31,0,10,2,6,12,10,7,0,21,1,3,5,2,0,2,8,6,32,34,6,98,91,38,2,643,7,415,235,284,201,85,20,43,17,161,295,194,495,46,3,25,81
525,15,9,10,14,31,45,60,51,45,50,40,55,39,30,15,10,6,0,245,280,9,50,1,52,20,17,11,7,15,26,1,16,3,7,5,10,15,2,15,0,0,3,2,1,0,4,8,38,22,4,64,76,17,4,520,5,425,100,205,160,65,25,50,20,114,242,169,473,29,8,7,8
600,20,20,18,39,45,60,50,46,50,49,55,46,35,30,10,15,5,7,310,290,7,97,1,36,19,20,9,6,7,24,0,12,1,6,11,14,5,4,18,4,5,9,1,0,1,17,7,34,23,19,85,74,23,1,599,1,435,165,260,190,81,15,35,19,132,286,182,477,84,8,6,25
635,32,41,30,31,49,68,58,51,51,60,46,38,26,21,11,10,5,7,325,310,6,100,0,52,13,25,12,7,12,16,2,13,2,5,7,15,13,4,9,4,5,5,2,0,0,13,1,19,60,14,126,42,29,2,625,10,455,180,290,193,80,13,48,11,182,288,165,535,48,10,11,31
755,55,43,33,42,44,50,44,54,58,60,65,55,52,31,20,19,16,14,366,389,7,88,0,66,8,15,11,9,13,35,0,11,3,12,7,15,15,2,14,4,4,10,6,0,1,9,9,26,63,28,157,67,36,4,737,18,451,304,310,275,74,22,45,29,245,353,157,646,46,3,13,47
605,28,30,35,28,45,46,25,45,50,41,58,40,45,34,22,14,9,10,305,300,1,97,0,55,8,26,10,7,9,29,2,12,3,10,6,10,9,2,16,2,3,5,2,0,0,10,4,25,51,9,106,46,21,9,599,6,410,195,250,245,45,15,35,15,187,256,162,533,49,4,3,16
765,31,37,30,29,45,41,49,41,60,64,75,71,49,63,34,23,15,8,355,410,6,81,0,70,15,31,13,14,13,34,2,11,3,14,4,12,5,3,17,6,5,12,2,0,0,15,14,15,73,15,141,60,56,3,745,20,470,295,267,347,65,13,50,23,239,353,173,655,77,2,15,16
590,29,34,31,35,56,32,25,45,41,45,45,49,40,30,15,17,10,11,285,305,8,89,0,54,16,18,7,10,16,27,2,9,1,8,5,12,5,0,26,0,2,6,4,0,2,8,4,24,46,9,113,30,28,1,580,10,355,235,250,249,45,10,21,15,179,245,166,440,79,2,15,54
580,20,39,51,30,24,31,25,31,31,58,51,39,36,34,31,20,20,9,282,298,7,80,0,65,11,25,9,6,7,25,0,8,4,9,3,10,5,1,17,4,4,8,4,0,0,11,7,14,48,10,120,26,30,2,565,15,275,305,225,260,35,10,25,25,173,248,159,467,48,4,9,52
515,20,26,35,39,45,16,24,27,40,41,56,45,21,25,15,18,11,11,270,245,8,47,0,52,7,16,8,6,6,24,1,12,1,5,3,10,3,3,12,2,0,10,1,0,0,7,5,23,56,13,110,39,25,0,507,8,290,225,201,235,28,15,20,16,169,222,124,455,48,0,4,8
600,29,38,42,36,37,33,25,30,39,54,59,39,34,29,23,24,13,16,310,290,4,51,2,60,13,15,14,5,11,19,2,8,1,2,9,10,13,2,18,5,2,6,0,1,0,9,9,20,73,13,120,40,39,4,585,15,305,295,240,280,30,5,30,15,174,287,139,498,42,6,16,38
690,30,41,35,35,34,37,35,44,45,51,77,65,40,39,33,20,15,14,348,342,10,83,0,62,12,15,8,9,14,26,2,14,2,3,1,12,7,3,14,3,5,6,3,0,0,8,11,27,82,16,135,45,42,10,670,20,400,290,260,304,50,15,36,25,216,304,170,600,49,3,9,29
