"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8"
"59150417",175.00,125.00,45.00,85.00,5.00,40.00,30.00,5.00
"59150419",165.00,95.00,25.00,65.00,15.00,65.00,50.00,15.00
"59150420",180.00,115.00,30.00,85.00,15.00,50.00,40.00,10.00
"59150421",205.00,135.00,40.00,100.00,15.00,55.00,30.00,20.00
"59150422",320.00,240.00,80.00,155.00,10.00,65.00,45.00,20.00
"59150423",165.00,115.00,45.00,70.00,5.00,40.00,35.00,10.00
"59150424",315.00,180.00,55.00,130.00,5.00,130.00,105.00,20.00
"59150425",130.00,80.00,20.00,55.00,10.00,45.00,30.00,15.00
"59150426",170.00,105.00,40.00,65.00,5.00,60.00,40.00,20.00
"59150427",195.00,140.00,40.00,95.00,15.00,45.00,35.00,10.00
"59150428",240.00,110.00,45.00,65.00,5.00,125.00,120.00,10.00
"59150429",210.00,140.00,45.00,100.00,10.00,60.00,40.00,20.00
"59150430",190.00,110.00,35.00,80.00,10.00,65.00,40.00,25.00
"59150431",210.00,135.00,45.00,90.00,15.00,55.00,40.00,15.00
"59150432",325.00,195.00,45.00,150.00,15.00,115.00,70.00,40.00
"59150433",160.00,100.00,35.00,65.00,15.00,45.00,20.00,25.00
"59150434",170.00,110.00,35.00,75.00,10.00,45.00,20.00,25.00
"59150435",210.00,150.00,40.00,110.00,5.00,50.00,35.00,15.00
"59150436",255.00,175.00,40.00,135.00,10.00,65.00,35.00,30.00
"59150437",585.00,295.00,130.00,170.00,10.00,280.00,235.00,45.00
"59150438",320.00,180.00,50.00,140.00,15.00,125.00,90.00,30.00
"59150439",155.00,110.00,30.00,75.00,15.00,35.00,20.00,15.00
"59150440",205.00,140.00,30.00,110.00,15.00,50.00,35.00,20.00
"59150441",215.00,145.00,55.00,95.00,15.00,50.00,40.00,15.00
"59150442",210.00,145.00,40.00,110.00,20.00,50.00,35.00,10.00
"59150443",240.00,170.00,55.00,120.00,10.00,55.00,45.00,10.00
"59150444",230.00,175.00,45.00,135.00,20.00,35.00,30.00,5.00
"59150445",210.00,150.00,45.00,105.00,10.00,45.00,35.00,10.00
"59150446",170.00,115.00,30.00,85.00,15.00,40.00,30.00,10.00
"59150447",205.00,130.00,35.00,100.00,10.00,65.00,50.00,15.00
"59150448",285.00,120.00,25.00,90.00,10.00,155.00,140.00,15.00
"59150449",200.00,135.00,35.00,100.00,20.00,45.00,30.00,10.00
"59150450",175.00,125.00,35.00,90.00,25.00,30.00,25.00,0.00
"59150451",160.00,115.00,30.00,80.00,15.00,35.00,25.00,5.00
"59150452",115.00,85.00,20.00,65.00,15.00,20.00,15.00,0.00
"59150453",195.00,135.00,30.00,105.00,20.00,40.00,35.00,5.00
"59150454",220.00,150.00,45.00,105.00,20.00,45.00,35.00,15.00
"59150455",275.00,175.00,45.00,125.00,25.00,75.00,60.00,10.00
"59150457",225.00,160.00,45.00,115.00,15.00,45.00,30.00,15.00
"59150459",165.00,100.00,25.00,80.00,15.00,55.00,45.00,5.00
"59150460",160.00,100.00,30.00,70.00,20.00,45.00,45.00,10.00
"59150461",105.00,75.00,20.00,55.00,15.00,20.00,10.00,10.00
"59150462",120.00,85.00,15.00,75.00,20.00,20.00,10.00,5.00
"59150463",165.00,120.00,20.00,100.00,15.00,30.00,25.00,10.00
"59150465",165.00,120.00,25.00,95.00,15.00,30.00,25.00,10.00
"59150466",145.00,100.00,25.00,80.00,15.00,35.00,30.00,5.00
"59150468",175.00,115.00,25.00,90.00,25.00,35.00,25.00,10.00
"59150469",190.00,135.00,35.00,105.00,20.00,35.00,20.00,15.00
"59150470",175.00,120.00,25.00,100.00,15.00,40.00,25.00,15.00
"59150471",205.00,130.00,25.00,105.00,20.00,55.00,45.00,10.00
"59150472",155.00,105.00,30.00,75.00,10.00,40.00,25.00,10.00
"59150473",210.00,120.00,30.00,90.00,20.00,70.00,50.00,20.00
"59150474",200.00,125.00,40.00,85.00,25.00,50.00,25.00,20.00
"59150475",285.00,155.00,60.00,95.00,10.00,115.00,90.00,25.00
"59150476",300.00,190.00,50.00,140.00,15.00,95.00,60.00,35.00
"59150477",185.00,110.00,15.00,95.00,25.00,50.00,35.00,15.00
"59150478",235.00,150.00,35.00,115.00,25.00,60.00,45.00,20.00
"59150479",155.00,115.00,40.00,75.00,15.00,30.00,25.00,0.00
"59150480",175.00,105.00,25.00,80.00,20.00,45.00,40.00,10.00
"59150481",160.00,105.00,40.00,65.00,15.00,40.00,30.00,10.00
"59150482",250.00,170.00,30.00,140.00,20.00,55.00,35.00,15.00
"59150483",155.00,115.00,25.00,90.00,20.00,20.00,15.00,5.00
"59150484",230.00,160.00,40.00,125.00,10.00,55.00,40.00,15.00
"59150485",195.00,135.00,50.00,85.00,10.00,45.00,35.00,10.00
"59150486",185.00,115.00,40.00,75.00,5.00,65.00,60.00,5.00
"59150487",155.00,105.00,35.00,75.00,5.00,45.00,35.00,5.00
"59150488",295.00,85.00,45.00,40.00,10.00,195.00,190.00,10.00
"59150489",195.00,135.00,35.00,95.00,15.00,50.00,35.00,15.00
"59150490",185.00,135.00,30.00,105.00,5.00,40.00,30.00,10.00
"59150491",205.00,85.00,30.00,55.00,5.00,120.00,100.00,15.00
"59150492",225.00,155.00,40.00,110.00,5.00,70.00,60.00,5.00
"59150493",285.00,105.00,65.00,40.00,0.00,180.00,160.00,15.00
"59150494",270.00,80.00,50.00,30.00,0.00,190.00,170.00,25.00
"59150495",390.00,140.00,75.00,60.00,5.00,250.00,225.00,25.00
"59150496",350.00,130.00,55.00,75.00,5.00,215.00,185.00,30.00
"59150497",330.00,145.00,55.00,90.00,0.00,185.00,165.00,25.00
"59150498",380.00,115.00,50.00,65.00,0.00,270.00,240.00,30.00
"59150499",400.00,135.00,75.00,55.00,0.00,265.00,245.00,20.00
"59150500",395.00,170.00,85.00,90.00,5.00,215.00,190.00,25.00
"59150503",275.00,115.00,30.00,85.00,0.00,155.00,130.00,25.00
"59150504",435.00,255.00,90.00,165.00,20.00,165.00,145.00,20.00
"59150505",255.00,165.00,45.00,125.00,5.00,80.00,75.00,10.00
"59150506",115.00,90.00,30.00,65.00,5.00,20.00,10.00,10.00
"59150507",155.00,120.00,30.00,85.00,10.00,20.00,15.00,10.00
"59150508",155.00,120.00,35.00,90.00,5.00,25.00,25.00,5.00
"59150509",160.00,120.00,45.00,75.00,5.00,35.00,30.00,0.00
"59150510",150.00,115.00,30.00,90.00,10.00,25.00,15.00,5.00
"59150511",160.00,105.00,55.00,55.00,5.00,50.00,50.00,0.00
"59150512",135.00,105.00,25.00,85.00,10.00,20.00,15.00,0.00
"59150513",155.00,115.00,35.00,75.00,10.00,25.00,15.00,10.00
"59150514",175.00,135.00,35.00,100.00,20.00,20.00,20.00,0.00
"59150515",120.00,90.00,25.00,65.00,10.00,20.00,20.00,0.00
"59150516",135.00,105.00,20.00,80.00,10.00,25.00,15.00,10.00
"59150517",120.00,85.00,20.00,65.00,15.00,20.00,15.00,0.00
"59150518",130.00,100.00,25.00,75.00,10.00,25.00,20.00,5.00
"59150519",130.00,90.00,25.00,65.00,10.00,25.00,20.00,10.00
"59150520",490.00,270.00,110.00,165.00,5.00,210.00,190.00,20.00
"59150521",205.00,140.00,45.00,95.00,10.00,50.00,30.00,20.00
"59150522",200.00,150.00,40.00,110.00,10.00,45.00,35.00,10.00
"59150523",215.00,145.00,45.00,100.00,15.00,55.00,40.00,15.00
"59150524",180.00,115.00,45.00,70.00,10.00,55.00,35.00,15.00
"59150525",170.00,105.00,30.00,75.00,15.00,55.00,30.00,20.00
"59150526",210.00,135.00,45.00,85.00,5.00,65.00,45.00,20.00
"59150527",190.00,110.00,35.00,75.00,20.00,55.00,35.00,15.00
"59150528",185.00,125.00,35.00,90.00,15.00,50.00,40.00,10.00
"59150529",190.00,120.00,35.00,80.00,10.00,55.00,45.00,15.00
"59150530",255.00,150.00,60.00,90.00,5.00,95.00,85.00,10.00
"59150531",325.00,165.00,65.00,105.00,5.00,150.00,110.00,35.00
"59150532",200.00,140.00,40.00,100.00,5.00,60.00,40.00,20.00
"59150533",215.00,120.00,35.00,85.00,15.00,75.00,50.00,25.00
"59150534",185.00,125.00,55.00,70.00,10.00,50.00,30.00,15.00
"59150535",215.00,140.00,40.00,95.00,10.00,65.00,55.00,15.00
"59150536",275.00,80.00,55.00,25.00,5.00,190.00,190.00,5.00
"59150537",210.00,145.00,55.00,90.00,5.00,55.00,40.00,10.00
"59150538",110.00,35.00,15.00,20.00,0.00,75.00,60.00,10.00
"59150539",185.00,130.00,35.00,90.00,5.00,50.00,40.00,10.00
"59150540",215.00,150.00,45.00,105.00,10.00,55.00,45.00,10.00
"59150541",255.00,160.00,60.00,100.00,15.00,80.00,60.00,25.00
"59150542",190.00,100.00,40.00,55.00,5.00,85.00,70.00,20.00
"59150543",145.00,105.00,30.00,70.00,15.00,30.00,20.00,10.00
"59150544",470.00,185.00,85.00,95.00,5.00,285.00,265.00,15.00
"59150545",205.00,140.00,35.00,105.00,10.00,55.00,40.00,15.00
"59150546",245.00,160.00,60.00,105.00,15.00,70.00,55.00,15.00
"59150547",250.00,140.00,55.00,85.00,0.00,110.00,105.00,10.00
"59150548",140.00,105.00,50.00,55.00,5.00,30.00,15.00,10.00
"59150549",140.00,95.00,30.00,70.00,10.00,35.00,20.00,15.00
"59150550",215.00,155.00,45.00,110.00,10.00,45.00,35.00,15.00
"59150551",140.00,115.00,35.00,85.00,10.00,15.00,10.00,5.00
"59150552",130.00,110.00,30.00,80.00,5.00,20.00,10.00,10.00
"59150553",195.00,155.00,50.00,100.00,5.00,35.00,25.00,15.00
"59150554",155.00,120.00,40.00,85.00,5.00,35.00,25.00,10.00
"59150555",225.00,170.00,65.00,110.00,15.00,45.00,40.00,0.00
"59150556",410.00,210.00,85.00,125.00,10.00,195.00,165.00,25.00
"59150557",260.00,150.00,45.00,105.00,5.00,100.00,90.00,10.00
"59150558",325.00,150.00,80.00,65.00,0.00,180.00,165.00,15.00
"59150559",200.00,120.00,35.00,80.00,0.00,75.00,60.00,15.00
"59150560",200.00,140.00,30.00,110.00,5.00,50.00,35.00,15.00
"59150561",180.00,135.00,45.00,90.00,5.00,40.00,30.00,10.00
"59150562",210.00,150.00,50.00,100.00,5.00,55.00,45.00,10.00
"59150563",385.00,165.00,80.00,85.00,0.00,220.00,205.00,20.00
"59150564",315.00,160.00,65.00,95.00,0.00,150.00,140.00,10.00
"59150565",235.00,125.00,50.00,75.00,5.00,100.00,85.00,15.00
"59150566",325.00,135.00,60.00,70.00,0.00,190.00,180.00,5.00
"59150567",320.00,145.00,65.00,85.00,0.00,175.00,170.00,10.00
"59150568",325.00,155.00,70.00,85.00,0.00,170.00,165.00,5.00
"59150569",480.00,215.00,90.00,125.00,5.00,265.00,245.00,20.00
"59150570",320.00,115.00,50.00,65.00,0.00,205.00,190.00,15.00
"59150571",195.00,160.00,50.00,105.00,5.00,30.00,20.00,10.00
"59150572",120.00,95.00,25.00,65.00,5.00,20.00,15.00,5.00
"59150573",635.00,430.00,95.00,335.00,5.00,195.00,190.00,10.00
"59150575",200.00,155.00,45.00,110.00,5.00,45.00,40.00,5.00
"59150577",380.00,195.00,95.00,95.00,0.00,180.00,170.00,10.00
"59150578",150.00,115.00,30.00,85.00,10.00,30.00,25.00,10.00
"59150579",135.00,110.00,20.00,90.00,5.00,25.00,20.00,5.00
"59150580",145.00,110.00,10.00,100.00,5.00,25.00,20.00,10.00
"59150581",120.00,90.00,20.00,70.00,5.00,20.00,15.00,5.00
"59150582",180.00,125.00,25.00,95.00,10.00,40.00,25.00,15.00
"59150583",255.00,160.00,80.00,85.00,5.00,85.00,70.00,15.00
"59150584",270.00,165.00,75.00,90.00,5.00,105.00,85.00,20.00
"59150585",190.00,125.00,40.00,80.00,5.00,60.00,50.00,10.00
"59150586",290.00,110.00,55.00,55.00,0.00,180.00,135.00,45.00
"59150587",245.00,135.00,50.00,90.00,0.00,110.00,75.00,30.00
"59150588",225.00,130.00,50.00,80.00,10.00,90.00,55.00,35.00
"59150589",175.00,120.00,40.00,75.00,5.00,50.00,30.00,20.00
"59150590",205.00,135.00,50.00,90.00,0.00,65.00,40.00,20.00
"59150591",220.00,160.00,45.00,115.00,5.00,60.00,35.00,20.00
"59150592",270.00,155.00,75.00,75.00,0.00,115.00,85.00,30.00
"59150593",225.00,130.00,45.00,90.00,0.00,90.00,65.00,25.00
"59150594",210.00,115.00,60.00,55.00,0.00,95.00,65.00,35.00
"59150595",320.00,165.00,60.00,100.00,5.00,155.00,120.00,35.00
"59150596",205.00,125.00,55.00,65.00,0.00,80.00,55.00,25.00
"59150597",370.00,180.00,95.00,80.00,5.00,185.00,150.00,35.00
"59150598",305.00,140.00,80.00,60.00,5.00,160.00,125.00,35.00
"59150599",415.00,155.00,120.00,35.00,0.00,265.00,245.00,25.00
"59150600",235.00,115.00,55.00,60.00,5.00,115.00,95.00,15.00
"59150601",350.00,185.00,90.00,90.00,0.00,165.00,120.00,45.00
"59150602",195.00,110.00,60.00,50.00,0.00,85.00,65.00,20.00
"59150603",200.00,120.00,65.00,50.00,5.00,85.00,70.00,15.00
"59150604",310.00,150.00,90.00,65.00,5.00,150.00,95.00,50.00
"59150605",220.00,120.00,55.00,65.00,0.00,100.00,75.00,20.00
"59150606",310.00,195.00,100.00,100.00,0.00,110.00,80.00,30.00
"59150607",415.00,210.00,110.00,95.00,5.00,205.00,165.00,35.00
"59150608",315.00,160.00,100.00,60.00,0.00,150.00,120.00,30.00
"59150609",230.00,135.00,75.00,65.00,0.00,95.00,60.00,35.00
"59150610",355.00,160.00,90.00,65.00,5.00,190.00,160.00,35.00
"59150611",315.00,145.00,60.00,80.00,10.00,160.00,115.00,45.00
"59150612",265.00,125.00,55.00,70.00,5.00,130.00,85.00,45.00
"59150613",335.00,175.00,105.00,75.00,5.00,155.00,125.00,30.00
"59150614",345.00,150.00,90.00,60.00,0.00,195.00,150.00,45.00
"59150615",255.00,120.00,65.00,50.00,0.00,135.00,115.00,20.00
"59150616",345.00,125.00,80.00,50.00,5.00,215.00,170.00,45.00
"59150617",355.00,115.00,90.00,30.00,0.00,240.00,215.00,25.00
"59150618",445.00,140.00,110.00,30.00,0.00,305.00,270.00,40.00
"59150619",325.00,145.00,70.00,70.00,0.00,180.00,150.00,25.00
"59150620",345.00,115.00,70.00,50.00,0.00,230.00,215.00,20.00
"59150621",310.00,90.00,60.00,25.00,0.00,225.00,190.00,30.00
"59150622",315.00,110.00,85.00,25.00,0.00,205.00,180.00,20.00
"59150623",325.00,110.00,90.00,20.00,0.00,220.00,185.00,30.00
"59150624",380.00,105.00,75.00,30.00,0.00,275.00,235.00,40.00
"59150625",370.00,150.00,100.00,50.00,0.00,225.00,200.00,25.00
"59150626",350.00,120.00,70.00,50.00,0.00,225.00,200.00,25.00
"59150627",295.00,130.00,65.00,65.00,5.00,160.00,145.00,20.00
"59150628",430.00,165.00,110.00,50.00,0.00,265.00,245.00,20.00
"59150629",345.00,120.00,90.00,30.00,0.00,225.00,205.00,25.00
"59150630",760.00,310.00,225.00,90.00,0.00,445.00,415.00,35.00
"59150631",710.00,280.00,180.00,95.00,0.00,430.00,395.00,35.00
"59150632",720.00,290.00,205.00,85.00,5.00,430.00,360.00,65.00
"59150633",430.00,165.00,120.00,50.00,0.00,255.00,210.00,45.00
"59150634",350.00,105.00,85.00,20.00,0.00,250.00,215.00,30.00
"59150635",345.00,135.00,90.00,45.00,0.00,205.00,175.00,30.00
"59150636",395.00,155.00,120.00,35.00,0.00,235.00,210.00,30.00
"59150637",300.00,120.00,85.00,40.00,0.00,175.00,160.00,15.00
"59150638",420.00,155.00,120.00,35.00,0.00,270.00,220.00,45.00
"59150639",335.00,125.00,85.00,35.00,0.00,215.00,200.00,10.00
"59150640",260.00,65.00,55.00,15.00,0.00,195.00,170.00,20.00
"59150641",435.00,170.00,125.00,50.00,0.00,265.00,235.00,30.00
"59150642",425.00,130.00,100.00,30.00,0.00,290.00,245.00,45.00
"59150643",415.00,140.00,105.00,35.00,0.00,270.00,240.00,25.00
"59150644",425.00,140.00,100.00,40.00,0.00,290.00,265.00,20.00
"59150645",260.00,125.00,65.00,55.00,0.00,135.00,120.00,15.00
"59150646",405.00,115.00,85.00,35.00,0.00,290.00,245.00,40.00
"59150647",310.00,155.00,100.00,60.00,0.00,150.00,125.00,30.00
"59150648",145.00,50.00,35.00,15.00,0.00,100.00,85.00,15.00
"59150649",370.00,165.00,100.00,70.00,0.00,200.00,180.00,20.00
"59150650",245.00,110.00,60.00,50.00,0.00,135.00,110.00,25.00
"59150651",185.00,110.00,40.00,70.00,0.00,70.00,65.00,5.00
"59150652",340.00,205.00,80.00,125.00,0.00,140.00,115.00,20.00
"59150653",265.00,110.00,55.00,60.00,5.00,150.00,120.00,25.00
"59150654",300.00,140.00,55.00,85.00,5.00,155.00,125.00,30.00
"59150655",210.00,115.00,35.00,85.00,0.00,95.00,75.00,15.00
"59150656",255.00,110.00,70.00,40.00,0.00,145.00,120.00,25.00
"59150657",190.00,145.00,70.00,75.00,5.00,40.00,40.00,0.00
"59150658",280.00,170.00,60.00,110.00,0.00,110.00,80.00,25.00
"59150659",220.00,125.00,50.00,80.00,10.00,85.00,60.00,25.00
"59150660",160.00,120.00,40.00,80.00,5.00,30.00,25.00,10.00
"59150661",170.00,135.00,40.00,95.00,5.00,30.00,20.00,5.00
"59150662",125.00,105.00,25.00,80.00,0.00,15.00,10.00,0.00
"59150663",140.00,115.00,40.00,75.00,5.00,20.00,15.00,0.00
"59150664",165.00,135.00,35.00,100.00,0.00,30.00,25.00,10.00
"59150665",165.00,135.00,45.00,95.00,5.00,25.00,20.00,5.00
"59150666",130.00,105.00,30.00,70.00,5.00,20.00,15.00,5.00
"59150667",145.00,115.00,30.00,85.00,5.00,25.00,15.00,10.00
"59150668",220.00,155.00,95.00,60.00,0.00,65.00,60.00,0.00
"59150669",130.00,75.00,20.00,50.00,0.00,50.00,45.00,5.00
"59150670",170.00,130.00,45.00,90.00,10.00,30.00,25.00,5.00
"59150671",100.00,65.00,30.00,35.00,10.00,25.00,15.00,5.00
"59150672",275.00,150.00,70.00,80.00,10.00,115.00,85.00,25.00
"59150673",160.00,110.00,45.00,65.00,5.00,50.00,35.00,15.00
"59150674",165.00,120.00,45.00,75.00,10.00,35.00,25.00,15.00
"59150675",305.00,155.00,65.00,90.00,5.00,145.00,120.00,25.00
"59150676",265.00,130.00,60.00,70.00,0.00,135.00,100.00,30.00
"59150677",180.00,135.00,40.00,100.00,5.00,45.00,35.00,10.00
"59150678",255.00,130.00,55.00,75.00,5.00,120.00,90.00,30.00
"59150679",190.00,105.00,40.00,65.00,0.00,85.00,70.00,10.00
"59150680",315.00,190.00,105.00,90.00,0.00,120.00,105.00,15.00
"59150681",180.00,125.00,55.00,65.00,5.00,50.00,35.00,15.00
"59150682",310.00,170.00,70.00,100.00,10.00,130.00,100.00,35.00
"59150683",215.00,150.00,45.00,105.00,5.00,65.00,55.00,10.00
"59150684",345.00,195.00,100.00,100.00,5.00,145.00,120.00,25.00
"59150685",370.00,230.00,80.00,150.00,10.00,130.00,85.00,50.00
"59150686",150.00,75.00,35.00,40.00,0.00,75.00,55.00,15.00
"59150687",210.00,120.00,65.00,55.00,0.00,85.00,70.00,25.00
"59150688",205.00,135.00,40.00,95.00,5.00,70.00,50.00,20.00
"59150689",175.00,100.00,30.00,70.00,5.00,65.00,50.00,15.00
"59150690",245.00,165.00,70.00,90.00,0.00,80.00,75.00,10.00
"59150691",230.00,125.00,65.00,65.00,5.00,90.00,65.00,25.00
"59150692",225.00,165.00,55.00,110.00,5.00,50.00,40.00,15.00
"59150693",155.00,105.00,40.00,65.00,5.00,45.00,35.00,10.00
"59150694",175.00,120.00,40.00,75.00,5.00,50.00,30.00,20.00
"59150695",220.00,155.00,60.00,95.00,0.00,60.00,50.00,15.00
"59150696",165.00,115.00,30.00,85.00,10.00,45.00,25.00,20.00
"59150697",255.00,155.00,50.00,105.00,10.00,90.00,65.00,25.00
"59150698",205.00,140.00,45.00,90.00,5.00,60.00,45.00,20.00
"59150699",185.00,115.00,35.00,80.00,5.00,70.00,50.00,20.00
"59150700",170.00,115.00,40.00,75.00,5.00,45.00,30.00,15.00
"59150701",210.00,140.00,55.00,90.00,5.00,65.00,50.00,15.00
"59150702",205.00,145.00,70.00,70.00,5.00,60.00,50.00,10.00
"59150703",160.00,105.00,25.00,80.00,10.00,45.00,25.00,20.00
"59150704",245.00,135.00,50.00,80.00,10.00,100.00,65.00,35.00
"59150705",320.00,135.00,90.00,40.00,0.00,185.00,165.00,20.00
"59150706",175.00,80.00,50.00,30.00,0.00,95.00,80.00,20.00
"59150707",230.00,80.00,55.00,30.00,0.00,150.00,120.00,25.00
"59150708",425.00,200.00,125.00,75.00,5.00,215.00,185.00,30.00
"59150709",850.00,370.00,260.00,110.00,0.00,480.00,435.00,40.00
"59150710",285.00,135.00,75.00,60.00,5.00,140.00,90.00,45.00
"59150711",600.00,285.00,185.00,100.00,0.00,310.00,265.00,50.00
"59150712",275.00,110.00,75.00,30.00,5.00,160.00,135.00,25.00
"59150713",295.00,105.00,70.00,35.00,5.00,190.00,175.00,15.00
"59150714",145.00,55.00,40.00,20.00,0.00,90.00,75.00,20.00
"59150715",300.00,95.00,45.00,50.00,0.00,205.00,175.00,30.00
"59150716",285.00,90.00,60.00,30.00,0.00,200.00,185.00,10.00
"59150717",200.00,80.00,35.00,40.00,5.00,115.00,100.00,20.00
"59150718",290.00,115.00,55.00,65.00,5.00,170.00,155.00,15.00
"59150719",285.00,80.00,50.00,30.00,0.00,200.00,185.00,25.00
"59150720",375.00,105.00,75.00,35.00,0.00,265.00,235.00,25.00
"59150721",275.00,100.00,55.00,45.00,0.00,175.00,155.00,15.00
"59150722",270.00,100.00,65.00,40.00,0.00,170.00,140.00,30.00
"59150723",215.00,90.00,45.00,45.00,5.00,120.00,80.00,45.00
"59150724",195.00,100.00,55.00,50.00,5.00,90.00,50.00,40.00
"59150725",215.00,95.00,45.00,55.00,5.00,115.00,70.00,45.00
"59150726",195.00,105.00,50.00,60.00,0.00,85.00,50.00,35.00
"59150727",215.00,100.00,30.00,70.00,5.00,105.00,80.00,30.00
"59150728",215.00,110.00,45.00,65.00,0.00,100.00,85.00,20.00
"59150729",275.00,175.00,70.00,105.00,10.00,90.00,65.00,25.00
"59150730",165.00,100.00,35.00,65.00,10.00,50.00,35.00,15.00
"59150731",255.00,160.00,60.00,100.00,10.00,85.00,65.00,20.00
"59150732",175.00,120.00,40.00,80.00,5.00,50.00,40.00,10.00
"59150733",205.00,135.00,40.00,100.00,5.00,60.00,40.00,15.00
"59150734",290.00,170.00,55.00,110.00,15.00,105.00,85.00,20.00
"59150735",270.00,125.00,45.00,85.00,10.00,140.00,110.00,30.00
"59150736",260.00,175.00,45.00,125.00,5.00,85.00,55.00,30.00
"59150737",155.00,115.00,35.00,80.00,10.00,30.00,25.00,5.00
"59150738",180.00,115.00,35.00,80.00,5.00,60.00,35.00,25.00
"59150739",145.00,100.00,25.00,70.00,5.00,40.00,25.00,15.00
"59150740",190.00,90.00,30.00,60.00,0.00,90.00,55.00,40.00
"59150741",195.00,90.00,45.00,50.00,5.00,105.00,60.00,40.00
"59150742",310.00,120.00,50.00,70.00,5.00,185.00,145.00,35.00
"59150743",235.00,115.00,55.00,65.00,5.00,110.00,80.00,30.00
"59150744",205.00,110.00,55.00,50.00,5.00,95.00,60.00,35.00
"59150745",210.00,135.00,40.00,90.00,0.00,80.00,35.00,40.00
"59150746",220.00,105.00,40.00,60.00,5.00,100.00,70.00,30.00
"59150747",180.00,70.00,35.00,40.00,0.00,105.00,90.00,20.00
"59150748",255.00,120.00,40.00,80.00,0.00,130.00,100.00,30.00
"59150749",305.00,125.00,95.00,35.00,5.00,180.00,150.00,25.00
"59150750",385.00,140.00,85.00,55.00,0.00,240.00,215.00,25.00
"59150751",350.00,140.00,90.00,50.00,5.00,205.00,185.00,15.00
"59150752",120.00,70.00,35.00,35.00,5.00,45.00,30.00,15.00
"59150753",115.00,50.00,25.00,25.00,0.00,65.00,45.00,30.00
"59150754",240.00,85.00,40.00,45.00,0.00,160.00,140.00,20.00
"59150755",415.00,165.00,40.00,125.00,0.00,250.00,240.00,10.00
"59150756",75.00,40.00,15.00,20.00,5.00,30.00,15.00,20.00
"59150757",630.00,190.00,115.00,75.00,0.00,440.00,415.00,25.00
"59150758",255.00,130.00,70.00,55.00,0.00,125.00,110.00,15.00
"59150759",100.00,45.00,25.00,20.00,5.00,55.00,50.00,10.00
"59150760",290.00,5.00,5.00,5.00,0.00,280.00,270.00,10.00
"59150761",190.00,0.00,0.00,0.00,0.00,190.00,190.00,5.00
"59150762",515.00,120.00,100.00,20.00,0.00,400.00,390.00,10.00
"59150763",190.00,20.00,10.00,10.00,0.00,170.00,170.00,0.00
"59150777",620.00,295.00,160.00,130.00,5.00,325.00,255.00,75.00
"59150779",585.00,235.00,150.00,85.00,0.00,355.00,290.00,55.00
"59150780",1460.00,495.00,365.00,130.00,5.00,970.00,860.00,110.00
"59150782",300.00,90.00,70.00,25.00,0.00,205.00,175.00,30.00
"59150784",400.00,90.00,75.00,15.00,0.00,310.00,255.00,50.00
"59150785",1325.00,340.00,255.00,85.00,5.00,980.00,925.00,55.00
"59150786",320.00,165.00,115.00,55.00,0.00,150.00,140.00,10.00
"59150787",205.00,130.00,45.00,80.00,0.00,75.00,55.00,15.00
"59150788",400.00,185.00,100.00,80.00,5.00,215.00,200.00,20.00
"59150790",645.00,365.00,245.00,120.00,0.00,280.00,240.00,40.00
"59150791",440.00,110.00,90.00,15.00,0.00,325.00,290.00,35.00
"59150792",490.00,205.00,130.00,75.00,0.00,280.00,240.00,40.00
"59150793",710.00,195.00,160.00,30.00,0.00,520.00,480.00,40.00
"59150795",585.00,165.00,135.00,30.00,0.00,415.00,345.00,70.00
"59150816",205.00,75.00,40.00,35.00,0.00,130.00,125.00,10.00
"59150817",305.00,110.00,75.00,35.00,0.00,195.00,175.00,20.00
"59150819",285.00,80.00,70.00,10.00,0.00,200.00,170.00,25.00
"59150820",360.00,120.00,95.00,25.00,0.00,245.00,215.00,25.00
"59150821",325.00,110.00,90.00,15.00,0.00,215.00,190.00,30.00
"59150822",245.00,110.00,85.00,25.00,0.00,130.00,95.00,35.00
"59150823",300.00,110.00,90.00,15.00,0.00,195.00,155.00,35.00
"59150824",295.00,75.00,70.00,10.00,0.00,215.00,205.00,15.00
"59150827",315.00,105.00,80.00,25.00,0.00,205.00,195.00,10.00
