"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27","COL28","COL29","COL30","COL31","COL32","COL33","COL34","COL35","COL36"
"59150103",670.00,580.00,0.00,70.00,20.00,340.00,295.00,0.00,35.00,10.00,330.00,285.00,0.00,35.00,10.00,670.00,645.00,5.00,0.00,20.00,5.00,0.70,340.00,325.00,5.00,0.00,10.00,5.00,1.50,330.00,320.00,5.00,0.00,10.00,5.00,1.50
"59150104",540.00,465.00,0.00,60.00,20.00,260.00,220.00,0.00,30.00,10.00,280.00,240.00,0.00,30.00,10.00,540.00,510.00,10.00,0.00,15.00,10.00,1.90,260.00,245.00,5.00,5.00,10.00,5.00,1.90,280.00,270.00,5.00,0.00,10.00,5.00,1.80
"59150105",345.00,310.00,0.00,35.00,5.00,170.00,155.00,0.00,10.00,5.00,180.00,155.00,0.00,20.00,5.00,350.00,335.00,5.00,5.00,10.00,5.00,1.40,170.00,165.00,0.00,0.00,5.00,0.00,0.00,180.00,175.00,0.00,0.00,5.00,5.00,2.80
"59150106",880.00,775.00,0.00,100.00,10.00,425.00,385.00,0.00,30.00,5.00,460.00,390.00,0.00,65.00,10.00,880.00,860.00,5.00,5.00,5.00,10.00,1.10,420.00,415.00,5.00,0.00,0.00,0.00,0.00,460.00,440.00,5.00,5.00,5.00,10.00,2.20
"59150107",455.00,360.00,0.00,95.00,5.00,220.00,180.00,0.00,40.00,5.00,240.00,180.00,0.00,55.00,0.00,460.00,445.00,5.00,5.00,5.00,10.00,2.20,220.00,210.00,5.00,5.00,0.00,5.00,2.30,240.00,230.00,0.00,0.00,5.00,5.00,2.10
"59150108",325.00,280.00,0.00,40.00,5.00,155.00,140.00,0.00,20.00,0.00,170.00,145.00,0.00,20.00,5.00,330.00,315.00,0.00,5.00,10.00,5.00,1.50,155.00,150.00,5.00,0.00,5.00,0.00,0.00,170.00,165.00,0.00,0.00,5.00,0.00,0.00
"59150109",585.00,505.00,0.00,75.00,5.00,285.00,250.00,0.00,35.00,5.00,300.00,260.00,0.00,35.00,5.00,585.00,570.00,10.00,5.00,10.00,10.00,1.70,285.00,280.00,5.00,0.00,5.00,5.00,1.80,300.00,290.00,0.00,0.00,5.00,0.00,0.00
"59150110",535.00,470.00,0.00,60.00,5.00,260.00,230.00,0.00,30.00,5.00,275.00,235.00,0.00,35.00,5.00,535.00,530.00,0.00,5.00,0.00,5.00,0.90,260.00,260.00,0.00,0.00,5.00,0.00,0.00,275.00,270.00,5.00,0.00,0.00,0.00,0.00
"59150111",535.00,460.00,0.00,70.00,5.00,255.00,220.00,0.00,30.00,5.00,280.00,240.00,0.00,40.00,0.00,535.00,515.00,5.00,5.00,5.00,10.00,1.90,255.00,245.00,5.00,0.00,5.00,5.00,2.00,280.00,275.00,5.00,5.00,0.00,0.00,0.00
"59150112",725.00,620.00,0.00,100.00,5.00,350.00,305.00,5.00,40.00,5.00,375.00,315.00,0.00,60.00,5.00,725.00,690.00,20.00,5.00,5.00,25.00,3.40,350.00,335.00,10.00,5.00,5.00,10.00,2.90,375.00,355.00,10.00,5.00,0.00,15.00,4.00
"59150113",835.00,750.00,0.00,70.00,15.00,405.00,370.00,0.00,25.00,10.00,430.00,375.00,0.00,45.00,10.00,835.00,810.00,15.00,5.00,10.00,15.00,1.80,400.00,390.00,5.00,0.00,5.00,10.00,2.50,430.00,415.00,5.00,0.00,10.00,5.00,1.20
"59150114",530.00,475.00,0.00,50.00,5.00,270.00,245.00,0.00,25.00,0.00,260.00,235.00,0.00,25.00,0.00,530.00,510.00,10.00,0.00,0.00,10.00,1.90,270.00,260.00,10.00,0.00,0.00,5.00,1.90,260.00,250.00,5.00,5.00,0.00,5.00,1.90
"59150115",385.00,345.00,0.00,40.00,5.00,185.00,165.00,0.00,20.00,5.00,205.00,175.00,0.00,25.00,0.00,390.00,380.00,0.00,0.00,0.00,5.00,1.30,185.00,180.00,5.00,5.00,0.00,5.00,2.70,200.00,200.00,0.00,0.00,0.00,0.00,0.00
"59150116",445.00,390.00,5.00,45.00,5.00,215.00,200.00,0.00,15.00,0.00,230.00,190.00,0.00,30.00,5.00,445.00,425.00,5.00,5.00,5.00,10.00,2.20,220.00,215.00,0.00,0.00,0.00,0.00,0.00,225.00,215.00,5.00,0.00,5.00,10.00,4.40
"59150117",475.00,415.00,0.00,60.00,0.00,225.00,200.00,0.00,20.00,0.00,260.00,220.00,0.00,40.00,0.00,475.00,465.00,5.00,5.00,5.00,5.00,1.10,220.00,215.00,0.00,0.00,0.00,0.00,0.00,255.00,250.00,0.00,5.00,0.00,5.00,2.00
"59150118",650.00,565.00,0.00,75.00,10.00,325.00,285.00,0.00,30.00,5.00,325.00,280.00,0.00,45.00,5.00,655.00,620.00,15.00,10.00,10.00,20.00,3.10,325.00,310.00,5.00,5.00,5.00,5.00,1.50,325.00,310.00,10.00,5.00,5.00,10.00,3.10
"59150119",690.00,610.00,0.00,70.00,10.00,325.00,295.00,0.00,35.00,0.00,365.00,320.00,0.00,40.00,5.00,690.00,670.00,5.00,5.00,15.00,10.00,1.40,325.00,315.00,0.00,0.00,5.00,5.00,1.50,365.00,350.00,5.00,5.00,5.00,5.00,1.40
"59150120",660.00,560.00,0.00,85.00,15.00,315.00,270.00,0.00,35.00,5.00,345.00,285.00,0.00,50.00,5.00,660.00,635.00,10.00,0.00,15.00,10.00,1.50,315.00,305.00,5.00,0.00,5.00,5.00,1.60,345.00,330.00,5.00,0.00,5.00,5.00,1.40
"59150121",560.00,475.00,0.00,80.00,10.00,270.00,230.00,0.00,30.00,5.00,295.00,240.00,0.00,45.00,5.00,555.00,535.00,5.00,5.00,10.00,10.00,1.80,265.00,255.00,5.00,5.00,5.00,5.00,1.90,295.00,280.00,0.00,5.00,5.00,5.00,1.70
"59150122",520.00,435.00,0.00,65.00,15.00,250.00,215.00,0.00,30.00,5.00,265.00,220.00,0.00,35.00,10.00,520.00,495.00,0.00,5.00,15.00,0.00,0.00,250.00,245.00,0.00,0.00,5.00,5.00,2.00,265.00,255.00,0.00,0.00,10.00,0.00,0.00
"59150123",830.00,725.00,0.00,90.00,15.00,400.00,360.00,0.00,35.00,5.00,430.00,365.00,5.00,55.00,10.00,830.00,805.00,5.00,10.00,15.00,10.00,1.20,405.00,395.00,5.00,5.00,5.00,5.00,1.20,430.00,410.00,5.00,5.00,5.00,5.00,1.20
"59150124",825.00,735.00,0.00,60.00,25.00,425.00,390.00,0.00,30.00,10.00,400.00,350.00,0.00,35.00,15.00,820.00,790.00,10.00,5.00,25.00,10.00,1.20,425.00,410.00,0.00,0.00,10.00,0.00,0.00,400.00,375.00,5.00,0.00,15.00,10.00,2.50
"59150125",495.00,435.00,0.00,50.00,10.00,235.00,210.00,0.00,15.00,5.00,260.00,225.00,0.00,30.00,5.00,490.00,475.00,0.00,5.00,10.00,5.00,1.00,235.00,230.00,0.00,5.00,5.00,0.00,0.00,260.00,245.00,0.00,5.00,5.00,5.00,1.90
"59150126",720.00,640.00,0.00,65.00,20.00,365.00,325.00,0.00,30.00,10.00,360.00,315.00,0.00,35.00,10.00,725.00,695.00,10.00,0.00,15.00,10.00,1.40,360.00,350.00,0.00,0.00,10.00,5.00,1.40,360.00,345.00,5.00,0.00,10.00,5.00,1.40
"59150127",835.00,710.00,0.00,110.00,15.00,420.00,375.00,0.00,45.00,10.00,415.00,340.00,0.00,65.00,10.00,835.00,800.00,10.00,10.00,15.00,10.00,1.20,420.00,405.00,10.00,5.00,10.00,10.00,2.40,415.00,395.00,0.00,5.00,5.00,5.00,1.20
"59150129",510.00,455.00,0.00,50.00,5.00,250.00,220.00,0.00,25.00,5.00,260.00,235.00,0.00,30.00,0.00,510.00,505.00,0.00,5.00,5.00,0.00,0.00,250.00,240.00,0.00,5.00,0.00,0.00,0.00,260.00,255.00,0.00,0.00,0.00,0.00,0.00
"59150130",725.00,595.00,0.00,115.00,20.00,375.00,315.00,0.00,55.00,5.00,350.00,280.00,0.00,60.00,10.00,725.00,685.00,15.00,10.00,20.00,15.00,2.10,375.00,355.00,5.00,5.00,10.00,15.00,4.00,350.00,335.00,5.00,0.00,10.00,10.00,2.90
"59150131",550.00,490.00,0.00,45.00,15.00,285.00,250.00,0.00,25.00,10.00,270.00,240.00,0.00,25.00,5.00,550.00,530.00,10.00,5.00,10.00,5.00,0.90,280.00,270.00,0.00,0.00,5.00,0.00,0.00,270.00,255.00,5.00,0.00,5.00,5.00,1.90
"59150132",775.00,660.00,0.00,100.00,15.00,390.00,335.00,0.00,50.00,5.00,380.00,325.00,0.00,45.00,5.00,770.00,745.00,10.00,15.00,10.00,10.00,1.30,395.00,380.00,0.00,5.00,5.00,10.00,2.50,380.00,365.00,5.00,5.00,5.00,10.00,2.60
"59150133",410.00,355.00,0.00,55.00,5.00,195.00,175.00,0.00,25.00,0.00,215.00,185.00,0.00,25.00,5.00,415.00,405.00,0.00,0.00,5.00,0.00,0.00,195.00,195.00,0.00,0.00,0.00,0.00,0.00,215.00,205.00,0.00,0.00,5.00,0.00,0.00
"59150134",485.00,410.00,0.00,60.00,15.00,225.00,200.00,0.00,25.00,5.00,260.00,210.00,0.00,40.00,10.00,485.00,465.00,5.00,5.00,15.00,5.00,1.00,225.00,215.00,0.00,5.00,5.00,5.00,2.20,260.00,250.00,0.00,0.00,10.00,5.00,1.90
"59150135",610.00,520.00,0.00,85.00,0.00,295.00,255.00,0.00,35.00,0.00,315.00,260.00,0.00,55.00,0.00,610.00,590.00,5.00,5.00,5.00,10.00,1.60,290.00,285.00,0.00,5.00,0.00,5.00,1.70,315.00,310.00,5.00,0.00,0.00,5.00,1.60
"59150136",480.00,385.00,0.00,90.00,5.00,240.00,195.00,0.00,45.00,5.00,240.00,190.00,0.00,45.00,5.00,480.00,440.00,20.00,10.00,5.00,25.00,5.20,240.00,225.00,5.00,5.00,0.00,10.00,4.20,235.00,215.00,10.00,10.00,5.00,10.00,4.30
"59150137",530.00,450.00,5.00,75.00,5.00,240.00,205.00,0.00,35.00,0.00,290.00,255.00,5.00,35.00,5.00,530.00,510.00,15.00,5.00,5.00,15.00,2.80,240.00,225.00,10.00,0.00,0.00,10.00,4.20,295.00,285.00,5.00,0.00,5.00,5.00,1.70
"59150140",530.00,450.00,0.00,70.00,5.00,245.00,215.00,0.00,35.00,0.00,285.00,235.00,0.00,40.00,5.00,525.00,510.00,10.00,0.00,5.00,10.00,1.90,245.00,240.00,0.00,0.00,5.00,5.00,2.00,280.00,270.00,5.00,0.00,5.00,10.00,3.60
"59150141",1325.00,1180.00,5.00,105.00,30.00,605.00,545.00,0.00,50.00,10.00,720.00,635.00,0.00,65.00,20.00,1325.00,1270.00,15.00,5.00,30.00,20.00,1.50,605.00,585.00,10.00,0.00,10.00,5.00,0.80,715.00,685.00,10.00,5.00,20.00,10.00,1.40
"59150142",560.00,490.00,0.00,55.00,15.00,275.00,245.00,0.00,20.00,10.00,285.00,245.00,0.00,35.00,10.00,560.00,535.00,5.00,5.00,15.00,10.00,1.80,270.00,260.00,0.00,5.00,5.00,5.00,1.90,290.00,270.00,5.00,5.00,15.00,5.00,1.70
"59150143",495.00,445.00,0.00,45.00,0.00,230.00,200.00,0.00,20.00,0.00,270.00,250.00,0.00,25.00,0.00,500.00,485.00,10.00,0.00,0.00,10.00,2.00,225.00,220.00,5.00,0.00,0.00,10.00,4.40,270.00,265.00,0.00,0.00,0.00,0.00,0.00
"59150145",795.00,710.00,0.00,75.00,10.00,360.00,335.00,0.00,30.00,5.00,435.00,375.00,0.00,40.00,15.00,795.00,770.00,5.00,5.00,15.00,15.00,1.90,365.00,355.00,0.00,5.00,0.00,5.00,1.40,435.00,410.00,5.00,0.00,10.00,5.00,1.10
"59150146",540.00,475.00,0.00,40.00,25.00,265.00,230.00,0.00,25.00,10.00,275.00,245.00,0.00,20.00,15.00,540.00,505.00,5.00,5.00,25.00,5.00,0.90,265.00,250.00,0.00,0.00,10.00,0.00,0.00,275.00,260.00,5.00,0.00,15.00,5.00,1.80
"59150147",425.00,385.00,0.00,30.00,5.00,195.00,175.00,0.00,15.00,5.00,230.00,215.00,0.00,15.00,0.00,420.00,410.00,5.00,0.00,5.00,5.00,1.20,190.00,185.00,5.00,0.00,5.00,5.00,2.60,230.00,230.00,0.00,0.00,0.00,5.00,2.20
"59150148",550.00,510.00,0.00,35.00,0.00,235.00,220.00,0.00,15.00,5.00,310.00,285.00,0.00,20.00,0.00,550.00,530.00,10.00,10.00,0.00,10.00,1.80,240.00,230.00,5.00,5.00,0.00,5.00,2.10,310.00,300.00,5.00,5.00,5.00,5.00,1.60
"59150152",420.00,375.00,0.00,40.00,10.00,195.00,175.00,0.00,10.00,0.00,230.00,195.00,0.00,25.00,5.00,420.00,405.00,5.00,5.00,5.00,5.00,1.20,195.00,185.00,0.00,0.00,5.00,5.00,2.60,230.00,220.00,5.00,0.00,5.00,0.00,0.00
"59150153",730.00,640.00,0.00,65.00,20.00,350.00,315.00,0.00,25.00,5.00,380.00,325.00,5.00,40.00,15.00,730.00,695.00,10.00,5.00,20.00,10.00,1.40,350.00,340.00,5.00,0.00,10.00,5.00,1.40,380.00,360.00,5.00,5.00,10.00,5.00,1.30
"59150157",430.00,365.00,0.00,60.00,5.00,225.00,200.00,0.00,20.00,5.00,210.00,165.00,0.00,40.00,0.00,435.00,425.00,5.00,0.00,5.00,5.00,1.10,225.00,220.00,0.00,0.00,0.00,0.00,0.00,205.00,205.00,0.00,5.00,0.00,0.00,0.00
"59150158",540.00,465.00,0.00,75.00,5.00,265.00,230.00,0.00,25.00,5.00,275.00,230.00,0.00,50.00,0.00,540.00,535.00,0.00,0.00,5.00,0.00,0.00,260.00,255.00,0.00,5.00,5.00,0.00,0.00,280.00,280.00,0.00,0.00,0.00,0.00,0.00
"59150159",680.00,595.00,0.00,80.00,10.00,315.00,280.00,0.00,30.00,5.00,365.00,320.00,0.00,45.00,5.00,685.00,660.00,15.00,0.00,5.00,20.00,2.90,320.00,310.00,5.00,0.00,5.00,5.00,1.60,365.00,345.00,10.00,0.00,5.00,10.00,2.70
"59150160",710.00,605.00,0.00,90.00,15.00,350.00,315.00,0.00,35.00,5.00,355.00,295.00,0.00,50.00,10.00,710.00,675.00,15.00,0.00,10.00,20.00,2.80,355.00,345.00,5.00,0.00,5.00,5.00,1.40,350.00,335.00,10.00,5.00,5.00,10.00,2.90
"59150161",655.00,580.00,0.00,70.00,5.00,325.00,295.00,0.00,30.00,0.00,325.00,285.00,0.00,40.00,0.00,650.00,635.00,10.00,0.00,5.00,10.00,1.50,325.00,320.00,5.00,0.00,0.00,5.00,1.50,330.00,315.00,10.00,0.00,0.00,5.00,1.50
"59150162",420.00,375.00,0.00,50.00,5.00,215.00,200.00,0.00,15.00,0.00,200.00,170.00,0.00,30.00,0.00,420.00,400.00,15.00,5.00,5.00,15.00,3.60,215.00,205.00,5.00,0.00,0.00,10.00,4.70,205.00,195.00,5.00,5.00,0.00,5.00,2.40
"59150163",620.00,530.00,0.00,90.00,5.00,300.00,250.00,0.00,45.00,0.00,325.00,275.00,0.00,45.00,0.00,620.00,605.00,10.00,5.00,0.00,10.00,1.60,295.00,290.00,10.00,0.00,0.00,5.00,1.70,325.00,315.00,5.00,5.00,0.00,5.00,1.50
"59150164",565.00,505.00,0.00,60.00,0.00,280.00,260.00,0.00,20.00,0.00,285.00,245.00,0.00,40.00,0.00,565.00,560.00,5.00,0.00,0.00,5.00,0.90,280.00,280.00,5.00,0.00,0.00,5.00,1.80,285.00,280.00,5.00,0.00,0.00,0.00,0.00
"59150165",525.00,455.00,0.00,65.00,0.00,260.00,240.00,0.00,25.00,0.00,260.00,220.00,0.00,40.00,0.00,525.00,505.00,5.00,5.00,0.00,15.00,2.90,260.00,255.00,0.00,5.00,0.00,5.00,1.90,260.00,255.00,10.00,5.00,0.00,5.00,1.90
"59150166",280.00,255.00,0.00,20.00,0.00,145.00,135.00,0.00,10.00,0.00,135.00,120.00,0.00,10.00,0.00,275.00,275.00,5.00,0.00,5.00,5.00,1.80,145.00,140.00,5.00,0.00,0.00,5.00,3.40,135.00,135.00,0.00,0.00,5.00,5.00,3.70
"59150167",475.00,440.00,0.00,30.00,0.00,230.00,215.00,0.00,10.00,0.00,245.00,220.00,0.00,20.00,5.00,475.00,465.00,10.00,0.00,0.00,5.00,1.10,225.00,225.00,0.00,0.00,0.00,0.00,0.00,245.00,240.00,5.00,0.00,5.00,5.00,2.00
"59150174",410.00,355.00,0.00,50.00,0.00,210.00,185.00,0.00,25.00,0.00,200.00,170.00,0.00,30.00,0.00,410.00,395.00,10.00,0.00,5.00,10.00,2.40,205.00,205.00,5.00,0.00,0.00,5.00,2.40,200.00,195.00,5.00,0.00,0.00,5.00,2.50
"59150175",430.00,370.00,0.00,55.00,5.00,200.00,180.00,0.00,20.00,0.00,225.00,195.00,0.00,30.00,0.00,425.00,420.00,5.00,5.00,5.00,5.00,1.20,200.00,195.00,5.00,0.00,0.00,5.00,2.50,230.00,225.00,5.00,0.00,0.00,5.00,2.20
"59150176",610.00,555.00,0.00,50.00,5.00,285.00,265.00,0.00,20.00,0.00,315.00,285.00,0.00,25.00,0.00,605.00,585.00,5.00,10.00,0.00,15.00,2.50,290.00,280.00,5.00,5.00,0.00,5.00,1.70,320.00,305.00,5.00,0.00,0.00,10.00,3.10
"59150177",325.00,300.00,0.00,15.00,5.00,155.00,140.00,0.00,10.00,5.00,170.00,160.00,0.00,5.00,5.00,325.00,310.00,5.00,0.00,10.00,5.00,1.50,150.00,145.00,5.00,0.00,5.00,5.00,3.30,170.00,165.00,0.00,0.00,0.00,0.00,0.00
"59150178",735.00,650.00,0.00,75.00,10.00,375.00,335.00,0.00,35.00,0.00,360.00,315.00,0.00,35.00,5.00,730.00,720.00,10.00,0.00,5.00,5.00,0.70,375.00,365.00,5.00,0.00,5.00,0.00,0.00,360.00,355.00,5.00,0.00,5.00,0.00,0.00
"59150179",425.00,380.00,0.00,35.00,5.00,205.00,190.00,0.00,10.00,5.00,215.00,195.00,0.00,25.00,5.00,425.00,410.00,5.00,0.00,5.00,5.00,1.20,210.00,200.00,0.00,5.00,5.00,5.00,2.40,215.00,205.00,5.00,0.00,5.00,5.00,2.30
"59150180",535.00,475.00,0.00,55.00,5.00,260.00,230.00,0.00,25.00,10.00,270.00,245.00,0.00,30.00,0.00,535.00,515.00,10.00,0.00,10.00,5.00,0.90,260.00,255.00,5.00,0.00,10.00,5.00,1.90,270.00,265.00,0.00,0.00,0.00,5.00,1.90
"59150181",480.00,440.00,0.00,40.00,5.00,240.00,220.00,0.00,20.00,0.00,245.00,220.00,0.00,20.00,0.00,480.00,475.00,0.00,0.00,0.00,5.00,1.00,235.00,235.00,0.00,0.00,0.00,0.00,0.00,245.00,240.00,5.00,0.00,0.00,0.00,0.00
"59150182",775.00,705.00,0.00,60.00,10.00,365.00,335.00,0.00,30.00,0.00,405.00,370.00,0.00,35.00,5.00,775.00,745.00,15.00,5.00,10.00,15.00,1.90,370.00,355.00,5.00,5.00,5.00,5.00,1.40,410.00,395.00,5.00,0.00,5.00,10.00,2.40
"59150183",765.00,685.00,0.00,75.00,5.00,390.00,350.00,0.00,35.00,0.00,375.00,335.00,0.00,40.00,5.00,765.00,750.00,10.00,0.00,5.00,10.00,1.30,385.00,380.00,10.00,0.00,0.00,5.00,1.30,375.00,370.00,5.00,0.00,5.00,0.00,0.00
"59150184",495.00,460.00,0.00,25.00,5.00,235.00,230.00,0.00,5.00,0.00,250.00,230.00,0.00,20.00,5.00,490.00,470.00,5.00,5.00,10.00,10.00,2.00,240.00,235.00,0.00,5.00,5.00,5.00,2.10,255.00,240.00,5.00,5.00,5.00,5.00,2.00
"59150185",740.00,640.00,0.00,90.00,10.00,350.00,310.00,0.00,45.00,0.00,385.00,330.00,0.00,50.00,5.00,740.00,715.00,15.00,0.00,5.00,20.00,2.70,355.00,340.00,5.00,0.00,5.00,10.00,2.80,385.00,370.00,10.00,0.00,5.00,10.00,2.60
"59150186",635.00,595.00,0.00,35.00,10.00,275.00,250.00,0.00,25.00,5.00,360.00,340.00,0.00,15.00,5.00,640.00,615.00,10.00,5.00,10.00,10.00,1.60,275.00,270.00,0.00,0.00,5.00,5.00,1.80,365.00,350.00,5.00,5.00,0.00,5.00,1.40
"59150187",1005.00,910.00,0.00,90.00,10.00,480.00,440.00,0.00,35.00,5.00,530.00,470.00,0.00,50.00,5.00,1010.00,975.00,15.00,10.00,10.00,20.00,2.00,480.00,470.00,5.00,5.00,5.00,5.00,1.00,530.00,505.00,15.00,5.00,5.00,15.00,2.80
"59150188",475.00,415.00,0.00,55.00,5.00,205.00,185.00,0.00,25.00,0.00,270.00,230.00,0.00,30.00,5.00,475.00,440.00,15.00,20.00,5.00,20.00,4.20,210.00,195.00,5.00,5.00,0.00,5.00,2.40,270.00,245.00,10.00,10.00,0.00,15.00,5.60
"59150189",565.00,505.00,0.00,40.00,20.00,265.00,245.00,0.00,15.00,5.00,295.00,260.00,0.00,25.00,10.00,565.00,535.00,5.00,5.00,20.00,5.00,0.90,270.00,260.00,0.00,5.00,5.00,5.00,1.90,300.00,280.00,5.00,5.00,15.00,5.00,1.70
"59150190",615.00,545.00,0.00,60.00,10.00,285.00,255.00,0.00,30.00,0.00,330.00,290.00,0.00,35.00,10.00,615.00,590.00,10.00,5.00,10.00,15.00,2.40,285.00,275.00,5.00,5.00,5.00,10.00,3.50,330.00,315.00,5.00,0.00,10.00,5.00,1.50
"59150191",630.00,550.00,0.00,70.00,10.00,300.00,275.00,0.00,25.00,5.00,330.00,280.00,0.00,45.00,5.00,630.00,590.00,20.00,10.00,10.00,25.00,4.00,300.00,285.00,10.00,0.00,5.00,10.00,3.30,330.00,305.00,15.00,10.00,5.00,15.00,4.50
"59150192",1015.00,890.00,0.00,110.00,10.00,465.00,415.00,0.00,45.00,5.00,540.00,475.00,0.00,60.00,0.00,1010.00,975.00,15.00,15.00,10.00,20.00,2.00,470.00,450.00,5.00,0.00,5.00,10.00,2.10,545.00,520.00,10.00,10.00,5.00,15.00,2.80
"59150193",520.00,465.00,5.00,50.00,10.00,245.00,215.00,5.00,25.00,0.00,280.00,250.00,0.00,25.00,10.00,520.00,495.00,15.00,5.00,5.00,15.00,2.90,245.00,235.00,5.00,5.00,0.00,10.00,4.10,280.00,265.00,5.00,0.00,5.00,10.00,3.60
"59150194",540.00,490.00,0.00,50.00,5.00,255.00,240.00,0.00,20.00,0.00,285.00,250.00,0.00,30.00,0.00,540.00,515.00,10.00,10.00,0.00,15.00,2.80,260.00,250.00,5.00,5.00,5.00,5.00,1.90,285.00,270.00,5.00,5.00,5.00,10.00,3.50
"59150195",680.00,585.00,0.00,80.00,15.00,305.00,265.00,0.00,40.00,5.00,375.00,325.00,0.00,45.00,5.00,680.00,655.00,15.00,5.00,10.00,15.00,2.20,305.00,290.00,10.00,0.00,5.00,5.00,1.60,375.00,360.00,10.00,0.00,5.00,10.00,2.70
"59150196",540.00,475.00,0.00,65.00,5.00,265.00,230.00,0.00,30.00,0.00,275.00,240.00,0.00,30.00,0.00,540.00,515.00,15.00,5.00,5.00,20.00,3.70,270.00,250.00,10.00,5.00,5.00,10.00,3.70,275.00,265.00,5.00,5.00,5.00,10.00,3.60
"59150197",635.00,545.00,0.00,75.00,10.00,320.00,275.00,0.00,40.00,5.00,315.00,275.00,0.00,35.00,5.00,630.00,610.00,10.00,10.00,10.00,10.00,1.60,320.00,305.00,5.00,5.00,5.00,5.00,1.60,315.00,300.00,5.00,5.00,5.00,10.00,3.20
"59150198",650.00,585.00,0.00,60.00,10.00,305.00,270.00,0.00,30.00,5.00,345.00,315.00,0.00,30.00,5.00,655.00,630.00,10.00,5.00,5.00,10.00,1.50,305.00,290.00,5.00,0.00,5.00,5.00,1.60,345.00,340.00,5.00,0.00,5.00,5.00,1.40
"59150199",525.00,485.00,0.00,35.00,0.00,240.00,230.00,0.00,10.00,0.00,280.00,250.00,0.00,30.00,0.00,525.00,510.00,10.00,5.00,0.00,10.00,1.90,245.00,235.00,0.00,5.00,0.00,5.00,2.00,280.00,275.00,0.00,0.00,0.00,5.00,1.80
"59150200",600.00,555.00,0.00,45.00,5.00,310.00,295.00,0.00,10.00,5.00,295.00,260.00,0.00,30.00,5.00,605.00,590.00,5.00,5.00,5.00,5.00,0.80,310.00,310.00,0.00,0.00,0.00,0.00,0.00,290.00,280.00,5.00,0.00,5.00,5.00,1.70
"59150201",630.00,560.00,0.00,65.00,5.00,320.00,280.00,0.00,35.00,0.00,310.00,275.00,0.00,30.00,0.00,635.00,610.00,10.00,5.00,5.00,10.00,1.60,320.00,310.00,5.00,5.00,5.00,10.00,3.10,310.00,300.00,5.00,0.00,0.00,5.00,1.60
"59150202",755.00,660.00,0.00,85.00,10.00,365.00,330.00,0.00,35.00,5.00,390.00,330.00,0.00,50.00,10.00,755.00,725.00,15.00,10.00,10.00,20.00,2.60,370.00,350.00,5.00,5.00,0.00,10.00,2.70,390.00,370.00,10.00,0.00,5.00,10.00,2.60
"59150203",605.00,535.00,0.00,65.00,0.00,305.00,270.00,0.00,35.00,5.00,295.00,260.00,0.00,35.00,0.00,600.00,585.00,15.00,0.00,0.00,20.00,3.30,305.00,290.00,10.00,0.00,0.00,15.00,4.90,300.00,295.00,5.00,5.00,0.00,5.00,1.70
"59150204",765.00,670.00,0.00,75.00,10.00,350.00,320.00,0.00,25.00,5.00,415.00,350.00,0.00,50.00,5.00,765.00,725.00,20.00,0.00,15.00,20.00,2.60,355.00,335.00,10.00,0.00,5.00,10.00,2.80,410.00,390.00,10.00,0.00,10.00,10.00,2.40
"59150205",585.00,510.00,0.00,70.00,10.00,285.00,250.00,0.00,30.00,5.00,305.00,255.00,0.00,40.00,5.00,585.00,565.00,10.00,5.00,10.00,10.00,1.70,285.00,270.00,5.00,0.00,5.00,5.00,1.80,305.00,295.00,5.00,0.00,0.00,0.00,0.00
"59150206",585.00,505.00,0.00,70.00,5.00,285.00,255.00,0.00,20.00,0.00,295.00,250.00,0.00,50.00,0.00,580.00,565.00,10.00,0.00,5.00,10.00,1.70,285.00,275.00,5.00,5.00,5.00,5.00,1.80,300.00,290.00,5.00,0.00,0.00,5.00,1.70
"59150207",515.00,465.00,0.00,45.00,5.00,270.00,250.00,0.00,15.00,5.00,245.00,215.00,0.00,25.00,5.00,515.00,505.00,5.00,0.00,10.00,5.00,1.00,270.00,265.00,0.00,0.00,0.00,0.00,0.00,245.00,235.00,5.00,0.00,5.00,5.00,2.00
"59150208",595.00,525.00,0.00,60.00,10.00,300.00,275.00,0.00,25.00,0.00,290.00,255.00,0.00,35.00,5.00,595.00,580.00,10.00,5.00,5.00,10.00,1.70,305.00,300.00,0.00,5.00,0.00,0.00,0.00,295.00,275.00,5.00,0.00,5.00,5.00,1.70
"59150209",685.00,615.00,0.00,65.00,5.00,345.00,300.00,0.00,35.00,0.00,340.00,305.00,0.00,25.00,0.00,685.00,665.00,10.00,5.00,5.00,15.00,2.20,340.00,330.00,5.00,0.00,0.00,10.00,2.90,345.00,330.00,5.00,5.00,5.00,5.00,1.40
"59150210",705.00,645.00,0.00,55.00,5.00,340.00,310.00,0.00,30.00,5.00,365.00,335.00,0.00,25.00,5.00,705.00,685.00,5.00,5.00,5.00,10.00,1.40,340.00,335.00,0.00,5.00,0.00,5.00,1.50,365.00,355.00,0.00,5.00,5.00,5.00,1.40
